"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M977.8T17.56",-0.061603,0.023312,0.026461,-0.0097791,-0.029331,-0.0022195,-0.030651,-0.040819,-0.015368,-0.0059802,0.030247,0.011808,-0.0074388,0.016244,0.0076048,0.0067519,0.0073033,-0.0030708,-0.023811,0.0016777,-0.0061897
"M978.14T17.55",-0.022475,0.036088,-0.011957,-0.0070776,-0.00083591,-0.021151,0.033663,0.031624,-0.046789,0.010214,-0.0059185,-0.0059799,-0.020532,-0.0086999,-0.025084,0.0011692,-0.019535,-0.043575,0.025184,-0.0037639,0.0025108
"M978.15T11.61",-0.025899,0.00068236,-0.037285,-0.0099701,0.037406,-0.025247,0.01322,0.021798,-0.0095767,-0.010912,-0.013356,-0.031028,-0.022668,0.0022647,-0.010779,-0.03415,-0.025323,-0.015383,-0.024002,-0.014521,0.0020006
"M978.79T18.56",-0.053909,0.015557,0.035611,-0.011002,0.016972,0.018336,-0.012496,0.028945,0.033896,0.016864,-0.014504,-0.0036283,-0.0026003,0.017774,0.022585,-0.01098,-0.0069539,-0.0077954,0.016065,-0.0018528,0.0013449
"M978.8T11.54",0.00067112,-0.0010734,0.0089299,-0.020839,0.016912,-0.028201,-0.004781,-0.051937,-0.015543,0.0046846,0.0117,0.035685,-0.010245,-0.0066585,-0.0040037,-0.056202,0.012293,-0.011556,-0.063508,0.0090455,-0.0059567
"M979.31T813.63",0.019408,0.079721,-0.040358,0.018558,-0.023045,-0.034467,0.031152,0.018488,-0.023854,0.055646,-0.00081396,-0.011155,-0.0063037,-0.073176,-0.0095953,-0.010624,0.015096,-0.005085,0.0057394,-0.0018314,0.0014753
"M979.8T18.56",-0.055726,0.0089496,0.028442,-0.0021658,-0.022653,0.0073001,-0.0089041,0.0046569,0.019341,0.0065162,0.042982,0.00017529,-0.0045455,-0.037884,0.017932,-0.012505,-0.019279,-0.0015812,-0.018794,0.0037984,-0.0030948
"M979.81T11.54",-0.0078891,-0.0076771,-0.0099583,-0.027178,0.035563,-0.0097093,-0.0019403,-0.0043171,0.0013651,0.0069537,0.035611,-0.047846,0.020919,0.042199,0.00053533,0.0072719,0.0045273,0.0082898,-0.036314,-0.00051516,0.00030783
"M980.13T17.56",-0.022075,0.036305,-0.014099,0.041137,0.0042641,-0.031435,0.038026,0.053582,0.031997,-0.011894,-0.027784,0.056322,-0.024436,-0.01185,0.047466,-0.0028122,0.016323,-0.0016733,0.0095397,0.0040838,-0.0033856
"M980.8T12.66",-0.013833,-0.025711,0.064185,-0.029476,0.0027313,-0.0058317,0.0012622,-0.003327,-0.012292,0.042797,0.014772,0.018715,-0.012286,-0.016984,-0.010822,-0.049978,0.010611,-0.030728,0.02755,0.010144,0.003259
"M980.8T18.55",-0.015257,0.060402,-0.019048,0.005686,0.011242,-0.014544,-0.011621,0.0021926,-0.02512,-0.026365,-0.011246,-0.042151,0.01615,0.0034843,-0.00029961,-0.037595,0.013811,0.022457,-0.050567,-0.0051305,-0.0014335
"M981.47T17.4",0.0104,0.023315,0.026507,0.020575,-0.0071732,0.068667,0.050876,0.0010595,0.014654,0.01294,0.013318,0.064285,0.009772,-0.03385,0.050996,0.062292,0.0034777,0.019876,0.015601,0.0096732,-0.010826
"M981.81T12.55",0.0078701,-0.015092,0.02957,-0.023786,0.044757,-0.0016073,0.049863,-0.022329,0.014732,0.027182,-0.037683,-0.012635,-0.030799,0.021894,-0.058936,0.044419,-0.026897,-0.036197,0.0094163,-0.013908,0.0060027
"M984.29T13.55",0.0025527,-0.016695,-0.0085655,-0.033534,0.034142,-0.029019,0.025238,-0.027754,-0.017027,-0.032136,-0.06056,0.038846,0.083291,-0.023776,-0.00054417,0.010683,-0.036972,0.032392,-0.028161,-0.0010275,0.0038437
"M985.47T17.56",0.0029406,0.021636,0.010404,0.021979,-0.04513,0.00080532,-0.053656,0.0061013,0.010267,-0.013585,-0.045771,0.0094491,0.0035957,-0.006859,0.064257,0.045639,0.024836,0.036423,-0.015696,-0.0038045,0.0019743
"M985.47T12.55",-0.0052013,0.0089556,-0.014495,0.0080642,0.0049576,-0.035371,0.06417,-0.048002,-0.0046562,0.030325,0.00081758,0.016898,0.023984,0.056115,-0.0085444,0.017654,0.023397,-0.0011117,0.018809,0.0063315,-0.0065502
"M985.8T17.56",-0.055812,0.011142,0.03731,0.014153,0.0044427,-0.011416,0.064061,-0.040835,0.042509,0.030122,0.0026856,-0.009029,-0.027422,0.01489,-0.0048064,0.032212,0.01835,-0.023922,-0.00094202,0.0038983,-0.0021915
"M985.8T12.54",0.0035071,-0.013758,0.023635,0.02114,0.0035345,-0.009342,-0.049535,0.043733,-0.0534,-0.011949,0.00072639,-0.038171,-0.0028673,-0.046369,0.017118,-0.05267,-0.024999,-0.015457,-0.0062014,0.003184,-0.0075948
"M986.8T18.55",-0.041609,-0.0066021,0.047125,-0.028182,-0.0084009,0.0082215,-0.0048973,-0.017932,-0.015352,0.0024868,-0.023343,0.011154,0.014601,-0.030744,-0.025299,-0.0076489,0.013566,0.040084,0.0037327,-0.013731,0.013775
"M989.8T17.56",-0.065932,0.0072084,-0.015311,-0.023835,-0.0041224,-0.023708,-0.0095186,-0.028334,-0.0082081,0.0053133,-0.0050539,-0.013441,-0.0055517,0.0076938,-0.0064236,-0.02638,0.0058427,-0.01017,0.0347,-0.0064549,0.0052835
"M989.8T12.54",0.035426,-0.010523,0.03537,-0.019593,0.012011,-0.0050844,0.0076712,-0.0016717,0.011859,0.017512,-0.012019,0.020795,-0.022982,0.021462,0.00051055,0.0091612,-0.0026033,0.0024769,-0.013498,0.00025359,0.0041688
"M990.14T17.56",0.0060662,0.041212,-0.001167,-0.076648,0.053061,0.0060011,0.0082884,-0.054951,-0.0061285,-0.00069674,-0.0011621,-0.021679,0.00063415,-0.015065,0.033661,0.0045323,0.0063204,-0.006179,-0.0061424,0.018702,-0.017364
"M990.29T17.56",-0.016825,0.024436,-0.021273,-0.015914,0.010243,-0.0076202,-0.049754,-0.021226,0.019989,-0.0084055,-0.058778,-0.014344,0.040619,0.015039,0.0083036,0.031996,-0.0099228,-0.038883,0.012042,-0.0020715,0.0043889
"M990.79T18.35",-0.052791,0.019179,0.031039,-0.00075966,-0.010192,0.023828,-0.035622,0.014941,-0.0048522,0.014905,-0.015605,-0.037978,0.030699,-0.0022534,0.0044802,0.050774,-0.019888,0.0051864,-0.026539,0.0038516,-0.0073833
"M995.46T17.54",-0.040215,0.033129,0.048135,0.012488,-0.042797,0.01119,-0.00075515,-0.002984,-0.045957,0.062293,0.048739,0.013307,0.012692,0.0012932,0.023314,0.017825,0.015087,0.027022,-0.0082555,-0.0055014,-0.0065114
"M996.14T12.55",0.018978,-0.0057231,0.045923,0.0028848,0.053463,-0.01739,-0.0015175,0.04402,0.06172,-0.039539,0.036375,-0.0098751,-0.015487,-0.017089,-0.0076834,-0.04515,0.030166,0.093626,-0.030061,-0.0045455,-0.0066147
"M996.8T17.56",-0.027802,0.010066,0.064679,-0.039766,-0.020254,-0.013895,0.016796,0.028074,-0.016993,0.00071136,0.011606,-0.0033624,-0.035988,-0.024093,0.035311,0.055199,-0.011984,-0.015421,-0.017561,-0.021403,0.017686
"M997.14T13.55",-0.0070444,0.00076037,-0.0097094,0.02443,0.0017638,-0.027301,-0.017396,0.013702,0.00063944,0.050216,-0.026573,-0.01924,0.0004872,0.022563,-0.026314,0.03673,0.010662,0.016875,-0.035297,0.0018705,0.00055718
"M999.14T16.55",0.016808,0.019973,-0.0060432,-0.068389,0.02255,-0.033066,-0.037199,-0.029809,0.0024836,-0.0055807,0.015935,-0.051285,-0.038416,-0.029598,-0.017157,0.063641,-0.0056049,-0.03456,0.025909,0.0020503,0.007004
"M1000.81T17.56",-0.071619,0.014692,0.010669,0.00055167,-0.0071553,0.00010016,-0.016623,0.0033935,-0.02036,-0.020738,-0.010166,-0.007323,0.018953,0.0016401,-0.030307,-0.034368,-0.0096275,0.0099102,-0.014517,-0.0037206,-0.0037642
"M1001.14T16.56",-0.064769,-0.01289,0.0029805,-0.0091779,-0.0041756,0.03448,0.01601,-0.017999,-0.002483,0.016421,0.012964,0.030295,0.010805,-0.011577,-0.0297,0.043471,0.055609,-0.005364,-0.031366,0.0068585,-0.0044055
"M1001.3T17.55",-0.028512,0.018503,-0.020183,0.03899,0.059777,0.014239,-0.032824,-0.073062,-0.015309,0.014489,0.010918,-0.00086103,0.024201,0.014981,0.0039883,-0.020373,-0.033843,0.029156,0.0031423,-0.0016081,-0.0091165
"M1001.81T17.56",-0.018273,0.035286,-0.0097223,0.045815,0.016883,0.0063666,-0.012818,-0.01915,-0.012429,-0.015044,0.001737,0.00096409,-0.029994,0.015492,-0.011989,-0.0060867,0.01567,0.010556,0.049069,-0.0055982,-0.00023862
"M1002.13T17.56",-0.059811,0.016299,0.030144,0.027716,-0.0084868,-0.0005131,0.0077297,0.033756,0.00042215,-0.014216,0.070772,0.039497,0.00073767,0.026092,-0.027672,0.022476,-0.012314,-0.011972,0.0666,-0.0040138,-0.0023965
"M1002.47T16.93",0.0088106,-0.00031644,0.04422,0.0039366,0.00053409,-0.028051,0.050352,0.032158,-0.0076248,-0.043727,0.012112,0.018936,-0.084063,0.005835,-0.0027589,0.012583,-0.010697,0.018656,-0.027815,0.0019256,-0.003444
"M1003.47T13.55",0.0036562,0.010412,0.045022,-0.043724,0.05123,0.043177,-0.0082742,-0.014402,-0.063609,-0.02117,0.064759,-0.00034559,0.020773,0.034661,-0.024434,-0.016354,0.020794,-0.012045,-0.022369,0.0073504,-0.016032
"M1003.79T17.56",-0.0068192,0.029822,0.03418,0.025111,-0.02096,0.050216,0.025422,-0.026511,-0.034363,-0.01343,-0.012518,-0.024132,-0.010844,0.038385,-0.018433,0.021241,-0.021642,0.017235,-0.057429,-0.013866,0.00042416
"M1004.13T17.56",0.010751,0.0010676,0.014947,-0.066167,0.015161,-0.030539,0.0077881,-0.041747,-0.014851,0.019429,-0.003921,0.023863,-0.017581,-0.012697,0.01569,-0.012954,0.024253,-0.0080539,0.086813,0.0063426,0.0064627
"M1004.8T12.55",0.027607,-0.00097826,0.055362,-0.035969,0.054944,9.6016e-05,-0.024685,-0.0038514,-0.0087329,0.0093536,0.02104,0.030674,0.020144,0.01189,0.017905,0.027666,0.0014171,0.02032,-0.018643,0.016608,-0.014322
"M1005.47T17.56",-0.00025313,0.026968,0.056745,0.00091109,0.016531,0.0025315,0.0036062,0.052027,-0.036217,0.018274,-0.0057119,-0.076903,0.030181,-0.055606,-0.0050436,0.001537,-0.0094062,0.0047754,0.029213,-0.0065519,0.0059496
"M1007.47T16.56",-0.065491,0.033186,-0.0026323,-0.0015309,-0.03696,0.037803,-0.018975,-0.00050357,0.032243,0.0080116,0.0021306,0.05302,0.021543,0.0062852,0.017942,0.05174,0.0040814,0.013391,-0.0092023,0.012286,-0.014759
"M1008.13T17.48",-0.069329,-0.0051616,-0.018304,-0.0097847,-0.013807,0.017523,0.050145,-0.029993,0.015301,-0.0047119,-0.0014067,-0.012075,0.014601,-0.021463,0.03113,-0.016623,0.040358,-0.0014827,-0.0074025,-0.0005844,-0.003669
"M1011.79T12.55",0.026146,-0.019766,0.045877,-0.020875,-0.0014579,0.0016922,-0.002066,-0.0075312,0.02609,-0.035842,-0.023091,-0.0083123,-0.04882,-0.029672,-0.014164,0.012033,-0.033591,-0.0091961,0.063617,-0.00026571,0.0077003
"M1012.8T17.55",-0.041332,-0.0029823,0.056965,-0.027195,0.014731,-0.019715,-0.027147,-0.0057883,-0.011977,-0.0018902,-0.033791,-0.0016128,-0.0042874,-0.010712,-0.023059,-0.026696,-0.025517,0.015958,0.017204,-0.0020493,0.0015751
"M1012.81T12.55",0.025823,-0.0017821,0.023059,-0.016277,0.0031492,0.022239,-0.0022112,-0.005112,0.01164,-0.020637,0.057891,-0.00012338,0.012904,-0.016204,0.0095601,0.015288,0.011414,-0.014078,0.01201,0.0016614,-0.00087703
"M1013.8T17.56",-0.054355,0.011659,0.021306,0.0050766,-0.023228,0.012584,0.003781,0.015224,0.023421,-0.023681,0.016028,-0.01245,0.0063921,-0.031595,0.00974,0.010626,0.0029428,-0.0014929,0.022232,-0.002741,-0.00057964
"M1013.8T11.54",0.001274,0.012532,-0.00084702,-0.0098513,0.01689,0.025342,0.021773,-0.017879,0.048059,-0.021417,0.046058,0.0080465,0.018751,0.0086136,-0.020178,-0.0021756,0.0071243,0.034775,-0.0077708,-0.0031674,0.0012891
"M1015.79T18.56",-0.028979,0.041113,0.038666,0.0013106,0.029879,0.018555,-0.019911,0.014897,-0.024318,-0.010548,-0.037245,-0.03485,0.011716,-0.046384,-0.011109,0.028515,-0.0014771,0.026931,0.010719,-0.0041866,0.00021872
"M1015.8T13.55",-0.025519,-0.0056247,-0.0037758,-0.0079198,-0.029992,0.011326,0.022241,0.042257,0.011976,0.09447,0.0077979,-0.051983,-0.071548,0.017042,0.0078116,-0.094648,0.026378,-0.03972,0.023355,0.00020878,0.0049596
"M1016.14T12.55",-0.011577,-0.0055662,-0.007425,-0.0078275,0.02139,0.038866,0.025876,0.0091611,0.090103,0.011602,-0.028232,0.0024412,0.027028,-0.0029224,-0.027014,-0.020331,0.0088506,-0.017432,-0.022591,0.0024135,0.0071406
"M1017.79T17.56",-0.049089,0.0023,0.019096,-0.048381,-0.067697,0.019719,-0.0068173,0.017187,0.029358,-0.026645,0.0024632,-0.0048216,0.0021409,0.030905,-0.022576,0.039185,-0.019048,-0.022452,0.034487,-0.0044046,0.00077469
"M1018.13T17.55",-0.015119,0.040127,0.037493,-0.00038637,0.015411,-0.043419,0.02007,-0.012301,0.020325,0.017135,-0.014802,-0.012457,0.022293,-0.0036196,0.048777,-0.025841,0.0085482,0.019117,0.02169,-0.0050962,-3.6999e-05
"M1018.8T12.55",0.024155,-0.0041139,0.053272,0.010455,-0.0061421,-0.046464,0.048113,-0.037834,0.029457,-0.0087699,-0.0095092,0.009724,0.0099768,0.011483,0.0052819,-0.011963,0.032045,-0.022337,-0.017006,0.0097941,0.00013135
"M1018.79T17.56",-0.061931,0.0083679,0.0092284,-0.0033868,-0.010257,0.029006,-0.0408,0.0080692,0.0073957,-0.025602,-0.012215,0.0097037,-0.019365,-0.047213,0.011009,0.019174,-0.014129,0.030087,0.013607,-0.0072057,0.011313
"M1019.8T12.61",-0.022588,-0.00057344,0.027142,-0.030947,0.024269,0.050423,-0.023152,0.0033919,0.031332,0.015596,0.0026281,0.060929,0.08211,0.027085,-0.048827,0.046286,0.075413,-0.053966,0.066742,0.006868,-0.0039565
"M1021.29T17.56",-0.044355,-0.01162,0.057507,-0.0058683,0.014171,0.013368,-0.016154,-0.012795,-0.052303,-0.012934,0.0094626,0.026061,-0.02985,-0.0023321,0.030557,0.0096315,0.060056,-0.012486,0.041344,-0.0041227,0.0027202
"M1021.33T830.41",0.038389,0.083008,-0.021769,0.019748,-0.011914,-0.051599,0.040503,0.016106,-0.059222,0.025148,-0.0066273,-0.015585,-0.0067317,-0.042497,-0.0084876,-0.0086057,0.0083332,0.01618,0.011099,-0.006339,0.00011903
"M1022.13T17.55",-0.0085501,0.017874,0.024691,0.045167,0.0037418,0.0018727,0.10522,0.023122,0.025913,-0.021851,-0.046483,-0.034593,-0.0071395,-0.029339,0.06379,-0.014751,-0.035651,-0.0092437,-0.0088542,-0.015377,0.0092018
"M1023.79T17.56",-0.025896,0.024353,-0.054283,-0.019464,0.0030412,-0.014925,-0.018975,0.0066631,0.0065706,-0.0019954,0.0030912,0.0070306,-0.022617,-0.063604,0.014343,-0.018622,0.008874,0.0034158,-0.027377,-0.00098756,-0.0015695
"M1024.13T17.48",-0.070064,0.0075012,-0.011568,-0.0091051,-0.0058256,-0.0056886,0.016111,-0.035106,-0.0030235,0.054694,0.019246,-0.016412,-0.0051372,-0.0065757,-0.0058719,-0.01118,0.0030162,0.0061871,0.055856,0.0044566,-0.0063177
"M1024.29T17.56",-0.0067621,0.028838,-0.032345,0.0079903,0.0072712,-0.013243,0.036015,-0.018877,0.057139,-0.013735,0.023671,-0.013879,0.0038021,-0.0021978,0.034285,0.0041356,0.03416,0.022513,0.045964,0.00011213,-0.00059545
"M1024.29T12.55",-0.059527,-0.023254,-0.0025477,-0.052378,0.0062833,0.0044054,0.032579,-0.0025996,-0.04313,0.0062089,0.002168,-0.0050809,0.010525,-0.014427,-0.025795,-0.0010074,-0.038721,-0.023977,-0.011423,-0.0085792,0.0054998
"M1024.79T17.56",-0.0629,0.00059121,-0.015493,-0.024587,-0.01742,-0.0034627,-0.0080352,-0.035377,0.021985,0.0085883,-0.010868,-0.031452,-0.028599,0.02857,0.0046347,-0.050692,-0.011635,-0.035269,0.015772,0.00090399,-0.001767
"M1024.8T12.54",-0.0085096,-0.00017315,-0.030858,-0.0067195,0.042572,-0.0032679,-0.023401,0.040069,-0.01981,-0.035397,0.023936,0.027955,0.031972,-0.028015,-0.0024643,-0.012411,0.013932,-0.010661,-0.034556,0.00021826,0.0040466
"M1025.46T17.56",-0.018841,0.021678,0.039747,0.047061,0.07475,-0.0041444,-0.048876,-0.051947,-0.030522,0.031869,-0.025372,0.010336,0.0099493,0.035063,0.026175,0.012394,0.025897,-0.0080215,0.0095682,-0.00079901,-0.0010713
"M1025.8T13.55",0.022733,-0.0009768,0.054499,-0.007323,-0.0079019,-0.03677,-0.0099695,0.055789,-0.0099833,-0.027365,0.027874,0.0036913,-0.030209,0.086846,-0.023635,0.052839,-0.043585,-0.01258,-0.030684,0.00070171,-0.0074513
"M1026.78T18.56",-0.042851,0.012266,0.034938,-0.028032,0.014535,0.0056664,0.033238,-0.019379,-0.062595,0.014268,0.0068388,0.039117,-0.018612,-0.012895,-0.010822,0.01173,-0.0026274,0.0032216,-0.010453,0.0036792,-0.0087035
"M1026.79T12.54",0.01742,0.0076348,0.0019927,-0.017806,0.060483,-0.0096315,0.012693,0.046732,0.019738,-0.010476,0.034835,-0.0090728,-0.051403,0.033335,-0.0068698,0.0097904,0.028643,0.0054894,-0.024435,0.007916,-0.0055995
"M1027.79T17.56",-0.0083696,0.038926,0.058101,0.027551,-0.015389,0.0094018,0.013417,0.031872,0.045757,-0.010582,-0.002144,0.025369,0.071865,-0.0052332,-0.0035277,0.030935,0.021738,-0.0090403,-0.0027702,-0.009128,0.01107
"M1028.47T13.54",0.024328,-0.0018111,0.06593,0.014993,0.015114,0.0095243,0.0051266,0.0082705,0.068189,0.030135,0.032608,-0.013527,-0.037576,-0.034136,-0.022454,-0.023645,-0.020897,0.0053014,-0.023036,0.0025702,0.0028605
"M1030.79T17.56",-0.036067,0.0055601,0.063175,-0.018883,0.015201,0.00035124,-0.01364,0.0041641,-0.01428,0.031055,-0.015366,-0.0078779,-0.015103,-0.019269,0.0071709,0.021364,-0.014753,0.010845,0.019429,0.007919,-0.0075088
"M1031.79T17.56",-0.019964,0.03155,-0.018688,-0.0082865,-0.0044925,-0.029416,-0.026422,-0.029378,-0.016567,-0.024171,-0.025436,-0.019164,0.0010596,-0.04152,-0.047966,0.0045891,-0.0072461,-0.032918,0.053942,0.0021363,0.004964
"M1031.8T12.47",0.019384,0.0031521,0.051601,-0.02346,0.057192,0.0025956,7.0496e-05,-0.010303,-0.0092375,-0.016141,0.025761,0.018992,0.018926,0.0040868,0.0029749,-0.025882,-0.028029,0.029152,0.0053878,0.0011127,-0.0087171
"M1032.29T13.55",-0.026854,0.0054669,-0.028813,0.021439,0.052619,0.049546,-0.019717,0.048744,0.056191,-0.033663,-0.021552,0.015556,0.036035,0.01195,-0.020673,0.010223,0.018754,-0.019579,0.045985,0.00063993,0.00054447
"M1033.8T17.55",0.0091804,0.037671,-0.026837,-0.074269,-0.018272,0.035056,-0.012983,-0.067824,0.0067214,0.0018141,-0.013893,0.041267,-0.021762,-0.010729,0.0090166,0.07688,-0.014187,-0.0099403,0.0017922,-0.010588,0.01343
"M1034.29T12.55",0.0015888,-0.0049734,-0.0082119,0.027178,-0.036538,-0.072662,0.016844,-0.036451,0.025699,-0.024461,0.023907,-0.033983,-0.021683,0.027848,-0.048679,-0.0076388,-0.0068046,0.025949,-0.00032142,-0.00054236,-0.0024469
"M1034.29T16.62",-0.018591,0.022378,-0.022543,0.015217,0.026603,0.0061309,-0.026673,-0.011791,-0.018005,-0.056919,-0.023079,-0.042436,-0.015197,-0.069726,0.020581,-0.005378,0.014936,-0.023116,0.019485,-0.0034722,0.0037036
"M1034.8T17.55",-0.062846,0.0065956,-0.0029236,-0.026382,-0.020069,-0.0037508,-0.022648,-0.013229,-0.019673,0.0061244,-0.0082732,0.0040773,0.0038919,0.0055398,-0.0069539,0.00045709,0.0099553,-0.014761,0.044517,-0.0038246,0.00030822
"M1034.8T12.55",0.020392,-0.0090384,0.052206,0.0035521,0.027582,0.0013052,0.022923,0.018734,0.025667,0.0080508,-0.0043442,-0.0032958,-0.010161,0.01998,-0.0035632,0.018746,0.0046171,-0.016071,0.003694,-0.0053675,0.013614
"M1035.3T17.55",-0.0030088,0.031717,-0.02027,-0.021385,0.023193,0.026765,-0.009834,0.033706,-0.049274,-0.0070447,0.014906,-0.020428,0.0099523,-0.0042216,-0.0033153,0.029183,-0.033128,0.026091,-0.032707,-0.00034838,-0.0040629
"M1035.46T17.56",-0.014226,0.040497,0.024399,0.023873,0.018753,0.0060653,0.0054461,-0.050122,-0.033352,-0.035767,0.011769,0.01373,0.0099157,0.042583,-0.03388,-0.063981,-0.030825,0.029999,0.010419,-0.0038575,-0.0098865
"M1035.8T17.56",-0.056193,-0.00035486,0.0023319,-0.042485,-0.0071887,0.0041559,0.045856,-0.0090754,-0.00019832,-0.047661,0.033669,0.011636,0.0080133,-0.05097,0.018357,-0.012224,-0.0032192,0.024933,0.018951,-0.0041457,0.0071921
"M1035.8T12.55",0.0041705,0.011488,0.0055847,0.0003605,0.01585,-0.04221,0.0039022,0.052172,-0.0085351,0.014437,-0.046326,0.034918,-0.032764,0.038432,-0.0034018,0.027533,-0.0076545,0.012448,0.05591,-0.0010324,0.0061536
"M1036.13T12.55",0.034784,-0.01157,0.048594,-0.021662,0.012795,0.036388,0.02634,0.0014244,0.019478,-0.030637,0.062138,-0.033315,-0.0067047,0.019123,-0.054348,-0.031033,-0.0030079,0.033028,0.0091282,0.0045163,-0.0080495
"M1036.3T17.55",0.01666,0.0149,0.064231,0.019964,0.019049,0.012795,-0.0051779,0.033673,-0.0029316,0.056177,0.004665,0.032068,-0.00061207,-0.020322,0.047536,0.0036751,0.038935,0.057847,0.035656,-0.001255,0.00091933
"M1038.13T16.55",-0.016434,0.010613,-0.034285,-0.035039,0.053,-0.023376,0.014582,-0.038785,0.008097,-0.013754,0.017636,-0.035633,-0.00048274,-0.035234,-0.057239,-0.053043,0.033668,-0.025736,0.0039378,0.0086491,-0.0072221
"M1038.14T13.55",-0.0041293,-0.0071988,-0.0065254,-0.013224,0.015614,0.026894,0.02634,-0.0049613,0.0029186,0.010325,-0.0093206,0.11401,-0.00020043,-0.062264,0.022049,-0.080205,-0.022199,0.0010879,-0.030332,0.010827,-0.012706
"M1038.79T17.56",-0.021707,0.047557,0.018963,0.064562,-0.013735,0.0053737,-0.038922,0.016171,0.012087,-0.0017682,-0.051064,0.00096467,0.018988,-0.032477,0.025507,-0.01203,0.02592,-0.039526,-0.068727,-0.0038366,0.0092716
"M1040.8T12.55",0.0083371,0.0046769,0.00313,0.0042453,-0.017397,0.0034263,0.0079221,0.02143,-0.0061601,-0.024677,0.041103,-0.014559,-0.029032,-0.04654,-0.028627,0.038627,-0.019014,-0.029224,-0.049468,-0.00097674,0.0027878
"M1041.29T12.55",0.01059,-0.0083544,0.050492,-0.04059,0.00091606,0.021245,0.055366,0.058456,-0.023568,0.0456,-0.0071995,0.0541,0.041213,-0.050211,0.0075818,-0.016643,-0.0002789,-0.011916,-0.023963,0.00372,-0.0010453
"M1041.47T12.55",0.020832,-0.0033749,0.013215,-0.053992,0.047683,-0.029752,0.0099655,-0.060785,-0.029357,-0.016425,-0.010684,0.047634,-0.01781,-0.028557,-0.057843,0.0028348,-0.064926,-0.059514,0.019537,0.010541,-0.0017094
"M1041.46T16.56",-0.053086,-0.0021615,0.051216,-0.015323,-0.017314,-0.014437,0.018636,0.0056631,-0.015016,0.0094849,-0.0066047,-0.04131,-0.016371,0.028299,-0.014074,0.013832,0.0064973,0.033368,-0.079794,0.00053036,-0.0068373
"M1044.8T12.55",0.019741,0.0084928,-0.014395,-0.081549,0.020928,-0.051472,0.017845,-0.036007,0.00025323,0.029628,0.021223,0.021124,-0.013024,0.04491,0.015678,0.0079403,-0.0047187,-0.0031331,0.051693,0.0042823,0.0017022
"M1045.29T17.55",-0.023334,0.05215,-0.036685,-0.012083,0.030321,-0.0013979,-0.034076,-0.0031792,-0.021597,0.05021,-0.010015,-0.026128,0.006729,0.0086997,0.0055725,0.0079743,-0.013635,-0.024614,0.011858,-0.0071044,0.0060929
"M1045.29T12.55",-0.058059,-0.032937,-0.0043884,-0.035408,-0.0091027,-0.028246,0.0095479,-0.0086548,-0.015923,-0.029149,-0.020903,0.051142,-0.012462,-0.012368,-0.0068892,0.00084365,-0.02734,0.033345,-0.02878,0.0032689,-0.0065545
"M1045.79T17.56",-0.04431,-0.0032245,0.018704,-0.047443,-0.022974,-0.0096326,-0.042764,0.036368,-0.018106,0.013313,-0.012268,0.026139,0.0013245,0.00070786,-0.033999,-0.011568,-0.016134,0.026841,0.051886,0.0012833,-0.0027957
"M1046.78T18.56",-0.046311,0.011307,0.014189,-0.04845,-0.026029,-0.017462,-0.017617,-0.0093439,0.030592,-0.0056781,0.0064921,0.029613,0.0074191,-0.022135,0.020072,0.003901,-0.045365,-0.0072835,0.0027509,-0.00024951,0.0002249
"M1046.79T11.73",0.016233,0.014164,0.014576,0.0043498,0.041161,-0.011974,0.01411,0.014029,-0.019025,0.052248,0.026363,0.0026675,-0.0012264,0.014194,-0.039705,0.03926,-0.0048992,0.0078395,0.0053259,0.0018359,0.00046891
