"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other"
"M631.86T17.56","-0.0135647359","-0.0320980087"," 0.0536310462"," 0.0366424877","-0.0235631793","-0.5211193993","-0.1535536104","-0.4013285269","-0.0188121994","-0.1051276393"," 0.1948063182"," 0.0087823785","-0.0496204376","-0.0006680286"," 0.1108460011","-0.2315734721","-0.0656216942"," 0.5841066528"," 0.5841066528"," 0.1540726845","-0.1103432900"
"M632.47T1471.09","-0.108606129","-0.158134187"," 0.005092717"," 0.348667894"," 0.186842256"," 0.120216216"," 0.471321299","-0.095446133"," 0.128369522"," 0.031126081","-0.669619635","-1.654497447"," 0.530234909"," 0.185126927"," 0.244710654"," 0.831639815","-1.596111423"," 0.252344336"," 0.252344336"," 0.506424284"," 0.187953709"
"M632.88T17.56","-0.10161168"," 0.20846003","-0.11430934","-0.12943753","-0.22549392"," 0.25096532"," 0.16193688"," 0.14566589"," 0.09970293"," 0.12444844","-0.12554593","-0.15495786"," 0.18397245"," 0.07219211"," 0.28500954","-0.15590923","-0.68752253","-0.07612881","-0.07612881"," 0.14865205"," 0.16604001"
"M633.48T1454.22","-0.25986293","-0.02062117"," 0.02325522"," 0.26676686"," 0.02628374","-0.04653808"," 0.44236958","-0.15112648","-0.04419910","-0.17919760","-0.95005092","-0.90427545"," 0.68131591"," 0.20924398"," 0.13187067"," 0.64182510","-1.06300193"," 0.26185613"," 0.26185613"," 0.46543840"," 0.20679196"
"M633.48T1420.61","-0.120604421","-0.085306378"," 0.026177508"," 0.319367088"," 0.045099008","-0.009714875"," 0.442600669","-0.179902164","-0.178276931","-0.145382357","-0.868201280","-0.886225166"," 0.540100429"," 0.257288312"," 0.078747073"," 0.694256421","-1.096473090"," 0.223474543"," 0.223474543"," 0.470141834"," 0.249359233"
"M633.88T17.56"," 0.44958347"," 0.14227524"," 0.25027337"," 0.06338132"," 0.01057281"," 0.25481028","-0.39612389","-0.20411569","-0.08147687"," 0.14095585","-0.07370054"," 0.05778107","-0.11559188","-0.06117927"," 0.36319118","-0.03906497","-0.36474693","-0.35370572","-0.35370572","-0.12771706"," 0.43830394"
"M634.48T1420.61","-0.16761959","-0.06657267"," 0.13593050"," 0.25646373","-0.01752349","-0.11614348"," 0.44412228","-0.30892381"," 0.10896928","-0.21270628","-0.83208638","-1.10130470"," 0.57123638"," 0.31957731"," 0.04897915"," 0.67632477","-0.92232976"," 0.23267529"," 0.23267529"," 0.48276069"," 0.23549550"
"M637.36T17.55"," 0.08807426","-0.14691685"," 0.16151097","-0.12431234","-0.12357526"," 0.16485578","-0.19829501","-0.41282389"," 0.25001753"," 0.10766236","-0.24860808"," 0.58931541"," 0.01171248"," 0.27329780"," 0.05828728"," 0.55051245","-0.70353577","-0.14042600","-0.14042600"," 0.13224937","-0.14857653"
"M637.87T18.56","-0.072406484"," 0.016177329"," 0.314620830"," 0.156495510","-0.437201904"," 0.550852335","-0.003499137"," 0.204713859","-0.468423356","-0.207459528"," 0.104648170","-0.078777028"," 0.217079781"," 0.070288547"," 0.025013286"," 0.032892286","-0.678289171","-0.095198091","-0.095198091"," 0.552473556","-0.108802699"
"M644.87T18.05"," 0.154091561","-0.373454246","-0.068427785","-0.193005664"," 0.018939186","-0.114048039","-0.110892645"," 0.437212286"," 0.078281096","-0.272171548"," 0.130941190","-0.336826625","-0.201170017","-0.006708638"," 0.183894184","-0.051701385"," 0.125018746","-0.099155722","-0.099155722"," 0.457910973"," 0.340428815"
"M647.46T1437.41","-0.11299439","-0.28491563"," 0.06240363"," 0.35832000"," 0.22709861"," 0.13480340"," 0.54383099","-0.14430879"," 0.15248629","-0.34425122","-0.63453588","-2.04046856"," 0.58514012"," 0.05004853"," 0.14161274"," 0.69936208","-1.23913321"," 0.46869144"," 0.46869144"," 0.51895865"," 0.38915975"
"M648.47T1437.41","-0.235928267","-0.479455632","-0.088891868"," 0.235488060"," 0.132172903"," 0.096944118"," 0.631128770","-0.072736531"," 0.007653826","-0.138417782","-0.675955007","-1.427925239"," 0.684914050"," 0.005754373"," 0.180643314"," 0.705378342","-1.429456017"," 0.491814194"," 0.491814194"," 0.533744354"," 0.351315845"
"M649.48T1420.61","-0.21999275"," 0.03710442","-0.04305471"," 0.28076107"," 0.15029767","-0.04225654"," 0.61117842","-0.10706342"," 0.01659517","-0.16859006","-0.88800241","-1.54601953"," 0.69894033"," 0.08575512"," 0.13546663"," 0.56056050","-1.42771137"," 0.48007582"," 0.48007582"," 0.59638410"," 0.30949573"
"M649.48T1386.28","-0.11087336","-0.16631688"," 0.03934435"," 0.32295415"," 0.10837900"," 0.21111841"," 0.44886391","-0.19655638"," 0.05716110","-0.29364718","-0.61805417","-1.45796662"," 0.59991949"," 0.16881915"," 0.17755523"," 0.60293429","-1.66547665"," 0.40863121"," 0.40863121"," 0.49444812"," 0.46013161"
"M650.48T1420.61","-0.216483808"," 0.016731014","-0.037256343"," 0.252329194"," 0.164157065"," 0.190067933"," 0.530856852","-0.136173249","-0.005050039"," 0.045997394","-0.974801220","-1.365447244"," 0.615235004"," 0.042955481"," 0.191861841"," 0.512462142","-1.433833530"," 0.352264393"," 0.352264393"," 0.553129939"," 0.348732787"
"M650.48T1403.57","-0.377430049"," 0.069367786","-0.038287013"," 0.274859181"," 0.114225434"," 0.155804949"," 0.509052353","-0.385495436","-0.009205704"," 0.029339448","-0.702425619","-1.363472024"," 0.750522533"," 0.058704399"," 0.133957267"," 0.569300977","-1.542003622"," 0.370398252"," 0.370398252"," 0.538576704"," 0.473811933"
"M653.86T17.74"," 0.342188430","-0.070085892"," 0.078826506"," 0.011335285","-0.071292036","-0.001945632","-0.124828745"," 0.047992862","-0.162144642"," 0.257473449","-0.224837832"," 0.079231740"," 0.137146164","-0.026657629"," 0.308188399","-0.107406630","-0.631159029","-0.089411907","-0.089411907"," 0.313176498"," 0.023622548"
"M660.87T12.55"," 0.01514724","-0.08406781"," 0.48043007","-0.45255937","-0.02945786"," 0.12582103"," 0.11189626","-0.28384912","-0.01935264"," 0.03370736"," 0.18741997","-0.12359309"," 0.03083880","-0.20115306"," 0.03535731"," 0.09812513"," 0.12794277"," 0.02484175"," 0.02484175"," 0.01717765","-0.11951412"
"M660.87T17.56"," 0.05755564"," 0.12679441","-0.08627264"," 0.13208948"," 0.24379047"," 0.25660498","-0.38234675","-0.32047683"," 0.01420206"," 0.12274395"," 0.05380888"," 0.76943062"," 0.06325438","-0.21052764"," 0.09118049"," 0.21590570","-0.61046151","-0.39789246","-0.39789246"," 0.15420381"," 0.10430539"
"M663.46T1386.95"," 0.16849544","-0.15650636","-0.17019645"," 0.16446738"," 0.34659014"," 0.21810682"," 0.27330097","-0.39175011","-0.23641040","-0.22921901","-0.07362854","-0.72125189"," 0.35810467","-0.95115480"," 0.07880163"," 0.17854771","-0.30795679"," 0.33745674"," 0.33745674"," 0.38629997"," 0.39044616"
"M664.85T11.54","-0.05656494"," 0.23204340","-0.03302694"," 0.55496537"," 0.19929352"," 0.01487077"," 0.18568432","-0.36351732","-0.05066237","-0.14263507"," 0.13335238"," 0.09825639","-0.20745589","-0.15823726","-0.06305631"," 0.02948117","-0.01667396","-0.11288751","-0.11288751","-0.06929890","-0.06104335"
"M664.85T18.57"," 0.12882276"," 0.10064437"," 0.23923536","-0.04485058","-0.08075811"," 0.20355195","-0.16467792"," 0.04608202","-0.15017176"," 0.15396381","-0.14020592","-0.11658130"," 0.12384982","-0.23335905"," 0.16038170"," 0.24626380","-0.46410337","-0.13373327","-0.13373327"," 0.20018974"," 0.05918923"
"M665.47T1403.68","-0.26130560","-0.28711641","-0.24760848"," 0.22177430"," 0.17341791","-0.01693664"," 0.64420045","-0.18242675"," 0.01739197","-0.24015053","-0.80284718","-1.39299542"," 0.64045466"," 0.07401027"," 0.14348283"," 0.52307899","-1.20560589"," 0.51250862"," 0.51250862"," 0.69681608"," 0.47734820"
"M665.47T1386.55","-0.20707527","-0.35700513","-0.24347700"," 0.25994137"," 0.21826855","-0.06669300"," 0.61473562","-0.13784563","-0.07549058","-0.16850447","-0.84261481","-1.46014954"," 0.63665198"," 0.08574873"," 0.08569884"," 0.49885323","-1.15549892"," 0.50250220"," 0.50250220"," 0.73872087"," 0.57073075"
"M666.48T1403.51","-0.387632601","-0.370827582","-0.009475645"," 0.281321722"," 0.257388763","-0.057168667"," 0.639761773","-0.099847675","-0.134276810","-0.196561891","-1.188441879","-1.321422528"," 0.567693025"," 0.184763308"," 0.134043424"," 0.540104185","-1.073457082"," 0.551305010"," 0.551305010"," 0.662695052"," 0.468731088"
"M667.87T17.56"," 0.136626239"," 0.142736255"," 0.189678819","-0.039237967"," 0.105130608"," 0.038284541","-0.681981126","-0.171356448"," 0.168492734"," 0.328508185"," 0.024332522"," 0.144155101"," 0.367535735"," 0.453679676"," 0.017930823"," 0.007416336","-0.914016416","-0.212612230","-0.212612230"," 0.006536836"," 0.100772006"
"M670.37T13.55","-0.27849727","-0.18490882"," 0.21298072","-0.20968925","-0.07313200","-0.10746109"," 0.08771597","-0.15165992","-0.10088951"," 0.08618902"," 0.13393507"," 0.10945482"," 0.04595928"," 0.01555686"," 0.01754158","-0.21428796"," 0.02815350"," 0.05018414"," 0.05018414"," 0.28099486"," 0.20167585"
"M671.36T17.55","-0.056523244"," 0.050829261"," 0.317990500","-0.255926453"," 0.182714027"," 0.794251602","-0.037548414","-0.151905180"," 0.082950682","-0.047567318"," 0.017762174","-0.020538958","-0.011789594"," 0.008855438","-0.149613401","-0.028601277","-0.788388625","-0.089357951","-0.089357951","-0.061221604"," 0.332986286"
"M671.86T17.56","-0.11720572","-0.08067722"," 0.19506866","-0.15948194","-0.16279101"," 0.04576284","-0.41906722","-0.16367594"," 0.01632293"," 0.15355236"," 0.23834984"," 0.38459113","-0.39608361"," 0.08200755","-0.40786086"," 0.18611568","-0.38030663"," 0.13459190"," 0.13459190"," 0.30037194"," 0.41582341"
"M672.87T17.56","-0.006371423","-0.177213662"," 0.185045869","-0.127913627"," 0.058209764"," 0.130699811"," 0.007761510","-0.383158454"," 0.087556500"," 0.057333352"," 0.066736359"," 0.856592372"," 0.080089904"," 0.088499375","-0.241152828","-0.226815360","-0.535813453","-0.104428518","-0.104428518"," 0.191139155"," 0.097631874"
"M673.87T17.56","-0.29277312"," 0.58421268"," 0.45673155"," 0.43402078"," 0.02742224","-0.27671065","-0.01317295","-0.35757028","-0.10925949"," 0.03586335"," 0.15478287"," 0.10509303"," 0.10849994"," 0.10793335","-0.14429429"," 0.20905751","-0.31704286","-0.30105748","-0.30105748","-0.20220743"," 0.09152873"
"M676.85T19.54"," 0.03466357"," 0.03674427"," 0.34000012","-0.26756654"," 0.20057924","-0.05950285","-0.49196693","-0.15338055","-0.01553665"," 0.21635140"," 0.17813810","-0.05098386"," 0.02867604"," 0.09951680"," 0.01910949","-0.02389301","-0.44135687"," 0.07491218"," 0.07491218"," 0.07489091"," 0.12569295"
"M680.86T18.56"," 0.242797773"," 0.042456160"," 0.130941572"," 0.084927086"," 0.073932401"," 0.207845037","-0.536803153","-0.132522794"," 0.005329491"," 0.104706609"," 0.090328845"," 0.619240931","-0.328021705","-0.167843803","-0.202774054"," 0.061578389","-0.490716867"," 0.131517064"," 0.131517064"," 0.117250430","-0.185686474"
"M680.86T11.54","-0.05314753"," 0.13533728","-0.14551592","-0.34778232"," 0.07002112","-0.02975825","-0.08751016","-0.10119662","-0.29038976","-0.06555280"," 0.05115920","-0.13109260","-0.30798089","-0.32807718","-0.04989972"," 0.03302969"," 0.06820482"," 0.45994831"," 0.45994831"," 0.06601275"," 0.59424228"
"M687.86T17.56"," 0.763904322"," 0.316578129","-0.024590185","-0.234502555","-0.240703901"," 0.023086273","-0.158469282","-0.262562486","-0.133269437"," 0.157383217","-0.171531858"," 0.724458315"," 0.045134990","-0.125991733"," 0.242084213"," 0.008395468","-0.259628852","-0.317624241","-0.317624241","-0.056256234"," 0.021730077"
"M691.86T17.56"," 0.014069338"," 0.281496048"," 0.048595265","-0.055587276"," 0.001778467"," 0.028014041","-0.196989831"," 0.033213462","-0.038652503","-0.172616031","-0.141436785"," 0.828231291"," 0.316332312","-0.172061010","-0.006603462"," 0.123079856","-0.473580058","-0.162575071","-0.162575071","-0.094845482"," 0.002712500"
"M692.85T18.56"," 0.02521048"," 0.45050570"," 0.06015602","-0.47517620"," 0.03172471"," 0.14487027","-0.55726745","-0.06908201","-0.43614687"," 0.12266140"," 0.08649948"," 0.13962313"," 0.15103943"," 0.19150061"," 0.05125903","-0.05315830","-0.34917999"," 0.08604298"," 0.08604298"," 0.14854303"," 0.16433157"
"M694.85T18.56"," 0.186742161"," 0.105338980"," 0.103660906"," 0.243225712"," 0.146996423"," 0.009714713","-0.181312379"," 0.035795221"," 0.109032021"," 0.211166435"," 0.026709916"," 0.286465905"," 0.066741975","-0.047848091"," 0.231448534","-0.043376879","-0.561956001","-0.410611322","-0.410611322"," 0.052464818","-0.159787726"
"M696.85T11.54","-0.06506366"," 0.11644004"," 0.23462654","-0.52056404"," 0.01322795","-0.02397404"," 0.08780821","-0.14518908","-0.06848851","-0.18880846","-0.08116461","-0.42222406","-0.10204669"," 0.37558653","-0.16825839","-0.10289724","-0.17760141"," 0.65477393"," 0.65477393"," 0.01689307","-0.08785002"
"M696.84T19.05","-0.045023011"," 0.132736748"," 0.100730207","-0.008906433"," 0.073770897"," 0.052825928","-0.299213379"," 0.038622108"," 0.072488178","-0.013660030","-0.372191966"," 0.111551946"," 0.135608158"," 0.081373258"," 0.136469131","-0.074724759","-0.715481727"," 0.330929033"," 0.330929033","-0.037046278","-0.031787042"
"M697.85T18.56","-0.0712352941"," 0.1003837387"," 0.2224479578","-0.0676375636","-0.2486722092"," 0.1444107795","-0.3769664488","-0.0626007042","-0.2375767801","-0.1236369840","-0.0394524958"," 0.8234671614","-0.0147567996"," 0.1471096831"," 0.0405367461"," 0.0188818036","-0.5468023643"," 0.0002640919"," 0.0002640919"," 0.1596404551"," 0.1319311344"
"M700.87T17.56"," 0.2667383"," 0.2596551"," 0.2938430","-0.1348987"," 0.1375686"," 0.3057721","-0.3644497"," 0.1624697","-0.1716196"," 0.1414963","-0.2037942","-0.1260163","-0.1265808","-0.1902009"," 0.1792267"," 0.1836042","-0.4978438","-0.2900150","-0.2900150"," 0.2623655"," 0.2026943"
"M702.37T13.55"," 0.15595015"," 0.07395802"," 0.32008670"," 0.13309236"," 0.02780340"," 0.03040409"," 0.14415164"," 0.17509375"," 0.03381659","-0.06364101","-0.06978644"," 0.19056680","-0.79525102","-0.02334641","-0.60346128"," 0.03918310"," 0.09306449","-0.06511245","-0.06511245"," 0.09962409"," 0.16891588"
"M705.35T17.56"," 0.04597506","-0.35336920"," 0.10871735","-0.04027124","-0.12331273"," 0.20149248","-0.32338100","-0.01156361"," 0.04525370"," 0.16053322","-0.03369410"," 0.67115281","-0.63099968"," 0.28643790"," 0.17637295"," 0.08803758","-0.55990749","-0.06876847","-0.06876847"," 0.18329467"," 0.24676825"
"M705.35T12.55","-0.10311309"," 0.38505723"," 0.01226132","-0.30791391"," 0.42814139","-0.16930035","-0.54033164","-0.06787657","-0.10119376"," 0.09816526"," 0.09235122","-0.02586752"," 0.59373642","-0.49972958"," 0.06191021"," 0.94218364","-0.15570453","-0.33615144","-0.33615144","-0.06636211"," 0.09588925"
"M705.86T12.55","-0.057440861","-0.067235973","-0.059032055"," 0.065919550"," 0.278382244"," 0.294594535"," 0.030048789","-0.083749956","-0.000953029","-0.217393396","-0.056214374"," 0.886652197","-0.084832056","-0.154693250","-0.061894272","-0.233021402","-0.187443559","-0.057831589","-0.057831589"," 0.183246004","-0.359275961"
"M706.84T18.57"," 0.03102262"," 0.17748245"," 0.11670015"," 0.03979895","-0.14801870"," 0.14073618","-0.23081757","-0.27047905","-0.20094311"," 0.04708861"," 0.23866983"," 0.67105039"," 0.04792257"," 0.04075592"," 0.15046805"," 0.11963782","-0.53021076","-0.31692132","-0.31692132","-0.12269007"," 0.31566835"
"M706.84T11.54"," 0.04616395","-0.02117510"," 0.49783323"," 0.01723404"," 0.26098668","-0.21192557","-0.05736031","-0.16905553","-0.28888282","-0.49993112"," 0.21591360","-0.16113459","-0.09525961"," 0.10299257","-0.07422992","-0.03786625"," 0.07542791"," 0.12456379"," 0.12456379"," 0.24646733","-0.09532606"
"M711.85T17.56","-0.182486093"," 0.478926504"," 0.006262225"," 0.082604127"," 0.291671428"," 0.352729247","-0.049812636"," 0.178033432","-0.133417386"," 0.059986177"," 0.016100213"," 0.076124210","-0.138592519","-0.167110586","-0.064724786"," 0.190553282","-0.287026911","-0.561783299","-0.561783299"," 0.268251979"," 0.145494693"
"M712.85T18.56","-0.03467722"," 0.31530554"," 0.04165782","-0.11781824","-0.09482104","-0.14084285","-0.18517189","-0.25611638","-0.01338521"," 0.03001242","-0.13409803"," 0.77193893"," 0.16229353","-0.06357881","-0.08073228","-0.07535786","-0.32412766","-0.20710784","-0.20710784"," 0.40939163"," 0.20434327"
"M712.86T11.54","-0.156282862","-0.066972649"," 0.050447378","-0.530964969","-0.217488825"," 0.097766471"," 0.241969453","-0.212391427"," 0.018766221","-0.134519830"," 0.033305382","-0.083329015"," 0.191065657","-0.009011006","-0.040026924"," 0.223014418"," 0.256302296"," 0.095676005"," 0.095676005"," 0.132530104"," 0.014468117"
"M717.85T18.56","-0.02917406"," 0.21249496","-0.04231279","-0.17045922","-0.02442002"," 0.23471857","-0.40280793"," 0.17856041"," 0.02331359"," 0.18637692","-0.07212576","-0.16986032"," 0.32468539","-0.08438443"," 0.17789250"," 0.15424339","-0.67588541","-0.09705807","-0.09705807"," 0.22886658"," 0.14439377"
"M717.85T11.54"," 0.210031007"," 0.081371415"," 0.220598125"," 0.033529925"," 0.133961522"," 0.192053579","-0.103169778","-0.474431269"," 0.046722474"," 0.010820467"," 0.134752869","-0.244962115"," 0.038358998","-0.272390775"," 0.005617839"," 0.144558705","-0.074869783","-0.115915777","-0.115915777"," 0.048189417"," 0.101088933"
"M718.83T19.56","-0.185815013"," 0.238247265"," 0.242652291","-0.042525201","-0.011399770"," 0.088049578","-0.513180766","-0.022753853"," 0.008753247","-0.083033818","-0.136547028","-0.241110522"," 0.330451387"," 0.048500537"," 0.318871564"," 0.074294736","-0.536063298"," 0.209379938"," 0.209379938"," 0.250764954","-0.246916166"
"M720.85T18.56"," 0.23693753"," 0.14387292"," 0.14580745","-0.13804872"," 0.25777577"," 0.33046709","-0.02290931","-0.20020063"," 0.01163314"," 0.08363125"," 0.01102761","-0.03406398"," 0.01232778"," 0.04075572"," 0.14290683","-0.09408164","-0.45019679","-0.35861280","-0.35861280","-0.03915263"," 0.27873620"
"M725.52T13.55","-0.16504019"," 0.23669323"," 0.05732078","-0.01836673"," 0.17820470","-0.30743079"," 0.04711344","-0.03818650"," 0.14856675","-0.05440524"," 0.24767539"," 0.15847598","-0.49033751"," 0.01714540"," 0.05828711"," 0.07295666","-0.11091823","-0.01679778","-0.01679778","-0.16644325"," 0.16228455"
"M725.85T17.56","-0.0536600928"," 0.0551665078"," 0.0988004902","-0.1330536283","-0.0004847635"," 0.1984202695"," 0.0922827832"," 0.0006639722"," 0.0379411304","-0.3299351360"," 0.0551226896"," 0.8351175730","-0.0576751607"," 0.0500483387"," 0.1240402339"," 0.2040992042","-0.5861927058","-0.4055802073","-0.4055802073"," 0.1166179492"," 0.1038407599"
"M725.86T12.54"," 0.04962944"," 0.09000072"," 0.01228765","-0.17846985"," 0.09675735"," 0.15321963"," 0.33643923","-0.10532394"," 0.12863396"," 0.01664880"," 0.09869866","-0.02419041","-0.25210115","-0.01671207"," 0.20708019"," 0.12629146"," 0.05640556","-0.50789348","-0.50789348","-0.08800000"," 0.30849172"
"M727.85T17.56","-0.085327643","-0.007665973"," 0.054059013","-0.062970269","-0.128510669"," 0.154887958"," 0.564597387"," 0.017987783"," 0.053816068","-0.186633328","-0.050279303","-0.178438237","-0.162163205","-0.036919757"," 0.177030172","-0.198567228","-0.395657542"," 0.310275273"," 0.310275273"," 0.045729971","-0.195525741"
"M728.86T17.56"," 0.08094395"," 0.06911224","-0.15987130"," 0.11773795"," 0.09135851"," 0.16182728","-0.45596439"," 0.09101003","-0.33027769"," 0.08142600"," 0.14866063"," 0.81365357"," 0.13929567","-0.20867309"," 0.05557340"," 0.18232024","-0.60614369","-0.25281069","-0.25281069"," 0.09740096"," 0.13623111"
"M729.86T17.55"," 0.16179283","-0.05101871","-0.17897570"," 0.14130799"," 0.05980617"," 0.44189291","-0.13181262"," 0.23216380"," 0.04303982","-0.02713431","-0.11111585","-0.23725741","-0.02996535","-0.31877122"," 0.10776990"," 0.47570397","-0.38876628"," 0.06914865"," 0.06914865","-0.17752893","-0.14942829"
"M732.84T18.56"," 0.28368966"," 0.27444436"," 0.19403249","-0.13482343"," 0.32382327"," 0.12372355","-0.51081686","-0.07301008","-0.09948694","-0.01988731"," 0.03853457"," 0.13538224"," 0.01966734","-0.06882334","-0.02163050"," 0.00866365","-0.53464947","-0.15968567","-0.15968567"," 0.23538967"," 0.14514845"
"M732.84T11.54","-0.24718332"," 0.04705272","-0.14357028","-0.31043596","-0.18917271","-0.10789964"," 0.27677198","-0.08635969","-0.18760352"," 0.07514545"," 0.24158541"," 0.07434485"," 0.13923306"," 0.02950226"," 0.07224947"," 0.05289015"," 0.13001348"," 0.17477899"," 0.17477899","-0.11062605","-0.10549564"
"M733.85T17.56","-0.351102131","-0.001852551","-0.090942157","-0.001920653","-0.329601340","-0.069978845","-0.274560854","-0.086751006"," 0.039206573"," 0.039957537","-0.152200003"," 0.335696639","-0.377746078"," 0.066795037","-0.044112105","-0.273303754","-0.129964723"," 0.751938272"," 0.751938272"," 0.059873181"," 0.138630689"
"M739.35T12.55","-0.02705694"," 0.07070362"," 0.03178538","-0.23911174","-0.06499486"," 0.52090928"," 0.08562711","-0.30928534","-0.14932096"," 0.03384053"," 0.02341822","-0.19766279"," 0.35748369","-0.08837782"," 0.39759630","-0.10424078"," 0.02641554","-0.42180606","-0.42180606"," 0.37372121"," 0.10216247"
"M740.86T12.55"," 3.405825e-01"," 3.270934e-01"," 2.471449e-01"," 1.354102e-01"," 2.361032e-01","-1.456725e-02","-6.296970e-05","-4.087301e-01","-1.436491e-01","-4.530299e-05","-3.382560e-02","-1.434583e-01","-1.213950e-01"," 1.912042e-01","-1.911766e-01","-6.716147e-02","-1.086621e-02","-3.008768e-01","-3.008768e-01"," 4.288039e-01","-1.696508e-01"
"M741.85T17.56"," 0.055048726"," 0.443309360"," 0.277860468","-0.252667137","-0.157751379","-0.401141641","-0.048630573"," 0.043420580"," 0.337381751","-0.008656753"," 0.018837469"," 0.054713077"," 0.057820598"," 0.035232665"," 0.165549456","-0.311541180","-0.125980574","-0.173371655","-0.173371655"," 0.225291005","-0.061352608"
"M744.84T18.56","-0.164303187"," 0.151602570"," 0.154960095","-0.292040254"," 0.265591846","-0.109809230","-0.272442380"," 0.193564566","-0.003818489"," 0.024432887"," 0.040453607"," 0.669550190"," 0.196179123","-0.080107798","-0.221578024"," 0.194659862","-0.329821498","-0.388400833","-0.388400833"," 0.161010189"," 0.198717590"
"M745.85T17.56"," 0.055688547","-0.013499750","-0.036262309","-0.205317552"," 0.093306328","-0.137662197"," 0.058810910"," 0.143479162"," 0.235343161","-0.103967432"," 0.092820724"," 0.886636640","-0.002290474"," 0.189608040","-0.012464410"," 0.085407037","-0.371922486","-0.393893760","-0.393893760"," 0.155815713","-0.325742131"
