"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X34.F9.2.neg","X36.F9.3.neg","X46.F9.4.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg","X15.C15.4.neg","X31.C15.3.neg","X47.C15.1.neg","X50.C15.2.neg","X04.D15.4.neg","X06.D15.2.neg","X35.D15.1.neg","X37.D15.3.neg","X17.F15.3.neg","X25.F15.1.neg","X30.F15.2.neg","X51.F15.4.neg","X08.X15.4.neg","X11.X15.3.neg","X29.X15.1.neg","X42.X15.2.neg"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M451.11T87.035"," 9835.0955"," 3490.1050"," 1734.3152","12303.5921","15339.3231","11059.8336","11758.4102"," 2647.6625"," 8161.8613","    0.0000","10863.5773","    0.0000","11858.2758"," 7223.8991","14916.6371","10535.6598","  514.5046","12050.1745","14048.0487"," 8936.7608"," 4740.8686"," 4963.1591","16433.3197","12985.2203"," 6622.0607","  478.9842","12454.1010"," 9344.9508"," 9426.1866"," 3792.2416"," 7183.0045","    0.0000"," 9419.3298"," 3796.8031","10862.7278","10535.8791","13282.9400","21854.6216","    0.0000"," 5390.0000","  208.6140","  432.5791","    0.0000","  422.2835"," 5681.8732"," 3831.6908"," 8726.3813","18378.6465"," 7310.8345","    0.0000"
"M429.646T308.971","7234.2954","   0.0000","6771.5690","6437.2457","8433.0130","5908.8456","8286.7755","7692.9533","8312.1789","   0.0000","5683.3359","   0.0000","6284.9456","8265.0707","8282.9615","4506.8708","   0.0000","5942.7012","6753.7275","5999.3477","5979.9711","5374.6696","8424.2127","7649.5699","5179.7763","   0.0000","7625.1188","8550.8665","4597.2740","8391.8523","7474.9587","   0.0000","6033.9147","8898.5409","6484.8896","9228.3613","6277.8027","5860.9300","   0.0000","4290.0000","   0.0000","   0.0000","   0.0000","   0.0000","2291.1375","6033.1073","6833.1038"," 544.8117","3074.1074","   0.0000"
"M968.4T974.568"," 5060.628","    0.000","11482.389"," 6651.962","23385.296","17471.809"," 8947.516","32292.011"," 5947.709","    0.000"," 8175.421","    0.000","22999.445","14132.335","13872.500","50437.747","    0.000","25424.619","24625.891","30252.600","15176.139"," 3440.945","20372.376"," 7219.595","18357.589","  201.414","46160.857","21009.067","23746.973","65374.471","25000.781","    0.000","21479.968","17751.432","    0.000","35283.475","23429.389","23634.084","    0.000","32500.000","    0.000","    0.000","    0.000","    0.000"," 1579.158","19661.642","27445.057","48787.125","65661.084","    0.000"
"M242.178T992.462"," 3424.948"," 5898.935"," 6644.792"," 4951.224"," 5714.583","    0.000"," 4002.428"," 3794.664"," 2586.253","    0.000"," 2980.969","    0.000"," 2676.314","  510.477"," 3420.023"," 3901.180","    0.000"," 3876.758"," 4199.388"," 4687.105"," 5355.229"," 3877.700","18437.038"," 3350.423"," 4538.308","    0.000"," 1471.318"," 6987.364"," 2819.563"," 2098.469"," 7968.474","    0.000"," 3169.167"," 4609.459"," 1493.923"," 3879.369"," 1801.869"," 1681.502","    0.000"," 3010.000","    0.000","    0.000","    0.000","    0.000"," 4195.651"," 2029.852"," 1492.021","  853.223"," 8404.493","    0.000"
"M1015.586T1347.819","28535.4105","11116.6504","20745.5851","19760.9901","23346.6056","20658.0661","25504.1628","32365.6763","25725.4989","  179.9117"," 7195.2299","    0.0000","25477.0981","29127.2168","23464.3326","23714.3804","  272.0838","18878.7614","20707.3135","22478.0365","22056.9619","16552.2410","30879.1267","19600.5310","23253.8773","  151.6130","26885.4985","25973.2024","19101.9939","25199.5199","24045.8799","  155.0000","37096.7102","26581.9962","19166.7034","23877.6713","24366.4613","23051.8095","  135.5799","13800.0000","    0.0000","  195.0921","    0.0000","  435.3486"," 8376.7857","24686.5649","21327.4483","16561.8143","18602.9060","  167.0000"
"M1033.603T1229.397","26674.0281","11558.6503","21256.0197","20837.5965","22776.3984","19239.4907","19398.0913","18971.0329","20927.1555","  238.6290","12230.3098","    0.0000","28062.7022","29587.2223","18703.6495","19616.6102","    0.0000","20562.1985","17692.5303","18777.6596","24208.6420","17864.9802","29118.3105","16200.3566","23166.2396","    0.0000","20681.2002","20548.8132","13259.7261","19699.0027","23711.9282","    0.0000","26381.3071","22307.0375","17462.2417","18547.8898","16690.2668","19634.5536","  349.0007"," 8870.0000","  597.9675","  209.1490","    0.0000","  310.0256"," 6453.4758","19717.6797","21960.3536","11965.6142","16628.4168","    0.0000"
"M362.997T89.636"," 8906.3975"," 3495.1332"," 5732.1395"," 8171.7926"," 8394.6220","12296.1824","10277.6752"," 8557.5548"," 8303.6812"," 1261.3605","10405.2440"," 2350.0000"," 8936.8676","11231.6167","11675.9227","12883.0066"," 2042.6873"," 9914.5254","12609.0031","12734.8476"," 5244.7054"," 6193.3008","14467.1410"," 8776.2800"," 8687.1338"," 1100.4369"," 8661.4525","10729.8103","17068.2115"," 9618.6199"," 4684.5093"," 1230.0000","13499.8877","19855.4559"," 8012.9811"," 7436.1804"," 5826.6456"," 5833.8597"," 1181.8427"," 6790.0000","  753.2636"," 3009.0579"," 1745.8108"," 1515.9835"," 6424.0502"," 8211.4307","11052.0163","25782.9057","11988.0053"," 2240.0000"
"M533.169T900.984"," 7255.926"," 1591.433"," 3756.714"," 7508.643"," 8621.630"," 8420.793"," 8654.735","12400.856"," 8951.411","    0.000"," 6743.324","  376.000"," 8379.109"," 8939.191"," 3842.847","11236.603","    0.000"," 8029.214"," 9302.287"," 8915.213"," 6530.745"," 6120.848"," 5386.162","11280.168"," 7002.243","    0.000"," 5852.219"," 9394.868"," 7841.459","12391.436","14781.107","    0.000","10657.544"," 8264.683"," 3625.100"," 8187.645"," 7260.098"," 5056.951","    0.000","15300.000","    0.000","    0.000","    0.000","    0.000"," 1069.195"," 4418.744"," 6712.840"," 5147.495"," 8711.910","    0.000"
"M443.193T725.675","15314.5596"," 2092.0924","13496.6214"," 6137.7136","17152.7850"," 9016.1755","14655.8000","29118.7233"," 6807.2238","    0.0000"," 8274.5120","    0.0000","15275.7094","16805.7750","10615.4683","24461.3785","    0.0000","17252.1000","13952.5867","12900.6973","11453.9014"," 8690.2886","22607.7120","21315.6800","11289.3380","    0.0000","25969.7028","12881.8544","12289.1218","18229.3380","17545.1484","    0.0000"," 9661.2900","14827.1587"," 8474.8862","11675.2953"," 7068.2505","12278.0521","    0.0000","20500.0000","    0.0000","    0.0000","  200.7053","    0.0000","    0.0000","13601.8110"," 7553.3421"," 6629.6800","15557.4351","    0.0000"
"M1162.58T906.276"," 1395.6419","  785.6337","18506.2450","    0.0000"," 5618.7205","  481.7310"," 9520.2581","12556.5253"," 1143.0850","    0.0000"," 5818.3828","    0.0000"," 4201.6810","11448.8400"," 5741.7440"," 6273.2068","    0.0000","19485.7292","17545.6680","21263.0203","15601.5288","25177.7886","17864.4059"," 9629.5272","  493.2858","    0.0000"," 9467.0947"," 4128.8847"," 4435.9244"," 5067.1149","18927.6484","    0.0000","  184.4407","    0.0000"," 6212.1636"," 5051.3048"," 2984.4368","36860.5215","    0.0000"," 1700.0000","  605.7150","    0.0000","  300.4229","    0.0000","38998.4213","34722.3910","21902.8647"," 1272.3196","    0.0000","    0.0000"
"M1095.01T894.541","18643.509"," 8753.695","23474.234","48509.661","17806.061","19902.635","45898.677","35630.213","18229.682","    0.000","49229.083","    0.000","10339.676","19368.357","15267.443","29023.749","    0.000","17306.674","32255.260","30821.969","30922.252","27282.821","44724.660","15795.975","13344.144","    0.000","27144.720","54478.395","15104.855","34459.613","24091.995","    0.000"," 9935.812"," 9815.789","10590.487","26519.121","33346.036","60855.135","    0.000","12300.000","    0.000","    0.000","    0.000","    0.000","61095.434","23521.093","31177.351","10141.248","16999.747","    0.000"
"M559.895T1194.445","60344.539","50866.628","70732.762","40568.241","55521.322","34141.250","75264.767","35194.942","13516.173","    0.000","91376.890","  766.000","52934.476","45461.955","49622.052","87930.395","    0.000","53817.036","51013.152","37053.701","78658.991","39103.111","45092.070","75671.377","44839.139","    0.000","59591.571","36542.117","17170.768","25170.776","63686.373","    0.000","51414.790","70797.536","35647.888","68679.790","51668.783","61082.272","    0.000"," 8260.000","    0.000","    0.000","  255.911","    0.000","49855.040","17359.100","51041.082","15431.171","16684.194","  407.000"
"M1209.581T888.373"," 5113.8861","  679.7134"," 6706.1601"," 7098.3152"," 5422.1607"," 5283.6987"," 7438.8027"," 8344.7748"," 2166.5338","  276.0138"," 7020.3030","    0.0000"," 4615.9813"," 2965.8590"," 4835.2653"," 5882.3813","    0.0000"," 5443.2290"," 6596.0481"," 6909.5297"," 7237.0662"," 8389.7303"," 9216.7016"," 6465.1887"," 2633.3421","  547.8638"," 7378.7653"," 5908.5846"," 8863.5902"," 7404.1372","11579.8776","  687.0000"," 4743.6274"," 7062.9259"," 5582.1924"," 3599.2724"," 4353.7244"," 9256.0984","  458.0643"," 4630.0000","  603.8255","  325.8602","    0.0000","  298.5313","10632.6943","13041.5133"," 6176.0419"," 6476.0504"," 8570.5167"," 1620.0000"
"M579.21T872.654"," 5160.6105","    0.0000"," 6770.5485","11555.0983"," 3737.5984"," 6100.0675"," 7317.2601"," 9193.3620"," 6422.5616","    0.0000"," 7552.1639","    0.0000"," 5558.7601"," 5936.2635"," 6336.8418"," 5960.7448","    0.0000"," 7834.1914"," 6660.2240"," 5644.3625","11294.1211","21192.4222","10698.5467"," 6572.6261"," 1020.7031","    0.0000"," 6452.2176"," 6035.2860"," 5158.0847"," 3439.0057","14809.6583","    0.0000"," 5173.3569"," 3900.2233"," 2801.5242","10493.9456"," 6055.7549","11693.1383","    0.0000"," 3080.0000","    0.0000","    0.0000","  209.4824","    0.0000"," 4770.2911"," 9080.2968"," 3026.7429"," 3036.9389"," 6960.4849","    0.0000"
"M492.868T66.13","13562.756","12642.669"," 9944.876","13964.481","11953.847"," 8276.927","10912.301","11953.176","11995.834"," 8629.081"," 8443.616","11600.000","13541.143","11446.018","12997.871","13992.806","10770.067","12697.124","13436.376","13685.418"," 9376.462","12575.982","13861.688","10044.861"," 9348.894"," 9459.164","13013.405"," 9461.605"," 6032.555","11703.156","10285.585"," 7840.000","10017.893","13730.607"," 8701.982","15848.683","11140.117","11022.135"," 8226.606"," 6000.000"," 8426.871"," 8694.531"," 7097.080"," 8818.776"," 7915.600","13611.760"," 8751.696"," 9585.165"," 8799.701"," 9300.000"
"M558.878T1192.321","1433.0994","2153.1903","2454.4524","4542.9984","3655.5396","3071.1953","4028.9648","3568.4308","1431.5393","   0.0000","4873.0538","   0.0000","1164.8753"," 820.0125","1606.3146","3959.7192","   0.0000","3369.0652","1662.0555","4926.8280","1791.8882","3245.0151","4347.5190","5740.4158","6791.0176","   0.0000","3100.6201","1982.4062","   0.0000","   0.0000","3175.0781"," 168.0000","1560.6040","1319.6068","4434.3140","1361.3018","2683.2275"," 162.7914","   0.0000","1020.0000"," 131.8726","   0.0000","   0.0000"," 295.6655","1385.9076","1880.8711","1519.2354","1828.9079"," 976.4473"," 248.0000"
"M567.276T907.878"," 59388.4587"," 77369.2970","115914.5867"," 76213.5837"," 79984.6291"," 31518.3971"," 69432.6950"," 80907.3335","164284.7060","     0.0000"," 54780.0264","     0.0000"," 57298.7584"," 84378.4715","135483.2748","127998.8547","     0.0000"," 92254.1822"," 69899.0876","104091.6144"," 78985.1943","136547.1534","130918.9328"," 74303.7523"," 51256.5822","   534.3338","232352.1293"," 75839.8880","101940.8136"," 73300.2438"," 95913.8813","     0.0000"," 24536.4265"," 48648.3549","125594.6344"," 75603.4200"," 53781.5256","130493.8440","     0.0000"," 10400.0000","   365.8818","     0.0000","     0.0000","     0.0000"," 92986.2229","244986.6813","113583.2400"," 23231.6000"," 68209.7531","     0.0000"
"M664.226T813.714"," 1978.5989","  323.7022"," 3010.5768"," 1809.0888"," 4526.7267"," 4102.3225"," 4698.6654"," 8167.2693"," 4655.5679","    0.0000"," 3408.4717","    0.0000"," 5541.5693"," 2601.3734"," 6238.0959"," 7327.2950","    0.0000"," 4812.9558"," 4130.6057"," 4726.9780"," 4625.2892"," 1789.7733"," 4511.3290"," 2232.5313"," 3688.1443","    0.0000","13160.4991"," 5772.4118"," 4704.8368"," 3860.9436"," 7018.0115","    0.0000"," 7419.4734"," 6120.9219"," 2145.3987"," 2466.1785"," 2103.7015"," 4180.7153","    0.0000"," 4340.0000","    0.0000","    0.0000","    0.0000","    0.0000","  384.0158"," 4102.9833"," 2731.9006"," 6437.0120"," 6020.4020","    0.0000"
"M990.602T1181.647","   0.0000","7272.6583","7179.3560","4357.3996","9258.6053","2304.1802","2641.5413"," 161.3920"," 565.9273","   0.0000","1731.5530","   0.0000","5012.2466","1798.4651","3119.7407","1160.0251","   0.0000","1968.7062","4184.2773","1793.4849","5196.3323","2432.4311","1737.0249","1040.9803","1043.6605","   0.0000"," 358.5322"," 191.0867"," 807.9924","   0.0000","4577.8154","   0.0000"," 633.1240","2465.2406","2613.2537","4841.9446"," 168.8423","4790.8857","   0.0000"," 175.0000","   0.0000","   0.0000","   0.0000","   0.0000","1904.9194","1052.3584","5262.9476"," 238.8891"," 961.6463","   0.0000"
"M1035.397T978.889"," 3106.2237","    0.0000"," 7680.8240"," 3218.5552"," 6047.6790"," 9467.4046"," 3408.9508"," 9307.5867"," 2941.4337","    0.0000"," 4157.1365","    0.0000","12061.7350"," 8125.3709"," 9996.7017","14441.9297","    0.0000"," 8598.2711"," 6263.9369"," 8544.9009"," 5979.2704"," 2146.9408"," 9159.8350"," 3072.1680"," 8675.9813","    0.0000","11473.8351"," 8802.4469"," 4297.1980","21213.4139","11757.9492","    0.0000"," 9183.9861","11979.5106","    0.0000","12260.4180","10351.4753","12767.2295","    0.0000","10500.0000","    0.0000","    0.0000","    0.0000","  670.6009","  990.8043"," 6423.7646","13208.8988","17306.2858","20227.5048","    0.0000"
"M509.875T67.374","11229.1043","14110.9970","12250.1834"," 4009.4855"," 4468.7668","    0.0000"," 5485.8329","17039.3520"," 8880.7382","  954.9642"," 1099.7751"," 1230.0000"," 4206.4989"," 8526.8889"," 3927.3863"," 3605.5762"," 3254.2945"," 4541.9663"," 4707.8027"," 4916.4116","11299.9892","14538.4387","21447.0720"," 3574.0979"," 2663.2059","  852.7016","19155.3701"," 2672.5889"," 4454.2962","12194.3823","13082.4518","  478.0000"," 1139.7050"," 4220.3422"," 2839.4998"," 6242.8540"," 2462.3069","11445.2730","  366.9769"," 7710.0000","  351.6067"," 1079.6584","  523.7093","    0.0000","    0.0000"," 5056.3492"," 5017.5436"," 6219.6519"," 7488.1338","  995.0000"
"M1162.051T893.06"," 4724.464"," 3316.489","11080.800","12332.847"," 7093.625","13065.842","10293.144"," 7555.626"," 6634.897","  703.617","10700.311","  225.000"," 3514.867","12255.145"," 4641.287"," 8047.792","    0.000"," 6678.181"," 7357.939"," 9884.502"," 8021.503","11829.312","10527.160"," 5525.317"," 4904.297","    0.000"," 7174.365","11215.733","13969.345","10131.201"," 9482.614","    0.000"," 4064.090"," 5485.321"," 8364.797"," 6145.104"," 6710.544","12107.335","    0.000"," 8600.000","    0.000","    0.000","    0.000","    0.000","12864.611"," 5914.596","10459.198"," 3789.291"," 5239.947","    0.000"
"M319.045T832.748"," 6941.7375","    0.0000"," 1330.1491","  657.5134"," 2908.6316"," 3573.0651","14141.4000"," 4327.8300"," 2853.4958","    0.0000"," 4920.3330","  254.0000"," 7470.0877"," 4529.6318"," 7130.0826"," 8857.0650","    0.0000","  516.7408"," 4014.4094"," 6014.7787"," 5783.1434","    0.0000","11353.4720"," 3831.4378"," 1710.5854","  312.8668","  823.8546","12271.5698"," 1951.7227"," 3716.2193"," 6914.8940","    0.0000","  370.8746","11037.9960"," 3116.1948"," 3755.5194"," 5027.6633","10503.2812","    0.0000","    0.0000","    0.0000","  266.7704","    0.0000","    0.0000","19052.4251","25551.6246"," 1142.6313"," 1205.3905","  345.9313","    0.0000"
"M812.842T69.273","16572.4496"," 7898.3867","13522.6830"," 1815.8591","11385.9670"," 1819.7504"," 9625.1458","18979.9664"," 4613.4321","    0.0000"," 8045.4936","    0.0000"," 6343.6314","10035.2385"," 8006.8761"," 7165.6451"," 1747.3301"," 7444.8625"," 1725.1501"," 6980.6571"," 8188.3980"," 8532.6764","17705.3776"," 6343.8743"," 5368.6668","    0.0000"," 7097.7487","23320.0787","12015.3705","10411.5031","18516.4960","  240.0000"," 8949.8326","25275.3089"," 1113.0867"," 3986.2379"," 5995.7217"," 4154.5341","    0.0000","12400.0000","  326.5320","  207.1048","    0.0000","    0.0000"," 4519.0179","15733.9864","18446.1463","16288.3458"," 8333.5683","  188.0000"
"M199.135T972.397"," 9865.3568"," 3331.2329"," 3625.8146"," 8715.3671"," 2991.2119"," 3580.7827","  718.6102","12433.4800"," 7060.7106","    0.0000"," 3572.5986","  215.0000"," 7759.2169"," 3462.8277"," 6225.8920","22702.0053","    0.0000"," 5671.1893"," 7925.8544"," 5739.9285"," 6075.3362","13241.6308","24002.3736"," 5577.6241"," 8396.1960","    0.0000"," 3457.7974"," 4378.6536","  543.7616"," 3861.0214","10563.6265","    0.0000","17920.7086"," 3908.9204","    0.0000"," 2939.8810","  728.9673"," 6246.2854","    0.0000"," 3990.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 2142.9974"," 2689.3604"," 6325.2703","10050.1337"," 2962.0492","  245.0000"
"M691.153T854.793","3062.593","1554.066","4898.608","5343.497","4617.980","3885.452","7632.668","8327.342","5321.374","   0.000","7351.956"," 326.000","5311.091","5706.915","5178.047","5298.533","   0.000","5744.422","6239.872","4357.601","3755.521","5271.314","5785.231","2668.458","2306.880","   0.000","7849.687","6189.244","7279.215","5964.688","9430.371","   0.000","4277.440","6696.259","1512.338","6231.591","3344.247","5498.986","   0.000","4470.000","   0.000","   0.000","   0.000","   0.000","3224.362","4133.715","4759.872","4711.014","7094.966","   0.000"
"M1191.866T903.98"," 4873.5139"," 2057.7176","12017.7898"," 9101.8608"," 4656.6771"," 4787.2524"," 5841.3328"," 6821.2090"," 5278.6551","  942.8167"," 9802.2410","    0.0000"," 5419.0232"," 6390.3928","14270.2676"," 7823.3331","    0.0000","13767.0400"," 9331.9646","13248.2602","12436.0618","21819.6186"," 9919.8872"," 4237.2256"," 3688.4923","    0.0000","16478.4654"," 2770.4840","13517.1289"," 2768.1083"," 3663.5373","  231.0000"," 2223.5682"," 3010.6235"," 7829.4216"," 7795.6923","13321.8390","25088.0749","    0.0000"," 9690.0000","  324.6438","    0.0000","  281.6694","  303.2855"," 6611.1694","10383.3265","12056.5904"," 3978.3053"," 8832.6160","  466.0000"
"M433.351T780.04"," 4472.699"," 4459.624"," 6052.945"," 4012.343"," 8432.249"," 9560.896"," 5358.076"," 1724.537"," 1050.068","    0.000"," 5501.361","    0.000"," 3134.996"," 4485.081"," 6188.262","14289.099","  189.822","14894.321"," 7157.737"," 4644.475"," 4666.344"," 5752.524"," 6246.900"," 3259.257"," 6133.139","    0.000"," 9212.720"," 6096.307"," 9432.585","11556.712"," 6578.042","    0.000","19198.438"," 6964.145"," 8679.147"," 4002.514"," 6076.195"," 2309.681","  188.482"," 9240.000","    0.000","    0.000","    0.000","    0.000","    0.000"," 2469.714"," 3364.739"," 5995.738"," 4574.594","    0.000"
"M1730.319T908.053","   0.0000"," 224.0703","   0.0000","   0.0000"," 601.4297","3787.9556","   0.0000","6809.4000"," 801.5867","   0.0000","   0.0000","   0.0000"," 201.2364"," 169.0413","1785.7554","1355.8004","   0.0000"," 505.8291","1414.4785","2391.3005","3101.2152","   0.0000","3909.2508"," 482.5195","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","3592.5946","   0.0000","   0.0000","   0.0000"," 202.3415","   0.0000","   0.0000","   0.0000","3734.7300","   0.0000","   0.0000","   0.0000","   0.0000"," 210.4706","1486.6494","9705.0454","7569.1544","4934.1021","   0.0000","   0.0000"," 224.0000"
"M1134.823T908.781"," 7108.1315","27535.1567"," 4286.3209"," 7802.3142"," 8835.9137","15196.9046"," 2201.8790"," 6102.4087"," 7866.8835","  358.4529"," 3464.0615","    0.0000"," 9430.7855"," 3402.7125","55037.1269"," 2466.4838","    0.0000","11447.9022"," 7419.9038"," 5351.5113"," 8096.0567"," 5556.9777"," 6874.0264","    0.0000"," 8351.8588","    0.0000","  574.8325"," 5867.0126"," 2994.8917"," 2636.7539"," 1313.1710","    0.0000"," 7805.9656"," 1287.4550","16763.7502","    0.0000"," 1261.2375","    0.0000","    0.0000"," 6960.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 1837.9883"," 8081.3518"," 4304.2312"," 3155.7676","    0.0000"
"M209.961T64.78","4368.9778","7884.2401","4259.2270","5468.1682","4952.7407","3127.8960","6990.2893","5552.8909","5104.9612","1682.8712","2261.3500","2910.0000","4206.7395","4963.7087","3570.3405","6545.9168","2527.9741","4684.0515","5487.4104","5869.1195","5213.6702","6894.3345","6029.5372","6320.7470","6830.9171","2159.2297","6038.5187","3455.7504","2234.5808","6300.8697","4450.9993","1480.0000","2133.4747","3242.8063","4530.8884","5595.5101","6177.9534","4000.3040"," 991.3487","5350.0000","2351.8433","2906.6557","3178.6913","1638.1641","2756.9492","5410.2286","4224.1778","6443.0435","4368.7692","2530.0000"
"M309.554T1123.923"," 7034.697"," 7631.720"," 5596.928"," 7173.083","17603.463","12578.033","10953.210"," 8922.399"," 7713.831","    0.000"," 8984.161","    0.000","21441.736"," 6242.769","10242.966","14549.316","    0.000","11070.250","15257.113","12160.432","10491.132","11102.685","13518.583","11861.600","16348.356","    0.000"," 5515.838"," 7371.771"," 4870.537"," 6390.991"," 1945.658","    0.000","18116.354"," 7105.712"," 8452.893"," 6580.339","17644.230"," 5766.750","    0.000"," 5750.000","    0.000","    0.000","    0.000","    0.000"," 4922.952","12198.580","11224.387","23240.844","10831.270","    0.000"
"M1134.728T916.618"," 3946.7593"," 1365.0438"," 3018.5148"," 4492.4595"," 4427.5101","21311.6828"," 1989.3527"," 7933.9471"," 3560.1726","  193.9240"," 5675.8265","    0.0000"," 3307.8486"," 2986.5500"," 7696.5209"," 4618.6875","    0.0000"," 7508.6305"," 7763.1584"," 6849.4967"," 4762.1063"," 6040.2751"," 4383.0843"," 5176.8402"," 5394.6442","    0.0000"," 1452.0956"," 6095.9231"," 5384.4122"," 5485.6371"," 4201.7277","    0.0000"," 3499.9534"," 3878.5837","11270.8071","    0.0000"," 2763.3198"," 6742.9055","    0.0000"," 4020.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 1596.8828"," 9449.3723"," 3680.2364","  237.5603","    0.0000"
"M1363.57T899.951"," 2498.9856"," 2215.8610"," 6690.7948"," 2913.1795"," 1001.2246"," 2930.2988"," 2739.9311"," 6656.2346"," 2692.2926","    0.0000"," 2638.0436","    0.0000"," 2790.8808"," 6000.9089"," 6825.7578"," 3773.6363","  377.1174"," 5669.9310"," 5825.1107"," 4277.7480"," 2595.5701"," 6393.4707"," 5665.9232"," 5142.0182"," 3150.4963","    0.0000"," 8733.4899"," 6282.6633"," 7794.9896"," 5767.8550","10780.3508","    0.0000"," 1624.0071"," 3101.7276"," 2486.2066"," 5997.7706"," 3893.1840"," 2299.4446","    0.0000"," 3830.0000","  182.3913","    0.0000","    0.0000","    0.0000"," 5477.7530"," 3139.5796"," 6523.2571"," 3978.9968"," 4690.2769","    0.0000"
"M410.078T615.621","  749.8101","  581.8607","  423.0152"," 1087.4016"," 3743.4170"," 1743.2848"," 1275.4572"," 6401.3520"," 1949.6245","  227.5762"," 1964.1789","    0.0000"," 2571.5332"," 1226.3676"," 4838.0648"," 4106.0176","    0.0000"," 3692.3293"," 3504.0804"," 4810.4306","  360.7965","  158.3104","    0.0000"," 4995.1881","  847.8124","    0.0000","10939.7955"," 1199.7806"," 2342.6783"," 3865.9879"," 1683.2521","    0.0000"," 1624.0607"," 1042.0279","  400.6930","  362.9629","  257.3920","  243.1767","    0.0000"," 3730.0000","    0.0000","    0.0000","    0.0000","    0.0000","  893.9713","  830.7440","    0.0000","23436.6937","19150.1839","    0.0000"
"M1125.418T877.844"," 5402.7369","  596.0752"," 5447.3133"," 5109.4250"," 9104.8400"," 3980.4563"," 6374.7766","17868.6585"," 7451.6623","    0.0000"," 4500.5192","    0.0000"," 6380.0698","13783.2947","11899.2249","10519.5385","    0.0000"," 8720.1477"," 9018.8922"," 7998.6519","11408.6878"," 1851.1926","12582.2976"," 8517.0304"," 5525.3547","    0.0000","14291.8934","12781.4302"," 8686.0171","14907.4432","11873.1235","    0.0000","14303.3076","14654.4517","  631.5341"," 7712.7165"," 3769.5792"," 4876.7515","    0.0000","12800.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 5390.1915"," 4598.1929"," 8992.2606","17430.8126","    0.0000"
