"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other"
"M668.506T1440.08"," 64363.22"," 43085.66"," 65400.97","101574.83"," 82274.17"," 52886.15"," 84713.99"," 59978.64"," 22022.44"," 59400.00"," 24694.26"," 14305.43","120013.85"," 74434.08"," 52200.00"," 98700.00"," 29009.47","102697.46"," 83100.00"," 81842.05"
"M330.262T1591.258","211935.9","208264.0","214174.7","195639.4","197523.3","212385.7","126218.6","212052.1","196872.4","222000.0","201723.1","202902.8","200811.5","209718.4","175000.0","205000.0","200728.5","220420.7","199000.0","190642.9"
"M668.509T1456.373"," 57891.89"," 54663.82"," 75739.54"," 91830.58"," 72894.85"," 62137.18"," 58433.65"," 57208.76"," 18850.75"," 69100.00"," 24779.25"," 20777.58","114811.79"," 78398.88"," 53900.00"," 96800.00"," 39634.44","104592.52"," 83100.00"," 94905.62"
"M514.252T1322.055","158562.223","148904.296","200739.937","179809.083","246253.841","232221.293","117957.411","149655.587","152433.188","250000.000","113120.797"," 10206.869","245187.564","204248.172","191000.000","245000.000","  6345.854","134173.586","158000.000","142481.275"
"M863.507T1099.137","148347.18","150873.36","157550.16","226768.92","138341.88","183433.57","215666.03","106298.12","105693.90","169000.00","102716.76","     0.00","212308.72","162632.07","164000.00","154000.00","  5064.77","115178.27","152000.00","128621.20"
"M775.529T1416.7","388895.54","406240.88","463947.09","353579.05","403777.43","460757.24","194959.05","346028.67","425749.26","309000.00","159038.27"," 70685.64","445282.21","388020.78","377000.00","379000.00"," 83252.84","391284.01","363000.00","399655.14"
"M645.449T1440.08","234080.43","190238.99","268377.59","330183.16","306011.53","257343.86","272827.84","197460.40","236097.97","265000.00","193560.58"," 55213.19","381250.34","238531.39","237000.00","399000.00"," 74691.00","282226.87","348000.00","345333.27"
"M937.594T1308.231"," 86978.223"," 99490.176","150462.418","116012.239"," 91209.223"," 95006.108","161147.790"," 83962.722"," 89579.952"," 65000.000"," 54114.389","  5764.615","148715.916","146530.789"," 77800.000"," 88900.000","  2149.647"," 98085.649","108000.000"," 90341.215"
"M826.525T1272.551","197050.998","187148.496","247545.772","287599.789","171162.726","164217.880","260692.728","165136.663","211388.321","209000.000","103430.246"," 11093.998","343034.670","236716.984","183000.000","182000.000","  7183.073","193312.809","227000.000","202042.099"
"M333.203T1120.498"," 778399.59"," 584323.30"," 463497.49"," 390259.45"," 776299.27"," 832235.82"," 304007.23","1560578.43"," 625927.90"," 811000.00"," 573329.18","  44665.54"," 341110.45"," 726619.63"," 739000.00","1120000.00","  39243.49"," 911729.38"," 600000.00"," 953787.35"
"M618.492T1624.789"," 60177.54"," 61530.00"," 81559.23"," 99251.20"," 96533.40"," 74302.62"," 52560.79"," 92143.76","119404.29"," 67200.00"," 40318.06"," 48673.07","190016.37"," 97308.51","130000.00","142000.00"," 56998.35","137223.93","134000.00","129062.14"
"M590.444T1439.586","132809.3","198782.1","216923.8","216439.3","157701.9","190919.5","225592.3","189544.1","183697.2","132000.0","157301.3","155223.5","217979.6","227350.7","175000.0","233000.0","188296.6","222279.6","228000.0","206715.7"
"M839.557T1356.291","100680.25","108431.93","100105.16","121694.67","106661.06","102967.46"," 47734.85"," 80578.57"," 88187.63","107000.00"," 73498.93"," 49274.08","127709.49"," 98646.24"," 78000.00","109000.00"," 28723.19"," 97468.56"," 89500.00"," 82199.12"
"M558.473T1423.364"," 83867.69","216542.58","118329.23","152624.39","105199.54"," 93127.70"," 71707.24","113167.47","175049.20"," 72800.00"," 52711.29"," 34517.72","198517.52","172359.79"," 99500.00","231000.00"," 32031.21","136550.55","229000.00","141890.77"
"M986.572T1421.54","139818.512","116745.938","158548.093","158471.310","166318.559","156580.097","104300.579","119448.327","136662.432","149000.000"," 56995.612","  4726.598","196990.342","168043.661","161000.000","152000.000"," 10413.324","123391.084","138000.000","113642.417"
"M933.56T1145.906","584443.897","319739.329","379525.141","326823.591","651814.619","501934.373","673552.433","333249.776","301598.240","552000.000","230865.252","  4234.048","441713.455","428089.003","520000.000","572000.000","  2314.364","383345.087","353000.000","352371.808"
"M933.558T1114.912","601578.762","343261.815","409829.641","371733.653","664955.189","524673.167","771165.453","359023.105","323280.108","611000.000","242288.857","  8273.365","480840.523","442460.088","542000.000","604000.000","  9022.730","405097.253","379000.000","366461.666"
"M987.596T1238.129","200898.904","157752.030","270307.224","236254.974","192897.719","230968.422"," 92644.370","197838.179","175994.131","256000.000","117182.227","     0.000","291701.283","292582.509","210000.000","223000.000","  2249.588","168526.884","194000.000","182785.407"
"M773.52T1456.872","2084320.68","2055456.25","2344304.59","1884914.85","1988374.27","2313859.82"," 653096.13","1510636.74","2237075.32","1530000.00"," 666298.58","  35845.63","2036380.63","1944543.54","1800000.00","1930000.00","  37950.62","1807221.07","1840000.00","1903000.36"
"M642.504T1347.309"," 46204.50"," 41486.34"," 51708.04"," 58643.72"," 63246.30"," 74562.91"," 90959.17"," 89198.20"," 56166.30"," 63700.00"," 46805.16"," 24702.26"," 68134.92"," 31952.42"," 79900.00"," 75500.00"," 26967.59","141808.38"," 66300.00"," 59230.81"
"M773.519T1472.663","2104538.44","2061598.60","2350033.58","1904158.97","2014483.58","2316449.12"," 630526.08","1518132.17","2239531.18","1520000.00"," 677312.00","  38502.70","2049638.75","1956731.78","1830000.00","1930000.00","  44725.86","1816313.77","1850000.00","1911381.96"
"M773.52T1405.986","2076275.95","2049383.58","2336936.54","1873921.93","1989782.34","2307777.77"," 616211.47","1504341.30","2235531.82","1510000.00"," 660454.52","  35893.71","2059572.60","1938207.76","1810000.00","1900000.00","  37956.48","1805694.40","1830000.00","1888409.80"
"M631.469T1456.902","226707.84","215183.80","295454.63","518960.10","380521.18","348602.86","139844.07","241370.60","348764.91","268000.00","125125.24"," 48263.57","654613.49","350804.32","385000.00","856000.00"," 49344.33","497587.33","594000.00","487627.28"
"M660.517T1313.696"," 35402.739"," 39016.802"," 37325.468"," 44467.974"," 61029.866"," 54860.282","100206.980"," 55242.736"," 43322.679"," 39000.000"," 39299.021","  7983.815"," 72545.683"," 48152.751"," 56600.000"," 88300.000"," 14552.263"," 81167.327"," 69600.000"," 68236.963"
"M979.612T1358.969","56782.587","43956.903","49487.067","54671.398","72761.120","63107.822","51702.907","70585.826","61247.282","42700.000","28017.635"," 2707.505","76700.293","76812.971","82600.000","54300.000"," 2991.565","54019.887","60700.000","59385.877"
"M680.472T1423.013","175767.3","142552.9","185240.9","222884.2","213268.8","198529.0","263077.8","165877.7","144376.4","158000.0","129730.5","179132.7","209501.3","175920.0","172000.0","228000.0","188435.8","315550.2","314000.0","260844.9"
"M333.204T1139.313"," 783191.85"," 595272.50"," 468772.81"," 407131.59"," 783990.57"," 837026.29"," 152692.27","1572283.70"," 627537.52"," 817000.00"," 577521.43","  43067.62"," 350909.21"," 743276.47"," 727000.00","1140000.00","  44745.09","1064072.63"," 612000.00"," 967956.44"
"M664.46T1406.422","348841.9","268826.2","293169.8","358484.9","404788.3","385542.0","328010.5","316705.5","288811.7","347000.0","299705.1","196331.4","430272.8","276935.9","382000.0","457000.0","243710.2","461769.7","456000.0","516366.8"
"M986.584T1323.28","136448.056","107922.634","153328.499","153748.291","154030.983","148240.194","102683.414","112308.664","123866.912","143000.000"," 54518.234","  2339.887","190784.099","152678.445","152000.000","148000.000","  6788.006","117185.328","138000.000","106200.320"
"M676.511T1297.075","17974.342","25797.652","22359.729","15736.142","14088.982","26285.257","81859.109","20775.438","15920.855","16500.000"," 9226.026"," 2095.497","33257.359","36729.575","19400.000","33000.000"," 6010.592","37086.713","24900.000","23186.833"
"M607.446T1439.489","234156.17","198999.52","211963.75","285098.80","242239.93","270041.82","402328.45","201733.60","266478.53","223000.00","138348.92"," 73514.27","397864.75","263255.04","288000.00","407000.00"," 75723.68","287267.40","375000.00","320024.09"
"M770.485T1321.424","127158.32","155280.53","192317.84","207089.43","162334.29","197188.12","156924.07","177253.51","131934.82","171000.00"," 96291.26"," 34080.79","248619.13","219889.56","185000.00","200000.00"," 35538.69","204671.15","169000.00","123239.97"
"M650.482T1423.013","340266.99","310296.55","283073.11","445581.61","438644.68","374251.91","358048.25","282242.87","273756.46","321000.00","183439.52"," 59028.64","676185.48","327293.04","387000.00","714000.00"," 95408.52","512193.06","591000.00","604426.91"
"M592.477T1456.705"," 97229.17"," 94563.62"," 79875.85","157000.53","132641.82"," 98806.18","137065.80","115648.06","123184.80"," 90300.00"," 43260.71"," 35285.46","218048.61","111672.68","120000.00","232000.00"," 36834.82","167733.90","195000.00","162959.73"
"M863.512T1152.355","218603.920","266693.893","230817.855","329151.319","177758.627","239452.849","255359.071","148565.326","171706.889","247000.000","134452.733","  2076.669","288094.446","223449.566","205000.000","187000.000","  5064.828","165311.481","206000.000","183308.742"
"M333.203T1105.19"," 770027.69"," 580011.72"," 463497.49"," 386901.34"," 765155.67"," 832552.38"," 173711.07","1557955.50"," 619523.37"," 806000.00"," 561314.66","  42142.97"," 338061.05"," 722832.12"," 736000.00","1120000.00","  39243.63","1040071.96"," 597000.00"," 950375.47"
"M393.189T1440.567","160736.3","199225.1","187169.8","178459.4","179865.4","232243.6","195422.8","181845.9","181046.9","177000.0","170384.7","159076.4","187066.3","184456.9","170000.0","221000.0","143534.7","157168.0","168000.0","161297.8"
"M512.261T1189.341","275181.61","250317.80","354380.19","352579.98","269802.65","339599.51","218085.39","209006.69","367672.03","285000.00","172623.92"," 19402.71","383475.74","363470.48","242000.00","384000.00"," 23218.85","259006.39","274000.00","232985.55"
"M646.454T1406.122","113801.71","114922.17","132360.10","172188.24","151389.86","137098.82","110166.03","103748.03","124009.50","129000.00"," 86664.93"," 35919.00","179556.29","140785.99","130000.00","148000.00"," 33031.38","171541.40","177000.00","165990.51"
"M555.368T1312.999"," 82506.53","106351.29"," 80121.32"," 86498.29","103564.48"," 70503.42","191083.68"," 69822.89"," 82468.59"," 80000.00"," 53571.71"," 22547.45","133427.18"," 82943.33"," 92500.00","151000.00"," 20760.13","141023.17","122000.00","121783.31"
"M512.262T1169.348","227009.82","257146.34","320183.48","334125.56","355266.53","280642.36","327201.73","227727.54","293292.22","243000.00","185752.73"," 18801.14","416000.63","352706.22","315000.00","302000.00"," 23218.52","261472.16","288000.00","245780.98"
"M967.561T1163.004","211242.669","141032.064","146250.004","173661.616","166955.723","169572.932","361447.017","163262.082","161671.764","268000.000","163320.754","  6898.016","180811.355","167892.464","148000.000","175000.000","  4628.803","140100.383","131000.000","165574.039"
"M629.464T1456.367","271501.6","218285.3","243750.8","284508.8","294824.0","237864.3","302190.4","192275.8","287046.2","246000.0","148915.1","116569.9","347188.6","247096.4","264000.0","400000.0"," 90429.3","304003.4","325000.0","298773.9"
"M565.397T1373.252","112856.13","120046.04","124403.53","227952.81","198475.05","123206.04","226862.32","121985.96","110913.06","103000.00"," 95990.07"," 74775.48","268845.07","144931.78","142000.00","194000.00"," 57224.32","224974.01","237000.00","178784.64"
"M293.211T1204.461","371920.56","360909.19","237800.17","260630.14","362294.76","519122.98","186390.27","593278.83","292344.70","362000.00","278744.21"," 26529.84","175151.16","477507.29","375000.00","622000.00"," 30355.10","416076.36","316000.00","362998.77"
"M571.45T1291.55","125588.28","130269.35","141946.12","155613.91","112395.04","161427.07","245953.88","142535.09","131023.86"," 95700.00"," 88028.91","112629.07","153911.82","120401.94","131000.00","199000.00","119691.73","152621.70","168000.00","163525.90"
"M993.569T1356.685","299193.26","192009.98","305615.23","255714.03","346803.68","308783.54","108896.94","228460.18","225345.12","364000.00","138980.07","  4603.41","349535.82","310836.20","321000.00","318000.00","     0.00","216454.44","254000.00","207649.02"
"M729.452T1207.169","147589.23"," 89273.15","109626.83","135832.74","136900.68","106498.35","212122.15"," 77433.54"," 95241.01","115000.00"," 73537.28"," 68216.23","145419.34","125041.50"," 95400.00","127000.00"," 24528.33","167916.82","153000.00","150422.37"
"M949.6T1341.992","336084.41","191412.29","227585.70","322593.64","375408.57","367363.48"," 27340.45","182444.75","322911.40","346000.00","167294.70","     0.00","430309.30","309911.00","372000.00","339000.00","     0.00","370532.14","152000.00","401430.17"
"M723.451T1338.726","90460.06","82864.15","68261.83","77899.15","80455.21","73056.37","99022.31","73316.05","74073.12","77400.00","53799.08","28518.64","79687.00","68568.41","68700.00","86600.00","30947.23","74737.86","67900.00","94428.96"
"M986.593T1340.539","136559.231","107922.634","153418.421","153748.291","154030.983","148240.194","102683.414","112308.664","123866.912","143000.000"," 54518.234","  2339.887","178961.811","152678.445","152000.000","148000.000","  6788.006","117185.328","138000.000","106200.320"
"M393.201T1439.586","169835.7","219938.4","205856.2","189718.6","189228.6","244420.6","224447.1","196446.8","193106.8","215000.0","179331.2","171468.9","205799.9","208780.6","184000.0","229000.0","159260.7","168556.0","186000.0","166576.4"
"M973.671T1456.538"," 5571.708","10219.846","    0.000"," 3366.879","44077.255"," 9927.341"," 9588.756","20661.159"," 5953.792","16400.000","17354.151"," 2563.720"," 9002.639","23916.515","10500.000","35800.000","    0.000","28672.560","21500.000","30474.625"
"M293.21T1109.944","448785.61","415314.76","294189.66","293892.97","440288.25","570013.80","286118.37","726561.19","338253.34","470000.00","340270.51"," 21254.69","197129.47","527110.37","437000.00","705000.00"," 24624.84","483615.81","381000.00","431775.66"
"M555.454T1439.586","112419.83","127419.13","133833.77","150007.87","130688.19","104446.47","160364.67","110897.50","120608.76","108000.00"," 91220.34"," 66438.68","208427.54","128628.95","121000.00","202000.00"," 63742.67","178568.01","184000.00","171041.46"
"M539.282T935.356","111060.677"," 65934.588","164242.647"," 98415.397"," 98418.430"," 93779.702"," 89876.531","168369.013"," 70214.691","220000.000","143636.919","  9578.352"," 90448.186","169397.718"," 84700.000"," 95400.000"," 10335.665","100996.353","110000.000","129673.479"
"M504.266T1201.385","363174.858","207199.423","306449.792","253412.814","360226.236","274472.922","343687.961","275772.542","272200.301","310000.000","171670.069","  4455.174","332803.011","302864.451","320000.000","328000.000","  5869.864","290901.768","316000.000","289185.407"
"M592.477T1439.652"," 93164.90"," 94551.28"," 79875.85","156896.35","128012.83"," 98799.24","153116.27","111592.92","119214.27"," 86700.00"," 43231.15"," 32095.81","218048.61","108449.21","120000.00","228000.00"," 36834.82","167705.27","182000.00","157507.23"
"M989.551T1288.291","349394.872","228189.060","306989.805","348477.881","367818.932","342673.033","230640.147","370940.490","390895.124","421000.000","165905.158","  5592.396","443511.753","317740.063","348000.000","355000.000","     0.000","366915.452","260000.000","359694.469"
"M841.523T1305.07","237530.46","185447.04","199103.24","248644.08","180948.16","179886.14","227960.05","127146.59","203611.47","277000.00","119510.81"," 14038.77","254030.58","182369.58","155000.00","167000.00"," 24812.13","184411.84","186000.00","197561.86"
