"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M587.548T1675.036,0.97118,0.44098,0.35558,0.71651,
M674.519T1442.536,0.9694,0.44173,0.35484,0.71681,
M815.568T1575.234,0.96905,0.44187,0.3547,0.71681,
M437.308T1490.329,0.96851,0.4421,0.35448,0.71681,
M965.705T1641.413,0.96748,0.44254,0.35405,0.71681,
M949.6T1341.992,0.96634,0.44302,0.35358,0.71681,
M727.445T1338.726,0.96629,0.44304,0.35355,0.71681,
M354.338T1291.55,0.96425,0.44391,0.35271,0.71752,
M645.453T1423.012,0.96369,0.44414,0.35248,0.71752,
M619.437T1280.542,0.9626,0.4446,0.35203,0.71752,
M311.143T1624.867,0.96223,0.44476,0.35187,0.71752,
M825.609T1557.453,0.96021,0.44562,0.35104,0.71752,
M599.434T1456.538,0.95973,0.44582,0.35084,0.71752,
M1011.604T1223.69,0.95862,0.44629,0.35038,0.71752,
M387.236T1123.32,0.95841,0.44638,0.35029,0.71752,
M628.513T1455.855,0.95829,0.44644,0.35024,0.71752,
M325.161T1474.624,0.95709,0.44695,0.34974,0.71752,
M327.228T1608.501,0.95685,0.44705,0.34964,0.71752,
M381.12T920.434,0.95641,0.44724,0.34946,0.71752,
M566.424T1474.624,0.95495,0.44786,0.34886,0.71774,
M339.257T1389.773,0.95395,0.44829,0.34844,0.71774,
M1009.727T1421.54,0.95366,0.44841,0.34832,0.71774,
M609.462T1356.757,0.95315,0.44863,0.34811,0.71774,
M707.545T1574.274,0.95114,0.44949,0.34728,0.71862,
M329.158T1456.789,0.9495,0.4502,0.3466,0.71925,
M381.188T1626.129,0.94515,0.45207,0.34479,0.72174,
M622.23T911.332,0.94417,0.45249,0.34439,0.72191,
M860.602T1524.995,0.94253,0.4532,0.34371,0.72223,
M920.644T1518.016,0.94224,0.45333,0.34359,0.72223,
M545.398T1401.37,0.94131,0.45373,0.3432,0.72227,
M651.409T1195.638,0.94065,0.45401,0.34293,0.72227,
M546.448T1604.382,0.94,0.4543,0.34266,0.72227,
M628.529T1624.373,0.93741,0.45542,0.34158,0.72314,
M979.313T847.893,0.9373,0.45547,0.34154,0.72314,
M285.297T1471.68,0.93652,0.45581,0.34122,0.72317,
M471.336T1557.26,0.93296,0.45736,0.33974,0.72503,
M521.768T1141.562,0.93239,0.45761,0.3395,0.72503,
M423.265T1220.872,0.93131,0.45808,0.33906,0.72527,
M600.449T1506.859,0.93044,0.45846,0.33869,0.72537,
M441.315T1442.696,0.92866,0.45925,0.33795,0.72557,
M993.569T1356.685,0.9281,0.45949,0.33773,0.72557,
M1006.55T1130.872,0.92734,0.45983,0.33741,0.72557,
M571.411T1441.156,0.92694,0.46,0.33724,0.72557,
M646.595T1557.26,0.92637,0.46025,0.337,0.72557,
M325.16T1624.705,0.92583,0.46049,0.33678,0.72557,
M645.457T1372.456,0.9232,0.46165,0.33569,0.72621,
M848.522T1297.532,0.91838,0.46378,0.33369,0.72621,
M702.545T1440.116,0.91832,0.4638,0.33367,0.72621,
M644.512T1474.173,0.91769,0.46408,0.3334,0.72621,
M385.183T1341.992,0.91705,0.46437,0.33314,0.72621,
M284.292T1454.541,0.91546,0.46507,0.33248,0.72621,
M735.519T1710.011,0.91471,0.46541,0.33217,0.72621,
M541.47T1540.699,0.91429,0.46559,0.332,0.72621,
M1009.698T1619.342,0.91421,0.46563,0.33196,0.72621,
M313.161T1621.4,0.91388,0.46577,0.33182,0.72621,
M829.58T1573.977,0.91337,0.466,0.33161,0.72621,
M281.915T1831.297,0.91336,0.46601,0.33161,0.72621,
M469.421T1591.154,0.91289,0.46622,0.33141,0.72621,
M534.447T1523.593,0.91265,0.46632,0.33131,0.72621,
M853.584T1513.559,0.91243,0.46642,0.33122,0.72621,
M349.188T1656.418,0.91238,0.46644,0.3312,0.72621,
M513.268T1205.297,0.91223,0.46651,0.33114,0.72621,
M892.611T1446.028,0.91203,0.4666,0.33106,0.72621,
M539.369T1423.012,0.91041,0.46732,0.33038,0.72672,
M284.294T1507.157,0.90961,0.46768,0.33005,0.72672,
M534.444T1557.26,0.90916,0.46788,0.32986,0.72672,
M944.365T940.951,0.90504,0.46973,0.32816,0.72902,
M327.231T1624.498,0.90396,0.47021,0.3277,0.72902,
M839.501T1289.163,0.90373,0.47032,0.32761,0.72902,
M351.253T1019.694,0.90225,0.47098,0.327,0.72956,
M821.502T1286.343,0.90071,0.47168,0.32636,0.73014,
M736.523T1710.061,0.89974,0.47211,0.32596,0.73015,
M866.582T1523.593,0.89928,0.47232,0.32576,0.73015,
M674.516T1456.832,0.89649,0.47358,0.32461,0.73036,
M284.292T1489.634,0.89641,0.47362,0.32457,0.73036,
M501.275T1492.083,0.89619,0.47372,0.32448,0.73036,
M853.59T1540.43,0.89616,0.47373,0.32447,0.73036,
M965.539T1305.274,0.89538,0.47408,0.32415,0.73038,
M385.183T1369.501,0.89473,0.47438,0.32387,0.73038,
M441.32T1479.382,0.89159,0.4758,0.32257,0.73208,
M842.586T1446.028,0.88859,0.47717,0.32133,0.73325,
M608.525T1624.418,0.88851,0.47721,0.32129,0.73325,
M826.572T1358.969,0.88592,0.47839,0.32022,0.73421,
M535.375T1490.352,0.88556,0.47856,0.32007,0.73421,
M530.463T1607.833,0.88505,0.47879,0.31985,0.73421,
M487.304T1423.366,0.88152,0.48041,0.31839,0.73504,
M504.265T1099.137,0.88071,0.48078,0.31805,0.73504,
M325.16T1604.382,0.88028,0.48098,0.31787,0.73504,
M666.518T1641.124,0.87981,0.4812,0.31768,0.73504,
M838.515T1340.539,0.87961,0.48129,0.3176,0.73504,
M533.359T1187.622,0.87948,0.48135,0.31754,0.73504,
M628.514T1473.756,0.878,0.48203,0.31693,0.73504,
M845.59T1410.795,0.87774,0.48215,0.31682,0.73504,
M426.382T1540.699,0.87759,0.48222,0.31676,0.73504,
M544.447T1588.441,0.87651,0.48271,0.31631,0.73521,
M534.319T1540.699,0.87595,0.48297,0.31608,0.73521,
M273.168T1570.267,0.87487,0.48347,0.31563,0.73535,
M533.357T1207.169,0.87436,0.48371,0.31542,0.73535,
M687.444T1312.999,0.87315,0.48427,0.31491,0.73553,
M521.219T1019.35,0.87273,0.48447,0.31474,0.73553,
M304.299T1591.903,0.86951,0.48596,0.3134,0.73731,
M463.356T1471.536,0.86797,0.48667,0.31276,0.7379,
M698.466T1253.346,0.86491,0.4881,0.31149,0.73859,
M427.299T1439.847,0.86416,0.48845,0.31118,0.73859,
M513.25T1338.968,0.86363,0.4887,0.31096,0.73859,
M369.19T1295.888,0.86297,0.48901,0.31068,0.73859,
M1021.333T740.285,0.86235,0.4893,0.31043,0.73859,
M282.278T1308.231,0.86056,0.49013,0.30968,0.73859,
M822.526T1338.796,0.85967,0.49055,0.30931,0.73859,
M849.59T1481.744,0.85915,0.4908,0.3091,0.73859,
M372.364T1625.538,0.85888,0.49092,0.30898,0.73859,
M1003.558T1223.957,0.85786,0.4914,0.30856,0.73859,
M256.265T1540.694,0.85779,0.49144,0.30853,0.73859,
M609.483T1341.992,0.85771,0.49147,0.3085,0.73859,
M713.457T1306.323,0.8568,0.4919,0.30812,0.73859,
M983.608T1358.969,0.85645,0.49206,0.30798,0.73859,
M393.189T1440.567,0.85553,0.4925,0.30759,0.73859,
M395.293T1557.588,0.85536,0.49258,0.30752,0.73859,
M645.592T1558.721,0.8553,0.49261,0.3075,0.73859,
M862.499T1272.244,0.85277,0.4938,0.30645,0.73958,
M510.367T1523.593,0.85253,0.49392,0.30635,0.73958,
M475.412T1607.605,0.85004,0.49509,0.30531,0.74043,
M425.376T1574.185,0.84997,0.49513,0.30528,0.74043,
M629.509T1624.418,0.84836,0.49589,0.30462,0.74102,
M373.363T1621.4,0.84669,0.49668,0.30392,0.74102,
M530.464T1642.868,0.84553,0.49724,0.30344,0.74102,
M883.588T1473.64,0.84532,0.49734,0.30335,0.74102,
M374.305T1278.929,0.84528,0.49735,0.30333,0.74102,
M256.263T1575.098,0.84466,0.49765,0.30308,0.74102,
M805.511T1321.794,0.84324,0.49832,0.30249,0.74102,
M873.589T1438.489,0.84304,0.49842,0.3024,0.74102,
M283.277T1455.311,0.843,0.49844,0.30239,0.74102,
M862.516T1212.039,0.83802,0.50082,0.30032,0.74408,
M697.593T1624.559,0.83516,0.50219,0.29913,0.74532,
M617.433T1456.129,0.83492,0.5023,0.29903,0.74532,
M325.162T1642.868,0.8334,0.50303,0.2984,0.74532,
M424.212T1390.408,0.83321,0.50313,0.29832,0.74532,
M315.251T1401.37,0.8329,0.50328,0.29819,0.74532,
M695.451T1225.817,0.82817,0.50556,0.29623,0.74778,
M917.578T1423.395,0.82724,0.50601,0.29584,0.74778,
M870.583T1512.438,0.82691,0.50617,0.29571,0.74778,
M645.458T1212.039,0.82675,0.50624,0.29564,0.74778,
M865.578T1540.43,0.82507,0.50706,0.29494,0.7485,
M967.568T1289.006,0.8244,0.50738,0.29466,0.7485,
M644.53T1558.978,0.82119,0.50895,0.29333,0.7496,
M497.194T891.652,0.82112,0.50898,0.2933,0.7496,
M383.284T1439.726,0.82022,0.50942,0.29293,0.7496,
M775.258T842.567,0.81912,0.50995,0.29247,0.7496,
M694.61T1663.824,0.81894,0.51004,0.29239,0.7496,
M765.518T1313.696,0.81871,0.51016,0.2923,0.7496,
M579.488T1406.122,0.81817,0.51042,0.29207,0.7496,
M900.587T1474.354,0.81551,0.51172,0.29097,0.75102,
M619.438T1245.233,0.8125,0.51319,0.28972,0.7524,
M943.585T1341.992,0.81074,0.51406,0.28899,0.7524,
M645.45T1333.909,0.81055,0.51415,0.28891,0.7524,
M551.445T1525.109,0.81049,0.51418,0.28888,0.7524,
M937.608T1536.307,0.80984,0.5145,0.28861,0.7524,
M862.498T1256.218,0.80899,0.51492,0.28826,0.7524,
M385.291T1472.833,0.80891,0.51496,0.28823,0.7524,
M332.328T1440.13,0.80743,0.51569,0.28761,0.75269,
M409.225T1456.762,0.8064,0.5162,0.28718,0.75269,
M513.307T1059.952,0.80544,0.51667,0.28679,0.75269,
M920.647T1608.07,0.80524,0.51677,0.2867,0.75269,
M312.324T1609.304,0.80401,0.51738,0.28619,0.75269,
M346.253T1607.605,0.80351,0.51763,0.28598,0.75269,
M917.583T1475.069,0.80311,0.51782,0.28582,0.75269,
M861.498T1154.618,0.80289,0.51793,0.28572,0.75269,
M469.324T1556.958,0.80248,0.51814,0.28555,0.75269,
M421.346T1406.262,0.80187,0.51844,0.2853,0.75269,
M965.537T1163.004,0.79847,0.52013,0.28389,0.75466,
M927.612T1474.354,0.79728,0.52072,0.2834,0.75472,
M875.587T1358.969,0.79707,0.52083,0.28331,0.75472,
M285.297T1507.107,0.79636,0.52118,0.28301,0.75475,
M586.472T1591.044,0.79464,0.52204,0.2823,0.75522,
M866.586T1601.965,0.79439,0.52216,0.2822,0.75522,
M484.413T1608.172,0.79346,0.52262,0.28181,0.75541,
M347.259T1473.286,0.79241,0.52315,0.28137,0.7557,
M511.372T1473.254,0.79166,0.52353,0.28106,0.75576,
M699.455T1339.403,0.79056,0.52407,0.28061,0.75608,
M495.275T1540.43,0.78891,0.5249,0.27992,0.7568,
M433.222T1389.363,0.78814,0.52529,0.2796,0.75688,
M330.262T1591.258,0.7874,0.52566,0.27929,0.75694,
M439.318T1571.719,0.78666,0.52604,0.27898,0.757,
M219.938T1831.409,0.78587,0.52643,0.27866,0.75709,
M599.418T1423.366,0.78449,0.52713,0.27808,0.75715,
M685.539T1591.061,0.78397,0.52739,0.27787,0.75715,
M285.298T1492.083,0.7827,0.52803,0.27734,0.75715,
M866.585T1504.486,0.78181,0.52848,0.27697,0.75715,
M481.361T1475.061,0.78165,0.52856,0.27691,0.75715,
M883.583T1506.898,0.77993,0.52943,0.27619,0.75715,
M877.495T1300.456,0.77971,0.52954,0.2761,0.75715,
M548.503T1657.822,0.77959,0.5296,0.27605,0.75715,
M628.528T1608.773,0.77958,0.52961,0.27604,0.75715,
M826.525T1288.728,0.77925,0.52977,0.27591,0.75715,
M865.579T1523.732,0.77761,0.5306,0.27523,0.75787,
M549.39T1245.233,0.7767,0.53107,0.27485,0.75801,
M325.162T1456.762,0.77577,0.53154,0.27447,0.75801,
M256.263T1593.285,0.77397,0.53245,0.27372,0.75801,
M736.522T1695.525,0.77243,0.53324,0.27308,0.75801,
M311.255T1280.542,0.77241,0.53325,0.27307,0.75801,
M788.544T1540.701,0.77233,0.53329,0.27303,0.75801,
M432.723T1389.363,0.77192,0.5335,0.27287,0.75801,
M530.251T1067.757,0.77178,0.53357,0.27281,0.75801,
M556.438T1591.725,0.77156,0.53368,0.27272,0.75801,
M845.506T1193.498,0.77062,0.53416,0.27233,0.75822,
M377.324T1406.262,0.76822,0.53539,0.27133,0.75949,
M276.933T414.788,0.76621,0.53642,0.2705,0.76048,
M831.516T1389.324,0.76539,0.53684,0.27015,0.76061,
M721.577T1609.803,0.76451,0.53729,0.26979,0.76077,
M685.435T1661.058,0.76308,0.53802,0.2692,0.76108,
M865.582T1509.04,0.7627,0.53822,0.26904,0.76108,
M716.258T970.077,0.76196,0.5386,0.26873,0.76108,
M932.854T973.898,0.76124,0.53897,0.26843,0.76108,
M614.483T1523.593,0.76028,0.53947,0.26804,0.76108,
M808.523T1304.698,0.75975,0.53974,0.26781,0.76108,
M463.371T1540.701,0.75914,0.54005,0.26756,0.76108,
M869.576T1513.559,0.75888,0.54019,0.26745,0.76108,
M772.3T843.183,0.75828,0.5405,0.26721,0.76108,
M965.543T1234.319,0.75709,0.54111,0.26671,0.76148,
M295.151T1312.999,0.75193,0.54379,0.26457,0.76387,
M305.302T1540.694,0.75141,0.54406,0.26436,0.76387,
M691.432T1339.057,0.75132,0.5441,0.26432,0.76387,
M1028.908T973.898,0.7511,0.54422,0.26423,0.76387,
M938.605T1619.342,0.75059,0.54448,0.26402,0.76387,
M369.188T1624.498,0.74761,0.54604,0.26278,0.76559,
M589.492T1590.788,0.74513,0.54733,0.26175,0.76693,
M823.519T1322.979,0.74359,0.54813,0.26111,0.76695,
M822.528T1302.363,0.74325,0.54831,0.26097,0.76695,
M534.317T1573.977,0.74262,0.54864,0.26071,0.76695,
M393.862T1820.109,0.7414,0.54928,0.26021,0.76695,
M305.245T1356.47,0.74121,0.54939,0.26012,0.76695,
M351.208T1439.835,0.74113,0.54943,0.26009,0.76695,
M933.608T1624.867,0.73806,0.55103,0.25882,0.76695,
M684.476T1302.601,0.73795,0.5511,0.25877,0.76695,
M751.389T1389.363,0.73626,0.55199,0.25807,0.76695,
M343.224T1621.712,0.73616,0.55204,0.25803,0.76695,
M434.105T1421.35,0.73608,0.55208,0.258,0.76695,
M908.613T1393.418,0.73585,0.5522,0.2579,0.76695,
M827.597T1446.028,0.73411,0.55312,0.25718,0.76695,
M333.203T1439.392,0.7341,0.55313,0.25718,0.76695,
M857.595T1473.143,0.73363,0.55337,0.25698,0.76695,
M492.408T1557.26,0.7332,0.5536,0.25681,0.76695,
M567.432T1641.413,0.73273,0.55385,0.25661,0.76695,
M663.458T1406.394,0.73269,0.55387,0.25659,0.76695,
M285.296T1540.702,0.73262,0.55391,0.25656,0.76695,
M876.617T1446.028,0.73181,0.55434,0.25623,0.76695,
M729.452T1207.169,0.73173,0.55437,0.2562,0.76695,
M615.411T1474.624,0.7311,0.55471,0.25593,0.76696,
M943.582T1475.069,0.7285,0.55609,0.25485,0.76794,
M688.526T1421.35,0.72849,0.5561,0.25485,0.76794,
M826.503T1348.634,0.72781,0.55645,0.25457,0.76797,
M629.463T1474.173,0.72701,0.55688,0.25424,0.7681,
M1103.343T817.469,0.7251,0.5579,0.25345,0.76875,
M722.265T908.018,0.72487,0.55802,0.25335,0.76875,
M897.571T1473.254,0.72243,0.55932,0.25234,0.76889,
M463.374T1523.897,0.72211,0.55949,0.25221,0.76889,
M643.521T1591.044,0.72167,0.55972,0.25203,0.76889,
M764.518T1295.888,0.72095,0.56011,0.25173,0.76889,
M1005.547T1177.551,0.72076,0.56021,0.25165,0.76889,
M513.265T1237.158,0.72044,0.56038,0.25152,0.76889,
M903.583T1523.593,0.72026,0.56048,0.25144,0.76889,
M841.494T1269.702,0.71797,0.5617,0.25049,0.76915,
M826.525T1256.824,0.71796,0.56171,0.25049,0.76915,
M642.51T1439.707,0.71752,0.56194,0.25031,0.76915,
M857.586T1540.43,0.71648,0.5625,0.24987,0.76915,
M1143.432T957.42,0.71588,0.56282,0.24963,0.76915,
M851.596T1523.593,0.71559,0.56298,0.24951,0.76915,
M1005.544T1254.622,0.71515,0.56322,0.24932,0.76915,
M295.152T1325.086,0.71462,0.5635,0.24911,0.76915,
M845.591T1540.701,0.71402,0.56382,0.24886,0.76915,
M805.508T1280.356,0.71366,0.56402,0.24871,0.76915,
M586.464T1571.719,0.71087,0.56552,0.24755,0.77056,
M432.221T1406.201,0.71021,0.56587,0.24728,0.77056,
M628.526T1540.694,0.70952,0.56624,0.247,0.77056,
M615.484T1373.389,0.70881,0.56663,0.2467,0.77056,
M965.534T1338.605,0.70784,0.56715,0.2463,0.77056,
M826.519T1204.919,0.70699,0.56761,0.24595,0.77056,
M423.212T1319.031,0.70631,0.56798,0.24567,0.77056,
M861.497T1170,0.70571,0.56831,0.24542,0.77056,
M688.545T1335.803,0.70464,0.56888,0.24498,0.77056,
M873.579T1393.418,0.7039,0.56929,0.24467,0.77056,
M719.587T1557.548,0.70368,0.56941,0.24458,0.77056,
M468.418T1518.016,0.70352,0.56949,0.24451,0.77056,
M877.49T1272.035,0.7031,0.56972,0.24434,0.77056,
M604.473T1540.694,0.70302,0.56976,0.2443,0.77056,
M600.431T1540.699,0.70225,0.57018,0.24399,0.77067,
M353.192T1505.037,0.70137,0.57066,0.24362,0.77086,
M666.518T1659.646,0.70009,0.57136,0.24309,0.77095,
M469.421T1521.98,0.69927,0.57181,0.24275,0.77095,
M372.361T1418.277,0.69911,0.57189,0.24269,0.77095,
M1021.696T1456.932,0.69861,0.57216,0.24248,0.77095,
M881.484T1273.289,0.69816,0.57241,0.24229,0.77095,
M841.479T1256.766,0.69747,0.57279,0.24201,0.77101,
M813.513T1358.969,0.69683,0.57313,0.24174,0.77102,
M1153.43T924.482,0.69603,0.57357,0.24141,0.77116,
M514.42T1557.571,0.69536,0.57394,0.24113,0.77118,
M247.084T817.469,0.69422,0.57456,0.24066,0.77118,
M308.129T1438.751,0.69403,0.57467,0.24058,0.77118,
M609.455T1145.906,0.69332,0.57505,0.24029,0.77118,
M949.553T1173.004,0.69282,0.57533,0.24008,0.77118,
M389.258T1456.786,0.69231,0.57561,0.23987,0.77118,
M643.527T1558.978,0.68965,0.57707,0.23877,0.77266,
M699.261T909.479,0.68832,0.5778,0.23822,0.77266,
M372.363T1453.652,0.68785,0.57806,0.23803,0.77266,
M458.26T1559.927,0.68698,0.57854,0.23767,0.77266,
M945.57T1518.016,0.68686,0.5786,0.23762,0.77266,
M745.453T1320.963,0.68662,0.57874,0.23752,0.77266,
M606.433T1356.706,0.68403,0.58016,0.23645,0.77411,
M299.11T1456.862,0.68299,0.58074,0.23602,0.7743,
M708.511T1644.207,0.68256,0.58098,0.23584,0.7743,
M563.5T1269.605,0.68151,0.58155,0.23541,0.77462,
M385.292T1245.233,0.67797,0.58352,0.23394,0.7758,
M613.193T831.535,0.67793,0.58354,0.23393,0.7758,
M927.575T1456.538,0.67751,0.58378,0.23375,0.7758,
M1018.708T1492.083,0.67747,0.58379,0.23374,0.7758,
M857.584T1492.083,0.67616,0.58453,0.2332,0.7762,
M349.184T1627.691,0.67567,0.58479,0.233,0.7762,
M1002.709T1624.867,0.67467,0.58535,0.23258,0.7762,
M642.503T1456.373,0.67446,0.58547,0.2325,0.7762,
M559.507T1407.26,0.67388,0.58579,0.23226,0.7762,
M365.194T1335.803,0.67229,0.58668,0.2316,0.77675,
M423.211T1338.363,0.67149,0.58713,0.23127,0.77675,
M944.587T1458.08,0.67132,0.58722,0.2312,0.77675,
M747.451T1490.329,0.67009,0.58791,0.23069,0.77721,
M511.254T1186.899,0.66854,0.58877,0.23005,0.7779,
M284.201T1481.744,0.66793,0.58912,0.2298,0.77791,
M885.58T1536.307,0.66683,0.58973,0.22934,0.77827,
M439.315T1456.515,0.66291,0.59194,0.22773,0.78073,
M517.372T1212.039,0.66092,0.59305,0.22691,0.78175,
M788.505T1179.269,0.65967,0.59376,0.22639,0.78193,
M785.481T1083.452,0.65938,0.59392,0.22627,0.78193,
M885.578T1475.069,0.65877,0.59427,0.22602,0.78193,
M865.582T1597.662,0.65826,0.59455,0.22581,0.78193,
M506.357T1325.086,0.65614,0.59575,0.22493,0.78274,
M857.599T1605.092,0.6555,0.59611,0.22467,0.78274,
M899.583T1473.64,0.65498,0.59641,0.22446,0.78274,
M843.597T1509.101,0.65475,0.59654,0.22436,0.78274,
M437.323T1509.101,0.65356,0.59721,0.22387,0.78303,
M697.596T1595.75,0.65315,0.59744,0.2237,0.78303,
M605.427T1212.039,0.65062,0.59888,0.22266,0.78447,
M336.324T1558.832,0.64981,0.59934,0.22233,0.78462,
M579.486T1558.522,0.64782,0.60048,0.2215,0.78566,
M815.507T1358.969,0.64698,0.60095,0.22116,0.78584,
M645.528T1574.126,0.64547,0.60181,0.22054,0.78651,
M374.303T1319.161,0.6438,0.60277,0.21985,0.7867,
M395.294T1607.927,0.64332,0.60304,0.21965,0.7867,
M572.502T1624.418,0.64285,0.60331,0.21946,0.7867,
M623.287T1439.965,0.64159,0.60404,0.21894,0.7867,
M606.449T1440.513,0.64079,0.60449,0.21861,0.7867,
M250.943T64.43,0.64069,0.60455,0.21857,0.7867,
M576.533T1641.124,0.64061,0.60459,0.21854,0.7867,
M988.58T1323.85,0.64042,0.6047,0.21846,0.7867,
M393.235T1355.605,0.63898,0.60553,0.21786,0.78687,
M519.308T1473.566,0.63772,0.60625,0.21735,0.78687,
M642.507T1561.719,0.63754,0.60635,0.21727,0.78687,
M297.239T1641.309,0.63729,0.6065,0.21717,0.78687,
M862.521T1333.909,0.63711,0.6066,0.2171,0.78687,
M699.595T1557.568,0.63627,0.60709,0.21675,0.78687,
M1066.691T1440.166,0.63588,0.60731,0.21659,0.78687,
M933.598T1473.64,0.6354,0.60759,0.21639,0.78687,
M613.185T813.994,0.63451,0.6081,0.21602,0.7871,
M846.528T1240.644,0.63375,0.60854,0.21571,0.78713,
M919.292T824.161,0.63327,0.60881,0.21552,0.78713,
M985.569T1283.896,0.63055,0.61039,0.2144,0.78851,
M913.567T1470.553,0.63024,0.61057,0.21427,0.78851,
M718.53T1372.761,0.62891,0.61134,0.21372,0.78905,
M841.587T1509.04,0.62671,0.61261,0.21282,0.79008,
M939.607T1601.965,0.62622,0.61289,0.21262,0.79008,
M643.504T1506.823,0.62524,0.61346,0.21221,0.79008,
M722.58T1595.75,0.62427,0.61403,0.21181,0.79008,
M669.539T1543.447,0.62394,0.61422,0.21168,0.79008,
M877.615T1591.283,0.62341,0.61453,0.21146,0.79008,
M395.29T1621.712,0.62338,0.61454,0.21145,0.79008,
M561.396T1195.638,0.62181,0.61546,0.2108,0.79081,
M361.241T1490.042,0.62051,0.61621,0.21027,0.79081,
M665.513T1641.124,0.61959,0.61675,0.20989,0.79081,
M589.501T1621.712,0.61909,0.61704,0.20969,0.79081,
M555.448T1352.626,0.61879,0.61722,0.20956,0.79081,
M615.477T1390.077,0.61838,0.61745,0.2094,0.79081,
M930.57T1457.506,0.61816,0.61759,0.2093,0.79081,
M881.57T1435.939,0.61724,0.61812,0.20893,0.79081,
M429.161T884.128,0.61568,0.61903,0.20829,0.79081,
M665.516T1659.646,0.61557,0.6191,0.20824,0.79081,
M481.362T1591.564,0.61545,0.61917,0.20819,0.79081,
M623.282T1454.879,0.61531,0.61925,0.20813,0.79081,
M329.322T1280.542,0.61459,0.61968,0.20784,0.79091,
M441.316T1456.744,0.61181,0.6213,0.2067,0.79254,
M933.559T1255.703,0.60949,0.62266,0.20575,0.79384,
M594.595T1557.404,0.60382,0.62601,0.20342,0.79665,
M769.488T1114.912,0.60311,0.62643,0.20313,0.79665,
M617.437T1439.554,0.60251,0.62678,0.20288,0.79665,
M304.299T1477.289,0.60204,0.62706,0.20269,0.79665,
M611.437T1557.675,0.60096,0.6277,0.20225,0.79665,
M904.645T1601.965,0.60086,0.62776,0.20221,0.79665,
M349.193T1607.528,0.60086,0.62776,0.2022,0.79665,
M859.595T1509.101,0.60064,0.62789,0.20211,0.79665,
M443.333T1262.042,0.60015,0.62818,0.20192,0.79665,
M858.58T1574.486,0.59987,0.62835,0.2018,0.79665,
M605.432T1239.559,0.59801,0.62945,0.20104,0.79677,
M297.239T1269.605,0.59797,0.62947,0.20102,0.79677,
M275.203T1123.072,0.59779,0.62958,0.20095,0.79677,
M431.216T1372.484,0.59736,0.62983,0.20077,0.79677,
M385.289T1269.605,0.59571,0.63082,0.2001,0.79754,
M930.569T1490.033,0.59461,0.63147,0.19965,0.79754,
M987.579T1163.004,0.59459,0.63149,0.19964,0.79754,
M899.582T1490.329,0.59365,0.63204,0.19925,0.7978,
M1091.419T843.183,0.59161,0.63326,0.19842,0.79889,
M933.558T1239.033,0.58935,0.63461,0.19749,0.80016,
M916.596T1474.354,0.58657,0.63628,0.19636,0.80182,
M670.539T1507.08,0.58563,0.63684,0.19597,0.80201,
M1005.548T1271.069,0.58364,0.63803,0.19516,0.80201,
M1028.737T1475.069,0.58338,0.63819,0.19505,0.80201,
M823.522T1339.243,0.58286,0.6385,0.19484,0.80201,
M771.504T1195.638,0.58285,0.63851,0.19483,0.80201,
M449.281T1423.013,0.58271,0.63859,0.19478,0.80201,
M727.264T942.609,0.58205,0.63899,0.19451,0.80201,
M565.423T1625.931,0.58092,0.63967,0.19405,0.80201,
M706.585T1658.237,0.58053,0.6399,0.19389,0.80201,
M694.551T1421.645,0.58041,0.63997,0.19384,0.80201,
M969.712T1473.286,0.57897,0.64084,0.19325,0.80201,
M297.239T1626.197,0.57873,0.64099,0.19315,0.80201,
M423.199T1490.395,0.57802,0.64142,0.19286,0.80201,
M257.959T60.451,0.57763,0.64165,0.1927,0.80201,
M916.584T1523.593,0.57758,0.64168,0.19268,0.80201,
M925.592T1490.371,0.57669,0.64222,0.19232,0.80225,
M293.17T1476.452,0.57574,0.64279,0.19193,0.80252,
M439.232T1156.388,0.5723,0.64487,0.19053,0.80469,
M843.596T1549.933,0.56991,0.64632,0.18955,0.80534,
M393.201T1439.586,0.56986,0.64635,0.18953,0.80534,
M403.244T1423.342,0.56834,0.64727,0.18891,0.80534,
M297.239T1245.233,0.56826,0.64733,0.18888,0.80534,
M511.374T1540.43,0.56774,0.64764,0.18867,0.80534,
M643.5T1557.545,0.56747,0.6478,0.18856,0.80534,
M847.518T1306.823,0.5671,0.64803,0.1884,0.80534,
M836.499T1557.453,0.5668,0.64821,0.18828,0.80534,
M409.227T1333.055,0.56621,0.64857,0.18804,0.80535,
M385.291T1291.55,0.5652,0.64919,0.18763,0.80543,
M569.418T1387.824,0.56495,0.64934,0.18753,0.80543,
M913.569T1491.061,0.56361,0.65016,0.18698,0.80548,
M913.567T1518.016,0.56339,0.65029,0.18689,0.80548,
M911.589T1490.35,0.56273,0.65069,0.18663,0.80548,
M383.28T1313.696,0.56259,0.65078,0.18657,0.80548,
M967.561T1163.004,0.56105,0.65172,0.18594,0.80621,
M395.255T1390.374,0.5601,0.6523,0.18555,0.80648,
M913.568T1574.274,0.55849,0.65328,0.1849,0.80727,
M1028.737T1341.992,0.55677,0.65434,0.1842,0.80814,
M877.506T1205.117,0.55461,0.65567,0.18332,0.80934,
M691.269T827.274,0.55193,0.65731,0.18223,0.80998,
M621.24T920.434,0.55179,0.6574,0.18217,0.80998,
M914.568T1523.568,0.55131,0.65769,0.18198,0.80998,
M828.538T1289.688,0.55127,0.65772,0.18196,0.80998,
