"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M1172.771T13.11","31166.67","31166.67","31166.67","31166.67","36575.9948","34824.925","36921.374","37001.477","39522.503","29955.246","24818.232","38037.772","37892.952","36937.331","33776.908","39154.31","31197.119","36627.97","40091.042","35083.961","37763.835","34326.692","34300.147","34833.616","36643.96","32824.654","38801.101","40014.542","34205.508","27824.076","32922.279","39272.5088","37256.798","37083.816","37515.428","33900.574","35441.772","37896.615","38018.231","36544.001","36544.001","36252.432","39490.548","37321.258","36876.514","30783.464","37314.57","35751.967","34069.042","40615.786","35883.27","35397.364","37132.195","38327.711"
"M1175.767T14.588","13366.259","13366.259","13366.259","13366.259","20084.4581","18519.594","17617.448","13068.924","19866.128","15104.502","16962.406","18688.003","19555.832","18041.076","19903.882","17221.419","17030.847","11438.212","17896.231","17063.681","18573.699","19022.796","16378.594","20632.862","20133.863","16788.556","11366.113","17246.64","18389.68","12993.544","15840.627","19247.8381","19152.764","19790.228","17204.267","12104.177","18835.195","17758.407","16539.004","24259.169","24259.169","19020.275","16996.961","20617.805","21568.676","17890.752","18318.172","13400.08","16779.089","11424.384","20535.218","20525.638","18447.631","20042.21"
"M1176.272T13.112","9282.772","9282.772","9282.772","9282.772","12700.0767","8952.299","9114.979","9583.403","9863.126","8152.376","9805.716","9839.813","9006.193","9431.272","9346.118","10226.179","9487.311","9700.278","11221.513","11873.976","10346.787","9288.023","8140.418","8551.619","11799.112","6926.616","11567.462","9861.208","8775.429","9207.141","10101.652","10633.559","10230.671","12067.168","9161.511","9069.393","9071.473","9591.635","7984.847","12239.392","12239.392","9922.387","8566.558","9810.251","6871.019","9155.458","9207.975","9888.277","5729.136","9982.319","10848.199","10102.445","6464.406","10564.81"
"M1176.767T17.124","11481.066","11481.066","11481.066","11481.066","14307.5045","14246.435","17312.661","15471.479","16396.905","14086.455","14707.065","14374.809","15143.916","14247.543","15861.442","14358.54","18091.831","15796.417","16555.652","14105.641","19286.425","15031.807","16786.259","16455.975","14845.354","13800.498","15371.314","18447.061","12805.594","9680.51","12461.296","16293.1383","17690.4","16310.001","16275.087","17354.043","18208.462","18279.269","15373.265","15785.035","15785.035","14055.039","15451.142","16464.3","15461.109","13382.199","11393.154","19753.26","10065.971","16818.408","15482.033","13410.11","15277.311","15552.345"
"M1176.77T16.124","11795.137","11795.137","11795.137","11795.137","16347.5035","14571.206","17759.169","18553.023","17385.904","13260.423","11946.638","13517.117","16894.532","17728.952","16255.657","14998.641","12936.12","18054","18541.278","28461.986","19119.212","12947.684","16332.713","14875.535","18310.376","12697.067","15751.483","16409.538","14389.113","12734.514","14493.556","19670.5372","17736.056","30957.798","17098.478","14377.002","16498.564","16419.108","16694.422","18892.513","18892.513","13516.428","17766.195","15114.516","14873.53","14537.866","13475.652","14918.622","12536.479","17609.753","20814.256","14676.56","16090.739","16840.839"
"M1176.773T12.109","17299.08","17299.08","17299.08","17299.08","28485.9558","17107.168","31008.178","15125.401","19027.503","14843.713","17095.132","18273.936","11897.586","13675.918","16534.716","16060.614","15637.06","13620.224","19818.791","16184.929","15171.762","29652.424","17798.385","18624.035","18968.448","17932.244","13897.011","12999.466","14600.768","17678.932","17193.092","29389.906","17383.355","18913.065","18319.759","15974.777","15560.542","15029.985","16308.861","18695.92","18695.92","18092.114","17404.056","16305.722","18349.844","17359.29","14831.602","13180.374","24792.894","16310.258","13867.406","15859.773","17632.687","18951.382"
"M1177.776T13.111","24683.761","24683.761","24683.761","24683.761","29179.0594","28720.141","29665.769","30540.615","31340.665","25900.02","24809.898","31443.577","29434.901","30013.458","26844.512","29294.012","26389.11","29309.902","19482.523","28773.058","29480.207","30460.78","31031.269","32935.386","30760.741","28841.043","29138.462","30968.214","29858.483","24144.111","25919.33","28168.3523","29606.26","30483.117","19950.366","26642.099","31333.598","30564.762","27898.755","28995.845","28995.845","29606.557","22689.866","32161.532","30692.253","29263.386","30308.435","29235.516","24730.701","37275.799","28486.63","30232.731","29417.612","30994.379"
"M1178.106T13.115","14340.946","14340.946","14340.946","14340.946","16069.1776","15788.273","15611.869","16062.103","17607.162","14939.2","17548.46","18701.938","14886.526","15967.997","16655.552","16611.527","14108.605","17596.753","17812.849","17681.37","16256.562","17763.886","16890.3","17480.102","17299.887","13945.965","16645.702","16319.846","15213.458","13360.64","16416.688","16471.5913","13223.36","16841.499","17932.395","14337.504","17851.472","16643.782","16681.53","15679.291","15679.291","15193.444","16956.845","16770.494","16211.133","15423.207","16566.46","16392.14","15826.529","19059.296","15496.852","15504.374","17140.801","15659.378"
"M1180.101T13.111","25404.569","25404.569","25404.569","25404.569","28762.951","30910.454","26892.291","29712.126","28670.572","24080.071","29297.202","28382.894","28711.878","31920.68","27719.087","29409.224","27102.874","28022.528","18365.627","27093.406","27983.999","29321.894","30094.313","28120.108","33538.982","27554.371","28449.436","27957.094","27342.077","22197.148","27288.543","30549.429","31356.671","32393.668","31698.301","28268.118","29406.906","28427.026","30099.02","21179.882","21179.882","31133.515","30748.573","29854.621","26991.365","26577.362","29884.598","30001.6","25165.773","23333.847","26572.544","27771.512","31116.099","16091.73"
"M1180.762T17.124","14082.706","14082.706","14082.706","14082.706","19055.7385","16585.608","17764.842","18294.873","20633.857","15649.634","22794.402","25207.572","20397.437","18465.559","25140.053","18167.952","22586.579","24589.548","20666.988","17806.906","25730.614","19353.381","24792.046","19792.865","23833.234","16994.741","22016.555","22357.039","16730.67","11552.443","13679.182","20637.4408","20215.172","19858.704","24780.012","19326.92","19469.021","22685.611","18454.261","15032.794","15032.794","20684.716","19396.158","21340.632","20912.874","19383.022","34816.696","20555.646","12219.527","26091.718","18853.204","22762.082","21733.004","20599.544"
"M1183.426T17.121","3269.757","3269.757","3269.757","3269.757","4430.977","5679.657","6387.925","7677.546","6100.398","5130.524","6103.316","15207.486","6704.052","7260.272","7304.638","5796.789","5020.686","7099.571","6445.726","5249.735","7283.849","5997.307","7270.635","3116.537","5316.275","4410.426","11838.794","7174.156","6029.143","2797.358","3747.255","6073.2126","5535.586","5980.637","7294.691","4416.46","5468.048","6171.837","5882.396","6656.808","6656.808","7180.485","6223.377","7226.708","6002.639","5421.901","6001.051","6234.238","3625.314","8120.846","7618.719","7384.871","5302.707","5616.187"
"M1184.763T15.569","12363.769","12363.769","12363.769","12363.769","16144.0427","13692.449","10813.45","12580.275","10669.792","9126.2","11372.924","8862.269","12666.62","12012.67","12902.542","10252.856","13263.968","12361.847","14915.014","19502.454","11761.05","11673.734","9758.475","11480.178","12243.647","9124.04","10392.106","11822.888","9489.983","10068.213","10794.657","12503.2188","11666.644","12344.509","12096.176","11262.217","11751.148","11193.293","20242.717","16309.27","16309.27","13693.223","12148.323","8967.313","12506.081","13610.807","11478.536","12773.415","9278.281","12160.919","13064.937","11596.355","13802.021","10052.928"
"M1185.771T13.111","20050.954","20050.954","20050.954","20050.954","20627.9172","24669.788","23460.401","22780.073","25629.611","21081.649","21661.826","24362.87","24005.881","23813.509","24685.342","22709.71","20461.506","21776.953","23805.806","24023.906","26370.107","21052.475","21968.971","23582.546","24305.575","22615.146","24462.261","25124.879","23936.836","18011.466","22610.385","22053.9495","24133.861","23184.653","23416.747","22196.4","26611.905","21536.315","23483.459","25112.844","25112.844","23704.902","24681.779","26452.93","24749.222","25348.001","22927.738","23924.612","18986.887","26563.402","25206.89","23046.543","22801.104","24809.722"
"M1186.76T17.125","11448.736","11448.736","11448.736","11448.736","15340.8877","13599.325","14017.555","15082.112","15637.659","9188.248","13687.396","17081.922","13227.564","14051.234","15778.913","14856.153","12503.519","16023.227","15227.991","14472.365","17723.949","14255.703","15732.351","14117.147","17463.125","12921.558","15234.983","19719.379","13152.831","9297.011","11804.279","14203.144","17308.903","13713.633","13784.489","13274.538","13059.06","14128.254","14196.049","16743.892","16743.892","15056.441","14658.93","13336.03","13528.464","13378.385","12241.822","15230.736","10801.87","18427.254","18260.618","14096.374","14019.391","15019.374"
"M1187.772T13.11","66165.694","66165.694","66165.694","66165.694","69246.1453","70350.405","74027.511","72781.218","75925.37","59295.146","68423.503","76163.791","71099.003","70217.064","76299.587","70017.184","64049.951","71350.964","75042.104","67499.225","72473.686","67898.888","74129.093","72386.408","73641.119","68503.38","69875.851","72076.533","72121.426","59439.345","65809.453","74483.1186","76323.388","71957.903","73788.172","68386.358","72249.033","72407.373","75275.655","60067.171","60067.171","78243.457","71748.116","74487.312","74710.521","63455.681","63473.612","77719.741","60181.721","91603.111","75008.519","73825.048","76509.235","77753.752"
"M1188.441T13.111","19625.945","19625.945","19625.945","19625.945","21097.2424","22744.492","21096.479","21726.659","23742.655","18506.356","22155.261","22288.836","20586.443","21624.29","22646.285","21248.066","18033.67","20432.388","22396.906","20618.071","21593.817","20603.62","19315.012","23453.806","21946.99","19335.834","20917.249","21382.403","19632.818","18497.315","17735.924","21938.7322","23705.261","22985.368","21232.95","21694.335","22383.015","21135.475","23302.9","20840.458","20840.458","21923.098","23076.154","20191.053","19608.6","16218.51","21246.386","22789.971","20238.706","24341.535","21113.051","21034.676","20858.388","21054.789"
"M1189.43T15.136","15096.414","15096.414","15096.414","15096.414","17010.248","15931.055","10170.42","9645.093","16958.597","12648.912","15792.011","17422.859","18104.15","7968.249","17852.828","17514.886","15755.705","15835.186","16688.942","14672.245","17872.158","16929.834","18943.811","15634.698","16372.04","15043.927","17448.862","17566.917","15432.796","12778.519","13730.864","15494.0324","10184.775","14474.629","16038.387","15639.477","17000.242","15501.43","16510.168","14542.002","14542.002","18361.019","16567.495","9279.756","10074.703","11458.272","16461.762","17687.712","11346.209","20670.678","16651.779","8758.196","17565.546","10706.022"
"M1193.759T17.122","11564.745","11564.745","11564.745","11564.745","15426.5272","13491.14","14999.227","18817.165","15130.828","12606.259","14090.858","20193.745","16201.027","14347.116","17324.973","15762.278","13321.542","15637.92","18992.808","14453.461","17910.113","15470.969","16384.022","18179.386","16647.575","16354.918","17641.258","18614.388","16542.763","9729.871","11357.587","14297.324","15549.054","16045.352","20120.848","14478.547","17446.182","14362.856","15360.482","15680.724","15680.724","15794.245","17149.886","16511.386","18761.925","14789.446","13422.29","16541.297","10134.147","22881.189","18262.624","19327.81","18595.62","14973.29"
"M1193.763T16.035","12710.063","12710.063","12710.063","12710.063","15382.5269","12800.335","18252","18834.069","17565.629","11871.581","15756.853","18634.493","18317.97","15173.942","15217.187","19067.837","16898.944","18044.762","16780.542","15404.005","17448.248","29369.19","18287.982","17143.979","18979.913","12798.331","17638.66","13055.645","15697.761","10363.404","14159.402","26414.3802","17443.283","29188.666","18218.045","15375.401","13785.232","15908.407","16545.848","15678.296","15678.296","18306.756","19533.188","15358.559","18743.851","15723.775","15917.278","18241.004","15580.602","13765.698","15164.342","13255.648","16830.07","16941.17"
"M1198.096T13.114","10753.347","10753.347","10753.347","10753.347","12329.0909","12575.706","12031.98","12500.352","12919.052","11775.475","12236.402","12097.736","12555.554","13493.503","12247.777","7672.474","10815.269","8016.65","14289.9","14746.442","7096.992","12745.828","14386.935","13146.159","13460.366","11082.585","12919.472","13472.028","12655.638","9439.254","10615.832","12878.956","13929.421","13563.031","14631.117","13515.247","13440.235","13608.704","14797.032","15061.138","15061.138","12078.177","12570.209","10341.191","14000.408","11840.554","12692.704","13127.447","11603.18","14192.167","13237.507","13212.355","12906.699","13707"
"M1200.098T13.111","12300.504","12300.504","12300.504","12300.504","14354.7047","14174.975","12255.429","14085.214","14375.877","12843.777","14339.489","13445.492","12908.343","12407.519","13962.466","12743.524","13035.723","14123.123","7662.346","14469.851","13579.167","13491.381","15488.529","12013.934","15330.16","12513.561","15205.617","14281.679","13067.122","11782.345","13711.961","15076.2375","13877.326","14156.936","15837.737","14515.291","14889.928","12937.181","14767.804","15135.904","15135.904","14552.191","9971.826","15339.467","14010.444","12913.753","13366.778","14446.434","11388.784","15687.774","12724.191","12864.079","13559.949","15951.421"
"M1200.102T13.109","12316.919","12316.919","12316.919","12316.919","14001.1676","13325.834","12255.429","14085.214","13676.781","12843.777","7366.032","9083.664","13091.156","12407.519","13603.683","13355.526","12509.013","14123.123","15548.743","13814.267","13579.167","12969.958","15488.529","12006.235","16206.33","11924.14","15205.617","14281.679","13067.122","11626.875","13433.173","13863.8834","13877.502","13551.554","14284.424","13878.65","14146.655","12937.181","14767.804","14457.328","14457.328","14552.191","14383.233","15339.467","14010.444","12157.524","13366.778","14446.434","11388.784","15647.671","12724.191","12864.079","13560.647","15334.522"
