"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M986.584T1323.28",-0.016613,-0.0098742,-0.023591,-0.0026802,0.026829,-0.0087062,-0.012348,0.010307,-0.0069223,-0.022467,0.0080552,0.0079206,-0.0175,-0.016474,0.0024035
"M676.511T1297.075",0.012176,-0.005637,-0.022242,0.0076417,0.018229,0.0086585,-0.042811,-0.017904,-0.011781,0.026829,0.059171,0.042564,-0.068561,0.0014889,0.0024611
"M607.446T1439.489",0.010821,-0.018205,-0.02454,-0.0079658,0.016609,-0.0030452,-0.018717,0.0018265,-0.034637,-0.0021883,0.0013123,0.0078873,0.035065,-0.01237,-0.004455
"M770.485T1321.424",-0.027823,-0.020739,-0.01947,0.001958,0.012909,0.0066678,0.0061823,0.010246,-0.0033225,0.0090756,0.0014791,0.0057124,-0.0063299,-0.01576,-0.0029898
"M650.482T1423.013",0.012826,-0.023913,-0.018045,-0.0044345,0.0054202,-0.0010043,-0.037145,-0.0049928,0.01725,-0.0052634,0.0034989,0.0011591,0.012603,0.00098045,0.00079655
"M592.477T1456.705",0.0071929,-0.02889,-0.025843,-0.0034581,-0.0033204,0.002994,-0.027567,-0.0071918,0.019728,-0.0019744,-0.0050077,0.0036932,0.0081658,-0.0027449,-0.0031027
"M863.512T1152.355",-0.026925,0.0031311,-0.0090544,-0.011799,0.02425,-0.020721,0.021574,0.0084492,0.019119,-0.0047958,-0.0014238,-0.0071979,0.020758,0.017401,-0.00034429
"M333.203T1105.19",-0.016081,0.0086225,0.054235,-0.00154,0.016233,0.023113,0.021166,0.026668,-0.043489,-0.011789,0.0076832,0.00068313,-0.012991,0.02448,0.0038248
"M393.189T1440.567",-0.0092792,-0.01192,-0.010823,-0.0019007,-0.0017985,-0.0077291,-0.0053732,0.029251,-0.011561,-0.012978,-0.016674,0.0023338,-0.00674,-0.00069547,0.0039896
"M512.261T1189.341",-0.020745,-0.0087994,-0.0042012,-0.023115,0.0014348,-0.011928,-0.026856,0.0070067,-0.012458,-0.016752,0.01687,0.0079433,-0.033208,-0.0053078,-0.0042038
"M646.454T1406.122",0.00015657,-0.015961,-0.022767,-0.018393,0.0071726,0.001404,-0.016781,0.0024314,0.013351,0.019434,0.017979,-0.0018509,-0.025514,0.0079715,0.0022699
"M555.368T1312.999",0.0052759,-0.016491,-0.010324,-0.0097195,0.028483,0.014691,-0.02997,-0.012691,0.0049132,0.022836,-0.0021113,0.032051,0.0010613,0.028146,0.0058595
"M512.262T1169.348",-0.02217,-0.00050191,-0.0067853,-0.014974,0.02601,-0.013264,-0.0094358,-0.010473,-0.0071726,-0.021299,0.0088424,-0.0041249,-0.029505,0.010265,0.00028892
"M967.561T1163.004",-0.010727,0.0073436,0.016967,-0.0046686,0.053736,-0.03049,0.008273,-0.0069092,-0.0046877,-0.014692,0.0079279,-0.008167,-0.0014532,0.0068306,0.0040044
"M629.464T1456.367",-0.0026876,-0.021531,-0.021032,-0.0025593,-0.013423,-0.0099356,-0.021684,0.0021551,0.0077433,0.00075021,-0.0067977,0.0021138,-0.0070194,0.0091042,-0.0011709
"M565.397T1373.252",-0.004001,-0.038975,-0.031048,0.026272,-0.00035213,-0.017542,-0.01573,-0.0011435,0.0048634,-0.0036184,0.030849,0.0014772,-0.010015,0.00040649,-0.0063342
"M293.211T1204.461",-0.021394,0.0038542,0.043874,-0.005882,0.022722,0.01123,0.028916,0.024448,-0.035364,-0.020454,-0.0067885,0.0012332,-0.021424,0.031683,-0.0065435
"M571.45T1291.55",0.0049822,-0.0043937,-0.0057143,-0.032918,0.0056404,0.016417,-0.032762,0.0068707,0.00099667,-0.0034195,0.014632,0.0068165,-0.007013,-0.018479,0.0011097
"M993.569T1356.685",-0.016385,-0.024061,-0.0081997,-0.0050801,0.024362,-0.0084703,0.0038028,0.029133,-0.0051897,-0.023413,0.02017,-0.007911,-0.020581,-0.011902,-0.0055488
"M729.452T1207.169",-0.0063885,-0.0020048,-0.0092042,-0.0053567,0.027318,0.02941,-0.044298,-0.0038911,-0.015906,0.0053392,0.037465,0.039657,-0.004291,0.027182,0.0070741
"M949.6T1341.992",-0.0097929,-0.0064614,0.034297,0.02288,-0.01105,0.01527,-0.040758,0.044774,-0.0052629,0.0025215,-0.036361,-0.0042612,-0.023801,0.0058419,-0.00094688
"M723.451T1338.726",-0.010338,-6.7455e-05,0.0058298,0.0085774,0.012497,0.0076594,-0.028994,0.019973,-0.002241,-0.023255,0.011255,-0.035987,-0.0029218,-0.014983,-0.0038194
"M986.593T1340.539",-0.017267,-0.01022,-0.022454,-0.004231,0.025634,-0.0095035,-0.013288,0.0099244,-0.0056557,-0.023303,0.0057809,0.0082772,-0.016432,-0.016625,0.00853
"M393.201T1439.586",-0.011937,-0.013637,-0.0087703,-0.0004487,0.0053314,-0.0093985,0.0098409,0.028902,-0.0042829,-0.016035,-0.02194,0.0013128,-0.016421,0.010054,0.00085009
"M973.671T1456.538",-0.016253,-0.012514,0.0074484,0.017748,-0.038436,0.10072,-0.025299,0.069557,-0.10006,-0.010772,-0.030866,-0.018635,-0.034736,0.076364,-0.0082588
"M293.21T1109.944",-0.02008,0.0069946,0.043643,-0.0070271,0.021219,0.011159,0.032112,0.018068,-0.035961,-0.020772,-0.011815,-0.0029216,-0.021182,0.035096,0.0039804
"M555.454T1439.586",0.0084711,-0.020083,-0.013926,-0.0023655,-6.6036e-05,-0.0065357,-0.013649,-0.013871,0.012967,0.0050312,-0.010444,0.0032235,-0.039629,0.04237,-0.0021275
"M539.282T935.356",0.0080779,0.0013532,0.022739,-0.015421,0.030502,-0.0036717,0.010804,0.016211,-0.017247,-0.028995,0.042155,-0.027267,-0.019545,-0.038452,0.0012905
"M504.266T1201.385",-0.018692,0.004215,0.017711,-0.012968,0.0081563,-0.021406,0.010178,0.0084027,-0.029531,-0.026809,0.0080996,0.0060239,-0.016068,0.011177,0.0073986
"M592.477T1439.652",0.0068392,-0.027753,-0.026663,-0.0027568,-0.0062476,-0.005817,-0.029247,-0.0087469,0.018496,0.002677,-0.006869,0.0038752,0.0042493,-0.010991,-2.0898e-05
"M989.551T1288.291",-0.010276,-0.01087,0.011727,0.0060148,0.018774,-0.033376,-0.022663,0.019835,0.004849,0.0095477,0.012611,0.012804,-0.01338,-0.01437,-0.00083409
"M841.523T1305.07",-0.020454,0.0067919,-0.013026,0.014522,0.0039272,-0.035839,0.0053913,0.0096388,0.0059833,-0.0078441,0.0025075,-0.0069689,-0.0031713,-0.0030659,0.0004599
"M889.305T842.452",0.018738,-0.014852,0.020068,-0.024244,0.016314,0.025778,-0.0029209,0.013561,0.0064415,-0.014919,0.0042926,0.023777,-0.0026098,0.0056611,0.00051646
"M555.365T1404.858",0.014278,-0.022694,-0.022228,-0.00038669,-0.0029476,0.015067,-0.029951,-0.0062048,-0.00070467,0.01117,-0.0032134,0.023115,-0.0044585,0.010175,0.0066813
"M933.558T1239.033",-0.024613,0.0047677,0.0151,0.0018516,0.027947,-0.012886,-0.0012258,0.010844,-0.019904,-0.038338,0.0099232,0.013007,-0.013344,0.0017472,0.004955
"M713.458T1120.063",-0.021422,0.030893,-0.014545,0.027635,0.023171,0.032362,-0.042045,-0.00050911,-0.013408,-0.023624,-0.0013103,0.034732,-0.010573,0.043072,-0.0050632
"M438.207T1136.982",0.0096995,0.015623,0.042437,0.035286,-0.00092576,-0.0031684,-0.0025858,-0.023821,0.01536,0.020375,0.014033,-0.010001,0.01512,0.0059263,-0.00022049
"M607.448T1423.334",0.0071926,-0.018249,-0.033666,-0.010132,0.0088421,0.0023296,-0.010021,-0.0055924,-0.014227,0.00355,-0.0044039,-0.010021,0.019339,-0.016738,-0.0010825
"M985.569T1283.896",-0.0062646,0.011544,0.0041063,-0.0081788,0.022219,-0.031727,-0.0076698,0.011679,-0.0097071,-0.0194,0.014954,0.011104,-0.015703,-0.010432,0.0022722
"M577.494T1463.866",-0.010838,-0.025557,-0.0092363,-0.0019537,-0.012376,-0.015688,-0.0035409,0.0020623,0.0099925,0.0052127,-0.0055174,0.020813,0.018177,-0.0065546,-0.0023824
"M967.385T975.822",0.02258,-0.034955,0.0019421,-0.007124,0.019569,0.015646,0.0059005,-0.0047389,0.0098039,-0.015435,-0.0021073,-0.021892,0.014937,0.0033207,-0.0039781
"M933.605T1376.163",-0.012795,-0.024932,0.0060977,-0.0061933,0.0043018,0.0065406,-0.012611,0.022057,-0.021937,-0.042826,0.019608,-0.010943,-0.027548,-0.0076516,-0.0054969
"M967.562T1198.781",-0.0021813,0.0036645,-0.0038506,-0.017367,0.018437,-0.043234,-0.010801,0.013489,-0.0050778,-0.026212,-0.0025142,0.0017065,-0.022215,-0.014158,-0.0074055
"M659.432T1373.551",-0.0013201,-0.0082334,-0.015144,-0.025945,-0.012696,0.010292,-0.009805,0.035781,-0.0078536,0.024223,-0.023116,-0.0090952,0.0005167,0.014271,0.0011454
"M513.307T1059.952",-0.023017,0.0098371,0.0060437,-0.025604,0.043937,0.014243,0.018987,0.032547,-0.052275,-0.046708,0.02061,0.019633,0.0086356,-0.023608,-0.0028629
"M951.567T1355.083",-0.0098766,-0.019453,-0.03053,-0.013562,0.030976,-0.016066,-0.010272,0.036007,-0.0075809,-0.026376,0.0052421,-0.011378,-0.014437,-0.013814,0.0095989
"M565.403T1389.183",-0.0063392,-0.03978,-0.0282,0.026931,-0.0021114,-0.021674,-0.017999,-0.0012094,0.0075308,-0.0027711,0.029081,-0.00063763,-0.007342,0.0041128,0.002857
"M639.422T1384.421",0.015317,-0.020831,-0.020124,0.0037013,-0.0025165,0.0040223,-0.017415,-0.0039808,-0.0071972,0.015825,-0.0051682,0.013888,0.0060522,0.026532,-0.0026574
"M841.499T1306.17",-0.019688,0.007929,-0.011686,0.014853,0.0034367,-0.035321,0.0056285,0.0045623,0.0078562,-0.0080221,0.0015206,-0.0099542,-0.0019114,-0.0015131,0.00051593
"M826.572T1358.969",-0.0066593,-0.014804,-0.0024318,-0.022535,0.00063099,-0.0277,0.0022119,0.013221,0.0030823,-0.011718,0.0074096,-0.014071,-0.014948,0.002221,-0.0012244
"M826.525T1256.824",-0.0035906,-0.012067,-0.0076974,-0.0050143,0.038251,-0.033786,-0.0092623,-0.0085303,0.021024,0.0037594,0.000965,0.0061012,0.008805,-0.0073133,-0.0010579
"M571.455T1406.584",0.00084627,-0.014934,-0.022108,-0.019418,0.00084175,0.0082302,-0.026946,0.0083899,-0.0063287,-0.007103,0.010341,0.0058611,-0.0083328,-0.022966,0.0030299
"M787.311T955.77",0.022583,-0.030279,0.01471,-0.0098978,0.0082761,-0.0096276,0.0025169,0.012726,0.0035549,-0.017049,-0.019686,-0.0063955,0.018171,0.0046315,0.0014621
"M555.366T1352.626",0.005407,-0.019173,-0.012442,-0.016716,-0.00022247,0.011222,-0.04452,0.0061993,0.0033217,0.013948,0.0083738,0.00013215,0.024168,0.025258,0.0033932
"M438.219T1156.388",0.0078778,0.015704,0.044712,0.033516,-0.0016893,-0.0052127,-0.0043391,-0.022847,0.014867,0.018506,0.016464,-0.0080155,0.016072,0.007902,-0.003754
"M592.48T1325.086",0.008369,-0.025552,-0.02259,-0.0074092,0.0028018,0.011956,-0.032329,-0.023096,0.014874,-0.0034847,-0.0026722,0.0087028,0.014216,0.012017,-5.6459e-05
"M813.466T1256.694",-0.00068252,-0.027061,0.011885,0.015837,0.01837,-0.017574,0.0096433,0.021184,-0.0084651,0.012564,0.014925,0.012836,0.00055544,-0.00309,0.0048792
"M513.25T1338.968",-0.0093374,-0.013741,-0.025339,-0.023646,-0.0065739,-0.018296,-0.0061323,0.052046,-0.018313,-0.015983,-0.014241,-0.029702,0.0053812,0.0042157,-0.00068777
"M791.523T1408.532",-0.00022983,-0.0054117,0.018324,0.028055,0.021165,0.0033865,0.014865,0.11503,0.051114,-0.0066186,0.0048214,-0.0038416,0.033076,-0.017633,0.0075649
"M676.501T1423.01",0.0070007,-0.015203,-0.031271,0.0024286,-0.0077911,0.010159,-0.036507,-0.015529,-0.0042796,-0.0011185,0.02365,0.043923,-0.031427,7.2053e-05,0.0030821
"M645.455T1406.122",0.0020218,-0.015648,-0.026526,-0.017433,-0.0043397,0.005336,-0.030179,0.0073774,0.013007,0.021558,0.001486,-0.0018043,-0.008077,0.0055021,1.9871e-05
"M603.415T1456.538",-0.00025844,-0.014508,-0.011143,0.019798,-0.012121,0.019154,0.0071332,-0.034957,-0.016793,0.065888,-0.0031955,0.0066221,0.0066321,-0.026444,-0.0090863
"M592.476T1352.626",0.0059714,-0.024195,-0.021096,-0.0073045,0.010107,0.009789,-0.031439,-0.040891,0.01408,-0.0088508,0.0014502,-0.0049081,0.0093108,0.01959,0.001592
"M630.465T1474.173",0.0010328,-0.024904,-0.027917,-0.0089204,-0.0084684,-0.00033102,-0.018035,0.0055373,0.010827,-0.0018262,-0.0084182,0.00027925,-0.0037017,0.021745,0.0048195
"M440.221T1305.648",-0.018243,-0.0073291,-0.0028903,0.0063446,-0.018954,-0.021234,0.018194,0.038862,-0.0028107,-0.0061856,-0.0073451,0.0018953,0.015791,0.01293,-0.0029541
"M329.158T1625.781",0.0041784,-0.017468,-0.0043278,0.0079554,-0.029786,0.020757,-0.00095911,0.014219,-0.032149,0.0065425,-0.032511,-0.026355,-0.014651,0.0029805,-0.0019136
"M853.581T1456.932",-0.028515,-0.014151,0.017376,-0.032917,0.0032822,-0.0033634,-0.018341,0.0088866,0.0064392,-0.03652,0.013133,0.0083138,0.0038914,-0.033578,0.00030414
"M786.512T1300.456",-0.022829,0.0048796,-0.00066742,0.0050283,0.010275,-0.016367,0.0084373,0.0015506,0.0017347,-0.0043075,0.019454,-0.010873,0.036159,-0.014399,0.0049828
"M698.269T891.807",0.026164,-0.022355,0.010249,-0.0048744,0.016925,0.004269,0.010643,0.0061586,-0.0038027,-0.0076978,-0.015814,0.012248,-0.026584,-0.032173,0.00047589
"M487.304T1423.366",0.0148,-0.043178,-0.022556,-0.0063037,-0.01935,0.045305,0.0050274,-0.031101,0.009086,0.014879,0.02122,0.019929,-0.064902,-0.034984,0.0091486
"M1029.422T872.624",0.0092948,-0.029872,0.014317,0.0084942,0.028055,0.010754,-0.0034886,0.025526,0.014663,-0.0090464,-0.019528,0.037271,-0.019324,0.016556,-0.005163
"M660.517T1423.005",0.014924,-0.0272,-0.026647,-0.0060032,-0.019591,0.0093227,-0.028453,-0.021825,0.0097033,0.012701,-0.022324,8.7377e-05,-0.0089259,0.0037782,0.011654
"M745.448T1339.004",-0.012176,-0.0084916,0.00034432,-0.00039509,0.010663,-0.014014,-0.036377,-0.0023746,-0.0030868,-0.029302,0.030666,-0.0029498,-0.0013579,0.019194,0.001734
"M639.424T1423.012",0.020151,-0.022824,-0.026344,0.0037179,-0.0059008,-0.0013688,-0.011097,-0.0038746,-0.0096337,0.018251,-0.0027868,0.021643,0.0032495,0.017572,0.0021505
"M870.334T843.183",0.01904,-0.025569,0.020559,-0.0097536,0.0088655,-0.0061991,-0.0079454,0.0046743,0.013753,-0.011888,0.007379,0.0264,-0.033952,0.0019285,0.0066256
"M354.284T1347.637",0.0037533,-0.013106,0.022585,0.032886,0.014776,-0.0049407,0.0041639,0.063124,0.025682,-0.0075917,0.013286,0.00012489,0.017257,-0.0043197,7.1974e-05
"M670.537T1352.626",0.016293,-0.0045608,-0.032017,-0.025561,-6.7023e-05,-0.0035468,-0.034479,-0.014306,0.009176,-0.022969,-0.0071214,0.0059381,-0.0098931,0.0058109,-0.0041978
"M599.418T1423.366",-0.0034968,-0.014023,-0.0085613,-0.011238,-0.010271,0.0072202,3.0511e-06,0.014516,-0.048252,-0.027903,0.0049137,-0.0031632,-0.010237,0.0012533,-0.008042
"M807.525T1306.532",-0.0099657,0.0017443,0.0019603,-0.009395,0.012547,-0.038916,0.0098005,0.030048,-0.0052944,0.0027381,0.00041046,-0.012287,-0.0045709,0.013675,0.0065045
"M670.538T1472.8",0.015136,-0.022326,-0.026108,-0.0082734,-0.013397,0.002188,-0.022597,-0.0057125,0.010959,-0.0010675,-0.010359,0.0033634,-0.010575,0.006171,-0.0027207
"M555.447T1456.772",0.01021,-0.024457,-0.026529,-0.00085701,0.00049983,0.0036849,-0.030652,0.00030544,0.0029332,0.0020566,-0.0066979,0.011874,-0.0049669,0.0054501,-0.0022426
"M933.559T1255.703",-0.02473,0.0049797,0.015063,0.0012711,0.028627,-0.013318,-0.0011516,0.010855,-0.022075,-0.039061,0.010539,0.0093182,-0.014249,0.0038743,-0.0070317
"M677.441T1317.16",0.0066435,0.006703,0.0075597,0.032889,0.010108,0.033067,-0.035157,0.037905,0.01571,0.01045,0.022788,-0.0023907,-0.00039463,-0.00056355,0.011112
"M513.251T1355.541",-0.011048,-0.01004,-0.027907,-0.0115,0.032973,-0.0015998,-0.001719,0.033851,-0.0004919,-0.0092989,-0.012264,0.0080788,0.0034047,-0.0033082,0.0025618
"M504.265T1239.89",-0.018814,0.0011533,0.01678,-0.012901,0.0075791,-0.022106,0.0094523,0.012387,-0.024221,-0.022267,0.009555,0.0020948,-0.021468,0.0032153,0.0011117
"M521.363T1439.751",0.0071117,-0.01465,-0.02556,-0.0112,0.0072692,-0.013604,-0.037498,0.0024481,0.011024,0.00047891,0.026496,-0.011391,-0.013352,-0.013182,0.00053135
"M889.582T1376.163",-0.025901,-0.016598,0.023956,-0.021746,0.016971,0.0079527,-0.012989,-0.0088796,-0.024629,-0.014758,-0.033815,-0.0023278,-0.0080007,-0.017981,-0.0040578
"M841.485T1289.594",-0.020998,0.0069662,-0.011302,0.014518,0.0041938,-0.036488,0.0035422,0.0084644,0.0039948,-0.0057817,0.0038902,-0.0059391,-0.0047094,0.0029235,0.0094551
"M967.568T1289.006",-0.005352,0.0080062,-0.0076938,-0.0015239,0.01553,-0.03198,-0.024804,-0.0038292,-0.0037798,-0.016598,0.00064558,0.0088345,-0.04709,-0.058057,-8.456e-06
"M555.448T1352.626",0.0085837,-0.002621,-0.0064362,-0.011612,0.023608,0.00094385,-0.037559,-0.018501,-0.010006,0.017965,-0.0020588,0.027214,-0.022464,0.011637,-0.00030597
"M787.312T881.272",0.015044,-0.029282,0.011101,-0.0061572,0.010664,-0.012512,-0.012878,-0.0091729,-0.0079555,-0.019487,-0.024364,-0.0024048,0.018644,-0.00033044,0.0029674
"M991.561T1287.599",-0.020766,-0.012268,-0.020201,0.00087629,0.038841,-0.01528,-0.012896,0.021509,-0.0010205,-0.018512,0.002523,0.0034296,0.0033909,-0.013523,0.00088729
"M713.457T1306.323",-0.020523,0.02768,-0.013793,0.029076,0.020444,0.029528,-0.045953,-0.0007663,-0.005206,-0.020951,-0.0030393,0.031411,-0.012941,0.038847,0.0085332
"M864.518T1223.69",-0.022612,-0.0074863,-0.002931,0.0007487,-0.00039882,-0.021661,-0.00041944,0.010147,0.00749,-0.013523,-0.015292,-0.019955,0.0085821,0.028939,-0.0029621
"M650.482T1439.948",0.011547,-0.023032,-0.018418,-0.0037878,0.0034939,-0.0021611,-0.03666,-0.0069662,0.018321,-0.0081043,0.0060843,0.00085389,0.014463,0.0013141,0.0010984
"M882.48T1339.403",-0.0027791,-0.022252,-0.027036,-0.012942,-0.013489,-0.05037,0.012785,0.015229,0.0026194,0.02511,-0.011966,0.020544,0.018604,0.0098513,-0.0090419
"M555.451T1436.867",0.01202,-0.015826,-0.019741,0.0029309,-0.008728,-0.02062,-0.033031,0.0014494,0.00895,0.017709,0.001902,0.052716,0.014213,0.0040925,0.0018234
"M354.339T1389.852",-0.00047241,0.0030287,0.017612,0.022203,0.030647,0.012015,-0.0023245,0.098802,0.049536,-0.017127,0.064744,-0.018027,0.011643,-0.013788,0.010835
"M624.432T1423.013",0.015362,-0.010034,-0.027418,-0.0082913,-0.020533,-0.0093267,-0.03234,-0.0066627,0.022609,-0.00044121,-0.012599,0.01926,-0.0054723,0.013176,0.005169
"M838.564T1490.054",0.018995,-0.013242,0.004027,-0.012272,-0.0057708,-0.0094046,-0.053474,0.034379,-0.041768,0.015349,-0.051473,-0.021161,0.089646,0.025629,0.0051602
"M791.348T1042.058",0.027719,-0.038279,-0.0021583,-0.0016348,-0.0016681,0.020747,0.019677,-0.03011,0.033593,-0.028613,0.00072652,-0.013724,-0.0014998,0.026834,-0.0088561
"M381.31T1573.977",0.022916,-0.012378,-0.03116,-0.00026946,-0.022614,0.011913,-0.0036011,0.022464,0.011113,-0.0073639,-0.01325,-0.00045398,0.0032526,-0.0029521,-0.0059453
"M1038.388T940.951",0.02151,-0.022053,0.011925,0.00072772,-0.015859,-0.030108,-0.010202,0.025131,-0.010808,0.013046,-0.0085521,0.01111,-0.011536,-0.0084627,-0.002785
"M623.428T1439.576",0.016298,-0.014528,-0.028273,0.0057853,0.0056386,0.00676,-0.017553,0.0052806,-0.0090541,0.0048984,0.007722,-0.0009734,-0.024374,2.8998e-06,0.0017464
"M655.208T834.347",0.019513,-0.013299,0.0060535,-0.027762,0.022962,0.021823,0.01116,0.022715,-0.0071695,0.013172,-0.00053824,-0.0082115,-0.0022234,-0.014141,0.0078013
"M565.41T1416.7",-0.0057919,-0.038701,-0.026614,0.027255,-1.1686e-05,-0.021386,-0.018839,0.0050105,0.0062808,-0.0015893,0.030791,0.0031283,-0.0070695,0.0022924,0.0082948
"M839.506T1306.415",-0.0082975,-0.0097153,-0.013927,-0.0083749,-0.0065841,-0.033006,-0.0056578,0.027859,0.024384,-0.0039586,-0.027359,-0.016001,-0.0012538,-0.0038689,-0.00060505
"M841.479T1256.766",-0.019108,0.0072523,-0.011249,0.01462,0.0026089,-0.037894,0.0057037,0.0093921,0.0045332,-0.012108,0.00018959,-0.0045215,-0.0028367,-0.00048066,-0.00073574
"M789.329T927.31",0.02639,-0.022723,0.034436,0.024213,0.012773,0.010255,0.0047756,-0.00071719,0.016895,-0.0058844,0.01009,-0.014668,0.0013374,-0.0025493,-0.0016943
"M557.469T1325.086",0.0074783,-0.010796,-0.0060584,-0.048429,0.026394,0.031161,-0.006728,-0.020059,-0.0027007,-0.011608,0.0084092,-0.019127,0.011382,0.0033096,-0.0070582
"M431.232T1239.816",-0.017115,0.013402,0.01474,0.0013872,0.004232,-0.026337,0.013293,0.00032915,0.01392,6.2715e-05,0.014655,0.00034719,0.018355,-0.00021485,-0.0021237
"M575.477T1491.784",0.0015037,-0.02512,-0.0080938,-0.0046342,-0.0049891,-0.0022244,-0.044252,-0.0016411,0.018041,0.0164,-0.020945,0.0073351,0.0054878,0.0045897,0.0006226
"M970.603T1291.55",-0.0026612,-0.0043106,0.006778,-0.036127,0.020031,-0.012654,0.013665,0.029088,-0.020422,-0.018549,-0.021458,0.020557,-0.002076,-0.017323,-0.0035553
"M564.206T918.312",0.013327,-0.033831,-0.0011623,-0.016594,0.0077772,0.0054469,-0.0069042,0.010161,0.0032437,0.0013839,-0.011164,-0.016027,-0.036171,-0.020093,0.006088
"M565.417T1439.955",-0.0059521,-0.039837,-0.027382,0.027925,-0.00060863,-0.020897,-0.017496,0.003381,0.0070404,-0.00016671,0.030203,0.0021573,-0.0091405,0.0006363,-0.0051985
"M564.208T942.149",0.012396,-0.034277,-0.001517,-0.015832,0.0075262,0.0053286,-0.0052446,0.016039,0.0011066,0.0050384,-0.014612,-0.010254,-0.03667,-0.017398,-0.013322
"M513.265T1237.158",-0.013088,-0.0056052,0.0051297,-0.016362,0.022421,-0.016623,0.0064776,0.02962,-0.021649,-0.0094556,-0.001313,0.0097403,-0.019696,0.01626,-0.0014323
"M607.458T1423.366",0.012028,-0.016056,-0.028848,-0.0039199,0.020263,0.0067619,-0.017901,-0.013415,-0.015039,0.0098756,0.0087792,-0.0019436,0.015022,-0.001532,0.0007345
"M343.224T1621.712",0.0010733,-0.017788,-0.020579,0.016082,-0.0053949,-0.010274,0.0072262,0.008633,-0.033584,0.031852,-0.024413,-0.016676,-0.013515,0.009583,0.0066224
"M401.214T1557.26",-0.0012801,-0.028539,-0.012294,0.022766,-0.014671,-0.023753,-0.00071935,-0.0018521,-0.019724,-0.034155,0.0051623,-0.02348,0.01291,-0.013201,0.0016479
"M753.499T1355.744",-0.013999,0.010302,0.011869,-0.013048,0.0048337,-0.0055893,-0.014742,0.0079695,0.0028161,-0.007819,0.0075571,-0.010504,0.022742,0.0076241,0.0015208
"M798.336T1042.058",0.023352,-0.036987,0.0074961,0.0028831,-0.0015754,0.011748,0.019359,-0.019261,-0.0023235,-0.015506,0.0042443,-0.043424,0.015248,0.0056202,-0.0063882
"M569.418T1387.824",-0.0082047,-0.0062501,-0.00070972,0.017757,0.02234,-0.0004819,-0.016187,0.033667,0.019782,-0.015889,0.00088467,0.0011614,0.014025,-0.011844,-0.0046307
"M795.328T924.482",0.023054,-0.020152,0.022521,-0.00075971,0.010766,-0.0059202,0.0060939,0.0034687,0.010952,-0.029045,-0.0092484,0.026911,-0.0062412,0.0074272,-0.0028848
"M645.453T1423.012",-0.0081902,-0.015223,-0.026009,-0.023083,-0.010973,0.0035276,-0.027353,0.010247,-0.0099393,0.04216,-0.0018616,-0.0010724,0.0098546,0.032815,0.00072433
"M555.366T1440.123",0.012683,-0.018186,-0.025114,-0.00010386,0.0074863,0.0090493,-0.03053,-0.0096008,0.0026757,0.017792,0.011157,0.026529,-0.0068062,0.0087845,0.0037025
"M1003.334T806.646",0.015899,-0.014112,0.01375,-0.016307,0.011317,0.0091287,-0.0099983,-0.0032995,-0.011047,0.0038685,0.014705,0.018436,-0.0051082,-0.035134,0.0029459
"M609.455T1145.906",-0.014825,0.051676,0.0036623,-0.019136,0.043741,-0.033412,-0.0075911,-0.027545,0.00035634,-0.0089529,-0.0046397,0.035395,0.022475,-0.0086001,0.0051088
"M512.377T1621.712",-0.010404,-0.030218,0.0020429,0.036722,-0.01708,-0.022668,-0.010182,-0.023646,-0.04138,0.0098922,0.016342,-0.013336,-0.0081058,-0.038383,-0.009501
"M664.461T1422.743",-0.0035802,-0.031322,-0.02256,0.02859,0.0051214,-0.032265,-0.039805,-0.014555,-0.019298,-0.017188,0.021833,-0.015471,-0.00093593,-0.0052984,0.0087364
