"",F.stat,p.value,-log10(p),FDR
M592.476T1352.626,1.5458,0.2622,0.58136,0.63634
M960.389T959.199,1.542,0.26317,0.57976,0.63802
M588.498T1608.622,1.5363,0.26464,0.57735,0.64089
M313.164T1450.838,1.5279,0.2668,0.57381,0.64104
M795.419T1389.363,1.5273,0.26697,0.57354,0.64104
M716.516T1356.112,1.5262,0.26726,0.57307,0.64104
M1005.548T1271.069,1.5257,0.2674,0.57285,0.64104
M1017.38T900.968,1.5244,0.26771,0.57233,0.64104
M664.461T1422.743,1.5243,0.26775,0.57227,0.64104
M590.446T1338.898,1.5238,0.26788,0.57206,0.64104
M1005.547T1177.551,1.5235,0.26795,0.57194,0.64104
M651.489T1439.586,1.5224,0.26823,0.57149,0.64104
M957.379T959.199,1.5222,0.2683,0.57137,0.64104
M846.32T843.183,1.5218,0.26841,0.5712,0.64104
M902.349T917.809,1.5217,0.26842,0.57119,0.64104
M969.398T948.9,1.5211,0.26859,0.57092,0.64104
M293.172T1591.081,1.521,0.26862,0.57087,0.64104
M897.474T1222.337,1.5157,0.27002,0.56861,0.64317
M700.27T900.968,1.5155,0.27007,0.56852,0.64317
M988.369T843.183,1.512,0.27099,0.56704,0.64435
M951.371T857.905,1.5111,0.27122,0.56667,0.64435
M311.255T1280.542,1.5104,0.27141,0.56637,0.64435
M822.328T902.328,1.509,0.27177,0.56579,0.64455
M888.347T872.624,1.5058,0.27263,0.56442,0.64591
M1062.403T940.951,1.5042,0.27305,0.56376,0.64623
M577.494T1463.866,1.4999,0.2742,0.56194,0.64828
M1123.852T834.347,1.4964,0.27515,0.56043,0.64837
M701.599T1463.866,1.4955,0.27538,0.56006,0.64837
M403.167T909.893,1.4939,0.27583,0.55935,0.64837
M700.599T1557.484,1.4936,0.2759,0.55924,0.64837
M1047.412T924.482,1.4929,0.2761,0.55893,0.64837
M819.303T925.437,1.4922,0.27627,0.55866,0.64837
M859.497T1238.62,1.4921,0.27632,0.55859,0.64837
M369.188T1624.498,1.4914,0.2765,0.55831,0.64837
M447.25T1372.484,1.4876,0.27754,0.55667,0.65015
M679.452T1355.733,1.4837,0.27859,0.55504,0.65119
M1077.418T843.183,1.4823,0.27898,0.55442,0.65119
M512.413T1558.325,1.482,0.27905,0.55432,0.65119
M864.323T959.199,1.4813,0.27924,0.55402,0.65119
M1095.412T857.905,1.4807,0.2794,0.55377,0.65119
M867.357T1023.188,1.4781,0.28012,0.55265,0.6522
M846.506T1146.934,1.4765,0.28056,0.55197,0.65256
M861.313T812.644,1.4734,0.28143,0.55063,0.65354
M904.347T942.609,1.4715,0.28194,0.54985,0.65354
M834.317T857.905,1.4701,0.28233,0.54925,0.65354
M850.319T935.639,1.4701,0.28233,0.54924,0.65354
M1017.391T843.183,1.4688,0.28268,0.5487,0.65354
M867.338T941.124,1.4668,0.28325,0.54783,0.65354
M803.313T918.862,1.466,0.28347,0.54749,0.65354
M332.329T1556.14,1.4658,0.28354,0.54739,0.65354
M554.462T1657.822,1.4639,0.28405,0.5466,0.65354
M431.146T926.047,1.4636,0.28415,0.54645,0.65354
M311.143T1624.867,1.463,0.28431,0.54621,0.65354
M645.263T929.492,1.4622,0.28452,0.54588,0.65354
M692.264T921.146,1.4588,0.28549,0.54441,0.65354
M721.498T1439.586,1.4586,0.28553,0.54435,0.65354
M814.33T1025.439,1.4584,0.2856,0.54425,0.65354
M933.558T1239.033,1.4583,0.28562,0.54422,0.65354
M959.573T1587.713,1.4572,0.28594,0.54373,0.65354
M775.526T1457.082,1.4565,0.28612,0.54345,0.65354
M1005.541T1234.319,1.455,0.28654,0.54282,0.65383
M573.209T836.496,1.4541,0.28682,0.54239,0.65383
M665.513T1641.124,1.4526,0.28722,0.54179,0.65393
M954.358T843.183,1.4505,0.28783,0.54086,0.65393
M628.503T1369.501,1.4503,0.28788,0.54079,0.65393
M602.51T1575.45,1.4483,0.28844,0.53995,0.65393
M901.307T872.2,1.4468,0.28888,0.53928,0.65393
M889.582T1473.64,1.4461,0.28906,0.53902,0.65393
M937.594T1308.231,1.4458,0.28917,0.53885,0.65393
M757.24T725.919,1.4454,0.28926,0.53871,0.65393
M381.12T920.434,1.4442,0.28961,0.53818,0.65393
M973.671T1456.538,1.4435,0.28981,0.53788,0.65393
M543.444T1574.274,1.4414,0.29042,0.53698,0.65393
M1037.391T940.951,1.441,0.29053,0.53681,0.65393
M933.559T1255.703,1.4402,0.29075,0.53648,0.65393
M623.429T1456.316,1.4398,0.29086,0.53632,0.65393
M304.299T1477.289,1.4356,0.29206,0.53453,0.65593
M609.269T1439.891,1.4347,0.29232,0.53414,0.65593
M564.205T827.274,1.431,0.29338,0.53256,0.65736
M991.383T954.894,1.4285,0.29413,0.53146,0.65736
M757.232T831.535,1.4282,0.29421,0.53134,0.65736
M934.562T1254.627,1.4273,0.29447,0.53095,0.65736
M701.596T1544.095,1.4269,0.29457,0.53081,0.65736
M341.269T1269.605,1.4254,0.29502,0.53014,0.65736
M472.315T1401.37,1.4252,0.29508,0.53006,0.65736
M558.473T1423.364,1.4228,0.29578,0.52902,0.65736
M587.369T1456.786,1.4227,0.29582,0.52898,0.65736
M1153.43T924.482,1.4226,0.29583,0.52896,0.65736
M697.239T908.018,1.4215,0.29614,0.5285,0.65743
M385.181T1641.823,1.42,0.29661,0.52782,0.65782
M291.231T1305.114,1.418,0.29717,0.52699,0.65782
M421.257T1059.952,1.418,0.29718,0.52697,0.65782
M858.336T973.898,1.4165,0.29762,0.52633,0.65796
M508.198T891.652,1.4158,0.29782,0.52605,0.65796
M662.261T828.514,1.4141,0.29833,0.5253,0.65846
M958.38T975.822,1.4109,0.29927,0.52394,0.65989
M933.368T973.898,1.409,0.29983,0.52313,0.66048
M854.343T843.183,1.4059,0.30074,0.5218,0.66187
M403.166T879.397,1.4046,0.30115,0.52122,0.66212
M779.628T1605.092,1.4018,0.30196,0.52005,0.66269
M818.326T857.905,1.4018,0.30199,0.52001,0.66269
M885.332T901.88,1.4004,0.3024,0.51942,0.66276
M511.168T847.893,1.3982,0.30306,0.51847,0.66276
M873.333T828.514,1.398,0.30311,0.5184,0.66276
M395.293T1557.588,1.3978,0.30317,0.51831,0.66276
M842.586T1446.028,1.3942,0.30425,0.51677,0.66448
M395.292T1508.139,1.3924,0.3048,0.51598,0.66475
M521.265T1141.562,1.3919,0.30496,0.51576,0.66475
M805.328T827.274,1.3899,0.30553,0.51495,0.66537
M708.266T910.27,1.3877,0.30621,0.51398,0.66566
M1007.556T1256.694,1.3876,0.30624,0.51393,0.66566
M996.384T957.42,1.3858,0.30678,0.51318,0.66604
M595.171T851.23,1.3851,0.307,0.51286,0.66604
M555.456T1423.317,1.3841,0.30731,0.51242,0.66608
M639.422T1278.929,1.3821,0.30793,0.51155,0.66679
M789.34T911.399,1.3809,0.30829,0.51104,0.66694
M863.512T1152.355,1.3786,0.30898,0.51006,0.66745
M383.32T1400.494,1.3773,0.30937,0.50952,0.66745
M859.281T850.362,1.3766,0.30958,0.50923,0.66745
M861.504T1319.031,1.3757,0.30987,0.50882,0.66745
M822.526T1338.796,1.3753,0.30998,0.50867,0.66745
M693.269T926.987,1.3735,0.31055,0.50787,0.66805
M855.334T832.505,1.3705,0.31148,0.50658,0.66941
M889.348T1006.792,1.3665,0.3127,0.50487,0.66999
M704.261T784.45,1.3665,0.31271,0.50486,0.66999
M857.33T957.42,1.3664,0.31274,0.50482,0.66999
M534.319T1540.699,1.3655,0.313,0.50445,0.66999
M970.4T881.272,1.3634,0.31365,0.50355,0.66999
M574.468T1330.445,1.3623,0.314,0.50307,0.66999
M838.304T872.624,1.3621,0.31407,0.50298,0.66999
M957.382T942.226,1.3621,0.31408,0.50295,0.66999
M713.458T1120.063,1.3578,0.31542,0.50112,0.67123
M325.16T1624.705,1.3563,0.3159,0.50046,0.67123
M826.525T1288.728,1.3556,0.31612,0.50015,0.67123
M909.343T957.42,1.355,0.31629,0.49992,0.67123
M651.489T1406.004,1.3534,0.31679,0.49923,0.67123
M624.436T1440.08,1.352,0.31724,0.49861,0.67123
M668.492T1305.416,1.3509,0.31758,0.49815,0.67123
M666.518T1659.646,1.3502,0.31782,0.49782,0.67123
M385.184T1473.566,1.3493,0.31809,0.49745,0.67123
M209.153T884.787,1.3489,0.3182,0.4973,0.67123
M519.308T1473.566,1.3484,0.31838,0.49706,0.67123
M715.229T800.587,1.3481,0.31848,0.49692,0.67123
M907.342T857.905,1.3469,0.31884,0.49643,0.67123
M536.575T1540.7,1.3467,0.31891,0.49633,0.67123
M385.183T1625.289,1.3462,0.31906,0.49613,0.67123
M689.544T1473.566,1.3443,0.31967,0.4953,0.67189
M887.355T973.898,1.342,0.32039,0.49433,0.67231
M395.288T1490.071,1.3401,0.32102,0.49347,0.67231
M993.57T1273.542,1.3399,0.32106,0.49342,0.67231
M747.451T1490.329,1.339,0.32137,0.49299,0.67231
M425.214T1609.261,1.3378,0.32174,0.49249,0.67231
M949.356T902.335,1.3367,0.3221,0.492,0.67231
M487.275T1254.627,1.3364,0.32218,0.4919,0.67231
M361.241T1490.042,1.3357,0.32241,0.49159,0.67231
M293.211T1204.461,1.3353,0.32252,0.49144,0.67231
M553.172T831.535,1.3337,0.32306,0.49071,0.67231
M851.325T943.327,1.333,0.32327,0.49044,0.67231
M393.862T1820.109,1.3326,0.32339,0.49027,0.67231
M842.492T1254.627,1.325,0.32587,0.48695,0.67641
M706.253T891.652,1.3247,0.32595,0.48685,0.67641
M753.499T1355.744,1.3219,0.32686,0.48564,0.67768
M481.361T1475.061,1.3147,0.32922,0.48251,0.68196
M990.367T843.183,1.3114,0.33031,0.48108,0.68341
M555.363T1275.021,1.3096,0.33089,0.48032,0.68341
M297.239T1245.233,1.3087,0.33119,0.47992,0.68341
M1000.358T926.047,1.3081,0.33138,0.47968,0.68341
M864.319T940.951,1.308,0.33141,0.47963,0.68341
M642.513T1591.557,1.3049,0.33245,0.47827,0.68406
M586.472T1591.044,1.3047,0.3325,0.47821,0.68406
M1070.408T957.42,1.3043,0.33263,0.47804,0.68406
M495.275T1540.43,1.3029,0.33311,0.47741,0.68445
M293.21T1109.944,1.2988,0.33447,0.47564,0.68663
M937.593T1423.395,1.2968,0.33512,0.4748,0.68689
M512.41T1575.482,1.2957,0.33549,0.47432,0.68689
M1008.558T1238.755,1.2921,0.33672,0.47273,0.68689
M863.511T1188.313,1.2915,0.33689,0.47251,0.68689
M484.408T1495.193,1.2914,0.33695,0.47244,0.68689
M614.483T1621.712,1.2906,0.3372,0.47211,0.68689
M851.323T925.442,1.2904,0.33727,0.47202,0.68689
M385.183T1369.501,1.2898,0.33748,0.47175,0.68689
M497.353T1308.231,1.2898,0.3375,0.47173,0.68689
M551.407T1609.206,1.2889,0.33779,0.47135,0.68689
M954.595T1540.43,1.2879,0.33814,0.47091,0.68689
M835.333T951.54,1.2858,0.33883,0.47001,0.68689
M551.445T1525.109,1.285,0.3391,0.46968,0.68689
M393.25T1170.538,1.2827,0.33989,0.46866,0.68689
M645.475T1306.137,1.2824,0.34,0.46852,0.68689
M652.249T924.637,1.2818,0.34019,0.46828,0.68689
M903.341T917.809,1.2813,0.34037,0.46804,0.68689
M441.32T1358.969,1.2806,0.34058,0.46778,0.68689
M993.57T1306.532,1.2801,0.34077,0.46754,0.68689
M655.208T834.347,1.2791,0.34111,0.4671,0.68689
M643.444T1405.963,1.2788,0.34119,0.467,0.68689
M607.448T1423.334,1.2778,0.34153,0.46657,0.68689
M481.203T929.492,1.2778,0.34154,0.46656,0.68689
M699.451T1372.842,1.2753,0.34242,0.46544,0.68689
M599.516T1557.26,1.2746,0.34264,0.46516,0.68689
M699.455T1253.346,1.2746,0.34265,0.46514,0.68689
M295.152T1325.086,1.2744,0.3427,0.46509,0.68689
M890.585T1428.316,1.2734,0.34306,0.46463,0.68702
M633.478T1401.37,1.2725,0.34336,0.46425,0.68702
M451.316T1407.26,1.2713,0.34377,0.46373,0.68724
M903.354T957.42,1.2691,0.34451,0.46279,0.68813
M698.269T891.807,1.2679,0.34493,0.46227,0.68836
M830.512T1280.542,1.2669,0.34529,0.46181,0.68848
M905.343T902.791,1.265,0.34594,0.46101,0.68916
M805.508T1280.356,1.261,0.34732,0.45927,0.69121
M698.241T891.652,1.2603,0.34757,0.45896,0.69121
M692.267T902.791,1.2585,0.3482,0.45817,0.69125
M988.58T1323.85,1.2584,0.34822,0.45814,0.69125
M1023.387T857.905,1.2576,0.34849,0.45781,0.69125
M796.542T1269.605,1.2514,0.35068,0.45509,0.69469
M677.475T1440.046,1.2498,0.35123,0.45441,0.69469
M283.275T1527.558,1.2497,0.35128,0.45434,0.69469
M1001.365T875.234,1.2489,0.35155,0.45402,0.69469
M424.212T1357.137,1.2484,0.35174,0.45378,0.69469
M534.317T1573.977,1.2447,0.35301,0.45221,0.69582
M536.574T1557.26,1.2443,0.35317,0.45202,0.69582
M283.277T1455.311,1.2441,0.35324,0.45193,0.69582
M904.333T924.482,1.2433,0.35353,0.45158,0.69582
M917.354T941.124,1.2416,0.35411,0.45086,0.69614
M256.265T1540.694,1.2411,0.3543,0.45063,0.69614
M834.484T1538.362,1.2397,0.35479,0.45003,0.6965
M664.46T1406.422,1.2381,0.35539,0.4493,0.69709
M893.342T812.644,1.2368,0.35585,0.44873,0.69736
M608.277T903.94,1.2359,0.35614,0.44838,0.69736
M826.503T1348.634,1.2337,0.35695,0.44739,0.69791
M840.568T1356.47,1.2335,0.35703,0.4473,0.69791
M514.422T1505.037,1.2316,0.35769,0.44649,0.69862
M803.312T872.624,1.2287,0.35875,0.44521,0.69968
M691.269T827.274,1.2266,0.3595,0.4443,0.69968
M295.151T1312.999,1.2261,0.35966,0.44411,0.69968
M970.603T1291.55,1.2248,0.36013,0.44354,0.69968
M555.366T1352.626,1.2248,0.36013,0.44354,0.69968
M840.325T843.183,1.2234,0.36065,0.44291,0.69968
M354.339T1389.852,1.2233,0.36068,0.44288,0.69968
M1076.413T957.42,1.2233,0.36068,0.44288,0.69968
M565.21T891.79,1.2214,0.36136,0.44206,0.70009
M1007.556T1222.223,1.22,0.36187,0.44145,0.70009
M635.491T1472.841,1.2188,0.36231,0.44092,0.70009
M645.453T1423.012,1.2184,0.36245,0.44075,0.70009
M603.424T1440.046,1.2181,0.36257,0.4406,0.70009
M860.314T843.183,1.2161,0.3633,0.43973,0.70009
M468.418T1518.016,1.2157,0.36345,0.43956,0.70009
M1159.542T903.94,1.215,0.36369,0.43927,0.70009
M867.589T1591.283,1.2149,0.36372,0.43923,0.70009
M479.357T1373.389,1.2143,0.36395,0.43896,0.70009
M419.313T1610.334,1.213,0.36441,0.4384,0.7004
M806.333T872.624,1.212,0.36478,0.43797,0.70043
M497.195T864.231,1.2113,0.36504,0.43766,0.70043
M452.423T1557.26,1.2094,0.36575,0.43682,0.7012
M297.239T1372.882,1.2078,0.36633,0.43613,0.70144
M1131.542T920.434,1.2072,0.36653,0.43589,0.70144
M305.245T1356.47,1.2065,0.3668,0.43558,0.70144
M1062.429T942.609,1.2055,0.36715,0.43515,0.70147
M936.359T886.012,1.2045,0.36755,0.43468,0.70147
M439.315T1490.286,1.204,0.36773,0.43447,0.70147
M702.545T1440.116,1.1941,0.37138,0.43018,0.70786
M840.53T1307.309,1.1908,0.37262,0.42874,0.70806
M1002.386T959.199,1.1894,0.37316,0.4281,0.70806
M650.569T1641.124,1.1893,0.37318,0.42808,0.70806
M954.596T1492.083,1.189,0.37331,0.42793,0.70806
M655.217T820.228,1.189,0.37331,0.42793,0.70806
M723.497T1490.314,1.1889,0.37335,0.42789,0.70806
M753.276T940.951,1.1857,0.37455,0.42649,0.70897
M425.15T917.809,1.1854,0.37466,0.42636,0.70897
M690.262T910.27,1.1844,0.37502,0.42595,0.70897
M659.255T908.018,1.1843,0.37506,0.42589,0.70897
M385.183T1341.992,1.1822,0.37586,0.42497,0.7097
M519.246T1106.56,1.1816,0.37607,0.42473,0.7097
M679.449T1212.039,1.1803,0.37658,0.42414,0.71008
M606.456T1348.634,1.1776,0.37761,0.42295,0.71108
M347.259T1473.286,1.1772,0.37774,0.42281,0.71108
M634.244T942.609,1.1753,0.37847,0.42196,0.71108
M865.579T1358.969,1.1746,0.37874,0.42166,0.71108
M713.457T1306.323,1.1743,0.37886,0.42152,0.71108
M546.448T1604.382,1.174,0.37897,0.42139,0.71108
M993.569T1356.685,1.173,0.37934,0.42097,0.71118
M649.243T924.482,1.1707,0.38024,0.41994,0.71218
M967.56T1352.622,1.17,0.38049,0.41965,0.71218
M423.273T1204.064,1.1684,0.38109,0.41898,0.71225
M353.341T1488.518,1.1683,0.38115,0.4189,0.71225
M429.317T1389.185,1.1647,0.38253,0.41733,0.71344
M424.206T1605.092,1.1636,0.38293,0.41688,0.71344
M615.484T1373.389,1.1634,0.383,0.4168,0.71344
M536.576T1574.556,1.163,0.38317,0.41661,0.71344
M326.29T1508.218,1.162,0.38355,0.41618,0.71344
M666.233T924.482,1.1613,0.38382,0.41587,0.71344
M605.427T1490.314,1.1602,0.38426,0.41537,0.71344
M734.266T813.875,1.1585,0.3849,0.41465,0.71344
M439.145T828.514,1.1568,0.38555,0.41391,0.71344
M936.367T941.78,1.1546,0.38644,0.41292,0.71344
M968.365T917.809,1.1545,0.38644,0.41291,0.71344
M903.346T812.644,1.1544,0.38651,0.41284,0.71344
M1007.556T1205.605,1.1539,0.38668,0.41265,0.71344
M917.578T1423.395,1.1527,0.38714,0.41213,0.71344
M333.151T715.669,1.1524,0.38726,0.41199,0.71344
M555.366T1440.123,1.152,0.38743,0.41181,0.71344
M305.302T1540.694,1.152,0.38743,0.4118,0.71344
M336.324T1558.832,1.1514,0.38769,0.41152,0.71344
M690.261T940.951,1.1513,0.3877,0.4115,0.71344
M605.221T880.56,1.1489,0.38864,0.41046,0.71429
M676.501T1423.01,1.1485,0.38879,0.41028,0.71429
M786.512T1300.456,1.1471,0.38935,0.40967,0.71474
M372.361T1418.277,1.1446,0.39032,0.40858,0.71538
M931.349T957.42,1.1446,0.39032,0.40858,0.71538
M1000.719T1341.992,1.1428,0.39104,0.40778,0.71612
M640.427T1423.35,1.1357,0.39383,0.40469,0.72066
M403.166T832.505,1.1339,0.39456,0.40389,0.72072
M817.264T804.01,1.1335,0.3947,0.40373,0.72072
M515.359T1439.799,1.1332,0.39485,0.40357,0.72072
M513.176T893.689,1.1325,0.39512,0.40327,0.72072
M674.232T924.482,1.1277,0.39702,0.40119,0.72089
M689.542T1488.279,1.1271,0.39725,0.40093,0.72089
M628.513T1455.855,1.1254,0.39792,0.4002,0.72089
M844.603T1428.316,1.1243,0.39837,0.39971,0.72089
M408.308T1456.538,1.1243,0.39839,0.3997,0.72089
M819.302T866.333,1.1232,0.39881,0.39923,0.72089
M497.194T891.652,1.1224,0.39915,0.39886,0.72089
M703.261T828.514,1.1223,0.39917,0.39884,0.72089
M1006.382T812.644,1.1222,0.39924,0.39877,0.72089
M567.238T913.185,1.1218,0.39938,0.39861,0.72089
M965.534T1338.605,1.1202,0.40005,0.39789,0.72089
M282.278T1308.231,1.1197,0.40023,0.39769,0.72089
M772.3T843.183,1.1197,0.40024,0.39768,0.72089
M708.511T1659.486,1.1196,0.40028,0.39764,0.72089
M658.504T1389.113,1.1175,0.40113,0.39672,0.72089
M393.294T1406.263,1.1175,0.40113,0.39671,0.72089
M1007.555T1099.137,1.1173,0.40119,0.39665,0.72089
M384.193T1439.78,1.1169,0.40136,0.39647,0.72089
M807.525T1306.532,1.1169,0.40136,0.39646,0.72089
M725.552T1574.274,1.1163,0.4016,0.39621,0.72089
M643.504T1506.823,1.1154,0.40197,0.39581,0.72089
M512.261T1189.341,1.1149,0.40218,0.39558,0.72089
M810.527T1193.498,1.1142,0.40245,0.39529,0.72089
M439.317T1473.604,1.1104,0.404,0.39362,0.72309
M295.151T1418.277,1.1096,0.40433,0.39327,0.72312
M574.466T1295.888,1.1085,0.40477,0.39279,0.72334
M309.294T1456.538,1.1071,0.40534,0.39218,0.7237
M879.863T1006.792,1.1065,0.4056,0.3919,0.7237
M559.507T1407.26,1.1047,0.40632,0.39114,0.72405
M623.427T1295.888,1.1044,0.40643,0.39102,0.72405
M862.516T1212.039,1.103,0.40702,0.39038,0.72418
M513.353T1456.772,1.1027,0.40713,0.39026,0.72418
M336.26T1207.169,1.1011,0.40779,0.38957,0.72478
M327.231T1624.498,1.0994,0.40851,0.3888,0.7255
M965.543T1234.319,1.0979,0.40912,0.38815,0.72602
M299.11T1456.862,1.0949,0.41037,0.38683,0.72767
M555.368T1312.999,1.0937,0.41083,0.38633,0.72794
M923.356T940.951,1.0922,0.41146,0.38567,0.72847
M900.587T1474.354,1.0907,0.41208,0.38502,0.72847
M469.3T1440.275,1.0907,0.41209,0.38501,0.72847
M967.614T1358.969,1.0892,0.41272,0.38434,0.72897
M884.32T942.609,1.0885,0.41301,0.38404,0.72897
M887.348T943.327,1.086,0.41404,0.38296,0.73022
M849.314T843.183,1.0844,0.41474,0.38223,0.73022
M863.512T1205.117,1.0838,0.41497,0.38198,0.73022
M866.86T1039.673,1.0837,0.41499,0.38196,0.73022
M524.359T1643.061,1.0828,0.41537,0.38156,0.73033
M311.255T1422.18,1.0806,0.41629,0.3806,0.73092
M623.426T1405.986,1.0805,0.41635,0.38054,0.73092
M625.264T1339.593,1.0779,0.41743,0.37941,0.73191
M1006.55T1130.872,1.077,0.41784,0.37899,0.73191
M987.384T843.183,1.0769,0.41787,0.37896,0.73191
M826.519T1204.919,1.075,0.41865,0.37814,0.7325
M786.289T924.482,1.0741,0.41906,0.37772,0.7325
M319.224T1130.198,1.0738,0.41917,0.37761,0.7325
M1002.709T1624.867,1.0716,0.4201,0.37664,0.73358
M603.415T1456.538,1.0702,0.42068,0.37604,0.73403
M758.249T769.852,1.0675,0.42185,0.37484,0.73551
M837.55T1439.862,1.0647,0.42303,0.37363,0.73653
M686.443T1641.482,1.0646,0.42308,0.37358,0.73653
M675.44T1356.706,1.0615,0.42438,0.37224,0.73801
M792.31T959.199,1.0608,0.42471,0.3719,0.73801
M701.547T1638.372,1.0593,0.42536,0.37124,0.73801
M293.17T1476.452,1.0592,0.42538,0.37123,0.73801
M691.43T1301.409,1.0588,0.42554,0.37106,0.73801
M887.334T886.012,1.0569,0.4264,0.37019,0.73894
M819.483T1052.14,1.0554,0.42701,0.36956,0.73944
M844.318T843.183,1.0536,0.4278,0.36876,0.74025
M332.331T1472.833,1.0521,0.42843,0.36812,0.74078
M481.361T1422.828,1.051,0.42894,0.36761,0.7411
M420.286T1339.593,1.0497,0.42949,0.36705,0.74149
M623.265T920.434,1.0481,0.43017,0.36636,0.7421
M371.26T1411.481,1.0465,0.43088,0.36565,0.74277
M685.539T1591.061,1.0443,0.43184,0.36468,0.7434
M512.377T1621.712,1.0442,0.43189,0.36463,0.7434
M503.18T942.609,1.0433,0.43228,0.36423,0.74351
M569.451T1621.712,1.0414,0.4331,0.36341,0.74356
M670.537T1352.626,1.0413,0.43315,0.36337,0.74356
M370.348T1575.63,1.041,0.43328,0.36323,0.74356
M928.384T992.948,1.0343,0.4362,0.36031,0.74735
M850.324T910.27,1.0339,0.43639,0.36012,0.74735
M643.247T821.568,1.0337,0.43647,0.36004,0.74735
M965.539T1305.274,1.0319,0.43725,0.35927,0.74748
M778.292T940.951,1.0312,0.43757,0.35895,0.74748
M385.183T1403.322,1.0305,0.43787,0.35866,0.74748
M399.208T1428.24,1.0303,0.43796,0.35857,0.74748
M623.435T1308.231,1.0298,0.43818,0.35835,0.74748
M1007.555T1186.469,1.0284,0.4388,0.35774,0.74798
M600.494T1476.552,1.0272,0.43933,0.35721,0.74833
M602.509T1557.998,1.0257,0.44002,0.35653,0.74894
M658.504T1422.678,1.0241,0.44073,0.35583,0.7496
M848.522T1297.532,1.0217,0.44177,0.3548,0.75061
M840.543T1338.528,1.0213,0.44198,0.3546,0.75061
M641.443T1389.187,1.0178,0.4435,0.3531,0.75264
M869.577T1456.932,1.0171,0.44385,0.35276,0.75267
M433.151T843.183,1.0142,0.44511,0.35153,0.75426
M349.184T1627.691,1.0125,0.44592,0.35075,0.75506
M516.411T1568.021,1.0087,0.44759,0.34912,0.75684
M515.345T1308.231,1.0087,0.44763,0.34908,0.75684
M991.719T1473.643,1.0075,0.44818,0.34855,0.7572
M600.493T1607.83,1.0044,0.44955,0.34723,0.75896
M711.441T1125.643,1.0002,0.45145,0.34539,0.76162
M763.445T1321.849,0.99929,0.45188,0.34498,0.76164
M299.11T1608.887,0.99853,0.45222,0.34465,0.76164
M593.595T1455.311,0.99801,0.45246,0.34442,0.76164
M449.281T1423.013,0.9951,0.45379,0.34314,0.76273
M1008.558T1205.605,0.99449,0.45407,0.34288,0.76273
M403.243T1438.94,0.9944,0.45411,0.34284,0.76273
M347.255T1439.392,0.99335,0.45459,0.34238,0.76298
M547.382T1348.634,0.99181,0.4553,0.3417,0.76321
M954.593T1523.868,0.99098,0.45568,0.34134,0.76321
M469.421T1591.154,0.99088,0.45573,0.3413,0.76321
M586.464T1571.719,0.98841,0.45686,0.34021,0.76455
M787.544T1540.701,0.98665,0.45767,0.33944,0.76466
M590.465T1389.456,0.9865,0.45774,0.33938,0.76466
M330.262T1591.258,0.98525,0.45832,0.33883,0.76466
M521.208T925.1,0.98437,0.45873,0.33845,0.76466
M785.299T924.482,0.98419,0.45881,0.33837,0.76466
M859.275T834.347,0.98393,0.45893,0.33825,0.76466
M641.452T1372.182,0.98289,0.45941,0.3378,0.76491
M999.386T843.183,0.98168,0.45998,0.33727,0.76529
M936.366T908.195,0.97896,0.46124,0.33608,0.7665
M745.439T1283.896,0.97867,0.46137,0.33595,0.7665
M513.351T1439.707,0.97636,0.46245,0.33494,0.7673
M576.484T1418.277,0.97619,0.46253,0.33486,0.7673
M527.227T886.063,0.97242,0.46429,0.33321,0.76928
M827.597T1446.028,0.97165,0.46465,0.33288,0.76928
M549.39T1245.233,0.97148,0.46473,0.3328,0.76928
M623.428T1423.013,0.96999,0.46543,0.33215,0.76976
M840.545T1322.545,0.96944,0.46568,0.33191,0.76976
M729.452T1109.944,0.96699,0.46684,0.33084,0.7709
M1006.373T828.514,0.96568,0.46745,0.33026,0.7709
M1063.323T864.231,0.96536,0.4676,0.33012,0.7709
M602.477T1571.719,0.96511,0.46772,0.33001,0.7709
M805.511T1321.794,0.96377,0.46835,0.32943,0.77112
M967.58T1390.374,0.96322,0.46861,0.32919,0.77112
M387.25T1278.929,0.96222,0.46908,0.32875,0.77112
M601.496T1459.491,0.96167,0.46935,0.32851,0.77112
M894.333T843.183,0.96081,0.46975,0.32813,0.77112
M361.236T1475.069,0.95986,0.4702,0.32771,0.77112
M866.584T1473.64,0.95984,0.47021,0.32771,0.77112
M472.321T1423.013,0.95911,0.47056,0.32739,0.77114
M1018.702T1376.163,0.95583,0.47212,0.32595,0.77314
M1023.55T1219.14,0.95375,0.4731,0.32504,0.77415
M593.234T877.183,0.95311,0.47341,0.32476,0.77415
M621.419T1456.849,0.95077,0.47453,0.32374,0.77542
M581.399T1399.634,0.94728,0.4762,0.32221,0.7776
M1054.431T975.822,0.94467,0.47746,0.32107,0.77904
M937.358T812.644,0.94403,0.47776,0.32079,0.77904
M455.314T1423.012,0.94316,0.47818,0.32041,0.77913
M341.156T1442.696,0.9425,0.4785,0.32012,0.77913
M329.158T1456.789,0.94143,0.47901,0.31965,0.77942
M349.188T1656.418,0.9402,0.47961,0.31912,0.77983
M602.477T1591.044,0.938,0.48067,0.31815,0.78101
M495.181T880.56,0.93704,0.48114,0.31773,0.78121
M745.453T1320.963,0.93547,0.4819,0.31704,0.78189
M887.342T862.119,0.93258,0.4833,0.31578,0.78314
M669.243T917.809,0.93245,0.48336,0.31573,0.78314
M621.422T1439.586,0.92881,0.48514,0.31413,0.78314
