"","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M668.506T1440.08"," 29009.47","102697.46"," 83100.00"," 81842.05"," 39882.49"," 78922.64","135480.80","122953.93","145000.00"," 97505.85"," 99400.00","164000.00","123849.86"," 29087.50","135071.30","154606.53"," 98360.66","133000.00"
"M330.262T1591.258","200728.5","220420.7","199000.0","190642.9","213667.6","238456.7","218904.7","103284.2","192000.0","183598.0","189000.0","201000.0","192814.8","185265.0","140502.9","103914.8","193890.7","192000.0"
"M668.509T1456.373"," 39634.44","104592.52"," 83100.00"," 94905.62"," 46595.93"," 71107.66"," 95899.97","116576.69","143000.00"," 96121.83"," 93800.00","148000.00","132930.82"," 37228.83","136490.02","156682.42"," 97290.70","135000.00"
"M514.252T1322.055","  6345.854","134173.586","158000.000","142481.275","  6666.899","168601.710","207064.890","113219.833","208000.000","156862.533","172000.000","165000.000","152241.644","  9811.760","180922.944","207112.303","200935.149","209000.000"
"M863.507T1099.137","  5064.770","115178.272","152000.000","128621.196","  3964.801","231516.366","244318.158"," 98624.000","148000.000","188042.818","105000.000","134000.000","114056.056","  2293.434","133947.364","110133.911","137102.277","199000.000"
"M775.529T1416.7"," 83252.84","391284.01","363000.00","399655.14"," 75803.82","380067.72","415817.65","424261.69","342000.00","597059.22","408000.00","339000.00","341410.00"," 69289.95","354971.92","391129.13","565393.23","481000.00"
"M645.449T1440.08"," 74691.00","282226.87","348000.00","345333.27","109757.42","315212.09","414807.71","402583.82","443000.00","381313.81","304000.00","611000.00","405101.88"," 53196.54","368598.90","563561.37","390197.04","413000.00"
"M937.594T1308.231","  2149.647"," 98085.649","108000.000"," 90341.215"," 10077.515"," 76491.293","147058.630","122478.139","103000.000","202172.217","105000.000"," 91300.000","118375.764","  2284.713"," 86680.399","123830.783","187331.071","139000.000"
"M826.525T1272.551","  7183.073","193312.809","227000.000","202042.099","  8280.428","158680.494","265312.719","208441.331","216000.000","273540.371","190000.000","255000.000","152546.934"," 15731.479","239710.837","222598.808","260079.198","225000.000"
"M333.203T1120.498","  39243.49"," 911729.38"," 600000.00"," 953787.35","  49483.15"," 878891.79"," 506419.77","1026358.98"," 852000.00","1320047.28"," 719000.00"," 217000.00"," 424316.68","  45313.88"," 418300.89"," 327908.80","1199383.85"," 918000.00"
"M618.492T1624.789"," 56998.35","137223.93","134000.00","129062.14"," 50694.60"," 70032.29","106798.06","128297.16","123000.00","151873.74","122000.00","163000.00","143552.87"," 43068.22","214683.51","157368.42","121387.96","145000.00"
"M590.444T1439.586","188296.6","222279.6","228000.0","206715.7","169662.3","158140.0","239543.6","283317.3","238000.0","224270.2","174000.0","244000.0","260850.4","148521.0","252713.7","265990.3","242178.2","265000.0"
"M839.557T1356.291"," 28723.19"," 97468.56"," 89500.00"," 82199.12"," 46984.55"," 94388.71","133440.45"," 83608.59"," 98800.00","102321.51"," 85800.00"," 96400.00","100588.96"," 34746.51","120249.22","130056.54","107321.50","123000.00"
"M558.473T1423.364"," 32031.21","136550.55","229000.00","141890.77"," 18245.08","118621.26","164592.41","204641.70","296000.00","226595.75","172000.00","171000.00","219660.51"," 25963.41","127695.68","243947.35","195183.97","168000.00"
"M986.572T1421.54"," 10413.32","123391.08","138000.00","113642.42"," 12101.67","174445.11","173855.91","122224.88","173000.00","168593.35","135000.00","153000.00","122049.91","     0.00","190114.12","183391.39","170723.09","188000.00"
"M933.56T1145.906","  2314.364","383345.087","353000.000","352371.808","     0.000","795675.273","507421.788","407986.624","373000.000","621262.333","388000.000","238000.000","288726.519","  7884.491","485400.795","285248.039","493103.123","475000.000"
"M933.558T1114.912","  9022.730","405097.253","379000.000","366461.666","  4615.638","818206.384","531349.886","426648.164","420000.000","645051.090","413000.000","264000.000","297593.867"," 14985.143","507464.750","307166.673","499303.037","490000.000"
"M987.596T1238.129","  2249.588","168526.884","194000.000","182785.407","  4545.613","190910.758","238713.670","170122.177","214000.000","216131.380","174000.000","214000.000","183344.735","  5543.345","275032.325","223192.866","254320.502","318000.000"
"M773.52T1456.872","  37950.62","1807221.07","1840000.00","1903000.36","  29019.20","1934410.57","2096871.53","2058676.51","1710000.00","3144292.38","1930000.00","1580000.00","1919705.08","  58506.27","1825729.56","1976733.07","3109221.81","2720000.00"
"M642.504T1347.309"," 26967.59","141808.38"," 66300.00"," 59230.81","119015.51"," 86783.70","109528.83"," 78386.33","119000.00"," 61704.22"," 76400.00"," 59400.00"," 75717.48"," 21025.64","148761.85"," 76259.86"," 82184.53"," 57200.00"
"M773.519T1472.663","  44725.86","1816313.77","1850000.00","1911381.96","  40377.43","1931341.43","2105525.34","2075880.84","1720000.00","3165061.81","1940000.00","1590000.00","1926191.91","  59584.47","1840600.94","1989492.46","3124527.21","2740000.00"
"M773.52T1405.986","  37956.48","1805694.40","1830000.00","1888409.80","  33546.64","1900683.91","2085451.46","2048675.31","1700000.00","3134850.38","1930000.00","1580000.00","1914962.01","  54507.34","1824920.57","1966673.36","3094351.27","2720000.00"
"M631.469T1456.902"," 49344.33","497587.33","594000.00","487627.28"," 92494.66","464176.66","655006.15","663988.70","801000.00","534998.00","511000.00","873000.00","721518.22"," 74941.73","873370.64","901839.96","551744.53","688000.00"
"M660.517T1313.696"," 14552.26"," 81167.33"," 69600.00"," 68236.96"," 24717.39"," 66408.54"," 92042.05","123896.85","117000.00"," 73679.80"," 87300.00","162000.00","122750.86"," 18375.75"," 92065.95","126300.09"," 70727.12"," 77900.00"
"M979.612T1358.969","  2991.565"," 54019.887"," 60700.000"," 59385.877"," 13289.035"," 65399.091"," 64502.974"," 59172.113"," 73400.000","135287.092"," 46300.000"," 45600.000"," 53375.921","     0.000"," 67961.555"," 57923.606"," 88187.144"," 74300.000"
"M680.472T1423.013","188435.8","315550.2","314000.0","260844.9","204339.1","216180.6","283440.5","411053.3","417000.0","224057.4","310000.0","435000.0","312138.0","167928.1","825295.8","522751.5","330049.8","265000.0"
"M333.204T1139.313","  44745.09","1064072.63"," 612000.00"," 967956.44","  53284.05"," 890901.70"," 512381.77","1040678.59"," 867000.00","1331702.84"," 729000.00"," 223000.00"," 434479.49","  48615.35"," 428882.68"," 343250.33","1210084.48"," 921000.00"
"M664.46T1406.422"," 243710.2"," 461769.7"," 456000.0"," 516366.8"," 328059.5"," 473582.2"," 510589.5"," 604753.9"," 571000.0"," 463137.2"," 506000.0"," 654000.0"," 473294.0"," 206332.8","1910512.0"," 810051.8"," 464022.5"," 513000.0"
"M986.584T1323.28","  6788.006","117185.328","138000.000","106200.320","  4621.464","168250.786","172493.663","119368.160","167000.000","143724.997","127000.000","149000.000","113126.604","     0.000","187817.212","174160.951","161527.753","174000.000"
"M676.511T1297.075"," 6010.592","37086.713","24900.000","23186.833"," 5555.749","32413.145","40068.487","67400.529","36800.000","19852.666","38300.000","60100.000","20548.473"," 5106.654","38955.662","57847.696","41062.845","28200.000"
"M607.446T1439.489"," 75723.68","287267.40","375000.00","320024.09"," 75811.61","251373.55","405309.28","375163.45","368000.00","254329.26","291000.00","332000.00","383317.72","102344.22","398187.13","577548.81","337345.93","328000.00"
"M770.485T1321.424"," 35538.69","204671.15","169000.00","123239.97"," 36552.35","186650.91","184901.83","120063.85","237000.00","205505.86","115000.00","189000.00","132669.32"," 34923.96","263315.98","197609.65","182430.87","293000.00"
"M650.482T1423.013"," 95408.52","512193.06","591000.00","604426.91"," 59795.61","436110.83","665066.16","797215.24","757000.00","584496.86","693000.00","857000.00","732034.37"," 83191.83","789115.64","974451.51","537692.01","635000.00"
"M592.477T1456.705"," 36834.82","167733.90","195000.00","162959.73"," 53174.35","130126.02","189866.64","213969.27","246000.00","179892.67","189000.00","300000.00","235415.74"," 40815.97","265748.21","304077.37","160373.56","214000.00"
"M863.512T1152.355","  5064.828","165311.481","206000.000","183308.742","  4114.715","267707.090","307252.632","134634.463","204000.000","266353.921","140000.000","185000.000","156243.268","  2330.304","203577.510","148202.423","183223.902","273000.000"
"M333.203T1105.19","  39243.63","1040071.96"," 597000.00"," 950375.47","  46228.57"," 865138.97"," 494976.91","1018458.06"," 784000.00","1316969.38"," 707000.00"," 212000.00"," 421131.67","  45313.88"," 412209.11"," 323495.04","1195892.45"," 910000.00"
"M393.189T1440.567","143534.7","157168.0","168000.0","161297.8","146768.0","169388.2","155747.6","157820.8","165000.0","174654.8","156000.0","175000.0","170158.8","163621.4","179369.3","179523.6","184871.0","196000.0"
"M512.261T1189.341"," 23218.85","259006.39","274000.00","232985.55"," 52701.02","327698.72","319219.75","288040.39","316000.00","497001.82","240000.00","332000.00","237441.52"," 24626.02","346902.72","345238.91","410626.73","306000.00"
"M646.454T1406.122"," 33031.38","171541.40","177000.00","165990.51"," 58082.93","152291.42","225935.72","203242.72","221000.00","191192.20","165000.00","282000.00","176522.43"," 35289.44","191527.74","236041.25","209219.86","206000.00"
"M555.368T1312.999"," 20760.13","141023.17","122000.00","121783.31"," 53369.21","122999.64","181852.73","220667.39","191000.00","137284.76","131000.00","164000.00","151775.37"," 20557.67","141805.89","193618.52","129958.66","165000.00"
"M512.262T1169.348"," 23218.52","261472.16","288000.00","245780.98"," 49991.94","407866.25","412325.87","289348.66","376000.00","412642.99","257000.00","307000.00","242262.28"," 21144.05","354518.21","281887.85","382362.13","316000.00"
"M967.561T1163.004","  4628.803","140100.383","131000.000","165574.039","  3883.598","202208.769","296922.666","171296.942","166000.000","187203.781","183000.000"," 99300.000","128309.908","  7610.403","170005.438","111215.397","182798.991","166000.000"
"M629.464T1456.367"," 90429.3","304003.4","325000.0","298773.9","156744.3","286333.2","305526.0","337661.7","341000.0","344133.6","290000.0","462000.0","363209.3","100140.6","420063.9","399494.7","322401.8","361000.0"
"M565.397T1373.252","  57224.32"," 224974.01"," 237000.00"," 178784.64","1014321.92"," 151501.56"," 204230.00"," 239544.61"," 269000.00"," 163876.85"," 209000.00"," 407000.00"," 192171.70","  61528.75"," 829810.72"," 335853.27"," 194091.02"," 355000.00"
"M293.211T1204.461"," 30355.10","416076.36","316000.00","362998.77"," 42250.92","439373.72","300588.13","416931.43","404000.00","639075.76","310000.00","127000.00","242593.90"," 25419.94","252635.16","152078.39","584695.81","509000.00"
"M571.45T1291.55","119691.73","152621.70","168000.00","163525.90"," 75059.59","146915.65","195695.14","199714.84","205000.00","217070.78","179000.00","203000.00","165736.84","143389.57","130818.58","259107.96","204128.63","157000.00"
"M993.569T1356.685","     0.000","216454.440","254000.000","207649.023","  5529.992","213210.211","287441.986","216700.343","313000.000","303995.604","239000.000","240000.000","192626.978","  3626.358","376712.672","270145.754","332967.011","388000.000"
"M729.452T1207.169"," 24528.33","167916.82","153000.00","150422.37"," 16324.10","211739.49","194121.52","279553.66","239000.00","180907.12","146000.00","180000.00","116950.98"," 21761.16","161983.67","264562.84","171045.12","188000.00"
"M949.6T1341.992","     0.000","370532.136","152000.000","401430.167"," 22618.413","372582.080","132220.732","395228.699","310000.000","447523.043","379000.000","220000.000","318019.795","  7289.238","324964.844","282826.715","350132.153","448000.000"
"M723.451T1338.726","30947.23","74737.86","67900.00","94428.96","29202.92","91674.64","71844.99","76442.20","93500.00","88159.47","89400.00","74000.00","65441.36","21229.24","84522.50","85048.77","85374.19","82500.00"
"M986.593T1340.539","  6788.006","117185.328","138000.000","106200.320","  4621.464","168250.786","172493.663","119368.160","167000.000","150487.928","127000.000","149000.000","115655.935","     0.000","187817.212","174160.951","161527.753","174000.000"
"M393.201T1439.586","159260.7","168556.0","186000.0","166576.4","159576.7","184458.5","174850.8","167532.0","186000.0","190376.7","169000.0","187000.0","186685.8","171569.2","202371.7","172816.0","206267.9","237000.0"
"M973.671T1456.538","    0.000","28672.560","21500.000","30474.625","28320.418","32121.705","    0.000","41603.399","79000.000","18224.735"," 4790.000","11900.000","15656.705"," 7928.175","13831.895","31477.965","64369.675","56300.000"
"M293.21T1109.944"," 24624.84","483615.81","381000.00","431775.66"," 33054.75","531284.57","357007.21","480136.73","473000.00","714792.94","357000.00","151000.00","301529.21"," 22942.18","273903.99","166017.09","672283.89","537000.00"
"M555.454T1439.586"," 63742.67","178568.01","184000.00","171041.46"," 86625.48","158662.42","198439.43","264694.25","223000.00","177272.73","193000.00","288000.00","232846.78"," 66422.43","228223.78","194350.88","203618.29","205000.00"
"M539.282T935.356"," 10335.665","100996.353","110000.000","129673.479","  9588.088"," 82102.747","141819.888","117300.836","117000.000","120095.811","172000.000"," 75000.000"," 79888.719","  5055.508"," 88378.990","102223.278","169038.426"," 94900.000"
"M504.266T1201.385","  5869.864","290901.768","316000.000","289185.407","  6944.701","366829.766","327674.778","302968.609","266000.000","444723.125","271000.000","225000.000","248953.931"," 11598.578","301157.318","228880.321","408981.543","304000.000"
"M592.477T1439.652"," 36834.82","167705.27","182000.00","157507.23"," 53174.35","129919.41","189541.22","198719.12","218000.00","175740.26","185000.00","302000.00","235415.74"," 40815.97","270650.17","297374.55","160320.89","199000.00"
"M989.551T1288.291","     0.0","366915.5","260000.0","359694.5","  4649.3","358140.4","409275.6","388125.2","301000.0","440841.5","398000.0","330000.0","309473.2","     0.0","465148.6","360762.4","387754.7","431000.0"
"M841.523T1305.07"," 24812.13","184411.84","186000.00","197561.86"," 14297.15","292497.73","217258.70","143420.07","156000.00","197730.32","177000.00","212000.00","160172.50"," 19702.66","254369.03","163115.02","191675.14","221000.00"
"M889.305T842.452","19658.833","54469.651","62300.000","56081.294"," 5406.244","32551.846","61297.672","99537.774","74100.000","69766.621","83500.000","49200.000","65277.940"," 8757.159","37932.111","68800.160","66555.649","65000.000"
"M555.365T1404.858"," 48853.67","196770.51","199000.00","172357.15"," 81411.86","145443.15","184131.29","286210.30","243000.00","158085.18","196000.00","294000.00","241305.18"," 63440.71","227175.18","323480.52","183733.04","212000.00"
"M933.558T1239.033","  4431.071","564958.761","567000.000","536697.251","  5216.646","946337.149","674947.856","594573.216","624000.000","872516.730","609000.000","384000.000","415504.648","  9243.348","711143.820","481425.598","747238.883","718000.000"
"M713.458T1120.063","  27873.75"," 216360.79"," 200000.00"," 224402.14","  20054.49","1447634.98"," 193698.58"," 346939.38"," 373000.00"," 192221.64"," 204000.00"," 229000.00"," 129179.53","  21401.24"," 216899.23"," 303898.53"," 196353.06"," 290000.00"
"M438.207T1136.982","176297.310","219698.884"," 80500.000","241621.051","  9324.567","144555.597"," 97978.831","197005.548"," 93500.000","109233.606","232000.000"," 84700.000","102718.228","  6797.241","103183.666"," 66976.908"," 79403.732"," 87900.000"
"M607.448T1423.334"," 86451.52","316866.62","407000.00","325485.20"," 75763.42","272544.90","430655.06","331289.39","443000.00","273513.91","302000.00","456000.00","415763.90","111247.69","414870.72","568607.62","357173.01","354000.00"
"M985.569T1283.896","  2718.535","163582.263","174000.000","185055.503","     0.000","226658.960","235195.724","190307.385","155000.000","205324.897","207000.000","168000.000","158647.346","  7263.500","177808.254","178976.194","221045.444","177000.000"
"M577.494T1463.866"," 89947.27","230650.70","221000.00","185033.01","112437.15","174963.40","206278.64","199613.38","200000.00","263805.82","182000.00","247000.00","226934.19"," 79280.17","286007.00","238361.12","188175.74","263000.00"
"M967.385T975.822"," 11651.49","103313.56","134000.00","122298.75"," 14020.98"," 42790.79","127894.14","168282.16","200000.00"," 95823.42","165000.00","113000.00","162041.90"," 18038.92","136597.37","138676.40","110157.77","135000.00"
"M933.605T1376.163","  7061.339","168382.640","195000.000","165249.257"," 16703.339","152891.764","150067.633","195408.090","246000.000","266147.509","191000.000","166000.000","150706.556","  7892.502","262962.183","206249.785","264648.846","230000.000"
"M967.562T1198.781","  4628.827","166987.962","208000.000","205751.197","  4153.426","241652.706","298396.223","213185.488","181000.000","251912.541","248000.000","220000.000","223885.775","  7955.421","228668.396","225392.226","285538.582","207000.000"
"M659.432T1373.551"," 31858.33","105450.75","115000.00","122753.16"," 24622.77","100337.88","111851.25","111974.46","122000.00","129335.47"," 86600.00","150000.00","137317.90"," 26263.91"," 90574.99","148830.39","141533.19","139000.00"
"M513.307T1059.952","   9123.4"," 484322.3"," 867000.0"," 457639.0","      0.0"," 942716.4"," 928715.8"," 467060.4"," 793000.0"," 927941.2"," 483000.0"," 229000.0"," 315444.7","  14535.7"," 420868.1"," 693698.2","1131877.9"," 820000.0"
"M951.567T1355.083","     0.000","314050.878","539000.000","401126.725"," 25127.744","474336.748","744368.348","401712.359","662000.000","515328.201","454000.000","598000.000","467725.950","  7321.857","796013.752","789701.595","747486.663","803000.000"
"M565.403T1389.183","  58601.90"," 232392.73"," 233000.00"," 191216.06","1074352.87"," 158824.91"," 207540.96"," 246637.95"," 270000.00"," 187087.30"," 210000.00"," 417000.00"," 201020.82","  66615.21"," 924788.00"," 329400.09"," 194091.02"," 375000.00"
"M639.422T1384.421"," 38000.82","224878.46","237000.00","226128.56"," 39058.79","170876.09","221538.28","319471.78","249000.00","170800.19","213000.00","309000.00","282685.41"," 29367.94","263748.79","308292.70","210202.68","245000.00"
