"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"M1395.893T980.489",0.030565,0.027124,-0.025217,-0.00040087,0.017193,-0.012653,0.028383,0.014374,-0.013818,-0.030334,0.045305,0.01809,-0.020688,-0.0041263
"M409.075T617.585",0.021968,-0.00282,-0.020594,-0.00096781,-0.021811,0.02699,0.014231,0.0050967,-0.0090108,0.0064391,-0.0088445,0.010032,0.0076227,-0.0014985
"M375.179T1058.786",0.019819,-0.01458,-0.015951,-0.020134,-0.012735,0.030229,-0.011979,-0.0055854,-0.0012503,0.019001,-0.039862,0.0040575,-0.033059,0.0013093
"M402.187T763.436",0.026399,0.007616,-0.0024685,-0.0032589,-0.0055333,0.00063358,0.0035166,0.010841,0.018395,0.015354,0.022254,0.004358,0.022707,-0.0029328
"M885.163T805.657",0.021575,-0.0067919,0.0010927,0.012464,-0.018828,-0.037724,0.020055,-0.015311,0.03003,-0.0103,-0.036525,-0.057986,-0.016535,0.003948
"M426.882T91.046",0.019782,-0.015902,0.012113,0.0056123,-0.003775,0.0042791,-0.011253,0.00070266,0.0052813,-0.0074509,0.0013557,-0.0057594,0.0083724,0.0012027
"M771.811T66.858",-0.011252,0.049317,0.014571,-0.010337,-0.038428,-0.024132,-0.017573,0.015097,0.021324,-0.0041484,-0.02278,0.014929,0.0097651,-0.0017588
"M1015.483T980.936",0.032715,0.034491,-0.022937,-0.0025364,0.0062147,0.0053962,0.0022669,-0.0065948,-0.017786,-0.01287,0.0012537,-0.0092358,-0.018762,-0.0020392
"M451.018T90.59",0.016042,-0.0073899,0.0079522,0.0016096,-0.0093968,-0.028716,-0.0091354,-0.025337,0.057771,-0.022751,-0.017056,-0.0016375,-0.0088249,0.0010922
"M545.846T78.22",0.019436,-0.015534,0.014604,-0.0053708,-0.0025178,0.0039592,-0.00014614,-0.0027737,-0.0011638,0.001063,0.0036733,-0.00441,0.011566,0.0028854
"M948.606T1193.747",0.029331,-0.0033043,-0.020222,-0.016667,0.039071,0.0035611,-0.011199,0.0075835,-9.944e-05,0.0043349,-0.013202,-0.0012914,0.0020077,-0.0019265
"M251.133T1514.839",0.021323,-0.015785,0.022387,0.0074613,-0.0055217,-0.0050516,-0.012181,-0.012333,-0.02137,0.0062549,0.0053406,-0.00056528,6.9012e-06,0.0038427
"M969.698T320.725",0.025916,0.018843,-0.0031264,0.01231,0.024829,-0.027192,0.010306,-0.023067,-0.030713,-0.034402,0.0063584,-0.013999,-0.021788,0.0013173
"M365.528T823.98",0.023278,0.0052582,-0.062399,-0.018308,-0.070521,0.035116,0.038098,0.0048531,-0.022017,-0.046617,0.0052249,-0.037213,-0.0028941,-0.0050658
"M237.118T1438.218",0.02206,-0.012575,0.020848,0.0076408,-0.006158,-0.0051948,-0.01286,-0.0038423,-0.0024338,-0.0060263,-0.01033,0.010825,-0.012431,-0.0020545
"M722.143T1113.831",0.029113,-0.006264,-0.012623,0.0024906,0.019151,0.0016122,0.0078186,0.03179,-0.0017887,0.023231,-0.026692,0.0021571,0.01559,0.0013958
"M223.134T1071.799",0.02856,0.016079,0.0041281,-0.0038565,0.031169,-0.006105,0.02558,0.0018938,0.062386,-0.017511,-0.070513,-0.032469,-0.059645,0.0038665
"M377.164T1417.473",0.017969,-0.039816,0.002761,-0.024469,0.013111,-0.010269,-0.00061788,-0.0024593,-0.0081401,0.0036137,-0.0023573,-0.00064438,0.016435,0.0058511
"M320.919T92.078",0.021404,-0.023252,0.0033086,0.012803,-0.0017317,0.00018752,-0.0063033,0.022949,-0.017943,-0.02205,0.010834,0.0022769,-0.0050132,-0.00073516
"M659.273T944.298",0.023411,-0.0051699,0.0024943,-0.0073468,0.0079882,0.0073128,-0.0016814,-0.01389,0.025867,0.0031973,0.020959,0.0061695,-0.0026996,0.00043687
"M937.388T970.431",0.026419,0.017995,-0.0090397,0.00055317,-0.023121,0.0068217,0.0061067,-6.196e-05,-0.0057073,0.0055788,-0.0023814,-0.026987,0.0029899,-0.0021191
"M299.07T414.239",0.021595,-0.002228,-0.055389,-0.041821,-0.011607,0.012037,0.038841,-0.063224,-0.035569,-0.0077906,-0.018979,0.0099882,0.031765,-0.00028272
"M942.309T937.647",0.025401,0.041597,-0.028006,-0.010297,0.010196,0.0098776,-0.034704,0.0071121,-0.017926,0.0027103,0.0034497,-0.018598,0.011946,0.0034601
"M408.906T66.13",0.013176,0.0017255,0.027849,-0.023543,0.018221,-0.016177,-0.00055043,-0.005031,0.00076844,0.012016,0.018121,-0.017416,0.0093015,0.0018542
"M533.158T89.204",0.018822,-0.0048944,0.03057,-0.017807,-0.0034105,0.0093207,0.0093337,-0.00083838,-0.015795,-0.011165,0.022977,0.011942,0.037072,0.0010094
"M333.191T983.058",0.016538,-0.019624,0.0259,0.010072,-0.027289,-0.0057331,-0.010388,-0.020146,-0.010318,-0.0092075,0.024191,0.020649,-0.043132,-0.00050996
"M292.923T69.684",0.018887,-0.027831,-0.011258,-0.01619,0.0078333,0.0058788,0.0061566,-0.018433,0.017527,-0.009747,0.020769,-0.0024573,0.023448,0.0021972
"M365.136T768.138",0.024565,0.027174,-0.023673,-0.017633,0.018394,-0.015286,-0.010285,0.0048453,0.015056,-0.014308,-0.025247,-0.018872,0.0065364,0.0025556
"M771.203T760.252",0.022056,0.0027329,0.0040754,-0.011747,0.012882,-0.014992,0.030517,0.0021826,-0.016747,-0.0092621,-0.00017647,-0.0022775,0.05166,-0.0016428
"M461.152T871.999",0.023931,0.014782,-0.0052294,0.0082906,-0.0030744,-0.020782,0.011299,0.021376,0.0052651,-0.0023324,0.026027,-0.010572,0.017094,-0.0028972
"M481.183T807.444",0.020659,0.015061,0.024893,0.002663,-0.01717,0.0040531,0.0019574,-0.026745,-0.0065123,-0.012448,-0.0010188,0.0048279,0.012367,0.0033749
"M631.8T325.95",0.022908,0.011693,0.0026176,-0.0042368,-0.016991,0.029353,0.0069012,-0.0026865,-0.022914,-0.028717,0.031574,-0.01741,-0.0045954,-0.00055784
"M429.265T1258.241",0.022148,-0.019311,-0.030336,-0.0046669,0.023902,0.02367,-0.039696,-0.0023723,-0.019463,0.0067375,-0.016445,-0.016926,-0.015034,0.0023238
"M356.044T717.249",0.020903,-0.0078639,0.013497,0.006498,-0.027661,0.013482,-0.0035897,0.0027186,0.013238,-0.030947,-0.054007,-0.005065,-0.0034644,0.0031951
"M1220.32T832.741",0.013433,0.018835,-0.032472,-0.034947,-0.0097972,-0.029568,0.044134,-0.033809,-0.058176,-0.0421,0.030552,-0.0023,0.0093399,-0.00039733
"M1202.883T908.106",0.0014551,0.025823,0.0069499,-0.058414,-0.099965,0.0014651,-0.027056,-0.032549,0.0057195,0.02376,-0.0028439,-0.0024419,-0.012579,0.002869
"M405.177T839.252",0.02327,0.004486,0.0090891,-0.0012052,-0.00088147,0.0064883,-0.0094206,0.013465,0.017124,-0.015613,-0.011786,0.00055513,0.0080244,-0.00014472
"M1204.491T868.846",0.02219,-0.00020848,0.021338,0.016492,-0.021072,-0.004167,0.01524,-0.016719,-0.014548,0.019421,0.035147,-0.0092609,-0.00048891,-0.00086977
"M333.041T419.397",0.023086,-0.0060887,-0.047795,-0.032842,-0.0063765,0.013241,0.030676,-0.042086,-0.024504,0.00092548,-0.039749,0.0040886,0.013644,-0.0030022
"M726.284T1051.577",0.022797,-0.004071,-0.0088406,0.05467,-0.027656,-0.043938,0.02906,-0.022819,0.01808,-0.0083933,0.043462,0.096717,0.039149,-0.0056756
"M367.103T818.837",0.016842,-0.011525,0.035331,-0.026049,-0.038186,-0.001439,0.015506,-0.015926,0.012076,-0.0026814,0.038008,-0.0050825,0.018394,0.0030191
"M491.059T89.089",0.023213,-0.026716,-0.0054937,0.014228,-0.0070687,0.0049053,-0.020401,0.010957,-0.010645,0.012155,0.0023047,-0.0010776,0.01184,-0.00047624
"M300.988T96.154",0.021168,-0.0023079,-0.008837,0.001659,0.017059,0.0020533,0.01406,-0.010362,-0.039516,-0.0037658,0.0036819,-0.0085792,-0.010659,0.00045216
"M643.847T66.912",0.01062,0.021345,0.02496,0.0021965,-0.033337,-0.014485,-0.01613,0.017276,0.015007,-0.00039178,-0.019659,0.017423,-0.0023422,-0.0003243
"M457.178T974.721",0.022042,-0.015587,0.0011883,0.00029428,-0.016266,0.033148,-0.00021459,-0.010964,-0.0024034,-0.0024723,-0.022431,-0.0081863,0.0025125,0.00077766
"M1322.047T1191.462",0.028533,-0.006182,-0.0051353,0.0020803,0.060643,-0.021673,0.021007,0.027634,0.055027,-0.038686,0.062782,-0.086982,0.046269,-0.0036654
"M777.852T69.273",-0.014764,0.030565,0.0040435,-0.048079,-0.039319,-0.010328,-0.047393,0.0041955,0.026477,-0.0021832,0.012291,-0.0040875,0.015268,-0.0027001
"M632T325.979",0.024979,0.0084355,-0.0018415,0.014115,-0.012778,0.0098696,0.0068678,0.00058911,-0.0077558,-0.014897,-0.026106,-0.019481,0.02365,0.0006157
"M601.172T845.875",0.023599,0.003182,0.010956,0.0041385,-0.0044144,0.0067172,-6.9294e-06,0.011523,-0.0047593,0.0015452,-0.00035229,0.0043731,0.0075421,-0.0014485
"M610.849T834.902",0.019306,-0.0045243,0.0057253,-0.01522,0.0024571,-0.024841,0.043367,-0.029682,-0.0082947,-0.031375,-0.023084,-0.018397,0.0068493,0.0020271
"M310.974T92.682",0.026997,0.0062957,0.0044611,0.018177,-0.022814,-0.0077693,-0.017595,0.01616,-0.010435,-0.01385,0.01461,-0.012454,-0.0083216,0.0024024
"M494.854T65.043",0.02093,-0.017807,0.0082224,0.0042129,0.00030333,-0.016401,-0.00797,0.013157,-0.00012207,0.01974,-0.0034254,-0.0088921,0.0044959,0.0011557
"M413.17T1141.015",0.025807,0.012932,0.00055306,0.0052325,-0.013499,0.0053884,-0.00030331,-0.0029222,-0.012892,0.021302,-0.013469,-0.014775,-0.0092613,0.00052454
"M433.716T806.299",0.022103,-0.0027972,0.0014015,0.032584,-0.038597,-0.012028,0.0018011,-0.033682,0.02554,0.0011772,-0.019956,-0.025971,0.014288,0.00035059
"M1162.945T896.606",0.028345,0.00068142,0.017697,-0.0012487,0.030663,-0.013779,-0.0053197,0.017027,-0.013588,0.021299,0.0037176,-0.0013031,-0.0013388,0.00066961
"M373.169T1117.157",0.020381,-0.026011,0.0045008,-0.0081062,0.0056235,0.0062415,-0.016366,0.0080091,-0.010777,0.027154,-0.0059638,-0.0060855,-0.001743,-0.0009705
"M776.814T66.22",0.017551,0.023037,0.021353,0.017137,-0.0070336,-0.0084016,0.021749,-0.0093896,0.024953,-0.0048248,0.0048058,0.007844,-0.010864,0.0038633
"M779.158T89.251",0.019768,-0.0096877,0.0068483,-0.029056,0.0051431,0.014616,0.0087859,-0.021146,-0.027832,-0.029605,0.0028917,-0.0080743,0.028925,0.0037185
"M869.797T67.374",-0.012146,0.035588,0.04314,-0.018672,-0.048854,-0.038844,-0.0076796,0.024261,0.029425,-0.026113,-0.031481,0.010736,0.012372,0.0035106
"M806.159T933.966",0.028405,0.042756,-0.036209,-0.0057422,0.022178,0.013755,-0.015947,0.0034256,-0.010666,-0.0082584,0.0069321,-0.0019102,-0.0095878,0.0033273
"M407.9T66.13",0.009915,0.0021786,0.019875,0.005381,0.002514,0.013524,-0.029942,0.0071861,0.00024368,0.025001,-0.010351,-0.029617,0.02322,0.0011666
"M1031.917T1222.934",0.012733,0.0116,0.019251,0.031564,0.010524,-0.0024895,0.023343,0.011139,-0.0044702,-0.064138,0.034957,-0.020115,-0.077268,-0.0049775
"M806.921T938.616",0.029877,0.036383,-0.03321,-0.0038636,0.02214,0.0098532,-0.011578,0.0077543,-0.011695,-0.020134,-0.0026364,-0.011799,-0.0069364,0.0021826
"M389.236T1529.579",0.015708,-0.023407,0.0065355,-0.034658,0.0057812,-0.011868,-0.027248,-0.028702,-0.0084188,-0.013208,-0.00080753,-0.024519,0.016309,0.0028141
"M469.115T876.627",0.030135,0.024265,-0.023192,-0.024932,0.017395,0.018476,0.02539,0.012566,-0.0063292,2.4888e-05,-0.0067422,-0.030289,-0.0074554,-0.0020594
"M1035.66T1245.391",0.026857,0.026533,-0.011689,-0.020109,0.030497,-0.020086,-0.0094762,-0.0041368,-0.015889,-0.022117,-0.03817,-0.015068,-0.00209,-0.0016345
"M795.134T88.13",0.016472,-0.033281,-0.024577,0.045686,0.0082624,0.0096373,-0.018412,-0.014555,0.10624,-0.018796,0.039236,0.031396,-0.017913,-0.00028268
"M562.766T1150.374",0.024362,-0.016128,0.0021372,-0.01285,-0.025988,0.051348,-0.042134,0.038371,-0.046788,-0.03278,-0.007158,0.013091,0.0044286,-0.0013832
"M444.062T749.895",0.011357,-0.014449,0.015457,0.0045429,-0.0086487,-0.054792,0.051433,0.052392,-0.0023139,-0.043094,0.051196,-0.081319,-0.04636,-0.0052087
"M793.382T1217.731",0.028209,-0.016124,0.023898,-0.02245,-0.0058714,0.044677,-0.077958,0.028074,-0.054406,-0.026277,-0.0077943,0.0017576,-0.0087859,-0.0043053
"M773.327T876.979",0.026582,0.029983,-0.014453,0.0032825,-0.0042203,-0.0058332,0.00013921,-0.0073314,-0.014882,-0.0035211,0.0079074,-0.021497,0.019772,-0.00070816
"M381.265T1260.401",0.02043,-0.030074,9.7691e-05,-0.019433,0.014828,0.024477,-0.03566,-0.0035154,-0.017716,-0.0044691,-0.029167,0.022785,0.016891,0.0014597
"M433.13T1193.416",0.024461,-0.016278,-0.0038288,0.0018968,0.017644,-0.0050955,0.0043623,0.0076241,0.0057925,0.01587,-0.021351,-0.010159,0.01382,-9.2351e-05
"M609.176T851.021",0.025516,0.035728,-0.015338,-0.0010622,0.021838,-0.0028268,-0.014605,0.031692,-0.013152,-0.023794,0.014422,-0.024446,-0.015305,-0.0013199
"M761.823T67.434",0.012639,0.028265,0.038766,0.028013,-0.014515,0.000255,0.040458,-0.012364,0.0042769,-0.0065296,-0.0053652,0.028407,-0.0073864,-0.0015923
"M254.223T1432.623",0.020596,-0.025099,-0.0029611,-0.012329,0.0057316,-0.0046421,-0.027214,-0.017613,-0.016776,0.0011497,-0.031397,-0.0088124,0.0050857,0.00034784
"M754.827T67.274",-0.0062238,0.043997,0.044271,0.01693,-0.014712,0.017822,-0.0077575,-0.036604,0.0044642,-0.017091,-0.033819,-0.00022541,0.054423,-0.0019989
"M287.076T110.312",0.02172,-0.0093349,0.017847,0.0037941,-0.0016924,-0.023756,0.014219,-0.003515,0.00019304,-0.0067819,0.003722,-0.015131,-0.018014,0.00084974
"M871.351T913.248",0.026934,0.0040678,-0.016571,0.00046557,0.005248,0.0030703,0.0051596,0.0059358,-0.0010232,-0.0093716,-0.011336,-0.0076063,0.0024818,-0.0010824
"M484.876T65.991",0.011921,0.012989,0.017304,0.038597,-0.0032007,-0.0069903,-0.014366,-0.01782,-0.011685,0.04058,-0.004544,-0.015007,0.0086163,0.0019896
"M807.113T936.925",0.022067,0.024571,-0.015777,0.0021126,-0.0030769,0.030793,-0.0098338,0.0196,-0.029544,-0.023066,-0.0069117,-0.017449,0.0026558,2.593e-05
"M1056.664T1245.704",0.030058,0.017893,-0.024463,-0.03117,0.051794,-0.013703,-0.032916,-0.015693,-0.015314,-0.020079,-0.0025641,-0.0075957,-0.0032985,0.0028826
"M203.204T105.674",0.022585,-0.016535,0.0051374,0.015383,-0.0092866,-0.012663,-0.0016854,-0.010429,0.015543,-0.010253,0.012193,0.018535,0.0091667,0.00052365
"M1712.298T909.092",0.013426,0.022643,-0.057764,-0.016846,-0.036389,-0.051763,-0.029989,-0.029698,-0.018853,0.09116,0.010717,-0.010177,0.0093358,-0.0012831
"M490.258T1012.065",0.023812,-0.011258,-0.00022297,-0.028491,0.00076084,0.034962,-0.013619,-0.010783,0.011828,0.010595,0.0052217,-0.021961,0.016589,-0.0029552
"M505.3T1291.082",0.017385,-0.02291,0.0022536,0.00063043,0.031257,0.01422,0.017094,-0.009392,0.014416,0.0055643,0.003189,0.019094,-0.020115,-0.0013647
"M869.81T67.545",-0.005113,0.033065,0.01745,-0.049149,-0.059793,-0.047291,-0.029825,0.016363,0.039795,0.0087677,-0.015405,0.012289,-0.0017949,-0.0025437
"M204.975T113.721",0.022776,-0.0049496,0.0125,-0.0048656,-0.0039786,-0.01157,0.0094683,0.011809,-0.011,-0.0081184,0.0029697,0.0069279,0.0024969,-0.00020117
"M613.854T887.38",0.022632,-0.014021,0.006997,0.0023714,-0.00069655,-0.0062565,0.0081627,0.01283,0.002917,0.000166,0.010774,0.0031641,-0.0052852,0.0019075
"M333.06T88.804",0.025229,-0.0058678,-0.0018632,-0.0054488,0.0014503,0.018684,0.0020369,0.0078987,-0.011007,-0.026793,0.025472,-0.01077,0.0022097,0.0019959
"M1197.439T886.215",0.024027,0.030024,-0.019118,0.0085216,-0.026326,0.0070295,0.0063432,-0.0093039,-0.0092113,0.016749,0.010242,-0.010511,-0.011434,-0.0040418
"M413.192T1370.63",0.021117,-0.01964,0.0064043,-0.0092199,0.0038925,-0.017577,-0.0055224,-0.0023497,-0.0047568,0.011435,-0.007105,0.00062039,0.0070325,-0.001731
"M572.874T67.143",0.010094,0.029636,0.020491,0.013964,-0.020286,-0.0032155,0.00033231,-0.00041683,-0.0057089,-0.004349,-0.0293,0.0028526,0.010284,-0.00075518
"M1095.326T894.544",0.025062,-0.0091281,0.027124,-0.0041227,0.013634,-0.018003,-0.041151,-0.023815,-0.040341,0.040602,0.024517,-0.011538,-0.00013477,0.0015812
"M555.158T835.854",0.025459,-0.0083347,0.01175,-0.0038157,0.0088733,-0.015557,0.042445,0.0026894,0.02256,-0.010484,-0.0053058,-0.008652,0.017972,0.0016781
"M315.405T313.892",0.005756,0.012992,0.005233,0.042926,0.083025,0.080085,-0.0067365,-0.039376,0.083307,0.015892,0.072368,-0.026473,-0.0086509,0.0015349
"M267.196T1364.412",0.021561,-0.0074648,0.0106,-0.0027865,-0.0011564,0.034085,-0.03273,-0.013005,-0.0067869,-0.006528,-0.0193,0.0070875,-0.021863,0.0014825
"M674.842T67.64",0.018339,0.00065297,0.022314,0.013281,-0.0042603,-0.0050158,-0.007546,-0.0026197,0.0091863,0.0080221,-0.0044755,-0.020422,-8.6107e-05,-0.0024481
"M593.934T851.064",0.027901,0.035599,-0.020334,-0.0073436,0.028396,-0.016139,0.0012997,0.040168,-0.0093788,0.0085465,-0.0085308,0.022264,-0.0041102,0.001105
"M487.134T869.24",0.023433,0.0071226,-0.0082439,0.007863,0.0083188,0.029164,-0.014017,-0.017762,-0.037113,0.010461,-0.0034975,-0.0060851,-0.0074333,0.0043878
"M310.969T105.491",0.024103,0.012065,0.010366,0.024011,-0.027278,-0.021083,-0.0016753,0.0033995,-0.0072807,-0.0013524,0.0056303,-0.00083032,0.010782,-0.0017139
"M559.758T1184.709",0.024125,-0.0040767,0.014865,-0.011062,-0.021835,0.0047656,-0.029716,-0.00029324,-0.0074963,0.014463,-0.0013244,-0.018055,-0.0093895,-0.0015179
"M755.829T66.935",-0.00053269,0.051801,0.039736,0.026853,-0.0091651,-0.0026622,0.0092916,-0.019871,-2.0313e-05,-0.03792,-0.0051832,0.0045656,0.0066997,-0.0016093
"M729.127T851.649",0.020688,-0.0079966,0.0067389,0.0080338,-0.017136,-0.037994,0.033565,0.010692,0.011697,0.006915,0.0060428,-0.016565,0.011406,0.00020417
"M946.478T931.796",0.022296,0.007091,0.023766,0.0078096,-0.030436,0.053898,-0.0055917,-0.0078839,0.02993,-0.008047,0.028088,0.028918,-0.015771,-0.0020682
"M276.196T919.68",0.019248,-0.022667,0.011196,-0.056653,0.003132,0.0025601,0.0061428,0.0034684,0.026361,0.01943,-0.026438,0.0037988,0.004793,0.0021678
"M1032.826T1226.065",0.02094,-0.0057406,0.0088769,0.0070133,0.013342,-0.015664,-0.016132,-0.027706,0.023189,-0.0019999,-0.0019017,-0.0078387,-0.03281,0.0022602
"M625.347T1245.237",0.017931,-0.042624,0.0046535,-0.030452,0.0045852,0.0034394,-0.031888,0.0082429,-0.01925,-0.0085105,-0.018378,-0.0053084,0.0094426,0.0010265
"M232.059T185.959",0.018609,-0.014448,-0.0045006,-0.0043297,0.0061088,-0.0050493,0.021221,-0.023509,0.016242,0.023305,-0.03321,0.013322,0.033907,0.00096706
"M314.905T90.961",0.013178,-0.030392,-0.045881,0.06538,-0.03647,-0.039948,-0.05537,-0.028722,0.035785,0.012529,-0.016882,-0.022302,-0.02509,-0.0017055
"M221.03T89.496",0.022436,-0.021157,-0.01269,0.0026714,0.0021895,0.011953,0.0037728,-0.012542,-0.0010441,-0.025016,-0.0034059,0.010232,0.014738,0.0024365
"M578.278T1654.313",0.022377,-0.015547,0.0024712,-0.033018,0.0062879,-0.0022595,-0.012061,-0.013894,-0.021169,-0.0033864,-0.0049263,-0.0048813,-0.00032501,0.00073716
"M535.315T1261.506",0.01919,-0.03538,-0.0034612,-0.02461,-9.8203e-05,0.037814,-0.041498,-0.016659,0.026845,-0.024152,-0.0056009,0.0083258,-0.005095,-0.0014779
"M872.81T67.519",-0.0060844,0.050799,0.038458,-0.014481,-0.031093,-0.026622,-0.030615,0.023831,-0.00504,0.007347,-0.01679,0.0016984,0.0097647,0.00016788
"M429.365T315.31",0.024169,-0.0040958,0.010794,0.0023211,-0.0045415,-0.0046229,-0.016712,0.0076835,-0.01085,0.0056537,0.0020181,0.014464,0.00023593,-0.0016529
"M628.521T1196.341",0.025349,0.00047844,0.0076397,-0.038927,0.012701,0.029529,0.024262,0.029766,0.057033,0.084727,0.0035661,0.026207,-0.042153,0.0048667
"M770.81T67.374",-0.0021595,0.047594,0.038441,0.05648,0.010142,0.025879,0.020524,-0.047587,-0.011411,-0.004552,-0.0064276,-0.020286,-0.0013907,-0.0024926
"M471.046T618.546",0.023948,0.0041751,-0.025447,-0.00084723,-0.0093005,0.014545,0.019626,0.0050314,-0.0089558,0.013942,-0.010384,0.0039651,0.0034409,0.0003074
"M1043.424T909.662",0.025192,0.018527,-0.024715,0.023283,-0.023059,0.017251,-0.017428,-0.010331,-0.0061411,0.0013196,0.0071234,-0.018369,0.0090455,-0.0013441
"M401.144T790.222",0.023418,0.0037348,0.013897,-0.001284,-0.0091067,-0.0056387,0.0073922,-0.00388,0.008447,-0.0019782,-0.0056766,-0.010411,0.0070701,-0.0016711
"M712.22T783.012",0.021059,0.010552,-0.00060099,-0.012575,-0.0071821,0.014082,0.0097285,-0.041737,0.032633,-0.00074501,-0.019558,-0.016837,0.00083539,-0.0010125
"M469.036T876.272",0.028997,0.016276,-0.040511,-0.019732,-0.079741,0.047709,0.040281,0.029626,-0.021118,0.023636,-0.013421,0.012995,-0.016236,-0.0044775
"M1013.752T1251.503",0.018814,-0.021531,0.021795,0.018713,0.0057172,0.0095834,-0.0051672,0.033602,-0.010207,-0.0010679,-0.0021693,-0.00089172,0.0092433,-0.0031514
"M276.001T167.936",0.021717,0.0026203,0.014671,0.033662,-0.025588,-0.00020492,-0.0028138,0.009618,-0.012888,0.0068302,0.044446,-0.003696,-0.007423,-0.0020767
"M884.8T66.979",-0.0051649,0.041298,0.0092555,-0.037002,-0.026777,-0.03441,-0.058286,0.038036,0.015256,-0.021557,-0.024925,-0.0057905,0.0093226,-0.00010581
"M489.187T785.097",0.024421,0.006268,0.0087286,-0.00116,0.0024444,-0.0042579,-0.011449,-0.0024537,0.0070103,0.0012809,0.003429,0.0040591,-0.0017045,0.00077587
"M333.926T91.902",0.025446,-0.0053627,0.0066707,0.0098864,-0.012736,-0.0041486,-0.019909,0.0053588,-0.0023732,-0.0091647,0.00053379,-0.0012096,-0.0034432,-0.0013198
"M473.173T881.847",0.027702,0.015997,-0.0017323,-0.0072146,-0.015607,-0.0016684,0.027929,-0.0015734,0.0046119,0.026296,0.0027077,0.015223,-0.0027941,0.0003159
"M502.199T804.61",0.023892,0.013569,0.012906,0.010659,-0.016853,-0.011775,0.0056088,-0.024618,0.0095834,0.00064615,-0.00072755,-0.014036,0.0062011,-0.000294
"M621.037T758.225",0.025078,0.0070246,0.0073752,0.012141,-0.020023,-0.0047387,-0.009829,-0.00041636,-0.013622,-0.0076709,-0.0042066,0.0049057,-0.015017,-0.0018128
"M611.147T106.977",0.021014,-0.013005,-0.0051496,-0.0043065,-0.0044146,-0.015946,0.011039,0.0026312,-0.0063531,0.011119,0.018952,0.016585,0.021945,-0.00042675
"M346.113T762.425",0.020169,-0.0060203,0.025229,0.017719,-0.031431,0.013835,0.018444,0.010908,0.011825,-0.017961,-0.0012277,-0.017694,0.0036542,-0.0012213
"M273.035T716.931",0.021458,-0.035418,-0.0026779,-0.011471,-0.011367,0.0027482,0.059459,0.032984,0.0037731,0.066013,-0.03027,0.04605,-0.031414,-0.0035148
"M310.211T1043.204",0.017817,-0.028515,0.0063067,-0.022042,-0.014985,0.048611,-0.0062571,0.023543,0.00084,-0.025204,-0.011265,-0.0018865,0.015011,0.0024302
"M216.91T95.357",0.021603,-0.0043327,0.025532,-0.00098488,-0.011353,-0.016434,0.00032578,-0.010652,-0.030467,0.0096342,0.0078604,0.006901,0.033876,-0.0011731
"M461.037T823.98",0.018867,-0.020591,-0.029091,-0.00088364,-0.026505,-0.021648,0.0054704,0.001565,-0.0019965,-0.044901,-0.014662,-0.022266,0.03678,0.0013872
"M870.702T1303.064",0.024255,-0.0090465,0.014863,0.0039074,-0.0027596,-0.0049796,0.0034926,-0.0026705,-0.013175,-0.009737,0.0064036,7.064e-05,0.014238,0.0072068
