"",F.stat,p.value,-log10(p),FDR
M505.029T765.672,0.48921,0.69749,0.15646,0.99434
M238.069T801.926,0.48858,0.69789,0.15621,0.99434
M655.655T928.688,0.48761,0.69851,0.15583,0.99434
M1167.685T1193.412,0.48747,0.6986,0.15577,0.99434
M494.854T65.043,0.48727,0.69873,0.15569,0.99434
M1014.585T1248.122,0.48668,0.69911,0.15546,0.99434
M289.084T863.831,0.48638,0.6993,0.15534,0.99434
M179.035T777.176,0.48505,0.70015,0.15481,0.99434
M426.023T92.476,0.48484,0.70029,0.15473,0.99434
M507.151T845.473,0.48431,0.70062,0.15451,0.99434
M1001.569T1093.359,0.48376,0.70098,0.1543,0.99434
M808.919T1196.341,0.48352,0.70113,0.1542,0.99434
M208.939T93.236,0.48286,0.70155,0.15394,0.99434
M306.171T797.884,0.48227,0.70193,0.15371,0.99434
M1162.051T893.06,0.48154,0.7024,0.15342,0.99434
M279.164T1571.945,0.48123,0.7026,0.15329,0.99434
M273.038T89.35,0.48117,0.70264,0.15327,0.99434
M493.23T921.818,0.48067,0.70296,0.15307,0.99434
M732.379T69.273,0.47808,0.70462,0.15204,0.99434
M1069.501T1402.821,0.47792,0.70472,0.15198,0.99434
M285.909T1803.837,0.47763,0.70491,0.15187,0.99434
M618.794T905.184,0.47675,0.70548,0.15152,0.99434
M767.371T1193.934,0.47658,0.70559,0.15145,0.99434
M768.448T1315.096,0.47578,0.7061,0.15113,0.99434
M858.344T1120.576,0.4748,0.70674,0.15074,0.99434
M562.835T1148.266,0.47464,0.70684,0.15068,0.99434
M575.867T66.858,0.47429,0.70707,0.15054,0.99434
M309.059T866.56,0.47362,0.7075,0.15027,0.99434
M1014.811T1344.847,0.47212,0.70847,0.14968,0.99434
M1047.564T1087.659,0.47189,0.70862,0.14959,0.99434
M625.347T1245.237,0.47164,0.70878,0.14949,0.99434
M567.038T88.934,0.47112,0.70911,0.14929,0.99434
M713.247T1675.044,0.47067,0.7094,0.14911,0.99434
M202.942T91.028,0.47041,0.70957,0.149,0.99434
M1352.749T1118.63,0.46958,0.71011,0.14868,0.99434
M393.139T1190.101,0.46958,0.71011,0.14867,0.99434
M1014.782T1351.411,0.4694,0.71023,0.1486,0.99434
M811.459T986.188,0.46863,0.71073,0.1483,0.99434
M909.235T90.379,0.46819,0.71101,0.14813,0.99434
M1094.909T899.27,0.46819,0.71101,0.14812,0.99434
M569.273T895.199,0.46763,0.71137,0.1479,0.99434
M561.217T921.818,0.46706,0.71174,0.14768,0.99434
M426.969T90.522,0.46655,0.71207,0.14748,0.99434
M254.223T1432.623,0.46488,0.71315,0.14682,0.99434
M1161.883T894.146,0.46312,0.7143,0.14612,0.99434
M586.047T89.636,0.46309,0.71432,0.14611,0.99434
M723.413T940.853,0.46306,0.71434,0.1461,0.99434
M1131.537T924.362,0.46292,0.71443,0.14604,0.99434
M434.875T91.064,0.46266,0.71459,0.14594,0.99434
M206.988T126.118,0.46186,0.71512,0.14562,0.99434
M451.018T90.59,0.46184,0.71513,0.14561,0.99434
M570.147T892.591,0.46152,0.71534,0.14549,0.99434
M1161.759T892.609,0.46082,0.7158,0.14521,0.99434
M946.478T931.796,0.46061,0.71593,0.14513,0.99434
M291.091T106.795,0.46044,0.71604,0.14506,0.99434
M559.124T1193.298,0.45961,0.71658,0.14473,0.99434
M603.083T90.379,0.45946,0.71668,0.14468,0.99434
M1093.54T895.081,0.45871,0.71717,0.14438,0.99434
M435.217T805.716,0.45793,0.71767,0.14407,0.99434
M409.075T744.412,0.45767,0.71784,0.14397,0.99434
M1097.549T894.492,0.4573,0.71809,0.14382,0.99434
M377.472T1369.598,0.45702,0.71827,0.14371,0.99434
M919.506T1426.463,0.45593,0.71898,0.14328,0.99434
M391.216T1235.608,0.45494,0.71963,0.14289,0.99434
M549.285T1194.382,0.45448,0.71993,0.14271,0.99434
M421.636T753.774,0.45244,0.72126,0.14191,0.99434
M236.093T125.57,0.45131,0.722,0.14146,0.99434
M1013.86T1346.532,0.45031,0.72265,0.14107,0.99434
M1079.533T897.421,0.4503,0.72266,0.14107,0.99434
M815.832T67.938,0.45018,0.72274,0.14102,0.99434
M581.994T88.804,0.45014,0.72277,0.141,0.99434
M325.35T1454.83,0.44777,0.72432,0.14007,0.99434
M591.465T1235.608,0.44701,0.72482,0.13977,0.99434
M483.274T1360.238,0.4464,0.72522,0.13953,0.99434
M429.419T313.767,0.4443,0.7266,0.1387,0.99434
M176.071T136.177,0.44245,0.72782,0.13798,0.99434
M433.261T1293.176,0.44224,0.72795,0.1379,0.99434
M210.96T65.225,0.44222,0.72797,0.13789,0.99434
M542.861T66.722,0.4422,0.72798,0.13788,0.99434
M781.235T1675.435,0.44203,0.72809,0.13782,0.99434
M397.259T1311.545,0.44069,0.72898,0.13729,0.99434
M917.25T749.382,0.43923,0.72994,0.13671,0.99434
M795.198T1006.041,0.439,0.73009,0.13662,0.99434
M279.124T874.724,0.43861,0.73035,0.13647,0.99434
M417.139T895.562,0.43832,0.73054,0.13636,0.99434
M1095.063T894.34,0.43658,0.73168,0.13568,0.99434
M429.074T115.482,0.43652,0.73172,0.13565,0.99434
M457.178T974.721,0.43602,0.73205,0.13546,0.99434
M320.919T92.078,0.43574,0.73224,0.13535,0.99434
M689.274T1192.785,0.43395,0.73342,0.13465,0.99434
M551.272T837.928,0.43348,0.73373,0.13446,0.99434
M425.165T761.881,0.43345,0.73375,0.13445,0.99434
M393.305T1367.865,0.43258,0.73433,0.13411,0.99434
M429.265T1258.241,0.43218,0.73459,0.13395,0.99434
M456.925T66.979,0.43204,0.73468,0.1339,0.99434
M824.816T67.434,0.43117,0.73526,0.13356,0.99434
M887.815T67.938,0.43105,0.73534,0.13351,0.99434
M1142.636T1197.565,0.42962,0.73629,0.13295,0.99434
M299.259T1305.768,0.42944,0.73641,0.13288,0.99434
M491.059T89.089,0.42928,0.73651,0.13282,0.99434
M1389.862T1193.369,0.42836,0.73712,0.13246,0.99434
M1107.58T918.649,0.42835,0.73713,0.13246,0.99434
M611.336T770.019,0.42829,0.73717,0.13243,0.99434
M478.858T67.274,0.42736,0.73779,0.13207,0.99434
M377.176T1586.442,0.42541,0.73908,0.13131,0.99434
M568.907T66.858,0.4254,0.73909,0.1313,0.99434
M447.222T1194.448,0.42482,0.73948,0.13107,0.99434
M697.821T989.317,0.42284,0.74079,0.1303,0.99434
M464.295T1313.132,0.42233,0.74113,0.13011,0.99434
M481.183T769.795,0.4223,0.74115,0.13009,0.99434
M356.044T717.249,0.42105,0.74198,0.12961,0.99434
M355.067T660.488,0.42043,0.7424,0.12936,0.99434
M869.797T67.374,0.42028,0.7425,0.12931,0.99434
M1032.826T1226.065,0.41903,0.74333,0.12882,0.99434
M958.839T69.273,0.41803,0.744,0.12843,0.99434
M572.874T67.143,0.41794,0.74406,0.12839,0.99434
M617.9T67.042,0.41763,0.74426,0.12827,0.99434
M455.927T66.684,0.41637,0.7451,0.12778,0.99434
M271.228T1378.369,0.41609,0.74529,0.12767,0.99434
M354.145T1431.64,0.41595,0.74538,0.12762,0.99434
M1096.195T893.605,0.41542,0.74574,0.12741,0.99434
M481.1T876.627,0.41512,0.74594,0.1273,0.99434
M375.104T216.821,0.4149,0.74609,0.12721,0.99434
M393.188T983.065,0.41438,0.74644,0.12701,0.99434
M1223.501T894.767,0.41333,0.74714,0.1266,0.99434
M543.282T933.008,0.41321,0.74722,0.12655,0.99434
M826.82T66.912,0.41291,0.74742,0.12643,0.99434
M957.829T69.273,0.41242,0.74774,0.12625,0.99434
M752.34T69.273,0.41135,0.74846,0.12583,0.99434
M377.164T1417.473,0.41108,0.74864,0.12572,0.99434
M326.961T93.329,0.41053,0.74901,0.12551,0.99434
M385.077T649.201,0.4098,0.7495,0.12523,0.99434
M937.815T69.273,0.40911,0.74996,0.12496,0.99434
M391.157T830.263,0.40859,0.75031,0.12476,0.99434
M418.896T66.885,0.40751,0.75103,0.12434,0.99434
M761.823T67.434,0.40733,0.75116,0.12427,0.99434
M809.838T69.273,0.40656,0.75167,0.12397,0.99434
M483.209T897.853,0.4065,0.75171,0.12395,0.99434
M737.676T1009.279,0.40454,0.75303,0.12319,0.99434
M354.911T65.484,0.4044,0.75312,0.12313,0.99434
M751.34T927.282,0.40406,0.75335,0.123,0.99434
M481.183T807.444,0.40335,0.75383,0.12273,0.99434
M779.158T89.251,0.40294,0.7541,0.12257,0.99434
M173.045T101.755,0.40225,0.75457,0.1223,0.99434
M649.302T900.549,0.40064,0.75565,0.12168,0.99434
M356.995T88.504,0.40057,0.7557,0.12165,0.99434
M733.875T66.912,0.39961,0.75634,0.12128,0.99434
M305.081T1046.132,0.3987,0.75696,0.12093,0.99434
M1269.507T907.7,0.39822,0.75728,0.12074,0.99434
M557.187T899.436,0.39812,0.75735,0.1207,0.99434
M281.049T89.959,0.39592,0.75883,0.11985,0.99434
M917.207T1674.194,0.39578,0.75892,0.1198,0.99434
M295.104T156.471,0.39565,0.75901,0.11975,0.99434
M426.969T1294.755,0.39385,0.76023,0.11906,0.99434
M699.004T983.059,0.39291,0.76086,0.11869,0.99434
M1263.489T907.902,0.39266,0.76103,0.1186,0.99434
M267.088T844.618,0.39179,0.76162,0.11826,0.99434
M626.185T785.506,0.39146,0.76185,0.11813,0.99434
M423.17T1192.125,0.39127,0.76197,0.11806,0.99434
M564.929T1201.416,0.39048,0.76251,0.11776,0.99434
M880.534T1198.774,0.39008,0.76278,0.1176,0.99434
M671.034T89.795,0.38967,0.76306,0.11744,0.99434
M287.122T1390.83,0.38881,0.76364,0.11711,0.99434
M399.275T1363.391,0.38842,0.7639,0.11696,0.99434
M967.561T1349.704,0.38822,0.76404,0.11688,0.99434
M241.108T881.116,0.38758,0.76447,0.11664,0.99434
M774.807T67.494,0.38753,0.7645,0.11662,0.99434
M369.569T765.536,0.38752,0.76451,0.11662,0.99434
M338.919T65.205,0.3873,0.76466,0.11653,0.99434
M1132.537T923.907,0.38709,0.7648,0.11645,0.99434
M380.147T1368.008,0.3867,0.76507,0.1163,0.99434
M367.247T1305.804,0.38659,0.76514,0.11626,0.99434
M687.004T87.737,0.38634,0.76531,0.11616,0.99434
M802.832T67.494,0.38634,0.76531,0.11616,0.99434
M829.848T69.273,0.38548,0.76589,0.11583,0.99434
M451.007T107.467,0.38531,0.76601,0.11576,0.99434
M431.567T89.496,0.38444,0.7666,0.11543,0.99434
M727.414T1292.189,0.38386,0.76699,0.11521,0.99434
M437.041T470.729,0.38336,0.76733,0.11502,0.99434
M773.832T1687.362,0.38302,0.76756,0.11489,0.99434
M609.669T833.529,0.38276,0.76774,0.11478,0.99434
M1011.512T1160.036,0.38275,0.76775,0.11478,0.99434
M605.336T1280.382,0.38251,0.76791,0.11469,0.99434
M1193.041T904.79,0.38073,0.76912,0.11401,0.99434
M696.291T1183.733,0.38066,0.76917,0.11398,0.99434
M960.832T69.273,0.37894,0.77033,0.11332,0.99434
M617.133T750.744,0.37813,0.77089,0.11301,0.99434
M311.222T1161.839,0.37797,0.77099,0.11295,0.99434
M471.173T770.868,0.37792,0.77103,0.11293,0.99434
M539.134T89.251,0.37775,0.77114,0.11287,0.99434
M240.933T64.89,0.37708,0.7716,0.11261,0.99434
M561.649T1230.897,0.37683,0.77177,0.11251,0.99434
M577.892T1677.528,0.37544,0.77272,0.11198,0.99434
M1095.152T896.897,0.37522,0.77287,0.1119,0.99434
M476.876T67.016,0.37509,0.77296,0.11184,0.99434
M565.05T98.887,0.37345,0.77407,0.11122,0.99434
M280.961T95.439,0.37328,0.77419,0.11115,0.99434
M659.284T993.534,0.372,0.77506,0.11066,0.99434
M417.177T763.775,0.37164,0.77531,0.11053,0.99434
M353.164T1468.881,0.37148,0.77542,0.11046,0.99434
M275.325T68.186,0.37102,0.77573,0.11029,0.99434
M872.81T67.519,0.37082,0.77586,0.11021,0.99434
M421.075T89.496,0.37081,0.77587,0.11021,0.99434
M808.023T1198.408,0.37014,0.77633,0.10995,0.99434
M1129.063T893.528,0.36996,0.77645,0.10989,0.99434
M577.603T1671.748,0.36964,0.77667,0.10976,0.99434
M723.445T946.073,0.3693,0.7769,0.10963,0.99434
M851.879T1330.864,0.36833,0.77756,0.10926,0.99434
M657.832T67.374,0.36828,0.7776,0.10924,0.99434
M1136.99T908.053,0.36756,0.77809,0.10897,0.99434
M743.355T69.273,0.36744,0.77817,0.10893,0.99434
M626.824T67.188,0.36739,0.7782,0.10891,0.99434
M1094.946T896.052,0.36722,0.77832,0.10884,0.99434
M547.145T895.878,0.36682,0.77859,0.10869,0.99434
M771.83T66.444,0.36652,0.7788,0.10857,0.99434
M543.082T89.888,0.36578,0.77931,0.10829,0.99434
M1162.757T894.541,0.36563,0.77941,0.10823,0.99434
M559.053T88.871,0.36513,0.77975,0.10805,0.99434
M279.164T1614.563,0.36467,0.78006,0.10787,0.99434
M345.927T91.571,0.36415,0.78042,0.10767,0.99434
M560.837T67.188,0.36348,0.78088,0.10742,0.99434
M286.972T107.919,0.36294,0.78125,0.10721,0.99434
M678.41T1192.286,0.36196,0.78192,0.10684,0.99434
M354.082T204.227,0.36182,0.78202,0.10678,0.99434
M693.424T1336.51,0.3614,0.7823,0.10663,0.99434
M1096.003T892.843,0.36103,0.78256,0.10648,0.99434
M407.9T66.13,0.3603,0.78306,0.1062,0.99434
M1133.847T912.408,0.35979,0.78341,0.10601,0.99434
M404.916T66.832,0.35967,0.78349,0.10597,0.99434
M463.292T1322.103,0.35966,0.78349,0.10596,0.99434
M513.017T88.262,0.35938,0.78369,0.10586,0.99434
M303.911T67.938,0.35882,0.78407,0.10565,0.99434
M937.515T1306.76,0.35869,0.78416,0.10559,0.99434
M501.129T722.199,0.3583,0.78443,0.10545,0.99434
M676.835T65.732,0.35826,0.78446,0.10543,0.99434
M405.177T839.252,0.35794,0.78467,0.10531,0.99434
M272.959T67.281,0.35719,0.78519,0.10503,0.99434
M438.049T766.588,0.35678,0.78547,0.10487,0.99434
M365.074T1582.434,0.35564,0.78626,0.10444,0.99434
M963.275T732.778,0.35563,0.78626,0.10444,0.99434
M765.729T983.05,0.35546,0.78637,0.10437,0.99434
M1013.583T1248.821,0.35542,0.7864,0.10435,0.99434
M610.812T69.546,0.35489,0.78677,0.10415,0.99434
M1094.047T894.516,0.35473,0.78687,0.10409,0.99434
M1099.581T1224.487,0.35402,0.78736,0.10383,0.99434
M334.932T113.331,0.35393,0.78743,0.10379,0.99434
M211.133T1418.651,0.35381,0.78751,0.10374,0.99434
M309.579T1630.114,0.35276,0.78823,0.10335,0.99434
M387.346T67.938,0.35219,0.78862,0.10313,0.99434
M502.919T67.374,0.35199,0.78876,0.10306,0.99434
M847.495T1389.03,0.35191,0.78882,0.10302,0.99434
M859.829T68.324,0.35127,0.78925,0.10278,0.99434
M442.823T96.43,0.35126,0.78926,0.10278,0.99434
M991.585T1378.099,0.35087,0.78953,0.10263,0.99434
M1074.386T1195.935,0.35057,0.78974,0.10252,0.99434
M936.821T69.273,0.35057,0.78974,0.10252,0.99434
M886.794T67.143,0.34951,0.79047,0.10212,0.99434
M215.052T1046.473,0.3494,0.79054,0.10208,0.99434
M579.286T1254.853,0.34706,0.79215,0.10119,0.99434
M423.224T921.021,0.34694,0.79223,0.10115,0.99434
M445.18T1125.961,0.34551,0.79321,0.10061,0.99434
M575.708T1045.732,0.34532,0.79335,0.10054,0.99434
M579.151T798.32,0.34455,0.79388,0.10025,0.99434
M1323.087T1192.329,0.34435,0.79401,0.10017,0.99434
M471.234T922.432,0.34412,0.79418,0.10008,0.99434
M565.054T1199.484,0.34367,0.79449,0.099914,0.99434
M371.116T87.699,0.34234,0.7954,0.099415,0.99434
M1030.586T1195.906,0.34127,0.79614,0.099011,0.99434
M1074.645T1193.891,0.34124,0.79616,0.099001,0.99434
M1161.526T895.081,0.34087,0.79641,0.098863,0.99434
M821.506T1329.663,0.34028,0.79682,0.09864,0.99434
M647.652T1162.749,0.34005,0.79698,0.098553,0.99434
M659.251T1449.359,0.33991,0.79708,0.098499,0.99434
M359.184T1220.639,0.33904,0.79767,0.098175,0.99434
M521.109T928.919,0.33742,0.7988,0.097564,0.99434
M518.251T1268.574,0.33736,0.79884,0.097542,0.99434
M535.313T1217.431,0.33718,0.79896,0.097476,0.99434
M917.49T1360.024,0.3365,0.79943,0.097221,0.99434
M1015.588T1248.088,0.33539,0.8002,0.096803,0.99434
M655.811T942.736,0.3346,0.80074,0.096507,0.99434
M1029.561T1129.699,0.33458,0.80076,0.096498,0.99434
M984.8T68.139,0.33453,0.80079,0.09648,0.99434
M444.872T67.426,0.33447,0.80083,0.09646,0.99434
M524.849T67.744,0.33441,0.80088,0.096435,0.99434
M913.832T69.273,0.33435,0.80091,0.096414,0.99434
M328.886T98.013,0.33427,0.80097,0.096386,0.99434
M1059.606T1053.565,0.33418,0.80103,0.096349,0.99434
M345.183T1137.887,0.33412,0.80107,0.096329,0.99434
M506.896T66.684,0.33412,0.80107,0.096328,0.99434
M1162.845T896.125,0.33318,0.80172,0.095977,0.99434
M394.914T65.661,0.33306,0.80181,0.095931,0.99434
M354.957T108.842,0.33299,0.80185,0.095906,0.99434
M559.975T1203.448,0.33236,0.80229,0.095668,0.99434
M309.525T1630.08,0.33208,0.80249,0.095563,0.99434
M309.465T1630.61,0.33203,0.80252,0.095545,0.99434
M429.121T110.997,0.33156,0.80285,0.095368,0.99434
M429.25T1071.941,0.33149,0.80289,0.095343,0.99434
M849.231T1681.107,0.33003,0.8039,0.094798,0.99434
M333.06T88.804,0.32941,0.80433,0.094565,0.99434
M1096.628T1193.369,0.32806,0.80527,0.094061,0.99434
M1028.637T1187.508,0.32758,0.80559,0.093884,0.99434
M314.995T91.028,0.3267,0.80621,0.093554,0.99434
M340.859T1719.351,0.32574,0.80687,0.093197,0.99434
M415.27T1182.702,0.32569,0.80691,0.093176,0.99434
M370.139T1432.103,0.32512,0.8073,0.092964,0.99434
M964.359T921.966,0.32505,0.80735,0.09294,0.99434
M333.135T1582.426,0.32467,0.80761,0.092797,0.99434
M291.2T1179.579,0.32389,0.80815,0.092508,0.99434
M325.2T1323.486,0.32372,0.80827,0.092445,0.99434
M359.098T671.316,0.32335,0.80852,0.092308,0.99434
M1197.053T906.963,0.3229,0.80884,0.092137,0.99434
M499.195T1235.932,0.32212,0.80938,0.09185,0.99434
M237.118T1438.218,0.32161,0.80973,0.091661,0.99434
M987.494T1327.158,0.32155,0.80977,0.091638,0.99434
M941.462T1306.809,0.3201,0.81078,0.091097,0.99434
M421.069T767.549,0.31916,0.81143,0.090748,0.99434
M657.109T89.959,0.31892,0.8116,0.090658,0.99434
M685.881T68.139,0.31872,0.81173,0.090587,0.99434
M619.892T69.273,0.31786,0.81233,0.090266,0.99434
M842.848T69.273,0.31717,0.81281,0.090011,0.99434
M265.148T1629.604,0.31653,0.81325,0.089773,0.99434
M1028.185T1194.382,0.31591,0.81368,0.089545,0.99434
M383.555T317.319,0.31569,0.81383,0.089464,0.99434
M376.886T68.509,0.31549,0.81397,0.089389,0.99434
M289.886T1868.955,0.31533,0.81409,0.08933,0.99434
M455.062T89.235,0.31507,0.81426,0.089235,0.99434
M431.497T89.496,0.3143,0.8148,0.088948,0.99434
M1162.945T896.606,0.31415,0.8149,0.088894,0.99434
M296.96T90.488,0.31368,0.81523,0.088719,0.99434
M998.025T1402.62,0.31309,0.81564,0.0885,0.99434
M337.092T724.593,0.31279,0.81585,0.08839,0.99434
M605.318T1288.774,0.31269,0.81592,0.088353,0.99434
M1031.899T1225.646,0.3125,0.81605,0.088284,0.99434
M186.965T89.822,0.31249,0.81606,0.088279,0.99434
M569.775T895.343,0.30985,0.81789,0.087304,0.99434
M338.988T94.519,0.30921,0.81833,0.087069,0.99434
M309.478T1627.463,0.3087,0.81869,0.086881,0.99434
M1033.603T1229.397,0.30864,0.81874,0.086856,0.99434
M754.827T67.274,0.30803,0.81916,0.086632,0.99434
M485.127T895.658,0.30729,0.81967,0.086362,0.99434
M347.22T1417.181,0.30694,0.81991,0.086232,0.99434
M265.767T1587.442,0.30672,0.82007,0.086151,0.99434
M1363.57T899.951,0.30664,0.82012,0.086122,0.99434
M997.575T1403.78,0.30655,0.82019,0.086088,0.99434
M439.124T894.929,0.30635,0.82032,0.086015,0.99434
M492.868T66.13,0.30591,0.82063,0.085854,0.99434
M537.695T1290.37,0.30585,0.82067,0.085829,0.99434
M269.15T1584.952,0.30565,0.82081,0.085758,0.99434
M266.446T1584.531,0.30498,0.82128,0.085511,0.99434
M455.151T768.715,0.30493,0.82131,0.085493,0.99434
M341.233T1044.4,0.30363,0.82222,0.085013,0.99434
M417.197T1560.279,0.30339,0.82238,0.084928,0.99434
M1229.54T895.369,0.30313,0.82256,0.084831,0.99434
M724.387T1161.184,0.30168,0.82357,0.084299,0.99434
M353.181T807.324,0.30107,0.824,0.084075,0.99434
M657.063T941.851,0.30043,0.82444,0.083839,0.99434
M1028.451T1193.298,0.30024,0.82458,0.083769,0.99434
M1047.557T895.369,0.30023,0.82458,0.083767,0.99434
M655.564T926.016,0.30004,0.82471,0.083698,0.99434
M630.879T67.545,0.29995,0.82477,0.083665,0.99434
M159.978T67.84,0.29937,0.82518,0.083453,0.99434
M881.515T1351.787,0.29924,0.82527,0.083403,0.99434
M655.06T89.987,0.29922,0.82528,0.083398,0.99434
M1161.918T893.464,0.29904,0.82541,0.08333,0.99434
M289.026T88.643,0.29816,0.82602,0.083008,0.99434
M323.942T66.374,0.2962,0.82739,0.082291,0.99434
M998.861T1404.179,0.29425,0.82874,0.081581,0.99434
M344.93T64.78,0.29422,0.82876,0.08157,0.99434
M851.912T1326.892,0.29379,0.82906,0.081413,0.99434
M344.844T1719.46,0.29315,0.82951,0.081179,0.99434
M671.384T1191.062,0.29313,0.82952,0.081173,0.99434
M268.959T125.12,0.29267,0.82984,0.081005,0.99434
M443.116T681.368,0.29211,0.83023,0.080801,0.99434
M343.213T896.579,0.29194,0.83035,0.080739,0.99434
M490.258T1012.065,0.29191,0.83037,0.080726,0.99434
M434.065T1584.432,0.2919,0.83038,0.080724,0.99434
M1396.759T982.008,0.29074,0.83119,0.080302,0.99434
M697.905T994.286,0.29002,0.83169,0.08004,0.99434
M329.233T994.526,0.28995,0.83174,0.080014,0.99434
M601.138T88.174,0.28982,0.83182,0.079969,0.99434
M569.91T66.858,0.28823,0.83293,0.07939,0.99434
M470.899T66.896,0.28821,0.83295,0.079381,0.99434
M445.18T1041.889,0.28763,0.83335,0.07917,0.99434
M563.233T790.03,0.28637,0.83423,0.078715,0.99434
M412.287T1300.535,0.28576,0.83466,0.078492,0.99434
M321.216T1624.59,0.28519,0.83505,0.078287,0.99434
M743.85T66.912,0.2849,0.83526,0.07818,0.99434
M613.446T1235.167,0.2843,0.83567,0.077966,0.99434
M1048.594T1092.833,0.28359,0.83616,0.077709,0.99434
M373.204T1368.554,0.28338,0.83631,0.077633,0.99434
M266.011T1587.442,0.28332,0.83636,0.077609,0.99434
M997.975T1403.846,0.28138,0.8377,0.07691,0.99434
M869.904T1310.035,0.27932,0.83914,0.076165,0.99434
M543.857T66.858,0.27891,0.83942,0.076019,0.99434
M413.091T89.817,0.27708,0.8407,0.075358,0.99434
M321.243T1264.456,0.27702,0.84074,0.075338,0.99434
M783.304T1161.409,0.27629,0.84125,0.075076,0.99434
M593.266T1148.35,0.27587,0.84154,0.074924,0.99434
M697.499T992.528,0.274,0.84285,0.074251,0.99434
M277.181T1188.389,0.27399,0.84285,0.074247,0.99434
M997.827T1401.691,0.27371,0.84305,0.074149,0.99434
M475.877T67.555,0.27347,0.84321,0.074062,0.99434
M733.865T68.384,0.27345,0.84323,0.074054,0.99434
M1079.633T1147.237,0.27336,0.84329,0.074023,0.99434
M501.195T803.697,0.27285,0.84364,0.073841,0.99434
M577.592T1675.781,0.27229,0.84404,0.073638,0.99434
M318.143T1501.634,0.27123,0.84478,0.073257,0.99434
M231.895T92.025,0.27111,0.84486,0.073215,0.99434
M179.056T83.962,0.27016,0.84552,0.072877,0.99434
M573.871T66.828,0.27009,0.84557,0.072849,0.99434
M377.476T89.245,0.26994,0.84567,0.072798,0.99434
M870.809T67.494,0.26754,0.84735,0.071939,0.99434
M389.236T1529.579,0.26724,0.84756,0.071831,0.99434
M943.502T1194.413,0.26673,0.84791,0.071649,0.99434
M885.489T1408.277,0.26625,0.84825,0.071477,0.99434
M489.058T766.222,0.26572,0.84861,0.071289,0.99434
M322.894T87.737,0.26571,0.84862,0.071285,0.99434
M499.24T895.317,0.2657,0.84863,0.071283,0.99434
M429.664T316.504,0.2655,0.84877,0.071211,0.99434
M656.58T941.504,0.26483,0.84924,0.070972,0.99434
M325.269T1475.841,0.26445,0.8495,0.070837,0.99434
M600.854T66.846,0.26357,0.85011,0.070524,0.99434
M700.328T66.684,0.26222,0.85105,0.070044,0.99434
M487.146T735.656,0.26186,0.8513,0.069918,0.99434
M554.292T1585.444,0.26078,0.85205,0.069534,0.99434
M1074.289T1194.304,0.26051,0.85224,0.069436,0.99434
M698.005T988.342,0.26035,0.85235,0.069382,0.99434
M338.162T1582.434,0.26,0.85259,0.069258,0.99434
M924.454T1327.66,0.25997,0.85261,0.069247,0.99434
M251.133T1514.839,0.25967,0.85282,0.06914,0.99434
M809.433T1339.33,0.25862,0.85356,0.068767,0.99434
M1074.191T1193.875,0.25775,0.85416,0.068459,0.99434
M184.986T90.923,0.25762,0.85426,0.068412,0.99434
M500.92T66.885,0.25704,0.85466,0.068209,0.99434
M289.065T88.687,0.25687,0.85477,0.068149,0.99434
M267.448T1582.434,0.25675,0.85486,0.068106,0.99434
M418.974T1483.997,0.25623,0.85522,0.067921,0.99434
M292.923T69.684,0.2562,0.85524,0.067913,0.99434
M653.425T324.611,0.25563,0.85564,0.06771,0.99434
M544.856T67.188,0.25549,0.85573,0.067662,0.99434
M503.141T749.726,0.25487,0.85617,0.06744,0.99434
M355.623T1467.662,0.25416,0.85666,0.067193,0.99434
M577.559T1679.783,0.25371,0.85697,0.067032,0.99434
M265.021T1580.358,0.25279,0.85761,0.066711,0.99434
M581.041T321.831,0.25279,0.85761,0.066709,0.99434
M559.618T1204.987,0.25242,0.85787,0.066577,0.99434
M211.134T1369.064,0.25167,0.85839,0.066314,0.99434
M596.277T932.512,0.25038,0.85929,0.065861,0.99434
M997.983T1402.716,0.24948,0.85992,0.065544,0.99434
M206.082T164.917,0.24886,0.86035,0.065327,0.99434
M1097.514T1402.931,0.24829,0.86074,0.065128,0.99434
M585.878T68.251,0.24734,0.8614,0.064796,0.99434
M1333.355T942.499,0.24575,0.8625,0.064241,0.99434
M558.799T1194.269,0.2457,0.86254,0.064223,0.99434
M562.073T1194.756,0.24455,0.86334,0.063819,0.99434
M673.081T89.605,0.24329,0.86421,0.06338,0.99434
M697.366T1135.904,0.24323,0.86425,0.063358,0.99434
M861.451T1062.153,0.24323,0.86426,0.063357,0.99434
M967.577T1245.908,0.24273,0.8646,0.063185,0.99434
M271.021T88.704,0.2426,0.86469,0.063139,0.99434
M373.169T1117.157,0.24253,0.86474,0.063114,0.99434
M1084.663T1198.774,0.24115,0.8657,0.062635,0.99434
M926.629T1192.286,0.24036,0.86624,0.06236,0.99434
M297.119T136.686,0.23967,0.86672,0.062119,0.99434
M1031.84T1213.333,0.2395,0.86684,0.062062,0.99434
M489.691T902.138,0.2386,0.86747,0.061748,0.99434
M533.158T89.204,0.23831,0.86766,0.061649,0.99434
M836.743T1479.398,0.23816,0.86777,0.061597,0.99434
M1162.717T895.445,0.23802,0.86787,0.061547,0.99434
M873.815T67.938,0.23754,0.8682,0.061379,0.99434
M1009.607T1323.757,0.23675,0.86874,0.061108,0.99434
M265.068T1582.441,0.23651,0.86891,0.061025,0.99434
M389.199T1191.076,0.23395,0.87068,0.060139,0.99564
