"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X36.F9.3.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas"
"M239.129T1031.518","-0.62801659","-0.12299957","-0.51218274","-0.81031454"," 0.43514913"," 1.29095042","-0.05995057","-0.59946095","-0.60601920"," 1.14598688","-0.29457122"," 0.31822432"," 0.09296521"," 0.35023944"
"M431.506T794.717","-0.3711743","-0.6922109","-0.1648855","-0.3796945"," 0.2061856"," 0.9853083","-0.1030066","-0.5732233"," 0.2107216"," 1.0932922","-0.5388800"," 0.7083667","-0.6184499"," 0.2376507"
"M751.34T927.282","-0.58246468","-0.81187811"," 0.24173265","-0.01725878"," 0.10121245"," 1.01569662","-0.69218494","-0.49150405","-0.72828303"," 1.35051825","-0.30893746"," 0.41962666","-0.11294502"," 0.61666943"
"M561.651T1179.172"," 0.5727419","-1.6286500"," 0.2360073"," 0.3953004"," 0.3397694"," 1.1461160"," 0.6799014"," 0.6533355"," 0.8497866","-0.9666514","-1.6167750"," 0.1922440","-1.5907149"," 0.7375889"
"M619.104T906.909","-0.28045535","-1.01300226"," 0.35007708","-0.93730719"," 0.08864394"," 0.36286370","-0.48670366"," 0.02058141","-0.17673782"," 1.17713292","-0.31533605"," 0.82405518","-0.16700923"," 0.55319733"
"M433.624T805.348","-0.12648543","-0.82500524","-0.24084220","-0.30531826"," 0.09999272"," 1.23508217","-0.25124091"," 0.04330549","-0.09480331"," 0.52405077","-0.73489293"," 1.09020298","-0.25285511","-0.16119075"
"M727.414T1292.189","-0.31713467","-0.36202280"," 0.18021188"," 0.16700101"," 0.37396827"," 1.40376497","-0.23827594","-0.58848562","-0.22710590"," 0.02890769","-0.14835702"," 0.03847748","-0.42498759"," 0.11403824"
"M465.141T849.089","-0.48493362","-0.86821814"," 0.24506573","-0.40214758","-0.51870370"," 1.26009424","-0.21877241","-0.03166223"," 0.50878986"," 0.17656530","-0.49905016"," 1.06303103","-0.29302957"," 0.06297124"
"M954.676T1175.377"," 0.01584660","-0.28922693"," 0.76944040"," 0.11475985"," 0.10632862"," 0.61075162"," 0.26484390"," 0.03468193","-1.38538123"," 1.57891595"," 0.08323729","-1.02719824","-1.48565103"," 0.60865126"
"M471.117T721.976","-0.47497712","-1.78101880"," 0.45659744","-0.10410285","-0.01030327"," 1.07711921","-0.27758713"," 0.22158908"," 0.40159196"," 0.74960584"," 0.62351511"," 0.49816064"," 0.09800614","-1.47819625"
"M673.081T89.605","-0.20855216"," 0.29169004","-0.99670957"," 0.32086927"," 0.25976227"," 1.31745953","-0.55302533","-0.77178678","-0.33920010"," 0.99823501","-0.18968293"," 0.01849046","-0.03610260","-0.11144713"
"M367.247T1305.804"," 0.32045389","-0.05394412","-0.06774786","-0.07127872","-1.90580778"," 1.40207243","-0.23475356","-0.57450685"," 0.12675688"," 0.36242817"," 0.25141645"," 0.42415246","-0.07601767"," 0.09677626"
"M465.104T862.717","-0.46873617","-1.68500310"," 0.12969204","-0.06931234"," 0.04635885"," 0.18873026","-0.41720924"," 0.37631201"," 0.03424645"," 0.40719330","-0.12388083"," 1.09560553","-0.31116677"," 0.79717001"
"M415.167T872.593"," 0.03190706","-1.51682353"," 0.39198416","-0.41217657"," 0.34166672"," 1.27546415"," 0.18759309","-0.52819827","-0.06400028"," 0.77734021","-0.14809426"," 0.44000786","-0.11229677","-0.66437356"
"M676.835T65.732","-0.201513511","-0.464245924"," 0.443206895","-0.423728084"," 0.045946826"," 0.506258261","-0.007740102","-0.824569127","-0.455353793"," 1.080359974","-0.310718454"," 0.659289468","-0.177420543"," 0.130228114"
"M351.13T801.057","-0.58050680","-1.42085309"," 0.33071969","-0.02593769","-0.08518891"," 1.09574675","-0.22995224"," 0.12489486","-0.52483398"," 0.60832415","-0.54276227"," 0.53157844"," 0.14606995"," 0.57270114"
"M615.901T66.977"," 0.7524399","-0.0770603"," 1.0711271","-0.7723846","-0.1150144","-1.7820265","-0.1344972"," 1.0382989"," 0.6673599","-0.6907609","-0.5094925"," 1.2261436","-0.3910340","-0.2830989"
"M1192.953T904.029","-0.24726231","-1.12946441","-0.03060882","-0.83051726"," 0.31196821"," 0.64804764","-0.28193458"," 0.13787091","-0.38664676"," 1.15933333","-0.34503595"," 0.92447133","-0.36584382"," 0.43562250"
"M361.323T326.759","-0.91941436","-0.57949421"," 0.13043814"," 0.07296365"," 0.45041568"," 1.06298611","-0.04419105","-0.52933359","-0.56426359"," 1.27722751"," 0.22598974"," 0.11263462"," 0.01936313","-0.71532178"
"M661.142T919.275","-0.5974308","-1.4538862"," 0.3085272","-1.3386959"," 0.3314039"," 0.4265095","-1.4194295"," 0.5842894"," 0.2083735"," 1.6813139"," 0.0341440"," 0.1505097"," 0.5229329"," 0.5614383"
"M1129.063T893.528"," 0.13040715","-1.37867451"," 0.90117272","-1.26703404"," 0.43608384"," 1.58196368","-0.42768603","-1.52250671","-0.12378539"," 0.93368013","-0.04455217"," 0.84407605","-0.17108395"," 0.10793924"
"M610.812T69.546","-0.68143645","-0.13266002"," 0.32145388","-0.23041172"," 0.03108342"," 0.46640618"," 0.31213718","-0.88719231","-0.34736936"," 0.54577899","-0.11359217"," 0.38346795","-0.10367259"," 0.43600701"
"M445.135T747.805","-0.27158538","-0.81400685"," 0.31835599","-0.09602304","-0.67249666"," 0.99059307","-0.29119466","-0.31060418"," 0.08305498"," 0.94161295","-0.45194805"," 0.50197019","-0.14157581"," 0.21384745"
"M873.334T1049.155","-0.2199552","-1.9237044","-0.8271454","-0.1646431"," 0.3757529"," 1.2944904","-0.2249915"," 0.3118428"," 0.2505792","-0.2918633","-0.7766630"," 1.0009570"," 0.1638516"," 1.0314919"
"M271.07T418.897","-0.521975079","-1.236739252","-0.349218993","-0.932673676"," 0.821634188"," 1.084658803","-0.086792793"," 0.025252192","-0.009279201"," 1.458064581"," 0.171905975","-0.727944649","-0.189610855"," 0.492718760"
"M649.307T1120.24","-0.44397250","-0.76384314"," 0.19805602"," 0.03801759"," 0.07854589"," 1.13423221","-0.21436930","-0.66051297","-0.22867988"," 1.17867964","-0.30223440"," 0.07013977","-0.30244427"," 0.21838534"
"M1395.893T980.489"," 0.01167268","-2.41231613"," 0.09852315","-0.23720463","-0.39509567"," 1.27370101","-0.03401664"," 0.27543368"," 0.05054582"," 1.17459988","-0.08573190"," 0.11046159"," 0.40135965","-0.23193249"
"M409.075T617.585","-0.570744731","-0.821795591","-0.379990283","-0.363430010"," 0.338313599"," 1.131804797","-0.678441578","-0.007321612"," 0.018623219"," 0.882647008","-0.075092772","-0.094050268"," 0.166032510"," 0.453445711"
"M375.179T1058.786","-0.82662291","-0.46837476","-0.32051034","-0.19321149"," 0.69667877"," 0.88176769","-0.58072769","-0.50347039","-0.23425828"," 0.93357862"," 0.57509833","-0.05907433","-0.38764419"," 0.48677097"
"M402.187T763.436","-0.40545798","-1.22720637"," 0.03641969","-0.28446719"," 0.05582250"," 1.06486743","-0.17943218","-0.18508037","-0.40720603"," 1.00957352","-0.59543920"," 0.55894901"," 0.16068346"," 0.39797372"
"M885.163T805.657","-0.229040709","-0.449345109","-0.526809311","-0.398716755","-0.525222664"," 1.219299369"," 0.247380343"," 0.042259937"," 0.002918489"," 0.900669213","-0.196878663"," 0.512882598","-1.230812521"," 0.631415782"
"M426.882T91.046","-0.091544719","-0.237876416","-0.098366821"," 0.059011117"," 0.007788698"," 1.163984420","-0.448047949","-0.643646319","-0.381670296"," 0.776508275","-0.320851431"," 0.339065304","-0.347764155"," 0.223410292"
"M771.811T66.858"," 0.29602576","-0.48428675"," 0.57498703","-0.66028797"," 0.13537957","-1.67936678","-0.06618471"," 0.95994761"," 0.68189092","-0.32445234","-0.35678916"," 1.12291743","-0.15254380","-0.04723681"
"M1015.483T980.936","-0.01721575","-2.55911738"," 0.10501744","-0.62033068"," 0.18506104"," 1.21775554","-0.24003827"," 0.02443090"," 0.23314741"," 0.86134171"," 0.12306146"," 0.37165567","-0.07815716"," 0.39338807"
"M451.018T90.59"," 0.12278248","-0.23527954","-0.37477853","-0.18069331"," 0.07351306"," 0.69066397"," 0.16158361"," 0.05836679","-0.70601254"," 0.93299906","-0.25524093"," 0.70001533","-1.02144478"," 0.03352533"
"M545.846T78.22","-0.240737255","-0.191931438"," 0.153702647","-0.097386477"," 0.007771724"," 1.146819532","-0.332203630","-0.649877735","-0.363692058"," 0.832291059","-0.343712172"," 0.154686945","-0.290065259"," 0.214334118"
"M948.606T1193.747","-0.461497846","-1.616268577","-0.020229894"," 0.450012705"," 0.443480348"," 1.246773054"," 0.023642100","-0.655723075","-0.424790409"," 1.085424618","-0.003935927","-0.171781243","-0.324673280"," 0.429567426"
"M251.133T1514.839","-0.08491197","-0.18320925"," 0.08658229","-0.24048851"," 0.02816445"," 1.36448191","-0.32075924","-1.04512969","-0.06225364"," 0.74278799","-0.33935943"," 0.39958928","-0.33107158","-0.01442262"
"M969.698T320.725"," 0.47448313","-1.79765879"," 0.17531679","-0.33221067","-0.26793029"," 1.40506616"," 0.22304572","-0.26819181"," 0.34768606"," 0.61506498","-0.04449464"," 0.15252771","-0.49624890","-0.18645546"
"M365.528T823.98","-0.1517309","-1.2254676","-0.9864731","-1.1165503","-0.2626053"," 0.8645020","-1.1928904"," 0.7776508"," 0.3634500"," 1.6017327"," 0.5254945","-0.7795385"," 0.4061157"," 1.1763104"
"M237.118T1438.218","-0.16396437","-0.32102101"," 0.02685503","-0.06866727"," 0.09718058"," 1.26734835","-0.45107981","-0.72529769","-0.15335267"," 0.84677628","-0.25840423"," 0.59184605","-0.57201308","-0.11620615"
"M722.143T1113.831","-0.929788132","-1.262139112","-0.167837741"," 0.482871832"," 0.234469106"," 1.436937797","-0.203410501","-0.448307165","-0.006271359"," 0.968025337","-0.441666741"," 0.094200448","-0.244789482"," 0.487705713"
"M223.134T1071.799","-0.72969528","-1.68920212"," 0.31904161"," 0.18168519","-0.07193918"," 1.32118194"," 0.13621459"," 0.59288747","-0.52983184"," 0.64237933"," 0.31766028"," 0.74364718","-1.64580775"," 0.41177860"
"M377.164T1417.473","-0.439624855"," 0.272598889","-0.064857615"," 0.355078406"," 0.095196018"," 1.117833134","-0.004963154","-1.077176572","-0.520884097"," 1.310970799","-0.229935540","-0.577468731","-0.416925620"," 0.180158938"
"M320.919T92.078","-0.11342119","-0.29769468","-0.32302893"," 0.41108410","-0.29581089"," 1.35863985","-0.66342340","-0.77179009","-0.07439794"," 1.00966232","-0.20050546"," 0.09362672","-0.12245461","-0.01048579"
"M659.273T944.298","-0.21817375","-0.79811316"," 0.04090746","-0.19992072"," 0.16653784"," 1.19243821","-0.07230234","-0.36578147","-0.84027433"," 0.90617395","-0.16602248"," 0.34436498","-0.13017206"," 0.14033788"
"M937.388T970.431","-0.25984487","-1.45749287","-0.04892093","-0.74542380","-0.01979489"," 1.05848108","-0.40390716","-0.05392596"," 0.18122771"," 0.80517779","-0.19162680"," 0.50682985","-0.09712274"," 0.72634361"
"M299.07T414.239","-0.19106134","-1.11852819","-0.42211061","-1.14195335"," 0.93358158"," 1.04603096"," 0.11353280"," 0.18601594"," 0.08197284"," 1.37343967"," 0.20502027","-1.58704824","-0.03264772"," 0.55375539"
"M942.309T937.647"," 0.164435660","-2.601332400"," 0.125715239","-0.364163009"," 0.484802261"," 0.368986827","-0.212158645","-0.250479932"," 0.251328214"," 0.552386855"," 0.003160745"," 0.468688824"," 0.218988932"," 0.789640429"
"M408.906T66.13","-0.09835738","-0.43406401"," 0.89432336","-0.18625757","-0.21256917"," 0.50526392"," 0.30762606","-0.65753090","-0.38134813"," 0.52826324","-0.37182799"," 0.28416042","-0.29730682"," 0.11962497"
"M533.158T89.204","-0.01193707","-0.30129394"," 0.86867662","-0.33508892","-0.03234071"," 1.01703014","-0.53755015","-0.55476560","-0.31383622"," 0.84613374","-0.70320357"," 0.08456482","-0.03673804"," 0.01034889"
"M333.191T983.058"," 0.04439931"," 0.28164373","-0.11236468","-0.51752532","-0.17260185"," 1.18664408","-0.49470862","-0.81064021","-0.21644494"," 0.86333808"," 0.06950118"," 0.64511710","-0.22323667","-0.54312118"
"M292.923T69.684","-0.11885225","-0.13257024","-0.32041496"," 0.03932422"," 0.13235146"," 1.17430880","-0.03014310","-0.48340593","-0.93554893"," 1.16435477","-0.19608331","-0.50174787","-0.11051517"," 0.31894251"
"M365.136T768.138","-0.05104908","-2.12681120"," 0.06537392","-0.04752931"," 0.28533118"," 0.47172499"," 0.14980829"," 0.12758095","-0.03016307"," 0.91117553","-0.09704765"," 0.26230383","-0.55483899"," 0.63414060"
"M771.203T760.252","-0.15761545","-0.96541482"," 0.48681265","-0.13765922","-0.07789772"," 1.13635423"," 0.02868370","-0.15265105"," 0.07783303"," 0.91303464","-0.85768241","-0.30702932","-0.23794197"," 0.25117371"
"M461.152T871.999","-0.12589329","-1.41569254","-0.03567037","-0.17202183","-0.42519034"," 0.94490640","-0.01716355","-0.01994447"," 0.04202894"," 0.89372274","-0.63120415"," 0.55156044"," 0.11752929"," 0.29303272"
"M481.183T807.444"," 0.2176814875","-0.8152044779"," 0.5278809451","-0.8627455181"," 0.1874306322"," 1.0450667935","-0.4426942238","-0.1622778131","-0.0003563382"," 0.4966695931","-0.4819028783"," 0.6537839729","-0.3989665596"," 0.0356343846"
"M631.8T325.95"," 0.22105366","-1.15182438"," 0.34656154","-0.67672748","-0.24641705"," 1.14075734","-0.85235853","-0.19180521","-0.09604766"," 0.71569704"," 0.03280014"," 0.18456795"," 0.21748156"," 0.35626110"
"M429.265T1258.241","-0.2462792","-0.9400219","-0.6560027"," 0.4771970"," 0.6038313"," 1.0999736","-0.3172245","-1.1264240","-0.2985460"," 0.7534346"," 0.5429796","-0.3461199","-0.1657979"," 0.6190001"
"M356.044T717.249","-0.20591785","-0.29303181","-0.12324202","-0.14040007"," 0.21272666"," 1.10384691","-1.00177639","-0.04105023","-0.01631132"," 0.82263281","-0.18158826"," 0.51579512","-1.02089283"," 0.36920931"
"M1220.32T832.741"," 0.51052266","-1.31156820"," 0.21693572","-1.10049555","-0.27162800"," 0.39765119"," 0.32143328"," 0.29422422"," 0.65182455"," 1.18007640"," 0.07214991","-1.12307587"," 0.23433597","-0.07238629"
"M1202.883T908.106","-0.10056630"," 0.04644091"," 0.36724658","-2.15589459"," 0.51638967","-1.22213465","-0.52746034"," 0.11587784"," 0.22694908"," 0.99847813"," 0.28522636"," 0.82887543"," 0.01254463"," 0.60802725"
"M405.177T839.252","-0.15653348","-0.99413633"," 0.18305943"," 0.04312499"," 0.11878643"," 0.95095471","-0.55322757","-0.19038918","-0.30972510"," 0.82583495","-0.36379105"," 0.59575259","-0.45118707"," 0.30147667"
"M1204.491T868.846","-0.15245493","-0.46058173"," 0.14250922","-0.84349497","-0.34356558"," 1.48050391","-0.16480465","-0.54473795","-0.01563168"," 0.56769931","-0.48658259"," 0.65522130"," 0.12058505"," 0.04533528"
"M333.041T419.397","-0.52081354","-1.06652308","-0.46188632","-0.72835921"," 0.86174596"," 1.13620270","-0.01606898"," 0.06686008"," 0.09261394"," 1.26886814"," 0.27728444","-1.20926727","-0.31182166"," 0.61116481"
"M726.284T1051.577"," 0.144467812","-0.538039842","-1.139794300","-0.474323994"," 0.182785341"," 1.646153689"," 0.122098118"," 0.411364619"," 0.002213762"," 1.087306149","-1.388663895"," 0.643823488"," 0.420448197","-1.119839144"
"M367.103T818.837","-0.1056952"," 0.3088384"," 0.6400998","-0.9568217","-0.3472662"," 0.8418766","-0.4069936","-0.4135373","-0.6280918"," 1.1855922","-0.5702516"," 0.4098892","-0.1158315"," 0.1581927"
"M491.059T89.089","-0.35717612","-0.25962484","-0.66666996"," 0.25823242"," 0.15439614"," 1.39105600","-0.49200547","-1.01541697","-0.17608360"," 0.97183365","-0.30094381"," 0.17826378","-0.03847263"," 0.35261143"
"M300.988T96.154","-0.12819855","-1.01435913"," 0.04567367","-0.15370854","-0.03134714"," 1.35607171","-0.06768373","-0.54165381"," 0.20952251"," 0.58949820"," 0.07918727","-0.34052133","-0.07684871"," 0.07436757"
"M643.847T66.912","-0.12305925","-0.54777895"," 0.35352737","-0.43514243"," 0.07860749","-0.03518739","-0.48817518"," 0.12003041"," 0.31154883"," 0.44837152","-0.48329622"," 1.24935313","-0.40416442","-0.04463492"
"M457.178T974.721","-0.369665777","-0.299180930","-0.186751395","-0.279649778"," 0.363252635"," 1.386861638","-0.801408830","-0.429611291","-0.296238558"," 0.736593244","-0.003890493"," 0.041768651","-0.383625494"," 0.521546376"
"M1322.047T1191.462"," 0.32325087","-1.50641987"," 0.11985136"," 0.90646397","-1.29179413"," 1.54749096"," 0.57907864","-0.20427930","-1.37977920"," 0.95469979","-0.76950801","-0.02921436","-0.23602954"," 0.98618882"
"M777.852T69.273"," 0.491069751","-0.009589978"," 0.526503347","-0.674791427"," 0.253026999","-2.166491974","-0.039421841"," 0.301067858","-0.084243951"," 0.153883376"," 0.072646884"," 0.612071016"," 0.192612357"," 0.371657582"
"M632T325.979","-0.07795262","-1.13233604","-0.10166232","-0.31629265"," 0.10726985"," 1.30209304","-0.60949697","-0.03405648"," 0.23447015"," 0.60774007","-0.45102152"," 0.31664544","-0.45168382"," 0.60628387"
"M601.172T845.875","-0.29689193","-0.90985482"," 0.21750514","-0.15049279"," 0.04537785"," 1.15946781","-0.50309015","-0.37492187","-0.05107338"," 0.73167911","-0.41946539"," 0.51476448","-0.15543794"," 0.19243388"
"M610.849T834.902","-0.01570339","-0.52278188"," 0.32179065","-0.50329769","-0.23735783"," 1.22470968"," 0.17960651"," 0.07990247"," 0.05002905"," 0.98347710","-0.28147375","-0.43916962","-0.93841322"," 0.09868192"
"M310.974T92.682"," 0.07001684","-1.14895856","-0.24436990","-0.28430719","-0.29595501"," 1.17988395","-0.64229009","-0.52723245"," 0.18919046"," 0.96384326","-0.31336004"," 0.89870394","-0.11033311"," 0.26516790"
"M494.854T65.043","-0.49403721","-0.29806995","-0.19060985"," 0.18079719","-0.09555094"," 1.12267252","-0.06434641","-0.84552262","-0.12698518"," 0.91283707","-0.41192143"," 0.38361332","-0.32739161"," 0.25451511"
"M413.17T1141.015","-0.44079126","-1.26209920"," 0.04315819","-0.60280334"," 0.15759030"," 1.17859529","-0.31374105","-0.36306271"," 0.25105823"," 0.62060568","-0.14251308"," 0.61802756","-0.22302934"," 0.47900472"
"M433.716T806.299"," 0.03470950","-0.38110655","-0.81238404","-0.79330085"," 0.07029968"," 1.37736694","-0.17814610","-0.01172564","-0.05037053"," 0.60220813","-0.53070753"," 0.80563749","-0.67993667"," 0.54745618"
"M1162.945T896.606","-0.49388016","-1.24768738"," 0.53122126"," 0.24214877","-0.05319621"," 1.39407909"," 0.05563541","-0.95675609","-0.09345247"," 0.79410476","-0.46139730"," 0.52016955","-0.29230525"," 0.06131603"
"M373.169T1117.157","-0.63073438","-0.14495464","-0.11669168"," 0.22895575"," 0.20563784"," 1.14538126","-0.25473873","-1.14617899","-0.30313312"," 0.89796842","-0.08042284"," 0.05497886","-0.20729917"," 0.35123143"
"M776.814T66.22","-0.06223907","-0.97877975"," 0.38949589","-0.59135367","-0.19541338"," 0.93311913","-0.05520724"," 0.43681364","-0.11627745"," 0.23108980","-0.45901378"," 0.99449778","-0.33797762","-0.18875428"
"M779.158T89.251"," 0.1722702","-0.5125519"," 0.5642108","-0.3467641"," 0.1724530"," 1.0846307","-0.4538614","-0.5616270","-0.2767573"," 0.9888183","-0.2012251","-0.6125265","-0.3186754"," 0.3016056"
"M869.797T67.374"," 0.31102014"," 0.26377691"," 0.97211292","-0.56048307","-0.28188860","-1.62491831","-0.27437627"," 0.88536444"," 0.59184573"," 0.02018588","-0.63533704"," 1.23322765","-0.68898147","-0.21154890"
"M806.159T933.966"," 0.07359127","-2.89616276"," 0.04852173","-0.27967074"," 0.45296562"," 0.71815425","-0.14544345"," 0.09057725"," 0.09457009"," 0.60534981"," 0.20897756"," 0.32106751"," 0.23586796"," 0.47163390"
"M407.9T66.13","-0.11184555","-0.29276467"," 0.29186130"," 0.02916707"," 0.18209747"," 0.39825500","-0.27296158","-0.70549406","-0.10825427","-0.10979194","-0.35148196"," 0.62778520","-0.20261315"," 0.62604114"
"M1031.917T1222.934"," 0.532638977","-0.832050013"," 0.280726395"," 0.033620550","-1.215182796"," 1.118217343","-0.423579524"," 0.249882615","-0.006804125"," 0.048969406"," 0.453038330"," 0.625336880","-0.258027204","-0.606786835"
"M806.921T938.616"," 0.09625169","-2.76341265"," 0.01834276","-0.13726613"," 0.29602087"," 0.89492690","-0.23777078"," 0.05882672"," 0.13746074"," 0.72451378"," 0.14953950"," 0.23271287","-0.01214433"," 0.54199805"
"M389.236T1529.579"," 0.23433542","-0.02168376"," 0.15144688","-0.13954993"," 0.22766400"," 0.63079033"," 0.02743426","-1.13855187","-0.53358304"," 1.15498933","-0.03192378","-0.34312003","-0.64109884"," 0.42285103"
"M469.115T876.627","-0.571384784","-2.230388112"," 0.443431369","-0.316784207","-0.003466746"," 1.122677006","-0.176204907"," 0.141517910","-0.074785704"," 0.916316858"," 0.153415993","-0.126013353","-0.094865116"," 0.816533794"
