"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"M790.331T974.804",0.035707,-0.0059475,-0.001349,0.023749,0.020958,0.010226,-0.014893,-0.0031967,0.0079274,-0.018335,-0.0042138,-0.022745,0.0078412,0.015548,0.0014574,-0.026054,0.0048601,-0.0010303,-0.0094145,-0.018335,-0.027156,-0.010054,0.0001754,0.023254,-0.0067253,-0.007848,-0.00056653,-0.012002,0.010919,0.0027721
"M881.336T941.124",0.024293,-0.0048499,0.016716,-0.0031461,0.022104,0.0016893,0.015197,-0.016477,0.020851,-0.0079423,-0.020646,0.0020515,0.014695,3.4595e-05,-0.027605,0.0046659,-0.0045905,0.0049694,-0.0086629,0.0010674,-0.0018067,-0.023556,-0.013164,0.0025544,0.013222,-0.012974,-0.0072094,-0.0071448,-0.017172,-0.0065545
"M949.356T902.335",0.026253,-0.0026353,-0.00074027,-0.0042073,0.014978,0.010451,0.0031359,-0.01415,0.019225,-0.0057669,0.0061056,0.00068874,0.0074033,0.00055639,-0.020208,-0.0066796,-0.021984,0.021548,-0.012545,0.0049652,-0.0097026,-0.0081974,0.00062666,0.0058002,0.015306,-0.0040317,-0.0098077,0.020139,-0.030164,-0.0014749
"M513.174T813.875",0.035403,-0.0007355,0.00014735,-0.014084,-0.0023536,0.015559,-0.0027924,-0.0086186,0.0075657,-0.015223,0.0090018,-0.012807,-0.0092962,-0.001953,-0.019053,0.0011766,-0.0049742,-0.0045682,-0.0099864,0.010213,0.00035836,1.5805e-05,0.0072634,0.0018304,0.022059,0.009902,0.032008,0.0039761,-0.011227,-0.0050794
"M895.359T935.639",0.028019,-0.00073511,0.0041425,0.0088915,0.014977,-0.0089382,0.016305,-6.6383e-05,0.0027277,-0.00038989,0.010258,-0.019858,0.0029394,-0.013817,0.0094001,-0.0091397,0.0038021,-0.0017629,0.0064492,-0.0073083,-0.024673,0.0075109,0.027946,0.0016151,0.00057896,0.0033262,-0.0085629,0.0012955,0.0095195,-0.0012996
"M822.526T1212.039",0.021842,0.0046514,-0.01385,-0.025797,-0.01973,0.0068844,-0.020269,-0.019576,-0.014527,0.015788,-0.015897,0.0060432,0.0091383,-2.4223e-05,0.012828,-5.0396e-06,-0.0075556,0.0053005,-0.0075371,0.0035435,-0.011046,-0.012138,-0.0045681,0.0075706,0.0024638,-0.0036131,-0.0098789,-0.022535,0.00081129,0.0028651
"M704.522T1355.605",0.00077343,-0.02044,0.021526,-0.016932,0.015163,0.046714,0.029598,0.0077955,0.0011015,-0.01548,-8.4151e-05,-0.037343,0.0073172,0.039645,-0.011629,0.019257,0.002708,-0.013186,-0.045147,-0.0077015,0.0087066,0.020363,0.0081005,0.019678,0.010908,0.028771,-0.016219,-0.018374,-0.038651,-0.0020306
"M972.391T940.951",0.032928,-0.0040874,0.00080709,0.00099898,0.021423,0.00148,0.00018084,-0.0091443,0.012246,-0.01631,0.0026481,-0.0052422,-0.012227,-0.022474,0.0005871,-0.0026647,0.012149,0.0029311,0.0028316,0.0032426,-0.0035933,-0.0060173,0.0072013,0.012066,0.033549,-0.00042263,0.0081124,-0.044366,0.0081913,-0.0060601
"M351.108T857.905",0.022776,0.0056743,-0.026693,-0.019011,0.01282,0.012829,0.0073036,0.0045922,-0.012677,0.0040228,0.01781,-0.0074003,-0.0082941,0.0044407,-0.021071,0.038804,-0.028319,0.010865,-0.043369,-0.013311,-0.0026172,0.0062151,0.0074678,-0.0061903,0.0021335,-0.036462,0.02074,0.013257,0.0018566,0.0025902
"M866.86T1039.673",0.026666,-0.016027,0.010966,0.011288,0.015077,0.013955,-0.0045035,-0.011725,0.029204,-0.022205,0.0012107,0.013075,-0.0033341,0.024072,-0.018522,0.014715,0.012865,-0.030105,0.010244,-0.024108,0.0064076,-0.020026,-0.0087313,0.011748,-0.010523,-0.011987,-0.024993,0.027777,-0.017462,-0.0047882
"M395.287T1352.626",0.0027278,-0.0033691,-0.0054113,-0.011263,0.007345,0.02859,-0.0084344,0.0077866,0.02048,0.0073051,-0.029386,0.0068389,0.020572,0.014393,0.0042318,-0.018365,-0.012956,0.021232,0.0063889,0.0076753,-0.017069,-0.0099144,0.0032207,-0.054736,0.013882,-0.043458,0.037452,-0.013924,0.027163,0.0026832
"M515.185T908.801",0.029236,-0.0086222,0.00040637,-0.0084341,0.0023687,0.014695,-0.0024587,-0.0078672,0.018021,-0.0068756,0.0083669,0.010836,-0.011412,-0.024635,-0.020329,0.0060982,-0.015667,-0.0072554,-0.013752,0.013044,-0.017376,-0.00099072,-0.01113,-0.0067781,0.0056986,-0.01811,-0.0066212,0.019722,-0.0054903,0.003204
"M640.557T1608.472",0.0070101,-0.03052,0.026238,0.012479,0.0030249,-0.016542,-0.010753,0.012617,-0.001807,0.0078553,-0.011543,-0.00054112,-0.019097,0.0050079,0.0048448,-0.010112,-0.041891,0.0051963,0.00028672,-0.0065574,0.0028555,-0.022146,-0.0053993,-0.0055005,-0.0042652,0.0064346,0.0050066,0.030228,0.0075327,0.0022138
"M349.196T1389.794",0.014635,-0.002119,0.00075609,-0.013213,-0.014665,-0.010264,0.01632,0.041911,-0.0062758,0.018338,0.029071,-0.02787,0.011898,-0.00024201,0.0088476,0.007984,-0.01029,0.019109,0.0010721,-0.005983,-0.008734,0.025241,0.012917,-0.01445,-0.013607,0.01668,0.016268,0.0053511,0.0033354,-0.0028129
"M423.212T1319.031",0.0063867,0.01516,-0.02274,-0.028043,0.0076125,0.0064664,-0.035803,-0.0096911,-0.027063,0.014458,0.0074222,-0.0025623,0.024888,0.0031008,0.0036079,0.00072598,-0.016248,-0.0071371,0.033349,-0.026723,0.0029194,-0.022232,-0.028907,-0.026811,0.010412,-0.019028,-0.0019429,-0.019578,0.0011087,-0.0073688
"M697.239T908.018",0.027398,-0.00040477,-0.0080105,0.0081827,0.010087,-0.00021296,0.0019299,-0.0001994,0.0031427,-0.0015953,-0.00053553,0.0064222,-0.0039439,-0.0031275,-0.0036116,0.0025154,-0.003552,0.00058044,0.0021325,0.013672,0.0016326,-0.0076457,-0.027257,0.0088983,-0.0010933,-0.027036,0.018163,-0.012297,-0.0027532,-0.00091098
"M538.212T908.195",0.038624,-0.0026768,-0.0039261,0.0046608,1.3206e-05,0.0031846,0.0067691,-0.0029637,-0.0083037,0.0084249,-0.0038177,-0.015107,-0.013907,-0.0011374,0.0028638,0.0019128,0.021924,-0.0013896,0.014493,0.009292,0.0040263,0.010005,0.020378,0.0092254,-0.0069604,-0.013736,-0.017659,0.00083156,0.0079663,-0.00020474
"M651.413T1339.403",0.021745,-0.0028189,-0.00065747,-0.024265,-0.018133,-0.0049758,-0.014303,-0.010237,-0.016645,0.013512,-0.020315,0.026226,0.0067541,-0.0099818,0.0082346,-0.0039605,0.0094155,0.0030232,0.010495,0.010915,-0.0049558,0.0016315,-0.0052011,0.017801,0.0067693,0.01042,0.022244,-0.0047916,-0.0044664,-0.0011776
"M507.173T926.047",0.032164,0.00054315,-0.0013686,0.0064388,0.024221,0.00029873,0.003677,-0.0071953,-0.0021807,-0.01381,0.0038221,-0.0023925,-0.01033,-0.0088254,0.007919,0.010515,0.015465,-0.0093131,-0.0038732,0.0074512,-0.0064396,0.0095939,-0.0057427,0.01205,-0.0072977,-0.010979,-0.008546,-0.0010929,0.0017447,-0.0011107
"M541.474T1573.977",0.026321,-0.039184,0.030962,0.0087034,-0.016135,-0.031741,0.0084273,0.014407,-0.0084388,-0.017766,-0.0094115,0.0032695,-0.023685,-0.028888,-0.011686,-0.0027783,-0.0051684,-0.024859,-0.0017766,0.0077095,0.0070047,-0.019683,-0.017319,-0.010455,-0.00037853,-0.013004,0.00038343,0.043263,0.0055457,-0.0052942
"M849.321T917.809",0.029444,-0.00047717,-0.0099852,0.0059978,0.023004,0.0010617,0.0054636,-0.00086066,0.00566,-0.0051839,0.018635,-0.0058925,-0.018038,-0.039459,0.016538,-0.014194,0.0056285,0.0012222,-0.011954,0.0083047,0.0020485,-0.00024887,0.0055613,-0.0027717,-0.014283,0.01381,0.0083566,-0.011076,-0.0065888,0.0026122
"M1076.413T957.42",0.03196,-0.010537,0.0086819,-0.0005267,0.012749,0.0027629,-0.013831,-0.0025867,0.020766,-0.002367,0.022193,0.001446,-0.0077,-0.0122,0.0073015,-0.011643,0.014915,-0.013444,-0.0052656,7.4835e-05,0.010292,-0.0088172,0.0075966,0.0014454,-0.011563,0.01933,0.0087882,0.011495,-0.029741,0.0019612
"M839.497T1323.85",0.019685,0.0011188,-0.0065548,-0.018943,-0.03013,-0.0031762,0.0011423,-0.017255,-0.010363,0.019034,-0.020583,0.003572,0.0021371,-0.023965,0.0028325,-0.0080248,-0.014692,0.013613,0.0090886,-0.007401,0.008512,0.012931,-0.012359,0.0087867,0.0029486,0.008981,0.0062457,0.0011833,-0.013225,0.0039861
"M806.333T896.321",0.0351,0.00048959,0.0012859,-0.0014049,0.023347,-0.00027053,0.0097562,-0.0053623,-0.00071384,-0.015776,0.010963,-0.0088734,0.0039277,-0.018428,0.01516,-0.01314,0.0081785,0.0027132,-0.010908,-0.0077585,-0.0023415,0.0088659,-0.002806,0.0027111,-0.00036986,-0.0081479,0.0095687,0.0030667,0.0021144,0.0027415
"M476.194T828.514",0.040145,0.0047347,-0.015592,0.019067,0.0023341,0.023059,-0.038516,-0.008418,0.014441,-0.022572,-0.0056851,-0.023868,-0.013016,4.9977e-05,-0.010216,-0.0075854,0.0063267,-0.0034363,0.024097,-0.0035991,-0.010443,-0.00059871,0.0053346,0.015642,0.019048,0.020713,-0.016209,0.017615,0.011048,-0.006861
"M748.518T1322.784",0.011374,-0.020227,-0.01446,-0.022192,-0.011798,0.041839,0.05592,-0.0067142,-0.00050415,-0.038225,-0.0021366,0.00037425,-0.0024357,0.015549,-0.032866,-0.0042344,0.003622,-0.0074026,0.0125,0.050289,0.032768,-0.024626,0.012271,0.001736,0.021037,-0.018205,0.049444,0.043975,0.020132,-0.00063258
"M369.19T1295.888",0.012719,0.0073125,-0.025547,-0.0044,-0.0065212,0.0047462,0.028823,-0.0015539,-0.0068867,0.0075093,0.0017338,-0.019129,0.0036068,0.0054988,-0.0026001,-0.0023747,0.028812,-0.0015654,-0.014822,-0.0075868,0.0037264,0.00086361,0.011036,-0.0023083,-0.00058748,-0.026679,0.001625,-0.010774,0.016403,-0.0022583
"M819.312T959.199",0.029371,-0.0054586,0.010224,0.03127,0.034855,-0.0058676,0.013061,-0.0010238,-0.0045541,-0.013555,-0.011642,0.00050028,0.013486,-0.011173,0.034821,0.0098176,-0.010578,0.006302,-0.011581,-0.012185,-0.017339,0.00054024,0.0060097,-0.016621,0.010426,-0.012718,0.014839,-0.017828,-0.0068386,-0.0047986
"M984.375T812.644",0.025694,0.0078848,-0.0018949,-0.0094756,0.052828,0.0090727,-0.0084416,-0.0082628,0.025146,0.0038199,-0.00297,-0.015153,0.0023263,-0.0081759,0.01286,-0.004319,0.0084907,-0.0019577,-0.028102,-0.0058909,0.0057683,-0.01108,-0.0004027,0.010754,0.023555,-0.00037017,0.028714,0.010749,0.0018012,-0.002579
"M472.321T1423.013",0.012581,-0.0086323,0.026724,-0.015842,0.010423,0.0025182,-0.010369,0.028101,-0.011055,0.00081774,-0.0026798,-0.0060117,-0.017292,0.011386,0.015121,-0.0094593,0.0023016,-0.00075331,-0.011711,-0.011887,-0.0045663,-0.026482,0.0085805,0.011789,-0.013755,0.00092331,0.0031132,-0.021119,-0.015049,-0.0048911
"M513.269T1221.408",0.029542,-0.0039058,-0.023325,0.0057415,-0.015309,-0.00033391,0.0058566,-0.0011674,-0.010308,0.0073241,-0.012531,0.019354,-0.0061311,-0.0067852,0.0038835,0.0018352,0.034527,-0.0023927,-0.012694,0.010204,-0.007133,0.0093002,0.0067854,-0.0047942,0.013219,-0.017902,-0.0095081,0.0063377,0.00023674,-0.0038435
"M849.325T990.311",0.027549,-0.0062153,0.003824,0.014277,0.0083824,0.0020836,0.0095917,0.0049365,0.0053872,0.0054034,0.0084068,-0.022381,-0.0019336,-0.021763,0.0057695,-0.026752,-0.0037387,-0.0024916,-0.012302,-0.0094858,0.00077306,0.0037565,0.029738,-0.013266,0.0011466,0.0005258,0.0086537,0.0040401,-0.0060623,-0.0013446
"M844.318T843.183",0.033802,0.0021858,-0.0073332,-0.0071593,0.020103,-0.0037979,0.0076982,-0.0091549,-0.0086805,-0.0019353,0.027355,-0.01882,-0.0051105,-0.014567,0.0307,0.011142,0.0045041,0.0071464,0.0094428,-0.00747,0.0076341,0.011332,-0.001146,-0.0096138,0.011275,0.005166,-0.011402,0.037965,-0.0088483,-0.0072565
"M981.368T857.905",0.026389,-0.00050209,0.0025222,0.00071509,0.012493,0.0047522,0.0023278,-0.0046746,0.014133,-0.0035964,0.002097,-0.0084395,-0.013789,0.0035466,0.00087689,0.0058672,-0.012822,0.03174,-0.0012646,0.0055983,-0.016601,-0.017185,-0.0022789,0.0018386,-0.0051592,-0.007915,0.0026074,0.037198,-0.013402,-0.00091705
"M711.567T1574.614",-0.011076,-0.031015,0.045572,-0.0018322,0.0097171,0.016031,-0.021915,-0.020136,0.0011849,0.023104,-0.0096313,-0.020956,0.0079757,0.0043192,-0.005786,0.04461,-0.024808,-0.0105,-0.026147,-0.033122,-0.019187,-0.013664,0.0026389,-0.0089682,0.012098,-0.017894,0.004272,0.020767,-0.003636,-0.0048806
"M424.206T1456.482",0.0045189,-0.0049015,-0.014962,-0.0077114,-0.0099527,0.013368,-0.025181,-0.011759,-0.024858,0.0065606,-0.019186,0.011465,-0.00072655,-0.020768,-0.017958,-0.01916,0.028612,-0.015982,0.019096,-0.027168,0.028595,-0.033474,-0.023403,0.023562,0.014717,0.0072049,0.0076039,0.019271,0.022957,-0.0019391
"M1111.407T857.905",0.025943,-0.0025455,0.0032397,0.0017464,0.034577,0.010375,0.021708,-0.001858,-0.0020618,0.015995,-0.02038,-0.024112,0.013388,0.016885,-0.00087028,-0.013972,-0.03913,0.014301,-0.029525,-0.0065915,0.018612,0.012377,0.018379,-0.021089,-0.010042,-0.037641,0.032521,0.045114,-0.02603,0.00020467
"M659.432T1389.647",0.021073,-0.0090555,0.0067718,-0.014204,-0.014203,0.007283,0.001182,0.021592,-0.0047445,0.016239,-0.015781,0.01976,0.039357,-0.025715,-0.013277,-0.026755,0.0093613,-0.0072716,0.0088489,0.0047838,0.012067,0.030958,-0.0034874,0.005365,-0.005088,-0.021154,0.033605,-0.013871,0.0048203,0.0019836
"M822.841T1023.188",0.03137,-0.0083546,0.0080982,0.016874,0.0049815,-0.017722,0.023752,0.00259,0.00046846,0.0081633,0.0025603,-0.009426,-0.0089542,-0.00053718,0.0082695,-0.020241,-0.0025852,0.010411,-0.0037314,-0.0003756,0.032229,-0.00095829,0.0084127,0.0025203,-0.031186,0.012402,-0.0054977,-0.0085015,-0.0061598,0.0040087
"M960.389T959.199",0.031156,-0.0063301,0.013026,0.0022567,0.022884,0.0086617,-0.0026819,-0.020408,0.030081,-0.024144,-0.0058495,-0.005625,0.0001248,-0.012273,0.0022996,0.013365,-0.00060302,0.0040403,-0.0039325,0.0030535,-0.014962,-0.01757,-0.019666,0.029272,-0.009844,0.015092,-0.01432,-0.007928,-0.001847,-0.0018424
"M862.501T1125.643",0.029538,0.0032377,-0.01555,-0.011347,-0.031267,0.0065633,-0.013063,-0.011307,-0.015932,0.016648,-0.0020974,-0.0033092,-0.0041623,-0.0082929,0.012241,0.01081,-0.010903,-0.0032127,-0.0063992,0.00661,0.0099835,-0.01764,-0.0070481,0.00027617,0.011143,-0.0065864,-0.0011365,-0.0027222,0.0071186,0.003091
"M867.589T1591.283",-0.00065944,-0.034841,-0.019473,-0.014903,0.024104,0.00023021,-0.0097173,0.05553,-0.0057386,-0.0092206,0.023391,0.019521,0.002654,0.0082839,-0.024212,-0.020585,0.009466,0.012613,-0.0038096,-0.0017911,-0.022091,-0.030127,0.0069211,-0.020905,-0.0074621,-0.032091,-0.032262,0.0010529,-0.01597,-0.0097245
"M1017.391T843.183",0.031447,-0.0023593,-0.0020387,0.00048618,0.018913,-0.0010695,-0.0023692,-0.011148,0.0011562,0.0029552,0.0068313,0.0016869,-0.0097336,-0.013454,-0.0032561,0.017335,0.00039013,0.014593,0.017443,-0.0093016,0.017873,-0.0044281,0.013493,0.016134,-0.0029115,0.016946,-0.012771,0.027587,-0.0097598,-0.0006437
"M955.379T843.183",0.03168,0.00030809,0.00049981,-0.0018606,0.029612,0.0029444,-0.0088633,-0.015013,0.011474,-0.0073215,0.0053117,-0.0029591,0.0026552,-0.011109,-0.0076083,-0.0050396,-0.001451,0.01401,0.015056,9.6249e-05,0.017193,-0.017296,-0.015083,0.014855,-0.0084136,0.010223,0.023024,-0.012516,-0.0037778,0.00023578
"M447.25T1372.484",0.0093189,0.014388,-0.021721,-0.016752,0.0069119,0.012817,0.020539,-0.032009,0.0076267,-0.0075071,-0.039659,-0.020583,-0.04793,-0.0033731,0.0075229,-0.0055072,0.027278,0.014919,-0.014565,0.042322,0.034815,0.017259,-0.030155,-0.036517,0.03843,0.0069672,-0.01124,-0.033654,0.05248,0.0059263
"M519.225T1025.439",0.036636,-0.0042451,-0.0031951,0.03167,0.013584,-0.010571,0.018972,-0.0096644,-0.021605,4.7029e-05,0.018683,-0.019352,0.02073,-0.012351,0.011818,0.0079182,-0.0064228,0.0091226,-0.02266,-0.0015923,-0.0069133,-0.0059229,-0.029897,-0.011643,0.015177,-0.018383,-0.0019528,0.012303,-0.019508,0.0057899
"M867.338T941.124",0.025814,-0.00074708,0.00034151,0.00061442,0.029932,0.0066222,0.0032492,-0.010003,0.005062,0.00033419,0.0081827,0.018596,0.0022119,-0.016288,-0.016682,-0.0018939,-0.012071,0.00012202,0.0065606,-0.017172,-0.0079392,0.0087679,0.0036542,-0.00029845,-0.0044219,0.0078085,0.0049047,-0.010949,0.0013177,0.00042028
"M817.32T1025.439",0.028612,-0.01138,0.015118,0.019786,0.022403,0.0003206,0.018516,0.00087602,0.0015016,-0.0037284,-0.0070578,-0.0037462,-0.0043506,0.0049737,0.0033585,-0.029727,0.015874,-0.014775,-0.00062148,-0.029867,-0.0049749,-0.027924,0.032005,0.0098207,-0.015519,0.0037532,-0.0065093,-0.010514,0.00019187,0.0023159
"M629.459T1473.698",0.011196,-0.011274,0.032434,-0.023193,-0.00019411,0.0080484,-0.022755,0.0025964,-0.010806,0.0017837,0.001528,0.0040286,0.0059011,0.010433,-0.0076602,-0.028347,0.026197,-0.011901,0.011135,-0.0046861,-0.0035452,0.015218,-0.012371,-0.0034358,-0.025966,0.0076416,0.01301,0.015445,-0.0036085,-0.0011424
"M505.273T1221.035",0.026994,-0.0038935,-0.020101,-0.0027455,-0.011256,0.0089178,0.0011414,-0.0051348,-0.0090105,0.0018798,-0.013837,0.0083808,-0.0041812,0.003097,0.0074002,0.0071624,0.022784,-0.0021842,-0.0071541,-0.00056826,0.004429,0.007115,0.0026686,-0.0088583,0.0095116,-0.0072349,-0.0075752,0.018468,0.0024538,0.0026698
"M655.418T1406.703",0.023152,-0.01018,0.017808,-0.012228,-0.0073188,-0.00060302,0.0020472,0.029253,-0.016644,0.011529,-0.0060528,-0.016899,0.0085482,0.0030726,0.014845,-0.011601,0.020373,0.015316,-0.012972,0.023983,0.029238,0.0067319,0.0018854,-0.0065386,0.013081,-0.021139,0.0035274,0.0070148,0.024647,-0.00056293
"M847.517T1163.004",0.033022,0.018324,-0.049371,-0.0048489,-0.015221,0.024576,-0.036408,0.0014366,-0.01529,-0.014589,0.036943,0.0022972,0.00783,0.032632,0.037277,0.01168,-0.00040133,-0.053668,0.0024626,0.015829,0.010631,-0.0069683,0.0025328,0.0026409,0.016644,-0.012782,-0.044546,-0.00038639,-0.012825,-0.0067115
"M936.367T941.78",0.024618,-0.0013502,0.0054389,0.0089343,0.025635,-0.0059446,0.0038449,-0.0066476,0.0096824,-0.0063876,-0.0033879,0.011859,0.0089777,-0.011628,0.0075189,-0.0028737,-0.0044598,-0.0088685,0.00021419,-0.017914,-0.0089953,0.010212,0.013497,-0.00201,-3.6123e-06,0.0039767,0.0051154,-0.0041399,0.015289,-0.0024303
"M985.385T959.199",0.044059,-0.0091878,0.001523,0.011422,-0.0086301,0.0050171,0.0050235,0.0042652,0.0015924,0.0062635,0.0062151,-0.015962,-0.0084879,-0.0077742,-0.0052362,-0.017178,0.0086118,-0.023846,0.008956,0.0051866,0.0023595,0.0003323,0.0080255,0.0050049,0.00030798,-0.01112,-0.003606,-0.0044889,0.0065397,0.0018212
"M549.39T1245.233",0.017785,0.015539,-0.010686,-0.036462,0.037422,0.0070577,-0.012539,0.0071012,-0.037419,0.01718,-0.011298,-0.010507,0.0053613,0.027384,0.039771,-0.031962,-0.026526,-0.0055716,0.0202,-0.0083324,-0.022043,-0.022967,-0.023515,-0.029161,0.049083,0.0089659,0.012611,0.0052142,0.0024323,0.0076096
"M898.349T936.403",0.027748,-0.0070336,0.0081407,0.0073902,0.011225,0.0025428,0.0035325,-0.010517,0.0032798,-0.00012219,-0.0081659,-0.0052844,-0.010778,-0.013422,-0.009545,-0.005507,0.0018683,-0.0037342,0.0016405,-0.0093405,-0.0005592,-0.018544,0.019656,0.01158,0.0076452,0.0070733,-0.0043084,-0.0037934,-0.010515,-0.0032802
"M871.337T832.505",0.035252,0.011313,-0.011498,0.027461,0.03749,0.0088231,-0.0017142,-0.0011779,-0.00047108,-0.013826,-0.0029451,0.0046077,-0.002654,-0.011914,-0.0076849,0.0093083,-0.015786,0.0051563,-0.00283,-0.0086374,0.00097405,0.0098608,0.0084714,-0.011808,-0.027518,-0.0096109,-0.026962,0.0045048,0.0037428,-0.0031316
"M519.185T891.73",0.035742,-0.0020432,-0.0060254,-0.015757,-0.0048852,0.0079117,0.0095687,-0.0095127,0.012529,-0.0057435,0.011327,0.0035577,-0.00485,0.008531,-0.01773,0.00023081,0.010768,-0.010463,-0.0125,0.012947,-0.0087996,-0.0075615,-0.016886,0.0055209,-0.0013315,-0.010106,0.0061507,0.0023185,-0.0035545,-0.0030249
"M427.165T783.656",0.036945,0.0126,-0.015886,0.0059997,0.027351,0.0035443,0.0022187,-0.014696,-0.00034664,-0.0044958,0.030907,-0.0072155,-0.02249,0.017818,-0.003236,0.00081539,-0.0085188,0.016958,0.022231,-0.0073737,-0.0074253,0.0049947,0.036385,0.009634,-0.0014829,0.020958,0.0069481,0.0042533,0.015587,-0.0038727
"M970.4T881.272",0.035248,0.0027114,0.00019735,0.013833,0.035931,0.014614,-0.014755,-0.0071925,0.012551,-0.017626,0.00098817,-0.022794,0.0021343,0.0062951,-0.0066262,0.003765,-0.015365,-0.0028645,0.0017773,-0.0066478,-0.0065338,-0.0089701,-0.0091479,0.025869,-0.016261,0.013909,0.0021737,-0.011506,-0.0070828,-0.0045739
"M1147.442T940.951",0.033575,-0.0014384,-0.0016247,0.016718,0.01285,0.0035739,0.010394,0.0061857,-0.0035248,0.0047242,0.0010769,-0.027074,-0.00095119,-0.014365,0.027779,0.0033735,-0.011167,0.026766,-0.0043463,0.00076351,-0.0083874,0.00064779,0.016666,0.018348,0.017863,-0.0051185,0.0073965,-0.016732,0.026747,-0.0081433
"M346.253T1607.605",0.00029669,-0.012582,0.018978,0.016563,-0.0082282,-0.006673,-0.0013409,0.0088558,0.0057338,0.016686,0.012108,0.018634,-0.0081735,0.0085094,0.010204,-0.00073896,0.01713,-0.0050342,0.023175,0.0016667,-0.0016838,0.00012316,-0.027178,0.00069843,0.014086,0.007562,-0.0017459,-0.022053,0.026556,-0.001325
"M652.416T1356.524",0.023936,-0.0092498,0.0032366,0.0054077,-0.019809,0.00065958,-0.01105,-0.0044814,-0.0075695,0.0061375,-0.017731,0.020058,0.0018664,-0.0095736,0.021394,-0.015475,0.0068394,-0.020338,-0.008507,0.00080359,0.012341,0.004451,-0.024479,0.0091133,-0.0066053,-0.0015677,0.019106,0.014015,0.0055303,0.0068054
"M874.349T992.353",0.02907,-0.0040275,0.007335,0.013937,0.0142,-7.3e-05,0.0073612,-0.0096434,0.0024159,0.0024886,-0.0046321,0.011062,0.00070492,-0.013512,-0.00041514,0.0051202,0.002662,-0.01553,0.003664,-0.0021017,0.014832,-0.008705,0.013625,0.0091493,-0.010061,0.0041086,0.0037411,-0.011799,0.0021073,0.0023905
"M958.387T951.54",0.03727,-0.0064918,0.0054172,0.0033519,0.0096177,0.0066473,0.00031138,-0.0072766,0.016562,-0.018392,-0.005023,-0.0045468,-0.010471,-0.0047646,-0.0035599,0.0044447,-1.1039e-05,-0.0082654,-0.018906,0.0050636,-0.0048262,0.015127,-0.0072419,0.0014706,0.0081983,-5.7021e-06,-0.0066118,-0.011238,0.0028994,0.0010389
"M901.354T973.898",0.025651,-0.0019331,0.0032746,0.012122,0.023213,-0.0028431,-0.00013262,-0.0029323,0.014619,-0.0021279,-0.013405,-0.0083969,0.023776,0.0039022,-0.0082369,-0.0098768,-0.0031916,0.0097837,-0.0065127,-0.019331,0.0068797,0.0039315,-0.012289,0.0026087,-0.020864,-0.004529,0.010389,-0.00075588,0.0084612,-0.0042803
"M993.368T827.274",0.031238,0.0082667,-0.013497,-0.003853,0.0032258,0.0029246,0.00081063,-0.0060693,0.00055418,-0.0020727,0.01806,-0.022119,-0.014198,0.012164,0.0038101,-0.0030599,-0.0010225,0.011496,0.018743,-0.016935,0.0094626,-0.0054774,0.0052326,0.0032872,0.016321,0.0052842,0.0037169,-0.0050685,0.0050806,0.0030508
"M1072.353T784.45",0.026489,0.0073572,-0.0072571,-0.0031001,0.011541,-0.0076008,0.02265,-0.0029987,0.0079419,-0.019204,0.01799,-0.0011894,-0.024166,7.8829e-06,-0.015625,0.0023397,-0.013247,0.002888,-0.0043253,-0.0014545,-0.039681,-0.019703,-0.0040876,-0.0061141,0.018756,0.022382,0.0081922,0.0042553,0.0020676,-0.0031629
"M889.313T769.174",0.027849,0.01038,-0.015964,-0.0073339,0.013485,-0.011233,0.010943,-0.014459,0.018116,-0.031197,0.022759,-0.0064463,-0.00073812,-0.0089779,-0.0042929,0.019252,-0.014778,0.0018675,0.0022652,0.0024642,-0.035968,-0.002232,-0.0074525,-0.017257,-0.0067448,0.0052942,0.010663,0.023943,0.0288,0.0030216
"M319.223T1240.387",0.0060809,-0.014273,-0.013487,-0.027248,-0.039014,-0.010017,0.04629,0.025264,0.021467,-0.013613,0.035889,0.001986,0.01435,0.031815,0.0014663,0.014779,-0.00033696,-0.0051787,-0.039259,-0.049679,0.019394,-0.027748,0.012884,0.017493,-0.0042209,-0.021941,0.00077834,-0.009113,-0.020817,-0.0023659
"M423.198T1436.378",0.001151,-0.0043826,-0.00096884,-0.0085287,-0.0010531,0.001967,-0.020776,-0.0083387,-0.008719,0.017977,0.0078298,8.0889e-05,-0.012274,0.0026302,0.00068424,-0.0076444,-0.018311,-0.0046744,0.033024,-0.035913,0.0042447,-0.012614,-0.0094751,-0.016956,0.0020037,-0.035701,-0.010146,0.0037347,0.010698,0.0018222
"M919.363T957.42",0.022444,-0.01413,0.0091355,0.013623,0.020928,-0.011372,0.013705,0.0021696,0.008862,-0.0031505,-0.011715,0.014585,0.009094,-0.0089464,0.0070832,-0.0023824,-0.019442,-0.0019144,-0.0090423,-0.0031783,-0.00034429,-0.010567,0.01647,0.013338,0.011122,0.026662,0.00083737,-0.0059628,0.0082158,-0.0047916
