"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M680.86T11.54",-0.025809,-0.013352,-0.029824,-0.050875,-0.0029694,0.037408,-0.016438,0.010433,0.02825,-0.011408,-0.067839,0.018972,-0.00083663,-0.052699,0.016361,0.01052,0.052544,0.033466,0.0023495,0.0089477,0.0027625
"M687.86T17.56",0.031304,-0.020345,-0.0017699,-0.056766,-0.013518,-0.074455,-0.0060762,-0.0075902,-0.049075,-0.0017083,-0.0053678,0.011168,0.025907,0.0021054,-0.010206,-0.014863,-0.013452,0.017294,-0.025023,-0.0039114,-0.0051642
"M691.86T17.56",0.045445,-0.011704,0.0050048,-0.013772,0.025338,0.052329,0.010754,0.034074,-0.02401,0.021604,0.0046849,0.016608,0.021881,-0.0027804,-0.02329,0.0066548,-0.0011753,-0.00019249,-0.020383,0.0026793,0.0048655
"M692.85T18.56",0.01514,-0.028054,-0.013557,-0.022744,-0.050546,-0.0081237,0.014136,0.056801,-0.037092,0.00015922,-0.016694,-0.015329,-0.037847,0.03058,0.010215,0.016501,0.0031497,0.0071052,0.028204,0.0017612,-0.0010447
"M694.85T18.56",0.055432,-0.0149,0.019905,-0.02246,0.0013006,0.015947,0.010842,-0.0033153,0.028535,0.010959,0.0051324,0.018346,-0.0053593,0.00012914,-0.005392,-0.0016386,-0.018001,-0.022494,-0.032108,-0.0084425,-0.0013962
"M696.85T11.54",-0.02315,-0.020373,-0.056745,-0.056436,-0.031976,0.034993,-0.0096876,0.0036974,0.027804,0.025691,0.010679,0.017647,-0.037181,0.022652,-0.02891,-0.026046,-0.015941,-0.014344,-0.030755,0.0090452,0.00085835
"M696.84T19.05",0.019493,-0.020503,-0.035778,-0.021474,-0.0067841,0.026027,0.0006503,-0.05317,0.036597,0.03147,-0.03411,0.0069387,0.036761,-0.025198,-0.063091,0.019165,-0.037179,0.00619,-0.014228,-0.0091998,-0.0023716
"M697.85T18.56",0.026288,-0.031079,-0.019157,-0.036454,0.01541,-0.014934,-0.027198,-0.061558,-0.00080191,-0.0075047,0.0036324,0.013967,0.0458,0.037457,-0.019922,-0.010164,0.0074242,0.013172,0.016217,-0.0026005,0.00011202
"M700.87T17.56",0.055113,-0.0060902,0.014143,-0.033566,-0.002553,0.024001,0.037279,-0.022608,-0.026287,0.0078951,-0.022746,-0.0037592,0.04576,0.0098214,-0.0054383,0.025615,0.007385,-0.0081439,0.018611,-0.0037129,0.0040859
"M702.37T13.55",0.0066182,-0.00041903,-0.01192,-0.0059209,0.0053301,-0.026904,-0.0085993,-0.0073866,0.025056,0.028854,0.07861,-0.055272,0.065457,0.060508,0.078902,-0.023354,-0.062149,0.037343,0.025134,0.0010347,-0.0039955
"M705.35T17.56",0.020091,-0.026118,-0.01405,-0.017592,-0.019821,-0.071883,0.052457,0.0246,0.055547,-0.027994,-0.032132,0.020967,0.035937,0.010477,0.003451,0.05594,0.019681,-0.0025915,-0.0097433,0.0096711,-0.0073968
"M705.35T12.55",-0.013967,0.0045341,0.051793,-0.017941,-0.04351,0.036256,-0.020824,-0.020718,0.059953,-0.00051295,-0.060024,-0.0397,0.025579,0.02711,-0.030219,-0.0071217,0.068271,0.038068,0.0030147,0.0044035,0.0069734
"M705.86T12.55",0.0085114,-0.0087672,-0.023564,0.028137,-0.031595,-0.07641,0.051081,0.066145,0.042912,0.020783,0.036569,-0.0014252,-0.0040799,0.0099041,0.02553,-0.019137,-0.0024724,-0.058293,0.0018579,0.013659,-0.010697
"M706.84T18.57",0.043722,-0.020604,0.0066852,-0.026227,-0.027009,-0.029212,0.0066832,0.0041341,0.033957,0.044823,0.011905,0.026431,0.028289,0.0033175,-0.0037117,0.042734,-0.0072256,0.032168,-0.020886,0.0042966,-0.0013038
"M706.84T11.54",-0.017047,0.001339,0.0062494,-0.037319,-0.029817,0.063753,0.017926,-0.0050937,-0.0052873,-0.024127,0.0085629,-0.014565,0.040621,-0.005746,0.035038,-0.045696,0.0041342,-0.029857,0.032644,0.00322,0.0013526
"M711.85T17.56",0.062821,-0.01341,0.034662,-0.010535,0.013997,-0.011735,0.025197,-0.0025062,0.0026913,-0.010761,-0.019737,0.01048,-0.025598,-0.020989,0.029569,-0.0042448,0.0039042,-0.016799,-0.0033042,-0.0020611,-0.0005815
"M712.85T18.56",0.02596,-0.029546,0.013686,0.023701,0.026803,-0.002052,-0.039988,0.020137,0.032825,-0.00045918,0.0017095,-0.0039882,-0.0075119,0.019615,0.04352,0.037763,0.0041903,-0.013395,0.054635,-0.010294,0.003846
"M712.86T11.54",-0.022556,0.0153,-0.003221,-0.040787,-0.026627,0.0094552,0.014553,-0.014474,-0.0024139,0.028167,0.015422,-0.015729,-0.055141,-0.010703,-0.014939,-0.065074,-0.0079393,0.0039506,0.046195,0.0064067,0.0030565
"M717.85T18.56",0.040609,-0.043569,-0.0059022,-0.00091028,-6.6219e-05,-0.016232,-0.035921,-0.033235,0.029955,-0.0067877,-0.02241,0.023717,-0.0016645,-0.0070535,0.0060349,-0.0091497,0.015308,-0.0046849,0.0091976,-0.0026136,0.0015004
"M717.85T11.54",-0.023273,-0.0049719,0.014278,-0.048619,0.0031458,0.013477,0.019662,0.028717,0.029211,-0.0081173,0.013933,0.0096323,-0.0031332,0.0046193,0.0056746,0.019053,0.026569,-0.0052552,-0.020249,-0.0028902,0.0028846
"M718.83T19.56",0.01751,-0.030548,-0.028319,-0.019507,-0.0012604,0.048758,-0.0046035,0.033825,0.014906,0.034095,0.00077042,-0.027331,-0.011646,0.040263,-0.024224,-0.015101,0.00072095,-0.045665,-0.00085823,0.0045022,-0.003222
"M720.85T18.56",0.048341,-0.014486,0.015593,0.010823,0.014677,0.020029,0.011508,0.03335,0.015461,0.034048,-0.0055027,0.0076662,-0.012924,-0.01705,0.013791,0.0076446,0.0034802,0.017667,0.00081332,0.0029635,-0.0020994
"M725.52T13.55",-0.0030314,-0.0098399,-0.001391,-0.020662,0.012231,0.00478,0.00046572,-0.039914,0.026654,-0.017495,0.036993,0.0053069,-0.0099046,-0.0081807,0.03686,0.0059413,0.0036455,0.036642,-0.010033,-0.0032023,0.002446
"M725.85T17.56",0.052476,-0.021229,0.016565,0.0031106,0.044265,0.00088354,-0.015555,-0.041714,0.023498,0.0099239,-0.0034926,0.04213,-0.016523,0.0088778,-0.0038037,0.030372,-0.0081795,-0.0046344,0.011487,-0.0035311,-0.0020938
"M725.86T12.54",-0.016499,-0.005203,0.055378,-0.02184,0.00044913,0.010824,0.00026529,0.024362,0.022293,-0.029079,-0.034171,0.074547,-0.010132,-0.04453,0.0074674,-0.013363,0.04144,0.015143,-0.011549,-0.010327,-0.0018091
"M727.85T17.56",-0.0042062,-0.036431,-0.04082,-0.013864,0.0047807,0.022001,-0.038546,0.040875,-0.0037025,0.012109,-0.011424,0.0053869,-0.030258,-0.027022,-0.010967,-0.012785,-0.014102,-0.023806,-0.0084643,-0.0045298,-0.0031694
"M728.86T17.56",0.049438,-0.046036,0.014387,0.0046399,-0.05423,-0.026447,-0.0097559,-0.025088,0.013858,0.03315,-0.0083097,0.02658,-0.0046171,0.0035231,0.018389,0.0010304,0.0044282,-0.0066518,-0.01095,-0.0045308,0.0042074
"M729.86T17.55",0.019304,-0.036411,-0.026013,0.0027326,-0.039981,-0.018919,0.037843,0.043181,-0.020454,0.016769,0.011266,-0.012792,0.025237,0.010352,0.077059,0.032836,0.01673,-0.028741,-0.052097,-0.0069213,-0.0044288
"M732.84T18.56",0.036948,-0.040277,0.021213,0.020519,-0.012443,-0.0011898,-0.028601,-0.0034661,0.014468,0.00071887,-0.019147,0.0089439,-0.028563,0.018203,0.0080671,0.014996,-0.031652,0.0043694,0.0058119,-0.0040322,0.0066283
"M732.84T11.54",-0.018291,0.0098503,-0.021321,-0.042718,0.0044307,0.019527,-0.022986,0.04806,-0.013692,-0.014266,-0.03437,0.0053616,0.002608,-0.00019818,-0.012458,0.016392,-0.040155,0.0079096,-0.012549,-0.0057769,-0.0009482
"M733.85T17.56",0.022732,-0.013827,-0.089264,-0.0039921,-0.0092446,0.016303,0.0047608,-0.010248,-0.0076905,-0.00059452,-0.055823,-0.010647,0.028585,-0.06438,0.01596,-0.0080177,0.04113,-0.012891,0.011408,0.0035101,0.0020447
"M739.35T12.55",-0.017943,0.00011553,0.044203,-0.083133,-0.013039,0.011181,0.0051238,0.0031842,0.029232,-0.027381,-0.0025123,-0.0020771,-0.0084931,-0.0011286,0.025225,-0.0023975,0.014258,-0.019269,0.027894,-0.003871,0.0016475
"M740.86T12.55",-0.0014866,-0.0083198,0.02321,-0.051318,-0.01151,-0.047477,0.015804,-0.082413,-0.033384,-0.0081817,0.01546,0.00060876,0.028924,-0.0015047,5.7803e-05,-0.014549,-0.012656,-0.045352,0.016907,-0.0051252,-0.0012766
"M741.85T17.56",0.047852,-0.010206,-0.0017491,-0.0069594,0.060944,-0.013865,-0.0077872,-0.046184,0.020734,0.0057311,0.025203,0.017299,-0.0098447,0.0097899,0.022396,0.0015161,-0.014039,-0.027733,-0.035597,-0.0046242,0.0015364
"M744.84T18.56",0.0048363,-0.012729,0.020125,-0.04605,0.0027703,-0.051873,-0.033327,0.036964,0.036262,-0.022552,0.016014,0.048406,-0.0035133,-0.0035962,-0.032546,-0.0013226,-0.022691,0.025706,0.041608,-0.00063939,-0.004575
"M745.85T17.56",0.053657,0.0016973,0.019404,-0.026303,0.0014386,0.0088366,0.033129,-0.019319,-0.038853,-0.0099381,-0.028725,-0.0063402,0.028565,0.020072,-0.03347,-0.013329,0.011114,-0.043373,-0.0079969,-0.0051316,-0.0072451
"M748.52T13.55",-0.0022348,-0.014004,0.019403,-0.030078,-0.0051628,-0.026843,-0.033612,0.019489,-0.0049196,0.036194,-0.0079866,0.0049193,0.0078117,0.024314,-0.035539,-0.00396,-0.015142,0.063085,-0.047141,0.0023287,-0.0020442
"M752.84T11.54",0.00017224,0.0015401,0.037139,-0.037492,-0.0081836,-0.01539,-0.028984,0.037827,0.03903,-0.004244,0.0081948,0.016666,-0.027679,-0.00043776,0.055978,-0.046424,0.01709,0.016904,0.070833,0.011595,-0.0025952
"M752.84T18.57",0.033623,-0.020944,0.04799,-0.018449,0.0081068,0.0029507,0.0043281,0.020294,-0.0059476,0.013628,0.022488,0.037902,0.015795,0.0063941,-0.039744,0.013619,-0.016474,-0.024026,0.011321,-0.001027,-0.0053877
"M755.85T17.56",0.038641,-0.037062,-0.0029996,0.0099282,-0.013755,-0.044322,-0.019618,-0.043984,0.050822,-0.015683,0.0050447,0.021838,0.031935,-0.014708,-0.0095578,0.04576,-0.012449,0.010264,-0.02715,-0.0050268,0.00041859
"M757.84T19.56",0.013528,-0.055858,-0.022063,-0.021467,-0.0012564,0.03481,-0.015265,0.018384,-0.0020364,0.016287,0.002187,0.0238,0.01576,0.0016603,-0.016925,-0.025855,0.012233,0.019897,0.020373,0.0021465,-0.0046058
"M759.85T17.56",0.039645,-0.0099148,-0.0020374,-0.029356,-0.013648,0.032735,0.055866,-0.01873,0.0020001,-0.0093667,0.00848,0.012994,0.034495,0.015246,-0.016316,0.032749,0.016807,-0.0041275,0.015369,-0.001841,0.0069109
"M760.35T17.56",0.034562,-0.0052322,0.019828,-0.018923,0.039794,0.0066218,-0.027443,-0.038452,-0.017777,0.046687,-0.013816,0.027065,0.018014,-0.011151,0.003892,-0.023429,-0.00014303,-0.020879,0.096883,0.0068256,-0.0053162
"M760.84T18.56",0.016323,-0.032859,-0.031638,-0.017009,-0.07877,0.022109,0.015175,0.031315,0.0059777,0.023021,0.0095675,0.0073749,-0.00036118,0.01341,-0.028477,-0.038066,0.012358,0.022492,0.040511,0.00313,-0.0078336
"M761.84T18.56",0.013558,-0.025479,0.029335,-0.029956,0.019209,0.0098717,0.020785,-0.022297,0.030269,0.018286,-0.090094,0.024288,-0.041885,0.0021554,0.038203,0.017996,0.0066461,0.0041004,0.020517,0.0072689,-0.00075409
"M761.85T12.54",-0.019164,-0.010071,0.0090284,-0.05241,-0.021426,0.031167,-0.0096473,0.014202,0.040883,0.029579,0.051765,0.017471,-0.047503,0.035729,-0.019717,-0.034783,0.0084955,0.0095524,-0.033711,0.0078661,-0.002161
"M762.84T17.56",0.041309,-0.02781,0.0064795,-0.013145,-0.047189,-0.028303,0.0078913,0.0018349,0.033517,-0.010997,0.0015481,0.0092834,-0.017894,0.0099372,0.0054922,-0.00072724,-0.011589,0.0020478,0.0046871,-0.0044141,-0.0024573
"M762.85T11.54",-0.026124,-0.02601,0.032151,-0.056575,-0.018587,0.061076,0.021152,-0.0023624,-0.037069,-0.0083464,-0.00038734,-0.015239,-0.040157,0.040789,0.005248,0.0069806,0.015654,0.00096512,0.0064489,-0.0021088,0.0046566
"M764.83T18.56",0.02876,-0.018231,-0.03582,-0.01872,-0.0014159,0.022104,0.027744,0.0020732,0.0012822,0.053381,-0.047148,-0.0091276,0.047466,-0.041591,-0.055632,0.01433,-0.0071253,-0.020379,-0.023874,0.0007137,0.0016203
"M764.84T11.54",-0.023394,-0.002443,-0.019381,-0.071695,-0.035548,0.027409,-0.0085842,0.0080554,0.0088302,0.016275,0.049462,-0.0036833,-0.013155,0.0022031,-0.036416,-0.025318,-0.024654,0.010328,-0.0025315,-0.0019355,0.0051863
"M766.83T19.56",0.025678,-0.045455,0.0014057,-0.010836,-0.016837,0.036939,-0.036707,-0.034738,-0.018307,0.020583,-0.013267,0.0050977,0.019497,-0.0014538,0.018639,-0.014832,-0.006063,-0.031731,0.016047,-0.0069725,0.0071142
"M766.84T11.54",-0.023324,0.0022607,-0.060937,-0.047837,-0.0085028,0.0059748,-0.040804,0.028129,-0.032551,-0.022267,-0.013413,0.016185,-0.023822,-0.024121,-0.035222,0.042896,-0.0066006,-0.0040698,0.039777,-0.0098488,0.001422
"M768.86T17.56",0.053466,-0.021874,0.017527,-0.035364,0.0082237,0.020092,0.062285,-0.024898,-0.036507,0.014547,-0.0094343,0.023288,0.02588,0.015669,0.011254,-0.011861,-0.0069834,0.026173,-0.023147,0.0083123,0.0068152
"M771.18T13.55",0.0020944,-0.011362,0.012644,-0.036187,0.008207,-0.033682,-0.0074287,-0.0098605,0.0017587,-0.028387,0.0042274,-0.011488,0.024786,0.01838,0.031913,0.02142,-0.0096822,-0.0049525,-0.0002163,-0.00093233,-0.0033648
"M772.84T17.56",0.032927,-0.037513,0.031818,0.0052234,-0.013223,0.01441,-0.028743,-0.012961,0.015385,0.028269,0.027847,0.0017659,-0.016942,-0.0084275,-0.003187,0.011776,-0.013587,-0.00046147,0.0093524,0.0008566,0.0079938
"M773.34T12.55",-0.017002,-0.0044931,0.041761,-0.051695,-0.018961,0.01539,0.0077387,0.029178,0.01274,0.025326,-0.029997,-0.020609,0.0046757,-0.0076936,-0.028349,-0.010363,-0.0026944,-0.024744,-0.0099833,0.004982,0.0050923
"M773.85T12.55",-0.01622,-0.016677,-0.025122,-0.01879,0.024266,-0.020047,0.014585,0.0033535,-0.07912,-0.0017684,-0.0078946,0.039969,0.025715,-0.0075451,0.058933,0.017573,-0.03676,-0.027294,0.0052654,-0.0021565,-0.0027482
"M774.82T18.56",0.052387,-0.023748,-0.013962,-0.013869,-0.0027238,0.0058407,0.013961,-0.024319,0.020436,0.024611,-0.011459,-0.0056895,-0.00086155,0.01102,-0.026638,0.019833,-0.031598,-0.010661,-0.00855,-0.0025442,0.0028258
"M774.83T11.54",-0.02114,-0.0054507,0.015302,-0.054314,-0.027224,0.030165,0.00010043,-0.0067831,0.038185,0.019699,0.027465,0.025937,-0.01764,-0.018643,-0.0046706,-0.023409,0.048759,-0.013298,-0.0076012,0.0025839,0.0034619
"M777.86T13.55",-0.022176,-0.015721,0.0095198,-0.0072292,-0.032601,0.034239,0.031547,-0.048251,-0.020138,-0.023382,0.034561,0.020573,-0.016535,0.021321,-0.028617,-0.068245,0.052203,-0.053471,0.081028,0.0076521,0.0010202
"M780.84T18.56",0.051234,-0.022206,0.034817,0.0094529,0.033868,-0.0023561,0.0080154,0.051424,-0.02369,0.023791,0.0053379,-0.027111,0.0016317,-0.0088742,0.013169,0.019389,0.024213,-0.01628,-0.0015973,0.0058551,-0.00094021
"M780.84T11.73",-0.014062,-0.0079927,0.0518,-0.032438,-0.0098946,0.020958,0.0073566,0.024818,0.03789,-0.0098153,-0.0091492,-0.0020062,-0.010426,0.0041637,-0.071935,-0.01878,-0.040387,-0.011399,-0.0030039,0.0017833,0.0064772
"M786.82T18.57",0.026656,-0.025127,0.0024031,-0.0075577,-0.024481,-0.0034009,-0.062438,0.020127,0.0469,0.0073418,-0.011266,0.030751,-0.027089,0.0093803,-0.0049306,-0.0064326,0.017913,0.0039478,0.029979,-0.0013201,0.007902
"M788.84T18.56",0.050486,-0.016034,0.012225,-0.033,0.0003178,0.035426,0.022642,-0.013719,-0.015449,0.018303,-0.0073159,0.0080576,-0.0058714,0.02791,0.017975,-0.023147,0.013669,-0.018086,-0.013825,-0.0043816,0.00094893
"M789.85T12.55",-0.0087524,-0.0020303,0.047284,-0.030517,-0.0015719,-0.0027484,-0.044007,0.02917,-0.026045,-0.050016,-0.017479,0.012185,0.023095,0.043261,-0.0072162,0.0046201,-0.022916,0.029205,0.0039401,-0.00089547,0.0084455
"M794.18T13.55",0.010782,-0.0059676,0.025434,-0.03671,0.0075333,-0.0095364,0.0011666,0.0031171,0.0091505,0.015734,-0.015599,0.001632,0.01373,0.055001,0.011645,-0.006294,-0.0065084,0.0012298,0.03901,0.0041606,-0.0024146
"M794.84T17.56",0.042931,0.013876,-0.037934,-0.0023967,0.00644,-0.037535,0.050743,0.022401,0.03191,-0.043149,0.034876,0.023883,0.0010229,0.040578,-0.036393,-0.012186,-0.00082142,0.0031947,0.026112,0.0034993,-0.00069826
"M795.84T17.57",0.036817,-0.025407,-0.035012,-0.00047423,0.0041865,0.05125,0.046183,0.021694,-0.021934,0.031024,-0.0088336,0.010108,-0.023995,-0.013041,-0.016432,-0.043557,0.053008,0.0217,0.0098266,0.0026112,-0.0055111
"M795.84T12.55",0.0084456,-0.0051469,-0.0050526,-0.0843,-0.024199,-0.027461,0.012259,-0.078802,0.0078251,-0.031442,-0.026112,0.002287,-0.0081812,0.012278,-0.0087631,0.075027,0.014196,-0.042773,0.015575,-0.0081964,0.0025284
"M796.85T17.56",0.063415,-0.019902,0.016765,-0.0043141,0.0031215,0.015339,0.016304,-0.014825,0.014608,0.022982,-0.0063709,-0.0092376,-0.0088328,5.9368e-05,0.0063927,0.0070496,-0.0045297,0.00011098,-0.0047977,-0.0050452,0.00012482
"M797.34T17.56",0.039348,-0.029694,0.014439,0.026323,0.074024,0.025418,-0.021759,0.0094653,0.03978,0.047768,-0.02362,-0.018921,0.011861,-0.001155,0.023183,0.046546,0.016839,0.019111,-0.0031533,-0.0028132,-0.0016304
"M797.85T12.55",-0.02119,0.0021988,0.026486,-0.036332,-0.027739,0.012717,0.011396,0.015051,0.048302,-0.0057064,-0.0036126,-0.0069723,0.0036739,0.043543,0.016009,0.036015,-0.021575,0.019996,-0.03802,-0.00072249,0.0028741
"M797.85T17.56",0.020057,-0.028302,-0.027813,-0.024477,-0.024439,-0.0071352,-0.031312,-0.078911,-0.008962,0.0069441,0.033482,-0.028223,-0.026994,0.019998,0.0062873,-0.01051,-0.022628,0.012554,0.00043815,-0.00079652,0.0004932
"M799.25T813.63",-0.043096,-0.050507,-0.029699,0.0031312,0.075171,-0.064559,0.028764,0.033242,0.0047342,0.096619,0.0045323,-0.0079823,0.0059271,0.021702,-0.020775,-0.0090163,0.0018857,0.010252,0.020581,0.021347,-0.025233
"M800.83T18.56",0.038677,-0.014152,0.01605,-0.017481,0.0024965,0.009692,0.042361,0.035154,-0.0017127,0.011518,0.022088,-0.018136,0.011764,-0.021906,-0.0072479,0.0074063,-0.010939,-0.028228,-0.031837,-0.0023012,0.00016478
"M800.83T11.54",-0.035424,0.00079337,-0.0013869,-0.039408,-0.031904,0.023463,-0.0020593,0.0019203,0.0078134,0.017476,0.009194,0.0072896,0.010651,0.03412,-0.025726,0.017453,-0.0095328,0.010853,-0.028829,-0.002476,-0.0050553
"M801.83T17.56",0.031267,0.003882,-0.041069,-0.029199,-0.0055848,-0.018516,0.027147,-0.013277,0.027734,0.007874,-0.03208,-0.055993,-0.025746,-0.023162,-0.00084222,0.011501,-0.005756,0.061701,-0.045063,-0.00075005,-0.0020487
"M802.83T18.56",0.027851,-0.019505,-0.028254,0.022628,-0.043479,-0.0096618,0.013854,0.076218,0.059177,-0.01498,0.0060289,0.0041339,-0.027382,0.04121,-0.031127,0.016443,-0.014614,-2.9677e-05,0.021481,0.0094442,-0.0026804
"M802.84T12.55",-0.016274,0.019966,-0.03083,-0.02865,-0.044034,0.0091006,-0.011356,-0.0014039,0.016648,0.014042,0.015653,0.084138,0.011255,-0.039006,0.0023545,-0.0068677,-0.01401,-0.013269,0.050559,0.0052176,0.0020719
"M807.83T12.55",-0.022675,0.0023213,0.0073608,-0.053272,-0.0051781,0.044257,-0.0034751,-0.017897,0.0050652,0.036497,0.0039,-0.017594,-0.0031906,0.031712,0.010373,-0.014687,-0.022872,0.0068354,0.00084754,-0.0013427,0.0037711
"M808.85T17.56",0.056921,-0.0077398,0.0063237,-0.020414,0.012021,-0.019977,0.028737,0.0064634,0.023534,-0.025144,-0.02525,-0.004042,-0.0046224,0.025128,0.0020427,-0.0026305,0.027817,0.006063,0.010457,0.0028706,0.0062142
"M809.84T18.06",0.021652,-0.024415,0.032655,-0.044114,-0.07844,0.01261,-0.0085236,-0.035982,-0.067781,0.019492,-0.048701,0.0005205,0.026399,-0.017662,0.04083,-0.01114,-0.028934,0.0034491,0.026187,-0.0056281,0.0073206
"M809.85T12.54",-0.023609,-0.0045447,-0.0069784,-0.053642,-0.020719,0.032828,0.0057645,0.0048948,0.010564,0.00068575,0.0068172,0.0062437,0.010579,0.012252,0.016247,0.027155,0.004901,-0.017285,-0.041724,0.0024907,0.0023424
"M810.17T14.55",0.0081877,-0.011274,-0.029693,-0.056236,0.016645,-0.036277,-0.060904,0.015471,-0.024234,0.0046615,-0.0048264,-0.014842,0.0078096,-0.040411,-0.03401,0.016293,0.0097109,0.026063,-0.05263,-0.002024,-0.0099648
"M810.84T12.55",0.0041787,-0.0084944,0.04441,-0.054284,-0.022202,0.040419,-0.020493,-0.014397,0.0014528,0.077082,-0.030801,0.014751,-0.016723,-0.0090882,0.048768,-0.01154,0.033422,-0.0015819,0.016199,0.0016525,0.0020218
"M816.51T13.55",0.010239,-0.0080161,0.034346,-0.0051038,0.012801,-0.026325,-0.025896,0.0043809,-0.015413,0.0072376,-0.0108,-0.010539,-0.0046312,0.016363,0.004591,0.010376,-0.010241,-0.018223,-0.018385,-0.0065556,-0.009353
"M817.18T13.55",0.0045441,-0.01244,-0.012222,-0.01963,0.035915,-0.02962,-0.022759,-0.00072562,-0.039596,0.021065,-0.0015732,-0.03139,-0.0022134,-0.031,0.007754,-0.018305,0.046839,-0.0083036,0.016645,-0.0026967,-0.0033717
"M817.26T830.86",-0.049736,-0.072627,-0.033284,0.0091991,0.055132,-0.075667,0.026099,0.014722,0.027516,0.078909,0.022626,0.0015917,0.0071425,0.0064318,-0.014187,-0.027883,0.0079441,-0.00016587,-0.0039985,0.025859,-0.01588
"M818.27T830.41",-0.06603,-0.079923,-0.050523,0.00065353,0.010594,-0.052121,0.016324,0.036082,0.012871,0.060652,0.00069458,0.0034912,-0.0062551,-0.016282,-0.0033273,-0.013782,0.022655,-0.010107,0.019605,-0.0066731,-0.023673
"M825.51T13.55",0.013562,-0.0050358,-0.029683,-0.058544,0.027694,-0.025139,-0.059898,0.014435,-0.022942,0.0035163,-0.044463,0.0084003,-0.01098,-0.0067398,-0.010477,0.020244,-0.0079069,-0.019767,-0.035282,-0.0060138,-0.0053153
"M825.83T18.56",0.012257,-0.038116,-0.013238,0.0039865,0.045508,-0.00092568,-0.070659,0.00095224,-0.012386,-0.062674,0.028212,-0.0058964,0.0026955,-0.0077186,0.0030849,-0.024463,-0.0037002,-0.039929,0.032285,-0.0051348,-0.0016995
"M826.83T18.56",0.04483,-0.00033437,0.034692,-0.04335,0.056019,-0.036841,-0.018484,-0.019177,0.014045,0.0021655,-0.019051,0.0099249,-0.011303,-0.02932,-0.035624,0.01407,0.018245,-0.00036035,-0.017817,-0.011428,-0.00096228
"M827.49T1369.97",-0.12765,-0.15808,0.0083667,0.059063,-0.0011932,0.037379,0.017839,0.01331,-0.06031,0.11501,0.040821,0.059109,-0.0099426,0.05166,-0.12696,0.049873,-0.019192,0.033094,0.079438,0.020355,-0.027835
"M827.83T17.56",0.052169,-0.012918,0.0086695,0.003652,0.027913,0.016046,-0.0050281,-0.041838,0.028359,-0.0083436,-0.0018325,-0.00038171,-0.039439,-0.017195,0.025467,-0.022009,-0.0051999,0.018631,0.043279,-0.0013393,0.00081895
"M828.34T17.56",0.05599,-0.0066789,0.021482,-0.018609,0.001679,0.0012625,0.016541,-0.010682,0.026934,-0.0035952,-0.0059688,0.0076822,0.020599,0.0065917,-0.020798,0.034736,0.0032393,0.0098563,0.017679,0.0024767,0.0058365
"M828.83T12.29",-0.034641,-0.001942,-0.050205,-0.019429,-0.017503,0.038315,0.020731,0.023657,0.006979,-0.019182,0.020111,-0.00065172,-0.0114,0.0029801,0.0048714,-0.00336,0.0014498,0.010592,0.0038448,0.0010237,0.0039972
"M829.83T17.56",0.027459,-0.048085,-0.036762,-0.024977,-0.031993,-0.073242,-0.009785,0.016029,0.0016163,-0.0084036,-0.00016322,-0.0080322,0.01753,0.030152,-0.009791,-0.035666,0.014818,-0.031181,0.077963,0.0071112,-0.0085665
"M831.34T17.56",0.041016,-0.034381,0.019855,0.0042031,-0.043878,0.0093737,-0.0042084,0.030845,0.0328,0.0023403,-0.029345,0.03316,-0.035864,-0.012638,0.023857,0.019233,0.0038295,0.039497,-0.0095462,-0.0027304,0.0039784
"M831.83T17.56",0.054601,-0.0034226,0.015656,-0.029303,-0.00084002,0.034408,0.024012,-0.023985,-0.02319,0.039309,0.0081232,-0.02287,-0.0048556,0.0070112,0.028955,-0.037397,0.017776,-0.018388,-0.00098538,-0.0013783,0.0004687
"M833.5T16.56",0.029617,-0.038206,-0.018583,0.046374,-0.0016399,-0.0075187,-0.056929,0.023812,0.018406,0.012487,-0.0399,0.018891,-0.010866,-0.016022,0.011435,-0.004805,0.028929,0.015707,-0.008189,-0.0023448,-0.0023641
