"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M352.92T20.57","13557.76","15807.942","15807.942","14597.662","17538.37","20457.642","17484.832","14100","15201.283","18481.3474","17632.172","15181.246","17798.208","16461.777","16596.275","18409.881","17373.253","11458.272","16805.252","10924.676","21534.406"
"M360.93T17.56","18205.666","27367.322","27367.322","30164.222","32695.149","34497.749","41381.897","29800","30390.261","64954.134","43417.256","26236.572","42673.577","65744.644","40100.96","65586.738","34615.703","35564.27","42501.048","23475.986","44648.862"
"M372.36T1639.49","168833.055","208986.386","208986.386","223256.756","159417.609","162215.024","194280.008","190000","230492.572","196162.2321","292757.638","179937.686","320269.373","232629.961","198287.469","226008.672","172865.792","194129.162","169502.529","245989.28","271892.486"
"M372.36T1624.16","192652.142","253304.486","253304.486","226110.413","182836.974","189496.751","222511.284","216000","263869.128","239647.9068","334875.162","223144.444","373083.284","234957.811","233060.235","286215.62","187648.537","226014.279","221031.971","239665.813","305677.969"
"M380.92T18.56","15621.098","15907.889","15907.889","21438.122","23308.977","26941.887","24965.57","20400","21794.48","22100.8711","22922.749","35186.553","25431.746","32431.002","23701.948","20487.955","25373.586","18630.431","24070.016","13834.554","32327.55"
"M382.31T1622.76","146575.14","160580.215","160580.215","164090.101","152704.279","147039.804","190745.277","167000","95127.858","219912.916","98013.711","157436.139","103369.794","139328.83","152580.462","140909.882","193330.664","168327.878","140513.599","157482.938","119953.239"
"M385.29T1369.89","423460.908","510284.331","510284.331","412582.216","720462.475","292675.609","997860.141","916000","339653.452","1085636.039","572620.204","1063310.868","313377.467","1278989.987","1195801.246","1245584.508","330964.728","228326.687","687298.552","686150.219","942176.544"
"M392.9T19.57","8035.007","8724.857","8724.857","10744.136","10122.84","11202.877","12608.094","8070","10906.821","11747.9458","10820.793","10503.658","10786.163","11375.407","10850.357","12289.53","9498.632","9190.545","12013.453","6732.916","13944.937"
"M400.92T17.56","6267.292","7423.949","7423.949","8822.388","8498.211","7723.849","7711.479","7870","9308.52","15071.8693","7495.208","7911.073","9278.434","7450.407","9240.106","7546.514","7204.501","6816.393","8944.211","5560.629","9621.411"
"M408.91T18.56","19354.275","22825.14","22825.14","28960.622","32214.351","31812.122","29057.3","20500","26004.549","29803.264","33741.113","33508.224","29440.74","33815.142","29624.928","29834.54","30793.3","21714.19","27830.865","16227.763","34314.105"
"M408.91T11.54","15717.813","12089.327","12089.327","15496.35","20800.214","16168.712","15278.661","10800","13482.326","13207.504","25783.733","13771.769","16182.746","14066.369","17127.228","12446.133","14642.886","14480.401","17067.048","15493.713","18588.96"
"M409.18T18.56","5992.151","8383.752","8383.752","9087.18","7072.113","8067.978","9083.835","8580","6697.083","9359.6377","9796.493","7074.441","8471.747","7502.529","8551.067","7194.029","10926.267","8524.501","8760.293","5354.114","11872.56"
"M411.2T18.56","6860.398","10163.255","10163.255","11921.658","11661.752","11853.188","10379.849","10600","9066.521","17747.5544","10792.387","8765.656","10590.53","18364.189","11839.412","9753.555","12270.899","10479.93","10361.265","7865.437","13767.757"
"M420.91T18.56","6732.58","10598.03","10598.03","9560.596","10576.848","11429.94","10532.193","9090","8831.16","15936.2706","10420.859","9083.998","12797.45","15103.174","8983.142","17197.158","11951.106","9878.741","9490.132","8978.856","11396.851"
"M428.92T12.55","9280.923","8834.894","8834.894","10256.678","9999.91","9238.177","9458.41","6440","9265.714","6586.9824","10541.238","9061.343","9374.445","8265.246","10063.689","8462.193","7800.149","8896.822","9345.954","8519.174","12246.571"
"M428.92T17.56","8973.536","10349.445","10349.445","10567.608","13652.897","12018.661","13245.423","11300","12136.577","13604.7245","14150.333","20525.693","13512.497","12835.276","10803.76","18112.675","11466.262","11116.735","13853.501","7320.727","14631.607"
"M468.42T1623.34","542007.461","628074.78","628074.78","549716.086","495555.145","560419.954","554851.501","573000","578260.56","588952.0062","599908.292","534901.816","680025.961","592141.13","891091.194","528289.993","583463.421","1147340.921","572543.926","614329.709","694111.795"
"M468.91T17.56","29462.322","33982.817","33982.817","43558.284","47826.257","45394.881","44796.421","38200","42126.017","73395.2835","47564.175","74758.296","46368.103","69576.104","43935.171","71064.669","46944.744","43261.105","45940.358","38248.402","50943.711"
"M480.89T18.57","9054.941","13164.882","13164.882","15550.512","16984.802","15285.921","13733.308","12200","14226.785","20963.4915","17004.975","22348.995","17829.389","24567.482","13931.67","23302.389","14707.829","13444.393","14985.856","11717.046","15496.928"
"M496.91T17.56","30901.492","40334.914","40334.914","46063.778","49178.109","49224.997","49833.977","43500","45509.657","76830.705","46742.445","73969.116","38570.976","74029.424","47204.486","74767.438","47482.218","34120.056","47191.745","39981.586","51230.678"
"M501.91T13.55","5019.482","5415.455","5415.455","5757.22","4971.728","7233.997","4919.9","4010","5177.516","5368.0002","5212.023","5235.012","6035.147","5614.312","5827.05","6000.962","5667.057","5620.081","4901.632","5874.726","6134.806"
"M502.87T19.22","6388.386","8680.406","8680.406","10060.09","9489.228","9267.411","8519.235","4880","8675.59","15350.3914","9902.388","15174.309","9433.536","8386.48","8932.901","9351.108","10470.66","6597.547","8874.715","5435.289","10241.51"
"M516.89T18.56","15235.154","17205.017","17205.017","21103.12","23013.976","23291.877","23990.776","17500","19345.114","32020.4271","20826.082","35262.55","22393.8","30655.692","20761.518","21834.897","20576.623","15413.067","22219.093","11816.086","25168.129"
"M534.88T17.56","13402.624","16541.078","16541.078","21379.948","20532.497","19516.831","20101.269","18500","22486.063","31977.6975","18895.647","33445.265","23422.731","35295.57","22821.017","32765.287","19883.039","19102.805","21073.043","16003.868","23542.565"
"M536.9T12.55","13801.489","22413.182","22413.182","15233.564","15034.97","15197.9","16331.435","10500","13544.512","10385.5806","12290.347","24483.017","14728.73","13378.418","12330.882","23478.279","12797.734","15122.727","16481.296","13985.039","14758.272"
"M536.9T17.56","6900.825","11331.061","11331.061","13109.21","12470.821","12316.757","13933.676","19600","12256.629","23660.4922","12371.511","8521.799","12034","23773.106","15580.389","11655.292","16581.24","9149.462","13040.683","8277.378","15463.69"
"M544.89T18.56","13845.155","18097.882","18097.882","20280.66","24929.467","23660.046","21964.968","16900","20085.223","24932.3093","21426.564","26164.258","22323.22","33869.304","24451.663","18282.626","20709.433","16700.416","22460.8","11784.048","27038.151"
"M544.89T11.54","12132.426","9309.846","9309.846","11743.124","16433.152","12383.65","12290.317","7990","12774.208","10168.982","18514.755","12692.227","11407.312","10815.653","14064.066","11103.247","12690.046","11449.97","14599.668","11445.337","11417.609"
"M549.19T881.43","1168.481","128359.64","128359.64","173481.168","116269.468","93772.386","104272.238","203000","64189.63","985.2931","360393.438","941.711","188.3422","188.3422","15492.789","188.3422","68295.101","310664.942","328976.896","123999.244","134351.326"
"M564.89T12.55","45405.561","47680.614","47680.614","45706.71","44836.106","45440.797","56022.997","46900","42707.74","33133.4959","55648.775","42262","43151.315","43435.181","45480.032","42226.805","45025.72","45093.813","44085.862","43936.618","59558.4"
"M565.89T17.56","5444.639","6261.638","6261.638","7049.084","6486.11","7948.457","7381.963","7120","7023.079","13199.0929","7148.566","13392.056","6991.459","6793.373","7323.084","12085.055","6813.434","7612.245","6555.435","4824.632","9563.889"
"M569.88T19.56","2780.451","5141.378","5141.378","4499.458","4782.304","5041.073","4266.64","4270","4579.033","3880.9824","4384.865","3785.894","4628.147","4572.753","3987.193","4328.777","4503.535","3074.39","5859.173","2684.889","4690.346"
"M573.47T1437.42","17160.98","271111.302","271111.302","321061.515","264162.649","172846.757","212916.407","276000","216150.123","15717.6719","354214.601","6329.379","26551.058","16985.156","90207.022","17410.007","212221.567","513244.514","472354.529","305155.755","400890.981"
"M575.48T1420.61","1357.4628","252221.125","252221.125","280112.464","211791.101","165964.755","181309.58","225000","205129.257","1357.4628","297869.519","1357.4628","21693.188","6787.314","74320.579","31326.516","192647.575","352355.743","338284.104","346509.731","264605.789"
"M575.48T1555.33","10303.687","234417.652","234417.652","141265.637","218185.5","97587.084","118864.012","175000","150020.746","19967.0764","348152.678","10381.598","78640.605","12829.771","65228.281","27500.404","142697.504","508528.617","289831.08","183556.103","261611.578"
"M579.89T13.55","8955.852","9951.573","9951.573","9257.69","11043.095","9975.688","8876.997","8910","8810.431","10300.3579","10648.815","10048.601","9809.467","9877.127","9677.695","11024.389","9949.796","6967.619","10805.095","5356.02","7743.31"
"M589.43T1437.43","376092.393","445533.153","445533.153","439667.216","319238.86","443520.467","344268.945","386000","415094.742","306301.7046","513217.328","213293.997","496530.811","236341.924","240021.902","177562.421","397921.766","623755.275","485908.098","440721.589","475541.459"
"M592.89T17.56","56345.108","84518.794","84518.794","102396.27","106645.834","104031.607","103330.389","84000","96394.629","165078.7215","100516.921","165627.676","100484.28","164068.734","101033.846","82713.317","104971.063","70092.568","98257.978","48279.554","108772.44"
"M593.89T12.55","9689.881","9572.632","9572.632","9376.044","11817.346","9288.238","13646.293","7110","8081.01","6954.1749","8874.245","8387.436","9404.517","8714.728","9199.516","8552.366","10041.364","8481.664","9795.298","9570.531","11163.753"
"M603.37T16.56","5607.298","5366.222","5366.222","7502.44","8377.625","9957.804","7726.236","7140","8221.58","7995.9677","11536.42","10783.279","7268.567","11819.352","5991.055","11453.222","6881.87","7484.665","5973.888","5589.778","7471.108"
"M604.89T12.55","30275.976","26812.196","26812.196","39297.54","32441.032","31477.365","32021.41","20800","31554.38","23444.1121","29787.318","30303.416","30641.363","29489.209","31620.578","32492.177","34045.06","31391.584","32711.842","29714.163","42218.283"
"M612.87T18.56","9816.992","16236.257","16236.257","13588.644","18274.178","17894.558","18123.634","14000","16531.097","24328.7205","18725.969","19145.264","17441.834","25410.002","17804.726","22899.153","16719.873","13034.575","15898.317","10023.95","20420.001"
"M612.88T11.54","9656.268","8194.51","8194.51","9909.64","14328.68","8674.77","10192.459","5760","7179.474","7208.9614","16139.732","8603.595","9941.803","9493.294","10822.37","7157.735","8656.141","9115.432","11422.179","10064.407","8816.864"
"M618.85T19.56","4178.242","7387.009","7387.009","7341.96","6963.523","7514.883","6554.56","5050","6624.497","10396.512","6907.806","5729.136","7043.418","7406.207","7049.084","7692.586","8003.285","7013.14","8240.967","4348.966","6192.058"
"M624.87T18.56","6189.754","9183.468","9183.468","7815.376","8034.492","8441.321","9795.909","8070","7325.29","7773.5815","8559.64","8084.18","8336.567","7136.96","8108.91","13019.091","11091.6","6788.325","9567.9","6345.565","9730.278"
"M626.86T18.56","12856.201","17500.169","17500.169","18679.872","21097.102","21464.867","18163.652","16400","19927.126","19710.4213","18377.577","22280.642","16629.014","20280.66","20256.069","18087.617","20131.209","15483.236","19053.577","14621.734","21450.828"
"M631.47T1471.08","32113.959","433184.66","433184.66","556866.495","417166.079","268902.477","448006.989","446000","320922.732","40404.1274","658895.415","33057.687","47452.476","47945.25","99531.091","45319.057","299604.873","516154.65","680519.908","519653.427","607250.269"
"M631.86T17.56","8829.019","14190.621","14190.621","10531.5","9462.225","9415.606","9844.221","10500","11719.889","9061.0095","9636.574","12817.178","9722.043","10935.729","10904.33","9682.558","11732.973","9603.256","10053.07","7374.056","7172.264"
"M632.47T1471.09","11585.882","177558.987","177558.987","243774.772","162435.571","109772.824","185962.996","210000","153186.385","19724.7541","304919.333","15754.886","24180.503","25619.361","69615.313","27769.993","138592.806","237306.683","300330.89","247727.472","253721.059"
"M632.88T17.56","30286.866","45441.463","45441.463","48715.71","51584.966","44845.269","51721.354","43400","49093.869","85618.806","51645.807","42155.205","43372.542","84332.24","48914.199","84275.087","54302.709","46593.92","42639.403","24907.692","57032.383"
"M633.48T1454.22","183005.497","864318.205","864318.205","1033543.025","815745.413","591410.013","704197.05","750000","732585.879","169016.4503","1561302.309","127230.969","397452.039","242402.922","371831.398","214023.67","661512.466","999256.47","1134312.45","1011915.999","990112.704"
"M633.48T1420.61","173923.319","791068.873","791068.873","985980.769","815745.413","560379.462","665471.413","750000","727895.049","169016.4503","1107518.824","127230.969","397452.039","242402.922","371831.398","205478.713","688013.856","940311.029","1132897.309","1102126.592","990112.704"
"M633.88T17.56","10299.237","11374.136","11374.136","12429.176","18256.011","14146.979","14333.948","12900","14222.182","26011.335","17216.346","24882.175","15778.58","27203.366","13331.876","25720.607","18608.575","16554.027","18534.171","20772.195","15159.189"
"M634.48T1420.61","86236.046","335057.971","335057.971","420986.225","337046.653","261779.138","305001.937","294000","246511.239","87535.08","516449.261","46513.085","174249.237","81141.819","154807.311","78538.52","264301.04","392603.317","491862.995","476181.527","407343.739"
"M637.36T17.55","5742.402","9257.634","9257.634","10657.878","9232.303","10267.008","11326.269","8790","9165.8","16693.782","7681.985","15896.229","10483.665","16675.878","8428.279","15378.608","9246.946","8175.776","9011.645","6985.721","7962.083"
"M637.87T18.56","4993.554","8191.225","8191.225","12234.594","8137.721","9700.258","8276.077","8090","6468.307","17373.6465","8852.237","18028.545","10293.081","9718.884","10056.078","16521.924","10615.994","8698.558","10343.339","6159.343","8845.904"
"M644.87T18.05","7965.999","7755.913","7755.913","9971.826","9830.578","7278.322","7926.401","9880","8307.471","11333.6456","6756.445","7657.172","6301.595","7005.642","6597.53","12630.637","9104.624","8245.341","7408.171","5727.874","7284.683"
"M647.46T1437.41","38118.155","548711.586","548711.586","565574.824","488103.215","327918.754","565996.291","469000","348017.278","24821.2422","1013371.065","31929.504","74264.111","37328.564","133031.106","36489.009","396285.011","799515.385","1059873.776","553012.09","755237.19"
"M648.47T1437.41","17233.821","270241.102","270241.102","273653.768","223105.674","159194","241483.57","225000","124875.922","23139.028","470720.546","22136.429","50662.366","18816.851","47710.021","19142.331","186788.688","381000.073","517647.876","247493.78","319048.616"
"M649.48T1420.61","73403.634","1192119.493","1192119.493","1342487.569","939520.392","709628.154","702552.064","946000","689919.492","42720.3556","1840772.66","60912.044","95804.623","333372.222","260285.321","898103.83","687240.418","1925554.247","2360946.921","1108443.893","1379719.805"
"M649.48T1386.28","41290.32","825317.443","825317.443","889233.494","889505.676","623141.669","513436.892","772000","564541.226","136618.6226","1091553.112","20674.969","39025.423","344473.529","358234.413","562833.82","572932.655","1078726.4","1463045.036","936211.611","911127.625"
"M650.48T1420.61","38416.826","455895.653","455895.653","569376.145","455040.389","331793.039","232600.348","362000","352545.515","44323.8674","853035.3","47776.821","56132.252","247443.68","167311.204","387405.031","338109.438","852852.444","1071182.98","608857.391","605583.853"
"M650.48T1403.57","26475.911","400334.764","400334.764","481787.769","462658.645","266480.28","368994.805","387000","304266.319","25331.5566","652536.85","53127.309","34213.891","127116.183","129504.498","329529.686","293357.578","662718.559","872506.539","502525.494","511046.849"
"M653.86T17.74","7314.992","10517.761","10517.761","12286.75","11159.794","11142.864","12714.223","12200","11166.601","13093.758","12676.014","20178.683","14579.537","11012.86","10204.522","9728.976","11562.483","11196.308","12529.918","11658.872","11601.647"
"M660.87T12.55","32754.002","34386.852","34386.852","32749.956","32420.972","31727.965","34281.721","33300","31095.339","68900.958","31908.397","32735.829","31960.522","31483.784","32617.56","31153.615","33820.433","32761.405","36420.936","50453.924","41335.936"
"M660.87T17.56","22777.085","29007.957","29007.957","40826.112","41373.874","42148.092","41475.181","34300","31085.916","38806.6682","40069.538","69395.816","41778.037","68874.004","36575.337","62840.753","42797.931","30070.536","41820.29","17522.087","42621.373"
"M663.46T1386.95","471318.314","904769.681","904769.681","901914.55","949979.862","705078.27","964388.463","729000","717733.073","505108.2236","2225382.074","519867.806","2392244.634","467417.594","654905.445","500649.23","636841.637","1114756.435","1302356.796","1147063.642","1045598.656"
"M664.85T11.54","9693.616","10194.492","10194.492","9929.7","10459.284","11417.336","11249.41","7430","10926.682","8838.436","11188.789","8170.407","11166.736","11277.732","10348.954","10900.436","14139.95","10316.806","10737.652","7671.664","11380.267"
"M664.85T18.57","16878.728","21336.789","21336.789","23526.368","23242.631","25561.193","25597.381","19000","23401.085","26703.0187","24640.763","26084.018","23432.262","23656.758","24156.823","20818.268","24470.239","20087.424","22812.092","13075.587","27711.999"
"M665.47T1403.68","63488.153","697703.251","697703.251","853613.218","667453.152","425016.474","516741.215","713000","427229.811","70925.3765","1821685.73","61251.062","319909.57","63328.393","175278.377","94426.635","488737.929","1661505.625","2041365","872294.673","962460.436"
"M665.47T1386.55","63530.896","667321.55","667321.55","879737.367","734407.282","473066.08","530126.724","655000","565242.975","62618.7531","1444802.348","61265.745","280549.104","56389.264","155412.029","85607.696","467742.449","1522393.945","1820941.902","845119.203","898532.285"
"M666.48T1403.51","31366.502","322565.404","322565.404","359326.24","288704.571","195395.529","220095.071","285000","207244.999","29534.6543","696750.223","26519.958","116050.491","34092.52","70003.962","43230.506","191757.788","724213.711","907415.444","357382.5","365685.729"
"M667.87T17.56","8262.062","15142.451","15142.451","16984.802","19097.958","17972.879","17480.424","14600","18014.898","13306.2557","24217.875","12892.32","20138.45","18521.536","13351.936","17281.497","17341.719","14284.353","16697.552","10548.575","21853.155"
"M670.37T13.55","16130.325","17835.574","17835.574","18489.302","18868.874","18813.469","17920.361","17300","17352.176","18170.736","15938.503","18082.451","18350.251","16641.926","18012.084","18072.867","16292.63","15995.879","18755.883","13558.554","17286.266"
"M671.36T17.55","6863.006","11950.046","11950.046","11632.794","15841.131","10330.622","9869.52","10300","11310.54","18862.0892","12369.045","10047.668","12952.651","18380.978","10773.615","19221.901","15243.429","8369.705","11302.059","10886.562","11496.754"
"M671.86T17.56","5855.85","8744.657","8744.657","9227.6","10377.566","5128.064","7663.125","7440","11908.543","12438.9567","6045.452","5999.063","10556.262","7367.379","7011.508","7418.46","7350.651","7562.292","8238.072","10018.963","9585.309"
"M672.87T17.56","29749.778","42755.811","42755.811","49155.024","48656.623","48828.175","49077.823","34100","47280.703","45284.6528","48044.524","75654.016","48767.743","76410.546","43716.549","76289.865","40506.444","42970.283","38538.496","34625.566","49887.041"
"M673.87T17.56","5160.031","5718.629","5718.629","5815.394","7343.997","6917.147","9109.738","8780","5982.786","6966.3133","7423.433","11655.575","6014.741","11627.728","5604.785","12805.143","5512.487","7614.251","7311.857","7396.122","9124.847"
"M676.85T19.54","6009.289","8387.086","8387.086","8013.97","8612.333","8386.364","9494.398","8040","8646.584","7518.4274","7832.613","8579.123","7954.138","7850.254","7775.25","10289.609","8940.251","7359.262","8458.9","6659.154","7361.394"
"M680.86T18.56","13173.794","20961.72","20961.72","19859.4","17392.101","21151.255","20586.651","15600","19571.76","22514.947","19332.495","17359.36","18643.891","21656.776","21390.943","20017.874","20187.514","14317.584","21061.011","11215.37","24150.231"
"M680.86T11.54","10392.019","14332.87","14332.87","10880.544","15546.267","9965.861","9703.093","7000","10304.822","8342.387","17363.35","10351.287","11090.678","9934.749","11596.686","9786.728","10423.103","11790.897","12603.698","10049.759","9121.655"
"M687.86T17.56","10414.597","10973.002","10973.002","12583.638","13945.611","13202.912","15405.526","16300","13807.009","14085.6903","11799.246","12354.434","13247.428","20043.959","13086.697","24076.018","13620.482","12088.355","13187.054","11259.678","9268.651"
"M691.86T17.56","8922.475","11745.184","11745.184","11676.926","12975.724","14876.269","13572.669","12100","13987.851","14521.4024","13321.466","24208.403","14525.383","18587.596","13691.006","12544.152","13719.076","9416.087","13361.32","7808.734","13744.834"
"M692.85T18.56","6491.62","9153.378","9153.378","9067.12","9603.074","8683.014","9248.551","8470","6593.757","8762.2355","8186.084","7701.734","8498.01","14788.232","10170.977","8141.185","8922.21","8351.59","8450.873","7186.567","9274.203"
"M694.85T18.56","17287.059","20546.537","20546.537","25079.012","23526.733","30323.16","29790.874","19600","25177.731","37761.5595","28246.497","40682.795","27924.582","38779.992","25815.549","37867.471","28155.214","20699.782","29136.283","15488.464","29664.299"
"M696.85T11.54","7590.936","14529.458","14529.458","9063.108","8868.526","10639.474","12376.917","5260","8234.63","6712.5023","10175.375","7808.735","8299.872","9751.166","8904.634","9275.75","11865.524","8946.982","9027","8744.414","8362.24"
"M696.84T19.05","13973.885","26755.07","26755.07","21018.868","22121.417","22148.742","21803.214","14100","29564.328","23479.8618","21218.829","25389.942","21048.306","22156.27","22295.52","31058.145","19440.625","19719.379","23349.131","14517.47","22194.869"
"M697.85T18.56","5572.353","8547.566","8547.566","9004.934","9291.752","7406.048","8874.021","7970","8546.146","8810.148","7344.581","9125.294","9276.001","7496.621","7351.219","14076.938","9523.813","6688.084","8576.811","5700.796","7572.262"
"M700.87T17.56","47331.857","58573.489","58573.489","77072.526","78140.623","66068.677","63586.188","64600","75701.674","73584.9295","65593.056","131380.917","83028.549","127818.308","77292.206","121409.08","65912.224","53748.075","78498.491","39649.266","83203.226"
"M702.37T13.55","12877.721","12874.125","12874.125","13552.536","14814.973","14536.589","13672.986","11700","12004.414","14597.0215","7199.237","12770.634","14128.681","13348.881","6565.638","14666.658","13638.725","12804.479","13237.982","11252.9","16483.933"
"M705.35T17.56","8171.686","12487.799","12487.799","14144.306","15494.143","10402.78","11589.32","11500","13343.7","19968.6726","14178.758","12360.107","10754.027","21660.831","12359.212","18605.969","13291.553","12337.843","20118.72","17056.712","13757.24"
"M705.35T12.55","7351.91","6954.02","6954.02","8294.81","9947.754","5620.275","6884.088","3940","9442.242","6409.0065","9179.979","6115.567","11751.305","7466.613","9297.123","7614.571","9775.294","9620.842","8360.875","6043.491","11620.907"
"M705.86T12.55","11602.309","13743.154","13743.154","15143.294","11532.494","13558.142","13114.88","12900","13055.048","23541.3974","12701.675","10961.869","8783.029","24340.804","9889.58","12568.586","15109.046","12409.06","12914.449","18529.263","18518.787"
"M706.84T18.57","9624.185","12026.263","12026.263","12936.694","17739.058","17067.278","14239.58","10800","16126.23","21044.1151","12345.391","15285.72","13572.741","23237.504","13759.2","21143.489","16298.434","11336.688","17178.977","10381.05","14370.943"
"M706.84T11.54","7660.029","8612.317","8612.317","8744.154","7741.154","7778.624","7321.619","5690","7099.234","4893.4011","9285.155","7813.818","9722.245","8461.894","6334.948","7558.464","7194.087","7029.628","7462.32","6667.267","10707.463"
"M711.85T17.56","11191.862","10364.941","10364.941","16525.428","16078.962","16675.139","16949.889","16400","13221.255","27726.0375","20127.058","28123.789","15738.466","26850.31","17204.609","26398.772","14767.451","14091.053","17196.754","9154.584","19201.979"
"M712.85T18.56","9249.645","10870.713","10870.713","14922.634","13883.554","12830.25","11277.887","11500","9948.253","18873.7605","11301.054","13275.25","12497.309","11274.066","11715.099","10962.502","12694.756","10534.711","13827.465","8281.384","14392.961"
"M712.86T11.54","8356.565","8559.602","8559.602","8308.852","8290.798","8586.558","8915.196","5360","7267.486","5770.1666","8154.115","7224.433","7159.141","8050.538","7969.838","8482.232","7914.415","8698.268","5394.134","7850.121","9796.053"
"M717.85T18.56","8137.645","12226.834","12226.834","13945.712","13979.829","12345.331","13392.154","12000","12021.915","21084.2258","15018.788","12880.074","13266.382","13154.751","12463.213","19097.539","13729.114","10692.437","13682.12","7256.651","12766.243"
"M717.85T11.54","6941.085","7490.404","7490.404","7646.872","8198.522","8035.55","7386.625","5520","7041.195","5968.7503","8590.568","7674.327","7302.73","7623.129","7392.11","6951.302","8688.259","7591.196","8702.028","8475.725","8655.142"
"M718.83T19.56","6718.472","11273.307","11273.307","11028.988","8716.419","9932.804","10691.285","7350","8995.344","9955.7564","9316.316","11786.318","9609.672","12060.072","9232.444","8323.517","11932.3","8901.033","9470.059","6502.721","10272.378"
"M720.85T18.56","18504.963","21237.903","21237.903","23745.022","29137.011","28940.34","25766.547","22200","25085.469","39474.2565","26954.449","38953.532","24271.554","36372.792","25823.571","24980.182","25726.274","21700.903","25549.291","15460.43","31140.295"
"M725.52T13.55","8317.226","9487.329","9487.329","8521.488","10245.371","9943.313","9016.97","7730","8391.889","9102.1884","9538.281","9649.742","9089.169","8211.468","8461.875","10835.261","9545.805","9095.814","9682.261","8304.84","11549.994"
"M725.85T17.56","13003.59","16078.209","16078.209","21704.92","22587.818","22408.659","22464","18600","19344.655","35972.6535","20001.137","34002.887","19073.085","18595.879","23206.528","32707.118","21493.234","14760.624","23493.596","11055.179","23317.118"
"M725.86T12.54","13867.23","11425.607","11425.607","13510.41","17339.864","14302.243","14829.406","10800","14310.804","12300.9462","23779.3","12835.969","14661.912","12856.38","16334.858","12556.027","13946.942","12316.363","15945.694","14826.002","17123.541"
"M727.85T17.56","6126.237","9550.191","9550.191","7999.928","7446.269","8873.77","8433.369","6860","7153.239","8104.7248","8865.777","7411.431","7222.437","7697.549","7856.196","6249.127","7922.269","7389.875","7544.422","5994.341","6863.095"
"M728.86T17.56","35563.192","49545.154","49545.154","59987.424","64632.137","65854.263","64367.383","54600","58417.047","103305.3105","62808.781","45834.686","54728.626","101150.544","60319.851","101729.849","67879.389","44985.521","65320.819","27124.335","72275.646"
"M729.86T17.55","7030.046","9737.512","9737.512","8206.546","8736.961","9215.732","7566.632","10100","7586.812","10161.5188","8692.597","7988.037","6989.195","16988.814","7037.633","8864.109","9767.283","7872.415","12162.924","6713.228","10505.682"
"M732.84T18.56","12430.57","16617.221","16617.221","19552.482","19567.749","20222.742","21960.566","17700","16733.745","28983.486","18501.967","18127.022","19840.411","21081.054","21299.059","21008.516","18524.428","16772.336","21245.624","10836.919","23648.856"
"M732.84T11.54","9312.669","10392.931","10392.931","8908.646","9368.02","9306.282","10023.989","7210","8830.949","7682.9394","9029.619","9585.908","10050.062","9343.948","10224.582","7586.806","8155.881","8920.89","9955.778","9442.202","8233.351"
"M733.85T17.56","13323.067","27158.983","27158.983","15959.736","17702.75","13253.445","11902.742","15500","16950.7","21303.8695","21322.515","21183.446","14852.314","22731.992","14832.257","20999.069","13242.538","14826.026","14962.503","10587.668","13875.531"
"M739.35T12.55","9346.282","7868.389","7868.389","12029.982","10754.02","10280.453","9606.824","5820","7502.575","6038.0672","11883.635","8837.33","11106.719","9667.87","9223.588","10644.369","10115.138","10256.979","10619.764","10404.669","10096.947"
"M740.86T12.55","34959.388","32904.418","32904.418","46238.3","35367.786","38520.227","37023.551","37100","40065.838","26651.4255","35813.916","32312.07","34823.376","36044.82","35536.29","74225.863","36676.407","36255.231","37044.802","34767.406","43204.907"
"M741.85T17.56","8032.177","8610.003","8610.003","10003.922","9122.122","11259.813","11300.396","10100","9346.678","16798.068","9576.317","18578.028","8858.735","9135.872","8769.912","17641.171","11644.901","8457.839","11755.822","6380.771","10812.549"
"M744.84T18.56","7927.267","8391.183","8391.183","11221.564","12052.051","11703.628","11987.151","8160","9577.96","12108.4436","10475.617","8857.088","11383.684","10018.266","10455.272","11135.306","10479.738","8728.474","9915.878","12244.624","8575.993"
"M745.85T17.56","13973.753","15114.704","15114.704","20617.668","15841.48","15611.59","19460.206","19400","21062.006","20446.3183","19053.332","34249.604","22640.503","32860.286","22758.84","32397.948","19077.901","15159.312","18627.642","11862.141","22290.339"
"M748.52T13.55","8691.774","8969.595","8969.595","8621.788","11155.981","10194.163","11541.661","8370","11230.474","9574.1678","8750.911","8614.967","9994.925","10047.927","10455.975","9679.634","11188.15","9937.594","10104.875","8587.679","9500.053"
"M752.84T11.54","6407.011","4904.709","4904.709","7257.708","7823.4","6531.638","6703.829","4450","4677.299","6575.668","7008.728","5443.526","6815.624","6344.978","5380.01","5736.978","6403.179","5720.509","5293.834","5824.93","6577.493"
