"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M667.87T17.56"," 8262.062","15142.451","15142.451","16984.802","19097.958","17972.879","17480.424","14600.000","18014.898","13306.256","24217.875","12892.320","20138.450","18521.536","13351.936","17281.497","17341.719","14284.353","16697.552","10548.575","21853.155"
"M670.37T13.55","16130.33","17835.57","17835.57","18489.30","18868.87","18813.47","17920.36","17300.00","17352.18","18170.74","15938.50","18082.45","18350.25","16641.93","18012.08","18072.87","16292.63","15995.88","18755.88","13558.55","17286.27"
"M671.36T17.55"," 6863.006","11950.046","11950.046","11632.794","15841.131","10330.622"," 9869.520","10300.000","11310.540","18862.089","12369.045","10047.668","12952.651","18380.978","10773.615","19221.901","15243.429"," 8369.705","11302.059","10886.562","11496.754"
"M671.86T17.56"," 5855.850"," 8744.657"," 8744.657"," 9227.600","10377.566"," 5128.064"," 7663.125"," 7440.000","11908.543","12438.957"," 6045.452"," 5999.063","10556.262"," 7367.379"," 7011.508"," 7418.460"," 7350.651"," 7562.292"," 8238.072","10018.963"," 9585.309"
"M672.87T17.56","29749.78","42755.81","42755.81","49155.02","48656.62","48828.18","49077.82","34100.00","47280.70","45284.65","48044.52","75654.02","48767.74","76410.55","43716.55","76289.87","40506.44","42970.28","38538.50","34625.57","49887.04"
"M673.87T17.56"," 5160.031"," 5718.629"," 5718.629"," 5815.394"," 7343.997"," 6917.147"," 9109.738"," 8780.000"," 5982.786"," 6966.313"," 7423.433","11655.575"," 6014.741","11627.728"," 5604.785","12805.143"," 5512.487"," 7614.251"," 7311.857"," 7396.122"," 9124.847"
"M676.85T19.54"," 6009.289"," 8387.086"," 8387.086"," 8013.970"," 8612.333"," 8386.364"," 9494.398"," 8040.000"," 8646.584"," 7518.427"," 7832.613"," 8579.123"," 7954.138"," 7850.254"," 7775.250","10289.609"," 8940.251"," 7359.262"," 8458.900"," 6659.154"," 7361.394"
"M680.86T18.56","13173.79","20961.72","20961.72","19859.40","17392.10","21151.26","20586.65","15600.00","19571.76","22514.95","19332.49","17359.36","18643.89","21656.78","21390.94","20017.87","20187.51","14317.58","21061.01","11215.37","24150.23"
"M680.86T11.54","10392.019","14332.870","14332.870","10880.544","15546.267"," 9965.861"," 9703.093"," 7000.000","10304.822"," 8342.387","17363.350","10351.287","11090.678"," 9934.749","11596.686"," 9786.728","10423.103","11790.897","12603.698","10049.759"," 9121.655"
"M687.86T17.56","10414.597","10973.002","10973.002","12583.638","13945.611","13202.912","15405.526","16300.000","13807.009","14085.690","11799.246","12354.434","13247.428","20043.959","13086.697","24076.018","13620.482","12088.355","13187.054","11259.678"," 9268.651"
"M691.86T17.56"," 8922.475","11745.184","11745.184","11676.926","12975.724","14876.269","13572.669","12100.000","13987.851","14521.402","13321.466","24208.403","14525.383","18587.596","13691.006","12544.152","13719.076"," 9416.087","13361.320"," 7808.734","13744.834"
"M692.85T18.56"," 6491.620"," 9153.378"," 9153.378"," 9067.120"," 9603.074"," 8683.014"," 9248.551"," 8470.000"," 6593.757"," 8762.236"," 8186.084"," 7701.734"," 8498.010","14788.232","10170.977"," 8141.185"," 8922.210"," 8351.590"," 8450.873"," 7186.567"," 9274.203"
"M694.85T18.56","17287.06","20546.54","20546.54","25079.01","23526.73","30323.16","29790.87","19600.00","25177.73","37761.56","28246.50","40682.79","27924.58","38779.99","25815.55","37867.47","28155.21","20699.78","29136.28","15488.46","29664.30"
"M696.85T11.54"," 7590.936","14529.458","14529.458"," 9063.108"," 8868.526","10639.474","12376.917"," 5260.000"," 8234.630"," 6712.502","10175.375"," 7808.735"," 8299.872"," 9751.166"," 8904.634"," 9275.750","11865.524"," 8946.982"," 9027.000"," 8744.414"," 8362.240"
"M696.84T19.05","13973.89","26755.07","26755.07","21018.87","22121.42","22148.74","21803.21","14100.00","29564.33","23479.86","21218.83","25389.94","21048.31","22156.27","22295.52","31058.15","19440.62","19719.38","23349.13","14517.47","22194.87"
"M697.85T18.56"," 5572.353"," 8547.566"," 8547.566"," 9004.934"," 9291.752"," 7406.048"," 8874.021"," 7970.000"," 8546.146"," 8810.148"," 7344.581"," 9125.294"," 9276.001"," 7496.621"," 7351.219","14076.938"," 9523.813"," 6688.084"," 8576.811"," 5700.796"," 7572.262"
"M700.87T17.56"," 47331.86"," 58573.49"," 58573.49"," 77072.53"," 78140.62"," 66068.68"," 63586.19"," 64600.00"," 75701.67"," 73584.93"," 65593.06","131380.92"," 83028.55","127818.31"," 77292.21","121409.08"," 65912.22"," 53748.07"," 78498.49"," 39649.27"," 83203.23"
"M702.37T13.55","12877.721","12874.125","12874.125","13552.536","14814.973","14536.589","13672.986","11700.000","12004.414","14597.022"," 7199.237","12770.634","14128.681","13348.881"," 6565.638","14666.658","13638.725","12804.479","13237.982","11252.900","16483.933"
"M705.35T17.56"," 8171.686","12487.799","12487.799","14144.306","15494.143","10402.780","11589.320","11500.000","13343.700","19968.673","14178.758","12360.107","10754.027","21660.831","12359.212","18605.969","13291.553","12337.843","20118.720","17056.712","13757.240"
"M705.35T12.55"," 7351.910"," 6954.020"," 6954.020"," 8294.810"," 9947.754"," 5620.275"," 6884.088"," 3940.000"," 9442.242"," 6409.007"," 9179.979"," 6115.567","11751.305"," 7466.613"," 9297.123"," 7614.571"," 9775.294"," 9620.842"," 8360.875"," 6043.491","11620.907"
"M705.86T12.55","11602.309","13743.154","13743.154","15143.294","11532.494","13558.142","13114.880","12900.000","13055.048","23541.397","12701.675","10961.869"," 8783.029","24340.804"," 9889.580","12568.586","15109.046","12409.060","12914.449","18529.263","18518.787"
"M706.84T18.57"," 9624.185","12026.263","12026.263","12936.694","17739.058","17067.278","14239.580","10800.000","16126.230","21044.115","12345.391","15285.720","13572.741","23237.504","13759.200","21143.489","16298.434","11336.688","17178.977","10381.050","14370.943"
"M706.84T11.54"," 7660.029"," 8612.317"," 8612.317"," 8744.154"," 7741.154"," 7778.624"," 7321.619"," 5690.000"," 7099.234"," 4893.401"," 9285.155"," 7813.818"," 9722.245"," 8461.894"," 6334.948"," 7558.464"," 7194.087"," 7029.628"," 7462.320"," 6667.267","10707.463"
"M711.85T17.56","11191.862","10364.941","10364.941","16525.428","16078.962","16675.139","16949.889","16400.000","13221.255","27726.037","20127.058","28123.789","15738.466","26850.310","17204.609","26398.772","14767.451","14091.053","17196.754"," 9154.584","19201.979"
"M712.85T18.56"," 9249.645","10870.713","10870.713","14922.634","13883.554","12830.250","11277.887","11500.000"," 9948.253","18873.761","11301.054","13275.250","12497.309","11274.066","11715.099","10962.502","12694.756","10534.711","13827.465"," 8281.384","14392.961"
"M712.86T11.54","8356.565","8559.602","8559.602","8308.852","8290.798","8586.558","8915.196","5360.000","7267.486","5770.167","8154.115","7224.433","7159.141","8050.538","7969.838","8482.232","7914.415","8698.268","5394.134","7850.121","9796.053"
"M717.85T18.56"," 8137.645","12226.834","12226.834","13945.712","13979.829","12345.331","13392.154","12000.000","12021.915","21084.226","15018.788","12880.074","13266.382","13154.751","12463.213","19097.539","13729.114","10692.437","13682.120"," 7256.651","12766.243"
"M717.85T11.54","6941.085","7490.404","7490.404","7646.872","8198.522","8035.550","7386.625","5520.000","7041.195","5968.750","8590.568","7674.327","7302.730","7623.129","7392.110","6951.302","8688.259","7591.196","8702.028","8475.725","8655.142"
"M718.83T19.56"," 6718.472","11273.307","11273.307","11028.988"," 8716.419"," 9932.804","10691.285"," 7350.000"," 8995.344"," 9955.756"," 9316.316","11786.318"," 9609.672","12060.072"," 9232.444"," 8323.517","11932.300"," 8901.033"," 9470.059"," 6502.721","10272.378"
"M720.85T18.56","18504.96","21237.90","21237.90","23745.02","29137.01","28940.34","25766.55","22200.00","25085.47","39474.26","26954.45","38953.53","24271.55","36372.79","25823.57","24980.18","25726.27","21700.90","25549.29","15460.43","31140.29"
"M725.52T13.55"," 8317.226"," 9487.329"," 9487.329"," 8521.488","10245.371"," 9943.313"," 9016.970"," 7730.000"," 8391.889"," 9102.188"," 9538.281"," 9649.742"," 9089.169"," 8211.468"," 8461.875","10835.261"," 9545.805"," 9095.814"," 9682.261"," 8304.840","11549.994"
"M725.85T17.56","13003.59","16078.21","16078.21","21704.92","22587.82","22408.66","22464.00","18600.00","19344.65","35972.65","20001.14","34002.89","19073.08","18595.88","23206.53","32707.12","21493.23","14760.62","23493.60","11055.18","23317.12"
"M725.86T12.54","13867.23","11425.61","11425.61","13510.41","17339.86","14302.24","14829.41","10800.00","14310.80","12300.95","23779.30","12835.97","14661.91","12856.38","16334.86","12556.03","13946.94","12316.36","15945.69","14826.00","17123.54"
"M727.85T17.56","6126.237","9550.191","9550.191","7999.928","7446.269","8873.770","8433.369","6860.000","7153.239","8104.725","8865.777","7411.431","7222.437","7697.549","7856.196","6249.127","7922.269","7389.875","7544.422","5994.341","6863.095"
"M728.86T17.56"," 35563.19"," 49545.15"," 49545.15"," 59987.42"," 64632.14"," 65854.26"," 64367.38"," 54600.00"," 58417.05","103305.31"," 62808.78"," 45834.69"," 54728.63","101150.54"," 60319.85","101729.85"," 67879.39"," 44985.52"," 65320.82"," 27124.33"," 72275.65"
"M729.86T17.55"," 7030.046"," 9737.512"," 9737.512"," 8206.546"," 8736.961"," 9215.732"," 7566.632","10100.000"," 7586.812","10161.519"," 8692.597"," 7988.037"," 6989.195","16988.814"," 7037.633"," 8864.109"," 9767.283"," 7872.415","12162.924"," 6713.228","10505.682"
"M732.84T18.56","12430.57","16617.22","16617.22","19552.48","19567.75","20222.74","21960.57","17700.00","16733.74","28983.49","18501.97","18127.02","19840.41","21081.05","21299.06","21008.52","18524.43","16772.34","21245.62","10836.92","23648.86"
"M732.84T11.54"," 9312.669","10392.931","10392.931"," 8908.646"," 9368.020"," 9306.282","10023.989"," 7210.000"," 8830.949"," 7682.939"," 9029.619"," 9585.908","10050.062"," 9343.948","10224.582"," 7586.806"," 8155.881"," 8920.890"," 9955.778"," 9442.202"," 8233.351"
"M733.85T17.56","13323.07","27158.98","27158.98","15959.74","17702.75","13253.44","11902.74","15500.00","16950.70","21303.87","21322.51","21183.45","14852.31","22731.99","14832.26","20999.07","13242.54","14826.03","14962.50","10587.67","13875.53"
"M739.35T12.55"," 9346.282"," 7868.389"," 7868.389","12029.982","10754.020","10280.453"," 9606.824"," 5820.000"," 7502.575"," 6038.067","11883.635"," 8837.330","11106.719"," 9667.870"," 9223.588","10644.369","10115.138","10256.979","10619.764","10404.669","10096.947"
"M740.86T12.55","34959.39","32904.42","32904.42","46238.30","35367.79","38520.23","37023.55","37100.00","40065.84","26651.43","35813.92","32312.07","34823.38","36044.82","35536.29","74225.86","36676.41","36255.23","37044.80","34767.41","43204.91"
"M741.85T17.56"," 8032.177"," 8610.003"," 8610.003","10003.922"," 9122.122","11259.813","11300.396","10100.000"," 9346.678","16798.068"," 9576.317","18578.028"," 8858.735"," 9135.872"," 8769.912","17641.171","11644.901"," 8457.839","11755.822"," 6380.771","10812.549"
"M744.84T18.56"," 7927.267"," 8391.183"," 8391.183","11221.564","12052.051","11703.628","11987.151"," 8160.000"," 9577.960","12108.444","10475.617"," 8857.088","11383.684","10018.266","10455.272","11135.306","10479.738"," 8728.474"," 9915.878","12244.624"," 8575.993"
"M745.85T17.56","13973.75","15114.70","15114.70","20617.67","15841.48","15611.59","19460.21","19400.00","21062.01","20446.32","19053.33","34249.60","22640.50","32860.29","22758.84","32397.95","19077.90","15159.31","18627.64","11862.14","22290.34"
"M748.52T13.55"," 8691.774"," 8969.595"," 8969.595"," 8621.788","11155.981","10194.163","11541.661"," 8370.000","11230.474"," 9574.168"," 8750.911"," 8614.967"," 9994.925","10047.927","10455.975"," 9679.634","11188.150"," 9937.594","10104.875"," 8587.679"," 9500.053"
"M752.84T11.54","6407.011","4904.709","4904.709","7257.708","7823.400","6531.638","6703.829","4450.000","4677.299","6575.668","7008.728","5443.526","6815.624","6344.978","5380.010","5736.978","6403.179","5720.509","5293.834","5824.930","6577.493"
"M752.84T18.57"," 7031.319"," 7708.483"," 7708.483","11355.966","10265.002","12644.227","11357.972"," 9420.000","11312.955","11391.217","10360.825","12663.878","11034.932","12645.824","11500.970","11368.826","11233.730"," 7644.384","10811.265"," 8019.560","12016.528"
"M755.85T17.56"," 8250.713","13239.406","13239.406","13189.450","14839.928","15314.731","12824.358","13000.000","15889.269","27044.167","13976.193","12816.683","14769.106","14997.260","13544.892","25650.403","14510.870","12013.952","19302.938","10107.895","15722.421"
"M757.84T19.56","2963.923","5566.650","5566.650","5125.330","5816.675","5301.318","5518.044","4490.000","4845.146","4826.289","5659.865","5007.516","5063.776","5396.927","4411.184","4627.164","5554.259","3998.942","4787.667","3271.736","4797.242"
"M759.85T17.56","14786.95","22905.26","22905.26","23181.34","25249.94","22876.63","20769.56","18700.00","22835.06","22905.46","23389.39","36088.95","25320.14","35965.57","23851.95","34745.04","23819.86","17589.26","25864.01","17831.33","31478.33"
"M760.35T17.56"," 6448.865"," 5977.386"," 5977.386","10379.044"," 9090.232"," 7799.376"," 7528.574"," 6710.000"," 7993.625"," 8341.708"," 6936.841","10522.427"," 7162.267"," 6685.046"," 7371.288"," 9902.724"," 6781.639"," 5265.130"," 5736.305"," 4069.663"," 7446.474"
"M760.84T18.56"," 5715.074","11506.416","11506.416"," 9155.384","10678.169"," 9611.563","10156.729"," 6880.000"," 8718.502"," 9479.006"," 9768.674"," 7432.703","10076.244","16685.908"," 8838.344"," 9488.705","10327.654"," 7441.897"," 7174.512"," 6928.259","10995.765"
"M761.84T18.56"," 6630.394"," 7051.248"," 7051.248"," 9861.496","10897.240"," 7128.627"," 9484.368"," 5930.000"," 7302.482"," 8414.682","10438.705"," 9614.677"," 6460.108"," 8499.251"," 9573.274"," 9648.886"," 7466.849"," 8628.752","10360.044"," 5536.600"," 9563.889"
"M761.85T12.54","5673.128","6649.230","6649.230","5945.784","6605.758","7993.458","8257.963","3720.000","5608.644","4850.312","6904.531","5699.275","6376.488","6290.737","6066.144","5957.400","9507.086","6235.397","5987.910","6219.943","7367.595"
"M762.84T17.56","21617.81","29397.75","29397.75","33080.95","33940.70","34511.42","36036.67","27000.00","28054.30","49618.08","34092.81","30451.20","34845.27","51760.82","32990.58","47917.35","34127.30","29356.08","34340.96","24852.33","39274.31"
"M762.85T11.54","14653.401","18531.428","18531.428","20268.624","20633.716","19897.640","21153.063","14200.000","13526.949"," 8128.816","20910.064","17041.822","19360.354","18824.052","21901.508","16196.995","21981.145","20268.594","20316.768","14932.373","24655.573"
"M764.83T18.56","13926.61","24322.06","24322.06","20764.11","20279.61","20549.63","18844.02","16200.00","30599.35","22519.89","21613.33","28948.37","17947.22","30617.58","21485.89","24043.53","19044.23","18988.44","21506.22","13746.43","19527.55"
"M764.84T11.54"," 8446.200","11542.524","11542.524"," 9179.456"," 9582.493","12657.565","11031.339"," 5790.000"," 8911.367"," 6021.206"," 9270.195"," 8232.493","10568.355","10177.550"," 8884.574"," 9862.874","11165.546"," 9494.510"," 8084.180","10162.047"," 9182.421"
"M766.83T19.56"," 7751.922","11174.996","11174.996","12513.428","10896.149","11798.683","11147.760"," 9980.000","10521.339","10896.333","11590.106","10400.081","11845.203","11415.099","10274.732","12924.658","10983.156"," 8656.819","11188.286"," 5128.113","11913.981"
"M766.84T11.54","5646.984","8700.545","8700.545","6202.552","6338.263","6595.792","5425.148","4890.000","4871.796","4664.408","5795.877","5353.921","6179.980","5496.118","7920.378","5350.238","5268.134","5298.784","5368.056","6801.433","4075.416"
"M768.86T17.56"," 33870.61"," 44124.01"," 44124.01"," 48992.54"," 66934.70"," 55194.86"," 69750.72"," 59800.00"," 58507.30"," 53060.15"," 59497.82","109676.96"," 53802.01","106330.04"," 52583.28","103270.33"," 55268.15"," 42926.69"," 64611.12"," 30674.17"," 70637.21"
"M771.18T13.55","20873.76","21610.25","21610.25","24124.16","23965.03","22694.36","22372.92","21100.00","21333.16","22515.78","21766.29","22655.47","23612.19","22832.73","21722.27","26623.58","23010.65","22590.83","25961.04","21602.28","25182.31"
"M772.84T17.56","38160.97","48380.30","48380.30","58210.11","58819.88","74221.40","57840.03","48300.00","54667.93","72485.84","55789.23","55893.82","59590.28","60475.32","58269.84","63829.24","62550.68","49495.08","56464.68","32433.04","71686.23"
"M773.34T12.55"," 9258.514"," 8856.951"," 8856.951","11372.014","10007.046","10468.865","10515.361"," 6730.000","11213.540"," 7295.139","11144.683"," 9218.153","10260.531","11415.631","10788.114"," 8830.899","10520.225","11116.079","10375.032"," 9349.966","10986.491"
"M773.85T12.55","13528.229","14745.661","14745.661","13989.844","13979.814","13774.350","13639.953","17000.000","12216.540"," 9809.334","12768.292","12933.509"," 9949.822","12888.719","12206.487","13323.943","10567.506","10637.702","15496.350","12471.897","12980.523"
"M774.82T18.56","12468.51","20911.95","20911.95","21618.66","20343.67","22490.88","23170.42","16900.00","22123.42","31269.76","18656.89","30898.05","20351.05","30639.64","22219.70","33336.61","21323.72","18661.63","22976.19","12302.67","23340.66"
"M774.83T11.54","10567.554","11307.822","11307.822","11299.798","12135.821","12983.085","10880.380"," 6670.000","10651.860"," 8102.588","14522.215"," 9808.055","10908.206","10873.845","10679.944","11626.248","14194.103","10387.002","10487.368","10605.183","13032.661"
"M777.86T13.55"," 4926.395"," 7116.665"," 7116.665"," 8100.228"," 5981.235"," 5734.291"," 6246.568"," 5350.000"," 5508.642"," 3778.990"," 8116.746"," 5160.837"," 6238.739"," 5529.149"," 6309.815"," 7366.657"," 7325.573"," 4954.355"," 4264.499"," 5833.025","11470.026"
"M780.84T18.56","11700.583","11579.757","11579.757","18344.870","17375.503","19576.994","15087.126","21500.000","16595.280","26441.454","16691.498","28962.228","16663.079","26988.724","17608.166","15371.342","19477.491","15707.776","17876.390"," 9887.787","18887.126"
"M780.84T11.73"," 7882.249"," 8812.836"," 8812.836","11241.624"," 9536.524","11242.918","12575.445"," 6660.000","11564.590"," 8428.565","11542.135"," 9776.319","11828.320","10121.364","11676.926"," 9043.305","10415.081","11002.698","10433.206","10781.635","12956.459"
"M786.82T18.57"," 8118.734","10056.413","10056.413","11434.200","11921.658","11122.823","11438.627"," 7770.000"," 9178.471","16080.901","11471.765"," 9227.064","12154.629","11414.715","11486.726","10936.338","12236.025"," 8542.544","10048.331"," 7260.655","10344.222"
"M788.84T18.56","20097.32","23581.18","23581.18","27769.06","27486.10","27087.58","31823.23","23700.00","23893.67","29050.46","29460.30","45032.96","28631.57","43417.86","27027.49","39496.86","31622.09","21686.15","27959.69","14228.96","32439.81"
"M789.85T12.55","14380.76","12547.53","12547.53","15331.86","16332.85","14324.30","17540.65","14200.00","14023.95","12703.71","14318.34","13308.26","21354.77","13941.96","17357.04","13614.05","14791.30","13748.36","17223.52","14662.65","15784.43"
"M794.18T13.55","19892.69","20001.84","20001.84","25227.46","24965.87","20832.54","24300.00","18300.00","21459.82","21653.98","20264.13","23820.88","22509.38","23846.76","21917.13","24067.78","23337.49","20492.50","22902.91","19143.92","25562.81"
