"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M924.81T18.125","-0.323792437","-0.323792437","-0.323792437","-0.323792437","-0.017138050","-0.030223671"," 0.117761571"," 0.226004967"," 0.209028610","-0.336436406","-0.262187680"," 0.040006606"," 0.195846213"," 0.082606439"," 0.093629620"," 0.086884391","-0.137691252"," 0.250892756","-0.145904278","-0.339073086"," 0.278197817"," 0.818990054"," 0.103502141","-0.020799859"," 0.176660642","-0.401874946"," 0.120126392"," 0.191594787","-0.028297180","-0.440223340","-0.217288940"," 0.198414936","-0.200861401"," 0.725706606"," 0.060382076"," 0.006529391"," 0.125688928"," 0.039133943"," 0.056565618","-0.222430388","-0.222430388"," 0.124605630"," 0.073227876"," 0.084326831"," 0.182738418","-0.002085489","-0.001628388"," 0.076949333","-0.573730046","-0.145492992"," 0.158531010"," 0.069419273"," 0.102323971","-0.035309318"
"M924.816T11.109","-0.080058966","-0.080058966","-0.080058966","-0.080058966"," 1.409248719","-0.086918070","-0.265725070"," 0.215596001"," 0.271310748"," 0.006696243","-0.060482705"," 0.135250868","-0.041321153"," 0.006644938","-0.224586456","-0.287441695","-0.410454109"," 0.243421738"," 0.108489071","-0.113262617"," 0.141084253"," 0.014778895"," 0.197303882"," 0.100545509","-0.022807666"," 0.088137199","-0.519714700"," 0.094328374","-0.111415463","-0.011519604","-0.027356031","-0.251909868"," 0.139231995"," 0.126947267"," 0.172464677"," 0.017533446","-0.310987566"," 0.189497063","-0.265749672"," 0.549374542"," 0.549374542","-0.163598979"," 0.004543585","-0.136525966"," 0.001386467","-0.275543010","-0.151406608"," 0.180965201","-0.190521893","-0.220804930","-0.479716978"," 0.020388661","-0.133112968"," 0.098575754"
"M924.819T11.107"," 0.016868005"," 0.016868005"," 0.016868005"," 0.016868005","-0.298986636","-0.459232477"," 0.218419687","-0.067140705"," 0.069237765"," 0.121092679","-0.086769382"," 0.275261994","-0.409600414","-0.248283861","-0.156762269"," 0.145973672","-0.380057167"," 0.405485517"," 0.243385454","-0.023021701","-0.136905148"," 0.130802894"," 0.002976039","-0.189068103"," 0.481425932"," 0.218932995","-0.059542721","-0.218615517","-0.020191668"," 0.099208797"," 0.080183468","-0.189587660"," 0.589602432"," 0.265558054","-0.073271983","-0.367012532"," 0.161189108"," 0.340703192","-0.206214316","-0.127981977","-0.127981977"," 0.254019785"," 0.118506550","-0.050969474","-0.260628098"," 0.245192957"," 0.358204152","-0.055119168","-0.116331160"," 0.309978004","-0.463267156","-0.269444118","-0.046869219","-0.093956539"
"M925.814T17.122","-0.283813330","-0.283813330","-0.283813330","-0.283813330","-0.041041463","-0.009275072"," 0.180610095","-0.106325646"," 0.078887275"," 0.019652593","-0.140514706","-0.020505899","-0.313883634"," 0.046697471"," 0.250866363"," 0.027838566","-0.100161407"," 0.027714604"," 0.101768663"," 0.848669152","-0.063521286","-0.040319430"," 0.240088961"," 0.032069283"," 0.040160103","-0.100381766"," 0.018139809"," 0.276558963","-0.319696907","-0.702254998","-0.336573576"," 0.055322614"," 0.067259615"," 0.184473084"," 0.193983464","-0.128436033"," 0.452793359"," 0.323105057","-0.117859463","-0.283182851","-0.283182851","-0.124512165"," 0.345784034"," 0.167119180"," 0.396499041","-0.132822661","-0.277641800","-0.003863663","-0.464350206","-0.211747209"," 0.334819391"," 0.334989406"," 0.347247690"," 0.064190177"
"M925.817T16.12","-0.1745956099","-0.1745956099","-0.1745956099","-0.1745956099"," 0.0082686249"," 0.0710525704"," 0.0005105962","-0.4253943020"," 0.2218728072","-0.1682367889"," 0.0107137803"," 0.0263246597","-0.1231010806"," 0.1511984052"," 0.0623722443","-0.1603935440","-0.0433650701"," 0.0701301820"," 0.1533010103","-0.3729266775"," 0.0659147294"," 0.7687387769"," 0.2547292074"," 0.1463396682","-0.2339885158","-0.2878209629"," 0.1073211381"," 0.0879876804","-0.1945082754","-0.3860895486","-0.1987105711"," 0.0903648161"," 0.1481536190"," 0.7806975371","-0.4785404140","-0.0356442978"," 0.2409435301"," 0.1894903588"," 0.6738318055","-0.1076927286","-0.1076927286","-0.0766016358"," 0.2374440002","-0.0211234162"," 0.2075675370","-0.0668695179","-0.1260695086"," 0.0645176873","-0.3000748623","-0.6146718624"," 0.0455727306"," 0.0278004870"," 0.2234137480"," 0.0913248111"
"M928.805T18.125","-0.578254054","-0.578254054","-0.578254054","-0.578254054","-0.086923758"," 0.093427588"," 0.312134960"," 0.141309572"," 0.514911928","-0.448723285","-0.391682037"," 0.093675142"," 0.125845601"," 0.220437402"," 0.097352091"," 0.141412377","-0.047107596"," 0.218592406"," 0.199081265","-0.071822749"," 0.198095620","-0.194368176"," 0.295787553","-0.054348925"," 0.076435809","-0.325831377"," 0.019009777"," 0.133895406","-0.127574095","-0.930756028","-0.395338082"," 0.142855906","-0.189694750"," 0.092907113"," 0.160500643","-0.267460770"," 0.039675816"," 0.054915791"," 0.194923830"," 0.706605719"," 0.706605719"," 0.191868815"," 0.120534016"," 0.071728439"," 0.096968382","-0.194280270"," 0.006594139"," 0.138804073","-0.170082343"," 0.067971362"," 0.165402228"," 0.089183926"," 0.005967562"," 0.273592483"
"M930.811T17.116","-0.2158885058","-0.2158885058","-0.2158885058","-0.2158885058"," 0.0539581019"," 0.0066227413"," 0.2448386891"," 0.0679064605","-0.0687371152","-0.4109460222","-0.2201317062"," 0.0118445943"," 0.0148721458"," 0.0690587365"," 0.0603705997"," 0.1024420264"," 0.0016232042"," 0.1745444659"," 0.1712500155","-0.3747975164"," 0.0178859594","-0.2349888041","-0.0268241092"," 0.0711354746"," 0.0932022350","-0.4476659820","-0.2303583059"," 0.0906693363"," 0.6573094078","-0.3463479458"," 0.6032648202"," 0.8143455774","-0.0131690298"," 0.0131401669","-0.0916946886"," 0.7113515938","-0.3444634486","-0.4482424718","-0.0009137854","-0.3185973210","-0.3185973210"," 0.0471968770"," 0.1335247681"," 0.7383433487"," 0.0132812222"," 0.0182463765","-0.1381832754"," 0.1281807050","-0.2679554151","-0.1487698470"," 0.0244545544","-0.0369595741","-0.0433762648"," 0.2404097686"
"M931.149T15.117","-0.0366748007","-0.0366748007","-0.0366748007","-0.0366748007","-0.0871412126","-0.3682321450"," 0.1851073398"," 0.1368086177"," 0.3276635048","-0.1107986289","-0.6092416623"," 0.1140460358"," 0.2676957786"," 0.1960630947"," 0.2184915716"," 0.1205620258","-0.5909681244"," 0.2485286363"," 0.2335147417"," 0.1136558522"," 0.1778851717"," 0.2428169435"," 0.1219734011"," 0.1682498797"," 0.1444126442"," 0.0970357381","-0.9044044719"," 0.2214623867"," 0.1455592412"," 0.1540355256"," 0.0879970266"," 0.1495384346"," 0.2226456291"," 0.1355202086"," 0.1273864290"," 0.0801912467"," 0.1388986960"," 0.0434247225","-0.0748432208","-0.1356941910","-0.1356941910","-0.4008151567"," 0.0922754469"," 0.2051892059","-0.0131232122"," 0.1812991889","-0.6068083603"," 0.2546889047","-0.0463738657","-0.9143001635"," 0.1291716491"," 0.0003653858","-0.6110359292"," 0.2720134335"
"M931.815T16.119","-0.204380208","-0.204380208","-0.204380208","-0.204380208"," 0.607011039","-0.165801722","-0.232833960"," 0.019121786"," 0.084193869"," 0.519710310","-0.271244741","-0.030034686"," 0.069741386","-0.399547766","-0.325666190","-0.064182394"," 0.617683743","-0.174600078","-0.176282035"," 0.622232552"," 0.164152403"," 0.625047856"," 0.173487855"," 0.153108655"," 0.021010282","-0.549321526","-0.039049754","-0.019600494","-0.490741561","-0.447578650","-0.193289909"," 0.682245985"," 0.593819889"," 0.099162072"," 0.256597067"," 0.592510705","-0.150261776","-0.129095485","-0.110601082","-0.259624377","-0.259624377","-0.133777941"," 0.083976071"," 0.002924857"," 0.144030797","-0.027462433","-0.049382036","-0.098688838","-0.231489654","-0.405077502"," 0.001342033"," 0.055957010"," 0.028801535"," 0.034512044"
"M934.803T18.124","-0.23691438","-0.23691438","-0.23691438","-0.23691438"," 0.79796533","-0.06218403"," 0.21679325"," 0.11570885"," 0.11678198","-0.60132593","-0.21513430"," 0.05137914"," 0.08867745"," 0.18239731"," 0.03515235"," 0.06582979","-0.04347457"," 0.14318843"," 0.10703382","-0.22809102"," 0.07795471","-0.24263329"," 0.35000128","-0.04098904"," 0.09549449","-0.42164597"," 0.17455119"," 0.11091361","-0.11751455","-0.55000364","-0.41190797"," 0.22316926","-0.09079721","-0.02432976"," 0.20708392","-0.17564955","-0.06213788"," 0.08417684"," 0.68808335"," 0.42072880"," 0.42072880"," 0.05329273"," 0.11116579"," 0.20278402"," 0.01447577","-0.02775272","-0.35657338","-0.08739621","-0.31505592","-0.19698350"," 0.13097835","-0.01137410","-0.14471500"," 0.08883645"
"M937.806T17.14","-0.345324291","-0.345324291","-0.345324291","-0.345324291"," 0.027998637"," 0.190347768"," 0.104279163"," 0.001660256","-0.009643491","-0.262559131","-0.227099579","-0.075474778"," 0.295951511"," 0.365961182"," 0.223978971"," 0.051817423"," 0.025123497"," 0.158908616"," 0.230636947","-0.337773672","-0.224171357","-0.155656981","-0.238758736"," 0.104828558"," 0.122685801","-0.007089481","-0.092907915"," 0.195756203"," 0.012383173","-0.276387581","-0.350262909"," 0.192643694","-0.088364991","-0.037695787"," 0.171911821"," 0.186986265"," 0.177037268"," 0.145210818"," 0.003910591"," 0.528800124"," 0.528800124"," 0.097017690"," 0.092006611"," 0.356381198"," 0.143307947"," 0.040834922"," 0.229687059","-0.667926657","-0.160292811","-0.323647168"," 0.157565523","-0.391739619"," 0.097447799"," 0.046882648"
"M939.155T13.111","-0.2690798137","-0.2690798137","-0.2690798137","-0.2690798137","-0.2255367097","-0.0544181587","-0.0039251547"," 0.1053663689"," 0.2561117421"," 0.0186599000","-0.1343548513"," 0.2258752180"," 0.1946080916"," 0.0466838935","-0.1174336197"," 0.1370232989","-0.0003204222"," 0.0310909475"," 0.1792800144","-0.1396998583"," 0.2384502068","-0.0301255279"," 0.2279716432","-0.1112626331"," 0.0958615750","-0.0156961846","-0.1417851638","-0.2004263146"," 0.2135099050","-0.3641614024"," 0.1214239338","-0.2036555119"," 0.1556192414"," 0.1435168222"," 0.0551027737","-0.0364647615"," 0.1707302833","-0.1698085986","-0.0484209679"," 0.0096908880"," 0.0096908880"," 0.2943654315","-0.1832577888","-0.0377396212","-0.0400909125"," 0.1326867142"," 0.1710236424"," 0.1888563379","-0.1082200003","-0.1901584351"," 0.1022118510"," 0.0028624596"," 0.1246701027","-0.0196623211"
"M939.816T16.127","-0.339954423","-0.339954423","-0.339954423","-0.339954423","-0.067753170"," 0.253128094"," 0.037847595"," 0.055170358"," 0.081098401","-0.070107455","-0.017413257","-0.005917753"," 0.019633961"," 0.076495951"," 0.256432836"," 0.137328073"," 1.009148827"," 0.091961433"," 0.166765661","-0.180332259"," 0.378321696","-0.093410977"," 0.165723351"," 0.312583107"," 0.397384606","-0.124956786","-0.217999265","-0.018319706","-0.048317550","-0.731880538","-0.505647487"," 0.127701669","-0.116276214"," 0.014832490"," 0.101901841","-0.022737865"," 0.349390559","-0.028039470"," 0.052365112","-0.234466481","-0.234466481"," 0.082635103"," 0.044006771"," 0.375683375","-0.113722981","-0.141812370","-0.159429843","-0.152393156","-0.518263947"," 0.114341610"," 0.012264770"," 0.298289019"," 0.092566964"," 0.058479468"
"M943.307T17.119","-0.258772444","-0.258772444","-0.258772444","-0.258772444","-0.157996961","-0.544334723","-0.084441945","-0.100675808"," 0.064861790","-0.340153121","-0.193119477","-0.031126314"," 0.268875883","-0.234408564","-0.150638104","-0.053972686","-0.046004333"," 0.109620069","-0.191093787"," 0.508828323","-0.030596464"," 0.673026046","-0.008451598"," 0.002876681"," 0.514199619","-0.138130739","-0.058221935"," 0.044221008","-0.210624216","-0.331905906"," 0.526075656"," 0.640249633","-0.144183130"," 0.638520766"," 0.251679053","-0.126439497"," 0.512809515"," 0.564870021","-0.050346281","-0.597704512","-0.597704512"," 0.039090885","-0.156215103","-0.055009171"," 0.187087879"," 0.532260545","-0.061234959"," 0.056578094","-0.380987784","-0.008868078","-0.092539267","-0.007258761"," 0.089649152","-0.005903103"
"M944.821T12.17","-0.060974726","-0.060974726","-0.060974726","-0.060974726"," 0.891174416","-0.034034663","-0.159229672"," 0.157232280","-0.002935521"," 0.072183535","-0.382482546"," 0.266062747","-0.059975088","-0.153816356","-0.582651540","-0.173447989","-0.267822572","-0.062114334","-0.120871096"," 0.863266459","-0.072277708"," 0.902047758","-0.183805675"," 0.147483898","-0.033134840","-0.161120404","-0.282148038","-0.110173407","-0.001607171"," 0.941420793","-0.016013503"," 0.876363662","-0.098423525","-0.120804761"," 0.205109125","-0.054227256","-0.086230658","-0.197868635","-0.180069393","-0.059889699","-0.059889699","-0.105970389","-0.073965288","-0.331383283"," 0.022891844","-0.120501599","-0.042681118","-0.062282079"," 0.182827921","-0.128424402","-0.079009244","-0.332078219","-0.060270641","-0.230533524"
"M944.823T12.108","-0.04479462","-0.04479462","-0.04479462","-0.04479462","-0.24601560","-0.11621018","-0.18422086"," 0.14636894","-0.04554445"," 0.08179684","-0.10867219"," 0.14044036","-0.09322350","-0.19113454","-0.33979686"," 0.13279162"," 0.12899914"," 0.26124022"," 0.19339686"," 0.06372484","-0.06973725"," 0.09941522","-0.25602347","-0.17127111"," 0.29526211"," 0.14692309","-0.41762154","-0.11484234","-0.02633449"," 0.17634950","-0.01162570","-0.29008897"," 0.21931590"," 1.30331317","-0.06406422","-0.26515662","-0.12203973"," 0.10449183","-0.27403458"," 0.26372110"," 0.26372110","-0.15209423"," 0.24755655"," 0.28920634"," 0.57873095","-0.31032796","-0.07399291","-0.07628074","-0.13220227","-0.27072827"," 0.23827094","-0.47372530","-0.03980227","-0.25904595"
"M948.799T18.126","-0.5755495003","-0.5755495003","-0.5755495003","-0.5755495003","-0.1168718289","-0.4673750208"," 0.3340998669"," 0.1493790190"," 0.2297552585","-0.2922710005"," 0.1658105116"," 0.0160627074","-0.1686642852"," 0.2337662603"," 0.1324226543"," 0.2956170941","-0.2546826222"," 0.3549464247"," 0.1589220403","-0.1974361028"," 0.2691368038","-0.1816056637"," 0.3242857922"," 0.1838663905"," 0.2840301178","-0.2698697345"," 0.2248096978"," 0.1576003480","-0.0173509711","-0.4893889218","-0.6670704882"," 0.0007661219","-0.1218731488","-0.1574586564"," 0.2834899382","-0.0538000344","-0.1360882020"," 0.2225590459"," 0.2468917668"," 0.6446913399"," 0.6446913399"," 0.1599385068"," 0.0977837988"," 0.0268983965"," 0.4898056427","-0.1840317513"," 0.1723248411"," 0.0408069395","-0.5969496796","-0.0924412126"," 0.1771364170"," 0.0661192345","-0.2825114273"," 0.2615244366"
"M950.801T18.122","-0.170651133","-0.170651133","-0.170651133","-0.170651133"," 0.653473018","-0.006436687"," 0.111674758"," 0.113775047"," 0.323300234","-0.411959069","-0.357530711","-0.734774161","-0.148170186"," 0.059719641","-0.008923888"," 0.096174641","-0.083828979"," 0.109940889"," 0.106893673"," 0.605622985"," 0.105905245"," 0.609532609"," 0.323099717","-0.037625514"," 0.198741534","-0.407994787"," 0.099623038","-0.868087845"," 0.002832311","-0.349700875","-0.240454993"," 0.178645912","-0.242972549"," 0.062191517"," 0.036922840"," 0.033251038"," 0.024549834","-0.021279296"," 0.064929641"," 0.271463578"," 0.271463578"," 0.026586803"," 0.117931921","-0.023359836"," 0.033385084"," 0.083505759","-0.079138189"," 0.056291500","-0.233981368","-0.197873348","-0.052567530"," 0.129503352"," 0.122616233"," 0.155716413"
"M950.805T17.123","-0.1628204342","-0.1628204342","-0.1628204342","-0.1628204342"," 0.0446920660","-0.0593741666"," 0.1005372729","-0.0009465588"," 0.2928518873"," 0.3859136526","-0.1671148808"," 0.0607203258","-0.0437413132"," 0.0608789611","-0.0075546256"," 0.0936760288","-0.0071047037"," 0.1065611852"," 0.1032933038","-0.3482736824"," 0.1026867757","-0.1028137052"," 0.1786911680","-0.0348318438"," 0.1554547990","-0.3906815735","-0.8659757814"," 0.0956511357"," 0.0048928916","-0.3347166592","-0.2458419487"," 0.7684828963","-0.4818240524"," 0.6187365141"," 0.0364604033","-0.8513309225"," 0.0234051529"," 0.0570020127"," 0.6586246168"," 0.2616306102"," 0.2616306102"," 0.0113999886"," 0.1142329540","-0.0214138187"," 0.0589180731"," 0.1327401766","-0.0749636776","-0.0676998750","-0.2233887548","-0.0913560698","-0.0494545869"," 0.1253420757"," 0.0859690064"," 0.1206083931"
"M950.808T12.104","-0.16438548","-0.16438548","-0.16438548","-0.16438548","-0.41917107"," 0.22599743"," 0.25508613"," 0.24876843"," 0.30268365","-0.03439288"," 0.21131414","-0.11644165"," 0.40392696","-0.19118725","-0.22755735"," 0.29365232","-0.47126404","-0.24747554"," 0.23360364"," 0.10586833"," 0.12057737","-0.22881808","-0.33167731","-0.01308083"," 0.64806969"," 0.20746878","-0.33065158","-0.15664295","-0.08301356"," 0.09262452"," 0.08726947","-0.02178430"," 0.21021018"," 0.08373877","-0.24983683","-0.46597075"," 0.05280747"," 0.13256105","-0.13587037"," 0.29196260"," 0.29196260","-0.29801011","-0.15927362","-0.15171057","-0.02927302","-0.40092592"," 0.15333204"," 0.22249854"," 0.02738533","-0.32059151"," 0.27396978"," 0.59342823"," 0.24025645","-0.26886090"
"M952.818T13.111","-0.117778105","-0.117778105","-0.117778105","-0.117778105","-0.253144275"," 0.015176586"," 0.245238237"," 0.095845867"," 0.247727073","-0.113604657","-0.236248475","-0.073701981"," 0.221843606"," 0.410626017"," 0.156838184","-0.033588673","-0.287390053"," 0.069636497"," 0.093116240","-0.105371849","-0.008307326","-0.149632009"," 0.029620715"," 0.081649114"," 0.155523979","-0.015712953","-0.150785313"," 0.059611065"," 0.036991823","-0.129863841","-0.112126217"," 0.054373955","-0.133814952"," 0.053718979"," 0.150272838","-0.052597563"," 0.062315810"," 0.061765372","-0.106899463","-0.233060766","-0.233060766"," 0.167181227"," 0.047425406"," 0.030721723"," 0.137254877","-0.213239000"," 0.147013964"," 0.187679636","-0.284310920","-0.067004457"," 0.130897302","-0.058510956"," 0.203994680"," 0.169028113"
"M954.145T15.118","-0.121363031","-0.121363031","-0.121363031","-0.121363031","-0.283216457"," 0.064118394"," 0.047687184"," 0.201964280"," 0.275091669","-0.179683423"," 0.076601651"," 0.049393793","-0.801415979"," 0.316097845"," 0.143252648"," 0.007839039","-0.205622951"," 0.271543974"," 0.148100689"," 0.093166419","-0.471266004"," 0.197451122"," 0.108712094"," 0.294158222"," 0.248925127"," 0.107261182","-0.012718398","-0.156327566"," 0.276158149"," 0.193334286"," 0.002120299"," 0.166795214"," 0.206636761"," 0.032911850"," 0.281889830"," 0.063412630"," 0.157721793"," 0.014744570"," 0.023007419","-0.259915523","-0.259915523","-0.034638690"," 0.326039169","-0.052331550"," 0.185232814"," 0.072678354","-0.015708457","-0.978072281","-0.062655525","-0.736651367","-0.074738273"," 0.032915260"," 0.259521418"," 0.123844945"
"M954.821T13.111","-0.006320557","-0.006320557","-0.006320557","-0.006320557"," 0.082033128"," 0.113115350"," 0.101467057"," 0.158755830"," 0.210728652"," 0.022848126"," 0.009321524"," 0.183033871"," 0.182464692"," 0.175663534"," 0.144108665"," 0.186434924"," 0.108817428","-0.528543931"," 0.196639131"," 0.120254131","-0.872596350"," 0.109536942"," 0.147995144"," 0.111837518","-0.482149348"," 0.127154802","-0.560177022"," 0.168394772"," 0.173805228"," 0.057363086"," 0.077701032"," 0.074188864","-0.688894643"," 0.140579544"," 0.134502271"," 0.069407814"," 0.017421854"," 0.120175166"," 0.140226026"," 0.053291153"," 0.053291153"," 0.278203404"," 0.140521839"," 0.168320802"," 0.138965764","-0.866802401"," 0.085350272","-0.537008048","-0.022491773"," 0.061074580"," 0.119390246"," 0.059326524"," 0.191041688","-0.430807786"
"M956.305T17.121","-0.0829414799","-0.0829414799","-0.0829414799","-0.0829414799","-0.0159013395"," 0.1738382106"," 0.4040125626","-0.0361640823"," 0.3878860622","-0.1566884768"," 0.0280829814"," 0.1643053235","-0.0076841977"," 0.2060724492"," 0.1588368885"," 0.0004505007","-0.1990189257"," 0.2742153654","-0.4954375525"," 0.0181804719"," 0.0795112720","-0.1446039599","-0.0685377882","-0.1337254037"," 0.1834271393","-0.1516786445","-0.7742273700","-0.0017401973"," 0.0157790157","-0.2200094321","-0.3018621669"," 0.1714113450"," 0.0606347582"," 0.0478919822"," 0.0750118207","-0.0990728045"," 0.2454706543"," 0.1036550494","-0.0468300676","-0.1373808753","-0.1373808753"," 0.1713220172","-0.6097152677"," 0.1592619649"," 0.1948277858"," 0.1251601867","-0.0176710153"," 0.1869706878","-0.2186879793","-0.0112565177"," 0.0129649713"," 0.1401926623"," 0.3375365587"," 0.1901301720"
"M956.802T18.02","-0.183832680","-0.183832680","-0.183832680","-0.183832680"," 0.001805908","-0.098632014","-0.529431666","-0.616628953"," 0.155624560","-0.201072707","-0.114266705"," 0.186613619"," 0.032717712"," 0.264888757","-0.262331495","-0.012424982"," 0.048440283"," 0.211910183"," 0.194894126"," 0.664664417"," 0.237564076","-0.040789982"," 0.119050459"," 0.296896641"," 0.295601696","-0.404674198","-0.158885480","-0.820834894"," 0.014122691","-0.267033681","-0.229345493"," 0.082484628"," 0.216524246"," 0.606934739"," 0.206702587"," 0.069914010","-0.035877133"," 0.185476144"," 0.208836846"," 0.011616815"," 0.011616815","-0.154535083"," 0.079928806"," 0.208792455"," 0.226154176","-0.121588194","-0.135549404"," 0.106589051","-0.382880079","-0.052623667"," 0.121768804"," 0.175908584"," 0.116852387"," 0.013840309"
"M958.145T13.111"," 0.146566120"," 0.146566120"," 0.146566120"," 0.146566120","-0.092102080","-0.005326772"," 0.086406541"," 0.029568540"," 0.239121153","-0.078815290","-0.127986917","-0.005754828","-0.133818973"," 0.139878115"," 0.235893947","-0.022657327","-0.160153335"," 0.108440069","-0.054474635","-0.287892147"," 0.278670678","-0.062008911"," 0.402063589","-0.314562193"," 0.210190167"," 0.048951580","-0.253889918","-0.225724006"," 0.109188519"," 0.097748057","-0.065738968"," 0.074326713","-0.105588913","-0.116061281"," 0.173536881"," 0.132523147","-0.293421703"," 0.062771656"," 0.045719219"," 0.015203212"," 0.015203212"," 0.001167997","-0.173647852"," 0.080107357"," 0.007316711","-0.233231526"," 0.285569938"," 0.002324419"," 0.261538993","-0.206850168","-0.109723279","-0.003383532","-0.655440624"," 0.058560289"
"M958.793T18.125","-0.380928239","-0.380928239","-0.380928239","-0.380928239"," 0.040302893","-0.097222217"," 0.157880382"," 0.259697537"," 0.258427459","-0.277148102","-0.225661148","-0.157277999"," 0.223374618"," 0.069817179","-0.068267918"," 0.070428941"," 0.207777142"," 0.002076949","-0.040264624","-0.271980463"," 0.086776012"," 0.799895847"," 0.265892539"," 0.215125249"," 0.198597235","-0.586915910"," 0.204510215"," 0.197502979","-0.189109318","-0.400280857","-0.247170282"," 0.163851265","-0.061717193","-0.119523697"," 0.107410127"," 0.005537464"," 0.112533433","-0.070290436"," 0.135488830","-0.112079723","-0.112079723"," 0.268803996"," 0.058797667"," 0.199192101","-0.030181980"," 0.027591455"," 0.056269098"," 0.212906104","-0.428227034","-0.175237281"," 0.228428647"," 0.049403348"," 0.232440067"," 0.077612085"
"M958.798T14.205"," 0.04028573"," 0.04028573"," 0.04028573"," 0.04028573","-0.23913436","-0.06696949"," 0.09992050","-0.01410032","-0.18589815"," 0.27544894","-0.18909802","-0.22911718"," 0.18137558","-0.08831387","-0.20940956","-0.13226683","-0.49461748"," 0.05990637","-0.05538084","-0.25064934","-0.13061969","-0.04108863","-0.03794511","-0.33214821"," 0.09615698","-0.07531912"," 0.06092887","-0.07534721"," 0.17691963"," 0.14259398"," 0.17602931","-0.10893892"," 0.63044793","-0.31023333"," 0.06713364","-0.22714401"," 0.01401109"," 0.03730110"," 1.13713462"," 0.46882533"," 0.46882533"," 0.09752727","-0.08184878"," 0.02246395"," 0.08707906","-0.19504287"," 0.55739061","-0.39760722"," 0.09700785","-0.47550783"," 0.06513606","-0.51414052"," 0.12925261","-0.15207263"
"M961.818T13.113","-0.039958747","-0.039958747","-0.039958747","-0.039958747","-0.266270674"," 0.006195853"," 0.028067162"," 0.297817072"," 0.215973561","-0.188677153","-0.033757681"," 0.035339729","-0.110904881"," 0.156747500"," 0.007583560","-0.073313832"," 0.016902818","-0.068726284"," 0.331387246"," 0.106090083"," 0.062925442","-0.211015831"," 0.114718160"," 0.099299981"," 0.174250844"," 0.011467607"," 0.071085420","-0.069953901"," 0.075913186","-0.050498364"," 0.120986349"," 0.047682819"," 0.161058578"," 0.159522590"," 0.024043402","-0.031618509"," 0.077144420"," 0.087413955","-0.209095343"," 0.132126202"," 0.132126202"," 0.039960791","-0.058979871"," 0.010544691"," 0.075329540"," 0.116847454"," 0.049063484","-0.848673723"," 0.110290683","-0.144538626"," 0.085082673"," 0.010091490"," 0.153722497","-0.878943386"
"M966.814T12.106","-0.105868896","-0.105868896","-0.105868896","-0.105868896","-0.471555136","-0.007421563","-0.207520621"," 0.141874298","-0.291829983"," 0.221232014","-0.153081544"," 0.017432131","-0.059008530","-0.044611147","-0.203041006"," 0.034756451","-0.109773185"," 0.093128304"," 0.170957176","-0.103391133","-0.259916502","-0.058764028"," 0.138450359","-0.088464863"," 0.062929802","-0.039086429","-0.010917797","-0.483585359","-0.219059426"," 0.026698550","-0.028397505","-0.518260631","-0.082430261"," 1.121795445"," 0.062829859","-0.002729319"," 0.046510566"," 0.240005609"," 1.144975403"," 0.426547979"," 0.426547979"," 0.094237909","-0.020753613"," 0.217146119","-0.223115621","-0.503113759"," 0.224384397"," 0.044328034","-0.186251586","-0.228344751"," 0.030580571","-0.070464708"," 0.064022209"," 0.046994424"
"M966.816T12.107"," 0.096885009"," 0.096885009"," 0.096885009"," 0.096885009","-0.359734908","-0.206740792","-0.030044028","-0.039344793"," 0.321606737"," 0.147382251","-0.089684891"," 0.250574017","-0.352326516","-0.263995637","-0.405039760","-0.120891277","-0.524087608"," 0.345365142"," 0.442545892"," 0.099978907"," 0.298889065"," 0.155703249","-0.023633766","-0.269240002","-0.108748162"," 0.180273994","-0.177592607","-0.374756637","-0.044452140"," 0.262417451"," 0.193620889","-0.418054465"," 0.124866680"," 0.254376553","-0.035979562","-0.319258546","-0.111738383"," 0.529005741","-0.159778220"," 0.192463408"," 0.192463408","-0.036198618"," 0.203165555"," 0.109297333"," 0.352781928"," 0.171480262"," 0.129273927","-0.082752340","-0.003486111","-0.300475672","-0.119056133","-0.272933935","-0.048190198","-0.046856717"
