"","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.4","X12.1","X12.2","X12.3"
"Label","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M393.294T1406.263"," 0.07490308"," 0.41735090","-0.80278389"," 0.13595709"," 0.13790059","-0.38974205"," 0.17092163"," 0.16679367"," 0.19021580"," 0.22703545","-0.18801247","-0.14053979"
"M474.347T1608.13","-0.30644439","-0.45726907"," 0.11013893"," 0.03359473","-0.24123926"," 0.23473270","-0.08832845"," 0.24091303"," 0.02723973"," 0.06401550","-0.06593350"," 0.44858003"
"M875.587T1358.969","-0.04187944"," 0.22555295","-0.31930120"," 0.22906534"," 0.95864930","-0.74032679","-0.23444344","-0.33596586"," 0.32392722","-0.56157920"," 0.09332029"," 0.40298082"
"M898.575T1473.64"," 0.03800433","-0.31587260","-0.68736502"," 0.73276804"," 1.45830546","-0.57521875","-0.33647411","-0.58473291"," 0.68146194","-0.87435828"," 0.03394131"," 0.42954059"
"M494.563T1509.9","-0.36716739","-0.74346025","-0.20169199"," 0.06421162","-0.06230366","-0.07065431"," 0.13818227"," 0.05632297"," 0.42506864"," 0.47864748","-0.04417716"," 0.32702178"
"M385.291T1472.833","-0.07973684","-0.18514960","-0.01531355"," 0.04978564","-0.15632132","-0.04892005","-0.21003901","-0.03053351"," 0.55064252"," 0.02865317","-0.16265012"," 0.25958267"
"M429.317T1389.185"," 0.75082546","-0.19892714"," 0.39140070","-0.20802610","-0.08868516"," 0.69949000","-0.28059340","-0.22013031","-0.18323860","-0.15957323","-0.43498608","-0.06755615"
"M708.511T1659.486","-0.29707065","-0.38221442"," 0.01056831","-0.21726895","-0.14202180","-0.07276329","-0.18090867"," 0.08115684"," 0.79176451"," 0.10432702","-0.22789200"," 0.53232311"
"M927.605T1584.638"," 0.03030844","-0.16258557","-0.50394529"," 0.46484752"," 1.24335577","-0.62710972","-0.34165701","-0.48334343"," 0.52875297","-0.24746140","-0.18287863"," 0.28171635"
"M524.437T1458.08","-0.42820484"," 0.02149744","-0.03067548"," 0.20056504","-0.28526677"," 0.25870625"," 0.07158900"," 0.16967234","-0.03653016"," 0.33720168"," 0.11301560","-0.39157012"
"M892.609T1509.101"," 0.02946747","-0.14703887","-0.16355307"," 0.39106006"," 1.51042865","-0.73607784","-0.61395328","-0.44897599"," 0.25407557","-0.16403703","-0.09476661"," 0.18337094"
"M808.735T1557.614"," 0.4725016"," 0.3317754","-0.6257014"," 0.2837109"," 0.8895521","-0.4196446"," 0.9309444","-0.5450204","-0.9062620","-0.4132699"," 0.1741189","-0.1727051"
"M515.408T1574.181"," 0.01920267","-0.48707539"," 0.20533043"," 0.03592358","-0.16999398","-0.38527767"," 0.20772254"," 0.13650257"," 0.52869832","-0.04735103","-0.34719082"," 0.30350878"
"M913.563T1454.879","-0.008488522","-0.311295928","-0.392337493"," 0.513421838"," 1.349584186","-0.754051502","-0.345572669","-0.593410146"," 0.748101810","-0.503816355"," 0.005805056"," 0.292059725"
"M655.531T1610.398","-0.04292846","-0.16694192"," 0.10043405"," 0.13972630","-0.20221720","-0.91860783"," 0.25000974","-0.35596820"," 1.28693929","-0.19117954","-0.07657130"," 0.17730508"
"M617.433T1456.129","-0.150065803"," 0.403004281","-0.191374222"," 0.339656621","-0.061528603","-0.124032770"," 0.008685171","-0.089875487"," 0.593121300","-0.092731266","-0.637968177"," 0.003108956"
"M721.577T1536.307"," 1.30162862"," 0.67572232","-0.90842323"," 0.02851073"," 0.31374438","-0.86127195"," 0.57316355"," 0.08268584","-0.13529110","-0.68873376"," 0.09215874","-0.47389413"
"M881.568T1457.816","-0.04844073","-0.23726296","-0.39402889"," 0.55059413"," 1.70889288","-0.92516502","-0.57720362","-0.56048088"," 0.65193886","-0.44572423","-0.08911759"," 0.36599806"
"M825.585T1557.26","-0.3890910854","-0.0612048256","-0.4185203446"," 0.2554858061"," 1.0327134207","-0.8469209883"," 0.0177260165","-0.0903160092"," 0.4720283645","-0.0043042441"," 0.0315977401"," 0.0008061492"
"M481.362T1591.564","-0.18018115","-0.52698350","-0.22545977","-0.25534735","-0.46620810"," 0.22107441"," 0.64723095"," 0.60640627"," 0.07503261"," 0.18552194"," 0.04941084","-0.13049714"
"M411.251T1437.383","-0.528315162"," 0.255391133","-0.023673910"," 0.203772958","-0.215630530","-0.048748499"," 0.168878918"," 0.004724105"," 0.384581362"," 0.105602421","-0.126516538","-0.180066256"
"M566.426T1641.413","-0.32014532","-0.54542599","-0.26701112","-0.20074989","-0.45738234","-0.42013584"," 0.49011851","-0.14067086"," 1.79775825","-0.04403782","-0.34460427"," 0.45228668"
"M658.504T1389.113","-0.08410417","-0.38116372"," 0.12506564"," 0.11352678","-0.64441111"," 0.32913214"," 0.23656616"," 0.03042469"," 0.22497601"," 0.33017438","-0.32323916"," 0.04305235"
"M873.58T1556.7","-0.5237234"," 0.5341426"," 0.0431613"," 0.0820088"," 0.6576004","-0.7124509","-0.7936596"," 0.1063876"," 0.2003623","-0.2810776"," 0.1867304"," 0.5005181"
"M608.525T1624.418","-0.20260041","-0.61830653"," 0.06750449"," 0.48071972"," 0.44129112","-0.13203813","-0.06692279","-0.36066522"," 0.60725502","-0.89218822"," 0.16167158"," 0.51427936"
"M883.588T1473.64","-0.078701982","-0.243287656","-0.222312825"," 0.506041433"," 1.203203054","-0.800541714","-0.477970712","-0.637691461"," 0.440787848"," 0.003467296"," 0.018180734"," 0.288825985"
"M920.644T1518.016","-0.15722469"," 0.06983361","-0.25023688"," 0.19565296"," 1.27502661","-0.71772010","-0.21553921","-0.19236385"," 0.19877348","-0.22788264","-0.08305872"," 0.10473944"
"M965.706T1490.033","-0.82839220"," 0.28199312","-0.02462031","-0.48522606"," 1.42791944","-0.63194490","-0.26122633","-0.26202930"," 0.05865336","-0.45411506"," 0.40216651"," 0.77682173"
"M1028.737T1341.992","-0.129944568","-0.265170765","-0.171910365"," 0.267103698"," 1.329677934","-0.957415809","-0.434724657"," 0.001211479"," 1.005962953","-0.512056868","-0.538565029"," 0.405831997"
"M443.333T1262.042"," 1.66736844"," 0.89812175","-0.04666943","-0.05045437","-0.09457050","-0.11221197","-0.32872330","-0.29261008","-0.46101275","-0.32403752","-0.36690983","-0.48829046"
"M702.545T1440.116"," 0.32096519","-0.56002144"," 0.06357038","-0.12738157","-0.02877288","-0.04747674"," 0.02577445"," 0.07609326"," 0.70508626","-0.08351319","-0.12850658","-0.21581716"
"M401.317T1390.374"," 0.28872768","-0.14138204"," 0.62208680","-0.60913730"," 0.32490117"," 0.42885804","-0.27959900"," 0.07952773"," 0.11407302","-0.33088242","-0.42819448","-0.06897920"
"M825.582T1428.316"," 0.32206000","-0.71685665","-0.12971100"," 0.04594298"," 0.72260215"," 0.33447635","-0.20058007","-0.11740574"," 0.15678177","-0.37380313"," 0.10361890","-0.14712556"
"M669.243T917.809","-0.04240410","-0.17152605"," 0.03728663","-0.13776011","-0.22205763"," 0.53867747","-0.04036502"," 0.49869203"," 0.08863895","-0.30946456","-0.15673807","-0.08297954"
"M441.32T1479.382","-0.31207422"," 0.17299028"," 0.05228384"," 0.03424142","-0.12228796","-0.13838082"," 0.21883226"," 0.28787771","-0.13153918"," 0.24703745"," 0.25010213","-0.55908291"
"M565.454T1591.061","-0.34555770","-0.35768943","-0.31127948","-0.33183727","-0.46402869","-0.31837926"," 0.38513491","-0.09693119"," 1.81989705","-0.21705579","-0.33204134"," 0.56976819"
"M945.585T1492.083"," 0.28019615","-0.31068760","-0.33848052"," 0.21862257"," 0.94280821","-0.49825398","-0.36347165","-0.62995404"," 0.65066827","-0.18601632"," 0.04411166"," 0.19045726"
"M401.342T1557.26","-0.50241354","-0.05966390"," 0.06626418"," 0.53763188","-0.27831676","-0.21205459"," 0.45061250"," 0.23967624","-0.18462324"," 0.07473593","-0.21377385"," 0.08192514"
"M534.317T1557.588","-0.28900752","-0.27829114","-0.15809652"," 0.30592108"," 0.87168098"," 0.01697879","-0.31294045","-0.25839158"," 0.09623830"," 0.13771236","-0.17517629"," 0.04337199"
"M305.302T1591.458"," 0.17630120"," 0.30467864","-0.34304651","-0.42373693","-0.34635843","-0.14787841"," 0.36924906"," 0.06638087"," 0.50666583","-0.51508723","-0.08684880"," 0.43968071"
"M899.582T1490.329","-0.1074537","-0.5700858","-0.5487069"," 0.5331399"," 1.5334274","-0.4404155","-0.2084086","-0.7225711"," 0.4707457","-0.1184973","-0.2312374"," 0.4100633"
"M351.208T1439.835","-0.05272995"," 0.09917503","-0.24659375"," 0.39368170"," 0.07042682"," 0.16406256","-0.24631621","-0.05500615"," 0.05797361","-0.06715091","-0.26417665"," 0.14665389"
"M510.367T1523.593","-0.227080083","-0.208735052","-0.218783456","-0.224915604","-0.273132929","-0.130124599"," 0.232909474"," 0.129140497"," 1.108598376"," 0.008381843","-0.137044077","-0.059214391"
"M810.531T1659.646","-0.16659659","-0.08860099","-0.72000723"," 0.52477635"," 0.04883860","-0.30752255","-0.23604971","-0.27165120"," 0.59156322","-0.27202866","-0.29223125"," 1.18951001"
"M409.225T1624.962","-0.19841759","-0.38781367"," 0.01146695","-0.02499134","-0.23753917"," 0.05986327","-0.11071519"," 0.12253010"," 0.55809094","-0.01671689","-0.12107861"," 0.34532120"
"M747.451T1490.329","-0.34448136","-0.35699221","-0.10031522"," 0.17630018"," 0.46921892"," 0.01053013","-0.13515839","-0.02460733"," 0.44421716","-0.13730845","-0.13363932"," 0.13223589"
"M938.6T1518.016"," 0.01186723","-0.26241510","-0.58770432"," 0.35574161"," 1.50560450","-0.24930667","-0.30978167","-0.62226246"," 0.37012184","-0.41141918","-0.04645619"," 0.24601040"
"M885.578T1475.069","-0.230280603","-0.297750222","-0.510112736"," 0.515940687"," 1.193286378","-0.655751577","-0.341638836","-0.397554131"," 0.371288721"," 0.001183779","-0.021317654"," 0.372706195"
"M701.599T1463.866"," 1.27258608"," 0.41235428","-1.12059502","-0.13769764"," 0.16019998"," 0.15785445"," 0.46825629","-0.20825627","-0.65460842","-0.52920628"," 0.04237581"," 0.13673673"
"M327.231T1624.498","-0.03851590","-0.15028396","-0.05714571"," 0.17918179","-0.71248327","-0.19704504","-0.02230382"," 0.10099469"," 0.56817898"," 0.11826483","-0.09415049"," 0.30530790"
"M305.302T1540.694","-0.49039162"," 0.20058014","-0.19312067"," 0.25919866","-0.49233379","-0.29678501"," 0.26109621","-0.08195217"," 0.39873256"," 0.32593154","-0.23190050"," 0.34094466"
"M977.7T1446.028"," 0.40665902","-0.54627243","-1.39267494"," 0.65239039"," 1.27895268"," 0.04644036"," 0.42783530","-1.35829665"," 0.72081137","-0.39746526","-0.51996144"," 0.68158159"
"M853.584T1513.559","-0.19284093","-0.27737229","-0.35982087"," 0.03857277"," 1.26989974","-0.32715290","-0.43112861","-0.26369455"," 0.30258449"," 0.01463950"," 0.09365548"," 0.13265816"
"M674.232T924.482"," 0.05497078","-0.34757785"," 0.48008205"," 0.06347399","-0.12448398"," 0.56324692","-0.19372997","-0.31370969"," 0.56765439","-0.11632221","-0.50466490","-0.12893954"
"M885.58T1536.307","-0.05575027","-0.14938647","-0.52779433"," 0.46656266"," 1.23696473","-0.55497822","-0.21932249","-0.75663753"," 0.48963069","-0.08934509","-0.21804202"," 0.37809834"
"M944.587T1458.08","-0.37212496","-0.09687213","-0.20696829"," 0.32434688"," 1.34129594","-0.98326846","-0.47328786"," 0.02944866"," 0.41559299","-0.18567388"," 0.25464730","-0.04713619"
"M419.314T1508.139","-0.001210831"," 0.106371559"," 0.068436356","-0.215941759","-0.027090553","-0.324310848","-0.045759063"," 0.270661806","-0.079227617","-0.122471325"," 0.301801206"," 0.068741069"
"M579.486T1558.522","-0.15798190","-0.29251762"," 0.14422627","-0.03127633"," 0.10589374","-0.74108127"," 0.15390011"," 0.11891682"," 0.54332686"," 0.05894848","-0.32530734"," 0.42295219"
"M692.264T921.146","-0.78701345"," 0.16248147","-0.07936440"," 0.03822569","-0.32535505"," 0.12949822"," 0.28981526"," 0.19041516"," 0.12086552"," 0.02511667"," 0.06969770"," 0.16561721"
"M327.176T1435.338","-0.055638848","-0.505634348"," 0.095395431"," 0.042704344","-0.383562766"," 0.008068474","-0.006897413"," 0.182565647"," 0.463419513"," 0.103401397"," 0.005075220"," 0.051103349"
"M333.203T1439.392"," 0.537758695","-0.002422636"," 0.076179296"," 0.004030673","-0.619020069","-0.085187246"," 0.257182071"," 0.001339166","-0.047396106"," 0.298064212","-0.383475026","-0.037053029"
"M297.239T1245.233"," 0.77160552","-0.05346836","-0.47753337"," 0.06177850","-0.36710045","-0.26337949","-0.14427593","-0.38183927"," 0.64440037","-0.02223973","-0.32538705"," 0.55743926"
"M484.402T1523.787","-0.34025448"," 0.16581207"," 0.23225942","-0.05550055"," 0.29224354","-0.11202807","-0.22866049"," 0.34708395"," 0.02168730","-0.07976340"," 0.02541500","-0.26829429"
"M877.615T1591.283","-0.151666448"," 0.006645217","-0.171227024"," 0.325432755"," 1.246210459","-0.630558846","-0.379844684","-0.407318967"," 0.449506590","-0.250281314","-0.075963663"," 0.039065924"
"M395.217T1369.501","-0.33921370"," 0.54415146","-0.40207075"," 0.44669446"," 0.13880341","-0.26514698"," 0.06292935"," 0.18328412","-0.42385381"," 0.37184339"," 0.05005396","-0.36747488"
"M566.427T1621.712","-0.33348084","-0.48116435","-0.28196907","-0.19003315","-0.39713611","-0.41067175"," 0.39779606","-0.16400182"," 1.76610553","-0.06435272","-0.32626050"," 0.48516872"
"M281.247T1473.551","-0.20181525","-0.42083237"," 0.39619862","-0.07044275","-0.15834160","-0.27418522","-0.08025008"," 0.09779784"," 0.34361900","-0.34261823"," 0.57570336"," 0.13516669"
"M513.351T1439.707","-0.427761323"," 0.088369087","-0.304322795"," 0.147871480"," 0.217040550","-0.414523657","-0.061875709"," 0.595480545"," 0.255941547"," 0.039850636","-0.005960747","-0.130109613"
"M539.396T1624.559","-0.51992556","-0.31321465","-0.05641732"," 0.05833820","-0.75202376","-0.10681893"," 0.44536409"," 0.26772672"," 0.71846531"," 0.44417805","-0.35473840"," 0.16906623"
"M500.359T1492.083","-0.24291781","-0.17151955","-0.16830466","-0.22483590"," 0.74920798","-0.26996009","-0.01918719"," 0.35813344"," 0.27406035"," 0.15058383","-0.28359932","-0.15166109"
"M536.574T1557.26"," 0.55338350"," 0.06291267","-0.03063920"," 0.77815628","-0.29121621","-0.48294568","-0.46635817","-0.97140147","-0.01664036"," 0.98728091","-0.42529698"," 0.30276471"
"M999.712T1325.086"," 0.072699697","-0.707352671","-0.153270691"," 0.221749137"," 1.440212861","-0.615982762","-0.423874774","-0.141915631"," 0.179685696","-0.003360216","-0.345604993"," 0.477014346"
"M843.597T1509.101","-0.04939835","-0.14604710","-0.57963112"," 0.25394599"," 1.43379955","-0.30935662","-0.48304194","-0.15726415"," 0.16647234","-0.41877776"," 0.02834561"," 0.26095355"
"M857.584T1492.083","-0.21138157"," 0.25386033","-0.35763128"," 0.28870834"," 1.06060492","-0.84385248","-0.33755932","-0.18596238"," 0.41124016","-0.61978199"," 0.08063607"," 0.46111921"
"M865.582T1597.662","-0.0831590","-0.2628841","-0.3598404"," 0.3919878"," 1.6477744","-0.6454843","-0.4035463","-0.5316055"," 0.3329493","-0.1354399","-0.2524833"," 0.3017312"
"M685.435T1661.058","-0.19636470","-0.32295306","-0.23390918","-0.12533246","-0.27787200","-0.04823868","-0.23727881","-0.12132610"," 1.13146129","-0.09839176","-0.20636250"," 0.73656795"
"M686.443T1641.482","-0.289382492","-0.490141742","-0.009023622","-0.043582141","-0.200786078","-0.375997948","-0.049647579","-0.507579008"," 0.971112462"," 0.164359524"," 0.021155899"," 0.809512724"
"M385.181T1641.823","-0.165714592","-0.099865869","-0.319982735","-0.004596632","-0.421044660","-0.214003607"," 0.079734561","-0.275589514"," 0.927394308"," 0.021834914"," 0.056029490"," 0.415804338"
"M332.329T1556.14","-0.18532037","-0.25069883"," 0.35046072","-0.15088834"," 0.08152762"," 0.13251158","-0.16969765"," 0.07026100"," 0.03836661"," 0.01560814"," 0.27524563","-0.20737609"
"M315.251T1401.37","-0.16366668"," 0.30817845","-0.41913903"," 0.37668548","-0.26245975","-0.40241640"," 0.30756549"," 0.14370577","-0.39877152"," 0.30794686","-0.06167756"," 0.26404889"
"M931.588T1473.551","-0.11388518","-0.60123182"," 0.03471586"," 0.43135440"," 1.18143975","-0.88738688","-0.17431199","-0.59016177"," 0.67644721","-0.20454276","-0.25281672"," 0.50037991"
"M841.585T1446.028","-0.1780296"," 0.2592369","-0.4163923"," 0.2283505"," 0.9464059","-0.9817796","-0.5399956"," 0.0739594"," 0.3249591","-0.3023513"," 0.1625543"," 0.4230824"
"M882.577T1472.663"," 0.01625154","-0.26849554","-0.32238388"," 0.55023643"," 1.75709772","-0.93586338","-0.45246110","-0.77359965"," 0.57494508","-0.20236298","-0.15638509"," 0.21302086"
"M930.57T1457.506","-0.037402969","-0.094581918"," 0.003257051"," 0.041831770"," 0.565743310","-0.373811415","-0.173644021","-0.755602105"," 0.709044322","-0.366193061"," 0.074648622"," 0.406710414"
"M605.42T1439.891"," 0.08630059"," 0.18914047","-0.26827599","-0.23036702","-0.56486944","-0.28207702"," 0.15285053"," 0.09530596"," 0.33172227"," 0.65339497","-0.04847261","-0.11465272"
"M873.584T1509.101","-0.55236941"," 0.56800013"," 0.05286415"," 0.10821521"," 0.64677328","-0.76423749","-0.69209862"," 0.11847315"," 0.20792518","-0.33172053"," 0.14408153"," 0.49409342"
"M1066.691T1440.166"," 0.09518476","-0.35506713","-0.49469088"," 0.75334604"," 1.52338746","-1.61138138","-0.51442443","-0.80833958"," 1.24754842","-0.39099158","-0.13739976"," 0.69282807"
"M411.287T1496.037"," 0.070241042"," 0.045309840"," 0.008774963"," 0.318407550","-0.373054748","-0.315852304"," 0.223977007","-0.253250625"," 0.238889791"," 0.122301290","-0.214358416"," 0.128614611"
"M841.582T1567.222","-0.2225458"," 0.1936287","-0.4191179"," 0.1218711"," 0.9662255","-0.7467883","-0.6339909"," 0.1252834"," 0.3079299","-0.3763989"," 0.1794462"," 0.5044570"
"M545.456T1607.833","-0.39706209","-0.47152785"," 0.02699849","-0.04752080","-0.22156770","-0.13666574"," 0.15636276"," 0.18068929"," 0.61511207","-0.07306257","-0.16524362"," 0.53348777"
"M613.479T1523.593","-0.096637825","-0.514472116"," 0.008566447","-0.392773836","-0.024119030","-0.029043218","-0.251844363","-0.031946537"," 1.546407406","-0.224732942","-0.035798000"," 0.046394012"
"M427.241T1439.043"," 0.24238686"," 0.34039546","-0.17393829"," 0.13069648","-0.15551139","-0.04200976"," 0.02309814"," 0.11227654","-0.51292833"," 0.03105535"," 0.05066537","-0.04618643"
"M293.17T1476.452"," 0.83531552","-0.09252043","-0.29848525"," 0.09682003","-0.57550155","-0.30645859","-0.39497514","-0.27513495"," 0.46325097","-0.07606439","-0.33577069"," 0.95952447"
"M820.502T1525.061"," 1.0951349","-0.4914361","-0.3884565"," 0.3507258"," 0.1419639","-0.3495883"," 0.3490590","-0.6501537"," 0.2495643","-0.3191039","-0.4591627"," 0.4714534"
"M330.261T1608.211"," 0.31272976","-0.20109176","-0.04011694","-0.15949948","-0.26901305"," 0.02480351","-0.04012416","-0.11984371"," 0.38101060","-0.00898136","-0.22047429"," 0.34060089"
"M423.273T1204.064"," 1.13248365","-0.44328329"," 0.09504608"," 0.37012870","-0.02816603"," 0.57482077","-1.07486663","-0.43804689"," 0.06398575","-0.54786749"," 0.01399950"," 0.28176589"
"M920.647T1608.07","-0.56336931"," 0.05977751","-0.13814620"," 0.33290321"," 1.27840473","-0.91887977","-0.31686453","-0.17232382"," 0.27748893","-0.04877090","-0.15588234"," 0.36566250"
"M882.575T1523.543","-0.01462196","-0.32608142","-0.34589614"," 0.53083689"," 1.76213790","-0.88304388","-0.42097225","-0.70265378"," 0.55351303","-0.17919288","-0.20866780"," 0.23464230"
"M544.447T1588.441","-0.252667511","-0.586059948","-0.110309012"," 0.004003098"," 0.050328265"," 0.016431082"," 0.004769768","-0.089858463"," 0.865178838"," 0.018716799","-0.042871653"," 0.122338735"
"M1143.683T1424.253"," 0.10687024","-1.14613738","-0.29610627"," 0.28685114"," 1.81837900","-1.16742566","-0.27985354","-0.09170433"," 1.07323505","-0.22453888","-0.16432979"," 0.08476042"
"M700.613T1641.124"," 1.32794516"," 0.30864364","-0.79243609","-0.17425333"," 0.14227810","-0.23200453"," 0.35974701","-0.20888281","-0.20262433","-0.62500790"," 0.05671951"," 0.03987558"
"M585.446T1557.882","-0.44046349","-0.47344291","-0.14617026"," 0.00432668","-0.03440510","-0.35623636","-0.07075657","-0.08167964"," 1.13610520"," 0.08547250","-0.07356078"," 0.45081073"
"M858.58T1574.486","-0.151794957"," 0.191367868","-0.297237343"," 0.133534654"," 1.149246307","-0.927459337","-0.259893705","-0.172584908"," 0.342465444","-0.428639790"," 0.004399316"," 0.416596452"
