"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M958.79T18.56","11505.79","17947.45","17947.45","17799.24","17372.14","27034.74","15077.04","19114.46","16939.76","19685.69","17490.37","17873.46","18821.71","13387.85","12816.01","15090.12","19580.57","15503.05","18635.74"
"M958.8T11.54","10237.026","10238.624","10238.624","11053.060","10093.158"," 8880.668"," 9892.477","10952.760","10241.222"," 9021.189","11033.725","12567.340","10372.830","11105.851"," 8268.516"," 9270.854","10435.137","11308.989"," 9402.512"
"M959.48T16.56","3055.555","4939.180","4939.180","3831.460","3937.420","3421.512","3611.764","4657.912","4541.451","3918.723","4899.891","4591.214","5042.782","3510.244","4401.113","4604.015","4930.748","3619.353","4595.825"
"M959.81T17.56","11154.04","13097.00","13097.00","14377.00","13434.72","12768.91","11607.42","13690.89","15675.48","12656.19","13865.47","17853.40","12574.46","10134.30","21227.38","11772.19","12701.99","13032.19","11558.57"
"M961.31T814.89"," 30644.91"," 79909.60"," 79909.60"," 88245.01"," 76547.10"," 12450.24"," 65727.02","100837.65"," 88941.35"," 90479.67"," 90136.38"," 83782.18"," 72629.90"," 89967.88"," 36519.02"," 42802.96","108255.98"," 92577.20"," 81734.53"
"M962.48T16.56"," 6525.199"," 8744.657"," 8744.657"," 9069.126","12473.649"," 8330.472","11848.048","10413.421","11914.491"," 9768.839","11638.293","12226.570","10367.065","10663.431"," 9454.303","10822.960"," 9630.859","10914.826"," 9122.037"
"M962.8T17.56","13170.01","29504.84","29504.84","19574.55","17505.85","30836.75","19488.29","19832.50","20766.11","19361.07","19753.08","19006.94","21951.42","16069.74","23311.41","16749.56","17593.98","18672.25","19250.77"
"M963.81T17.56","14898.53","21447.10","21447.10","17213.49","19162.14","33547.41","19853.38","22904.71","21007.72","20555.80","18867.79","26118.12","21372.84","19374.74","15099.85","18122.17","20838.33","21621.50","15762.61"
"M963.81T12.29","14180.95","15036.98","15036.98","17171.36","23079.03","13458.16","13929.66","14280.71","15368.56","13132.67","13324.65","14230.07","15487.40","14239.76","11607.22","12832.07","15992.65","15442.19","13224.98"
"M964.31T17.56"," 5226.209"," 8213.646"," 8213.646"," 8780.262"," 8434.029","14043.033"," 6989.568","11523.425"," 8481.434"," 8513.498"," 6810.527"," 7349.145"," 8251.947"," 8724.857"," 7919.390"," 8772.674"," 8028.012"," 7676.868"," 7182.673"
"M964.8T17.56"," 8254.897","16214.194","16214.194","10936.712","10834.251","11021.506","10943.345","14761.707","13123.426","13764.041","12985.512","13897.568","14577.460","12455.190"," 8214.206","10343.382","10973.408","11319.252","13781.504"
"M964.81T12.54"," 8125.009"," 9378.050"," 9378.050"," 9829.400","14104.186","22487.549"," 8824.266"," 8493.404"," 8689.992"," 8437.559"," 9590.622","12240.525"," 9913.622"," 9518.578"," 8138.098"," 8781.890"," 9394.170","11240.791"," 8708.851"
"M965.81T12.55","15480.65","17973.76","17973.76","15191.44","15802.60","13661.56","20551.47","18325.88","21696.90","14870.49","21262.07","23817.09","15928.81","17344.62","13292.63","19844.78","16662.53","20979.27","10541.67"
"M966.31T17.55"," 4804.558"," 7914.361"," 7914.361"," 6974.862","10170.977"," 7435.353"," 6012.937"," 5275.523"," 7778.188"," 6327.025"," 6772.435"," 7511.258"," 6835.312"," 5160.119"," 6303.275"," 6531.030"," 6299.494"," 6274.214"," 5692.881"
"M967.31T17.56"," 7805.279"," 9704.037"," 9704.037","11466.296","14825.888","22342.033","10773.262","16799.863","10030.876","10844.970","13861.638","13241.270","11714.339"," 9053.262"," 7947.289","10308.575","11667.775","14204.469"," 9938.257"
"M967.47T17.56"," 6941.178","10828.126","10828.126"," 6346.984","10762.407"," 9155.571"," 7209.521"," 7631.308","11391.961"," 8269.266"," 8657.008","11033.000","11326.123","16097.237"," 7676.359"," 9943.147"," 8561.185"," 8389.425"," 6770.890"
"M967.82T12.55","10642.249","13227.564","13227.564"," 8968.826","11184.581"," 9638.296"," 9522.482","10579.644","10381.050"," 9275.900","10164.381","11124.566"," 9586.188","10053.021"," 9402.152"," 9197.293","10011.955","11361.142"," 8185.646"
"M968.81T12.55","21291.80","22531.39","22531.39","18651.79","24135.09","21965.57","22527.19","19608.65","24832.27","20294.09","24221.57","24547.22","19192.44","19118.34","15862.87","16112.03","20527.56","25311.51","20797.68"
"M969.48T16.46","18117.78","22681.20","22681.20","31849.26","32931.04","24185.24","27177.87","32389.09","50826.62","49220.97","30996.71","27741.42","32336.00","21694.95","27546.12","29505.00","31496.21","33059.25","27605.14"
"M970.48T13.55"," 7803.417","10081.039","10081.039","10190.480","11270.911"," 9071.724","11442.771","10411.247"," 8713.023"," 9375.935","10064.122"," 9841.017","10198.624"," 9774.463"," 9075.794"," 8252.771"," 9261.712"," 9374.475"," 9101.768"
"M970.8T18.56"," 8540.461","18125.963","18125.963","13398.074","14507.331","21027.913","12722.052","14699.880","12930.676","11956.030","13761.160","13698.974","11817.388","10344.608"," 9839.788","10453.803","11436.206","11311.408","12024.296"
"M970.81T12.01"," 7964.414","11852.714","11852.714"," 7404.146"," 7514.476"," 7171.340"," 7560.614"," 8617.776","10679.944"," 7615.817"," 9301.973"," 7640.293","10860.484"," 9639.911"," 7323.486"," 9512.669"," 8271.094"," 8741.500"," 8642.067"
"M972.82T12.55","32754.00","40274.46","40274.46","32252.47","31022.79","65970.90","30721.59","30591.50","32188.28","25431.59","38127.72","31820.19","31446.31","34087.18","27425.95","28061.37","40538.54","32679.75","29789.32"
"M976.47T17.54"," 8047.304"," 7689.726"," 7689.726","10547.548","12782.114"," 9216.129"," 8898.346","10395.047","14674.322","19438.475","12182.438","12102.473"," 9101.413"," 8054.917"," 8603.543"," 8834.100"," 8765.883","10298.614","19742.142"
"M977.3T17.56"," 8705.307"," 9560.695"," 9560.695","16403.062","17379.514","23075.607","12970.796","15415.920","14287.100","11292.009","16013.898","17392.020","14793.344","24294.273","11243.952","12371.621","14266.672","12222.126","14369.359"
"M977.8T12.55","12904.972","13406.098","13406.098","13225.558","13773.196","12318.452","10918.601","14268.678","13927.658","12534.417","10148.336","13926.730","10577.741","10138.308"," 8910.575","11150.917","11446.323","13502.148","13636.005"
"M977.8T17.56"," 7562.208","12774.394","12774.394","12980.826","12700.183","23409.006","12797.974","14240.233","13039.000","12239.304","16358.930","14852.424","15100.877","14617.299"," 9773.560","11497.528","12195.574","11698.665","12244.624"
"M978.14T17.55"," 7033.827"," 9153.863"," 9153.863"," 9648.860"," 9912.400"," 9233.161","10011.946","10280.249"," 7204.995"," 9753.630"," 9665.455","11213.851"," 9346.980","10987.042"," 6475.858"," 9960.140"," 9175.306"," 9312.065"," 9371.583"
"M978.15T11.61","6771.152","6060.126","6060.126","8344.960","7443.704","7081.768","7143.366","8084.653","8554.351","6742.827","8712.734","7223.458","6842.977","5723.697","6231.985","7098.640","7753.249","6669.455","7032.838"
"M978.79T18.56","11940.76","18876.11","18876.11","19022.90","19694.11","27747.49","15811.38","17533.95","20934.62","19154.40","18483.28","18752.77","17956.61","14775.15","11570.12","12874.83","17067.05","17670.34","18830.32"
"M978.8T11.54"," 9820.598","11438.212","11438.212","11743.124","10633.806"," 9914.475","10074.854","14264.666","10242.636"," 7291.998"," 9681.031","10671.974","11095.392","11119.888","10329.125","11463.728","10423.103","10324.882"," 9671.155"
"M979.31T813.63"," 45087.26"," 89892.99"," 89892.99","117255.06","115161.54"," 15271.59"," 75054.78","116283.80","133404.37","152974.60","124728.89","129318.39"," 73722.41"," 96164.37"," 37486.87"," 59265.55","129885.68","125031.45","107308.75"
"M979.8T18.56"," 9943.699","14477.504","14477.504","15644.794","15763.189","12153.837","14583.620","15546.568","16005.874","10924.813","12305.811","16788.214","12609.320","10681.409"," 9342.011","11384.520","12400.235","18400.750","11633.897"
"M979.81T11.54"," 9172.614"," 8718.076"," 8718.076"," 9799.310"," 9359.996"," 8779.900"," 8146.366"," 9660.896"," 9969.820"," 7372.560"," 9554.544"," 8738.923"," 8217.593"," 9028.267"," 7536.168"," 7797.470","10672.001","10918.658"," 8690.702"
"M980.13T17.56"," 4465.018"," 6020.310"," 6020.310"," 7847.472"," 6997.937","14956.121"," 5838.724"," 8441.212"," 6487.777"," 5927.073"," 6387.104"," 6506.434"," 7649.613"," 5951.143"," 5041.311"," 6307.947"," 7173.456"," 5818.712"," 9353.978"
"M980.8T12.66","12854.44","18797.55","18797.55","11646.84","14669.88","24867.31","12835.47","14727.41","13809.30","22039.96","12363.33","13514.58","12880.53","22027.90","18862.42","14245.89","13618.00","10433.21","12593.41"
"M980.8T18.55"," 6903.967","10770.214","10770.214","16409.080","13183.247","10400.382","10766.791","13506.340","12921.216"," 8397.892","10006.242","11173.399","13534.239"," 7645.455","10427.807","12574.391","10062.271","14743.211","12168.396"
"M981.47T17.4"," 5617.608"," 8740.245"," 8740.245"," 6688.004"," 7986.565","12715.621","10846.442"," 6688.676"," 6255.018"," 8759.221"," 6313.321"," 7413.190"," 6532.857"," 5382.641"," 6078.517"," 5156.412"," 5484.714"," 8484.171"," 7351.205"
"M981.81T12.55"," 9519.172","11668.902","11668.902"," 8543.554"," 8750.172"," 9796.770","10000.287"," 9089.186","10320.497"," 7485.754","10970.252"," 9715.194","11293.226","11201.648"," 7096.759"," 7821.269"," 8058.501"," 8152.384","10905.195"
"M984.29T13.55","10961.002","10370.656","10370.656","10894.586","11819.408","10721.642"," 9887.813","10260.690"," 8371.038","10573.784","10103.929","10277.797","11319.991","10671.984"," 9513.230","10955.676","11715.585","10904.469"," 9664.603"
"M985.47T17.56"," 6332.336"," 9392.760"," 9392.760"," 8734.124"," 7783.040"," 7543.222"," 6471.161"," 8214.535"," 9672.129"," 7951.583"," 7875.111","11584.650"," 7419.750"," 6599.499"," 6937.823"," 7718.684"," 9088.984"," 8279.396"," 7397.507"
"M985.47T12.55"," 6991.504"," 7500.434"," 7500.434"," 6479.380"," 7814.187"," 6251.363"," 6178.790"," 7532.971"," 7036.740"," 6655.888"," 7490.105"," 7368.375"," 8085.148"," 8462.747"," 7217.145"," 6064.458"," 7452.347"," 7838.867","15935.703"
"M985.8T17.56"," 6066.829","10898.877","10898.877"," 9141.342"," 8885.145","16342.357","10455.272","10748.517","10428.921","10154.601","16081.641","10172.426","10844.403"," 7363.293"," 9332.276","10041.712"," 7288.848","11704.768","13574.602"
"M985.8T12.54","7392.993","8487.995","8487.995","7468.338","7459.725","6693.624","7083.186","7755.650","7496.422","6480.094","6915.380","9559.840","7374.763","8030.306","5933.027","6105.566","6918.747","6472.882","4712.579"
"M986.8T18.55","12926.05","20185.93","20185.93","16758.12","20454.27","17510.83","15745.35","16856.82","17648.79","14452.26","18212.47","18679.87","18548.21","13596.34","12671.51","14754.41","16942.68","18941.97","15705.48"
"M989.8T17.56","18463.36","21139.73","21139.73","23540.41","28938.45","44500.16","29949.58","30206.06","28411.69","25840.15","26708.81","30380.87","28765.87","26954.79","35414.40","24487.98","27761.03","30332.42","27919.51"
"M989.8T12.54","19704.69","24314.73","24314.73","19402.03","19329.82","16494.27","14168.38","20519.37","19227.51","16602.36","19770.51","20781.76","18677.58","18750.35","15479.64","18448.67","20814.12","18792.21","16894.45"
"M990.14T17.56"," 5925.811"," 9483.627"," 9483.627","10593.686","10199.774","18485.222"," 7660.914"," 8724.650","11225.576"," 9072.034","11037.012"," 8624.038"," 8284.284"," 8263.407"," 7545.468"," 9318.510"," 7776.510"," 8844.696","12031.695"
"M990.29T17.56"," 7843.096"," 9334.373"," 9334.373"," 9688.980"," 9223.754","19594.976"," 9184.486","10370.958","12208.516","10230.530"," 9622.782","10911.639","10252.839","11428.289"," 7678.366","18019.381","11524.470","11320.251","12266.690"
"M990.79T18.35"," 9166.434","14944.577","14944.577","15245.600","13596.372","23471.104","11787.502","16472.931","16489.320","11773.379","15588.626","16240.576","15887.644","12519.782","11427.239","11403.642","12930.040","16109.897","14609.698"
"M995.46T17.54"," 4828.122","10556.108","10556.108"," 7965.826"," 9599.121","10872.368"," 6685.998"," 6883.448"," 6998.934"," 8760.762"," 6196.534"," 7295.107"," 7970.345"," 6212.590"," 6351.969","11067.765"," 7282.827"," 7805.183"," 8324.097"
"M996.14T12.55"," 7174.004"," 9986.451"," 9986.451","11552.554","12025.048"," 6569.841"," 5445.959"," 6831.060"," 6416.686"," 6714.665"," 7400.910"," 7643.822"," 7704.031"," 7263.346"," 6270.580"," 6858.240"," 7511.166"," 7073.089"," 5598.076"
"M996.8T17.56","13137.86","26934.06","26934.06","22910.53","18387.95","34336.76","15145.40","21453.12","23444.12","16450.01","17484.43","18627.72","16502.08","19392.79","28809.31","15857.16","19893.50","16782.86","21542.43"
"M997.14T13.55","10049.912","10721.241","10721.241","10914.646","10139.823","11062.343"," 9678.802","10925.000","11246.989","10026.201","10595.290","12205.183","10766.470","11633.115"," 9937.026","10197.868"," 8542.489","10152.347","10043.037"
"M999.14T16.55"," 9071.908","11960.074","11960.074","11452.254","11076.929","19606.254","17109.174","10144.325","11744.619","12123.555","12572.118","12637.084","10857.773","11537.165","10016.223","10990.808","11278.514","12066.933","16087.718"
"M1000.81T17.56"," 36410.43"," 50335.41"," 50335.41"," 61708.57"," 65035.75","100198.40"," 58952.33"," 63079.71"," 64665.42"," 54813.60"," 61674.47"," 67614.24"," 65393.01"," 43652.52"," 39935.13"," 46842.69"," 52207.98"," 63500.91"," 44176.05"
"M1001.14T16.56"," 5811.544"," 5889.100"," 5889.100"," 6934.742"," 6278.735","12970.014"," 6399.410"," 6663.976"," 7898.557"," 8163.108"," 5541.473"," 7503.535"," 5976.388"," 7259.092"," 6405.887"," 4744.651"," 8506.234"," 7126.955"," 8173.608"
"M1001.3T17.55"," 9858.703","10447.518","10447.518","10589.674","14882.047","24842.334","10911.329","13357.740","10081.558","10082.151","12705.730","14611.704","11942.472","10969.247"," 9359.591","11292.266","11852.441","13612.783","11149.590"
"M1001.81T17.56","10807.89","13895.26","13895.26","12862.47","16352.20","27012.23","15159.34","18217.90","14047.23","12595.08","16411.09","13536.49","15098.16","14134.27","10885.38","12855.97","13309.37","15062.06","13012.30"
"M1002.13T17.56"," 5176.095"," 7256.502"," 7256.502"," 6070.156"," 9846.227","12634.071"," 6645.102"," 5426.359"," 6878.897"," 6149.250","12666.742"," 8537.536"," 8458.040"," 5058.032"," 5701.578"," 6193.706"," 6656.673"," 6663.932"," 4585.763"
"M1002.47T16.93","5193.317","7574.746","7574.746","7097.228","6080.275","5618.675","5581.396","7021.251","6178.916","4814.128","8714.332","5349.158","5607.778","6056.479","5866.093","7714.097","4354.160","5593.837","5814.181"
"M1003.47T13.55","12666.082","17396.461","17396.461","14962.754","15919.607","14658.619","14088.138","15769.600","14712.004","12817.778","15019.938","15261.984","14658.207","14167.457","12431.315","14680.874","13523.226"," 9767.597","11245.346"
"M1003.79T17.56"," 6521.884","11038.571","11038.571"," 9646.854"," 8512.736"," 9777.458"," 8397.116"," 8625.290"," 8860.817"," 9516.414","10559.584"," 7071.150"," 8275.862"," 9891.619"," 7138.217"," 9601.837"," 7684.171"," 6519.118"," 8194.710"
"M1004.13T17.56"," 6496.144"," 8668.512"," 8668.512"," 5969.856"," 9026.930"," 6998.991"," 9759.190"," 9075.456"," 8279.018","10922.635"," 9158.264","11600.390"," 9015.275"," 7024.753"," 6030.605"," 8815.167","11842.243"," 7626.745"," 7141.470"
"M1004.8T12.55","11307.040","16330.846","16330.846","12509.416","13087.144"," 9683.082"," 9452.272","12260.672","10070.802"," 9060.390","11446.612","10434.984","10142.055"," 9995.910"," 9147.335"," 9033.426"," 9821.423"," 9744.425"," 9378.454"
"M1005.47T17.56"," 4876.409","10515.545","10515.545"," 7518.488"," 8806.809"," 6621.609"," 5500.687"," 7916.366"," 7156.895"," 7392.309"," 7155.364"," 6180.327","11346.715"," 6609.523"," 5809.950"," 8589.771"," 6913.568"," 6669.235"," 6365.208"
"M1007.47T16.56","11299.50","16749.91","16749.91","21869.41","21746.06","35232.37","19437.92","19779.29","19730.56","20308.00","21049.17","23861.37","21953.43","20840.19","18637.68","19948.33","19651.11","20301.90","31907.67"
"M1008.13T17.48"," 6812.602"," 6932.886"," 6932.886"," 9235.624"," 9142.078","16178.965"," 9248.517","11494.476","10505.161"," 6931.954","10808.328","10345.242","10159.782"," 8137.110"," 7234.418"," 8982.823"," 7266.794"," 8385.671"," 9321.425"
"M1011.79T12.55","11450.706","16025.657","16025.657"," 9729.100","12740.078","11701.126"," 9961.796"," 9206.072","12150.841","11707.044","12800.165","12196.415","12924.658","12725.955"," 8222.368"," 8303.743","11641.906","12583.553","10460.748"
"M1012.8T17.55","14134.50","24607.52","24607.52","19337.84","23647.37","16423.39","19765.12","23064.12","20668.75","16807.70","18653.27","20505.33","17936.58","16420.56","16223.71","16568.96","20952.67","19726.98","21024.37"
"M1012.81T12.55","16729.94","19155.29","19155.29","16296.74","17925.62","15072.32","14904.85","16206.47","17009.89","14761.96","13557.15","20156.26","14564.91","16839.26","13553.47","16520.84","16490.04","18612.29","15849.95"
"M1013.8T17.56"," 9423.631","13277.291","13277.291","13420.140","14806.580","23198.673","13660.860","13191.909","13623.003","12783.763","15729.046","15000.868","14729.873","11919.677","11507.801","11148.594","11912.610","12517.291","13498.611"
"M1013.8T11.54"," 7981.220"," 8828.878"," 8828.878"," 9311.852","10531.730"," 8639.944"," 8744.154"," 8865.033"," 8874.544"," 9294.291"," 8023.252"," 9494.733"," 7630.339"," 8788.539"," 8258.484"," 7081.332"," 9205.604"," 8696.010"," 8271.805"
