"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M1206.44T13.04","5712.359","7093.336","7093.336","6766.238","6559.984","9568.331","6145.831","5934.296","4671.974","5757.917","6568.521","10449.523","5938.524","6290.756","5377.65","5694.49","6415.787","7025.85","5200.236"
"M1206.76T17.55","9938.117","12895.97","12895.97","10687.968","11000.716","11820.1113","13016.934","10772.174","13614.722","12543.199","12327.917","13981.82","10837.77","10889.574","10152.863","11118.049","11620.758","13249.237","12056.057"
"M1207.09T13.54","9023.259","14752.659","14752.659","9327.9","10811.002","11292.914","7974.375","9050.207","9256.169","8268.416","9009.107","9106.955","8758.14","6855.141","8631.907","7649.268","9908.097","9422.368","9371.574"
"M1207.43T13.55","8313.727","15916.023","15916.023","10439.224","10864.918","12374.9842","9909.889","10511.548","12510.35","6689.792","11356.203","10340.517","7974.72","12026.644","9451.026","7731.148","11739.947","11295.49","9695.813"
"M1208.09T16.56","3221.947","7133.258","7133.258","6756.208","5621.75","6456.9676","5100.491","7324.695","6420.48","5849.55","6118.849","6034.224","6697.633","5278.396","4381.044","5602.579","4579.612","5517.406","7519.737"
"M1208.09T12.61","7441.272","9356.868","9356.868","7014.982","6938.098","7123.28","10878.538","6381.905","5815.394","6000.573","7807.259","8537.171","13313.408","11270.59","5607.446","5934.672","6345.646","6363.769","6681.447"
"M1209.02T13.55","11590.258","11156.26","11156.26","12054.054","12736.83","12487.9806","12992.862","14983.462","15363.954","13611.191","13557.495","15631.646","12487.972","8516.061","10880.16","14464.07","12584.389","13519.076","12900.635"
"M1209.27T13.55","11582.996","11883.761","11883.761","11458.272","11932.378","12548.0989","10144.342","13238.4","12904.673","8224.822","10475.026","12305.134","12000.568","13293.358","10018.89","10919.228","13675.544","12932.109","11829.278"
"M1209.76T16.68","8845.227","16204.867","16204.867","12066.09","10888.402","11369.7133","13382.831","13755.189","13705.263","20256.515","9863.502","11317.923","21626.732","10354.317","12017.564","18133.22","11420.934","10539.524","20988.985"
"M1210.26T12.61","5266.93","11436.945","11436.945","7953.79","11990.54","11438.9977","5768.438","5223.678","8465.183","1964.032","3399.378","7901.24","5769.324","11028.994","4514.821","7451.219","5770.512","4878.737","6494.776"
"M1212.09T16.56","7217.236","8263.359","8263.359","9374.038","10675.809","17107.0433","7271.552","9498.369","8000.651","9288.895","8342.244","11808.267","10963.157","6547.377","6279.563","8126.608","9931.706","8036.439","8742.162"
"M1212.43T14.57","7769.521","7748.928","7748.928","9761.196","10469.557","11563.2937","9863.007","7865.526","5444.284","10803.118","7887.118","11148.575","9896.262","8680.762","8109.832","10210.693","9633.14","10116.412","8827.447"
"M1215.26T17.55","6511.963","7169.326","7169.326","7612.77","10644.073","17006.885","6981.41","10179","8080.168","7605.366","8448.502","10796.292","9977.007","10852.92","6437.729","8098.988","7503.602","7786.121","10910.182"
"M1215.76T17.4","6098.979","9123.778","9123.778","7522.5","8948.5","10255.6276","10409.134","8954.745","9028.79","8771.875","8905.612","9614.731","10042.709","7682.041","8224.24","8724.307","8454.822","9001.261","9000.411"
"M1216.76T17.55","9620.461","15507.539","15507.539","11825.37","12236.151","20817.6263","11269.708","13761.632","11203.365","10678.011","10084.472","13426.158","13071.383","13418.468","10008.616","11832.168","11845.43","12524.783","19883.879"
"M1217.76T17.56","6731.297","9872.35","9872.35","10525.482","11733.429","19584.2198","8091.952","9255.644","10218.564","9975.221","10371.02","9228.461","8763.69","7513.646","7688.4","8217.675","9705.084","10911.086","8835.488"
"M1219.5T14.55","12413.696","14910.988","14910.988","14926.646","14882.514","16232.8335","26822.226","17197.938","16981.632","17174.897","17108.118","17554.688","14363.419","16990.002","16681.526","13552.567","16437.717","11689.475","17014.781"
"M1220.5T13.6","8166.654","8219.957","8219.957","9699.01","10393.226","11121.1607","9741.687","10439.424","10838.562","8969.494","9787.242","10886.397","9906.399","9359.996","9010.702","10125.194","10002.333","10001.592","9989.88"
"M1220.75T17.55","8304.454","12078.45","12078.45","11903.604","16342.172","11997.9997","12181.95","15074.591","11933.694","11927.375","12542.437","13235.266","13296.978","10163.87","10614.448","14195.045","12187.547","15561.387","11658.121"
"M1221.76T12.55","8020.435","9604.889","9604.889","8762.208","7781.274","8453.3359","7575.681","8270.738","8068.132","7778.612","8854.253","8186.72","7182.912","8798.248","6685.44","7630.876","9019.045","7592.147","7309.501"
"M1221.75T17.47","6436.33","10427.381","10427.381","8130.318","10024.322","18471.1998","7165.5","10022.316","9295.804","8729.621","11071.114","9330.532","9290.709","12834.566","6983.982","9012.567","8665.541","8329.526","9955.778"
"M1222.08T17.56","4495.278","7285.542","7285.542","6992.916","7272.153","6192.3627","6509.038","6112.256","7873.55","5506.167","7163.384","7567.153","6242.298","5939.95","5446.703","5630.641","6331.584","5935.338","6543.472"
"M1222.76T17.55","9079.688","14436.789","14436.789","11759.172","12770.08","21481.1469","12714.028","11105.168","12712.457","11813.501","15556.53","11846.293","12769.963","10222.007","10393.08","11377.251","9909.64","12276.977","14653.83"
"M1225.1T13.55","25718.886","23439.519","23439.519","29261.522","28755.149","28700.987","27791.124","27499.518","28953.799","25714.705","24419.934","26760.058","28010.687","25180.308","22736.64","24120.818","28374.047","27383.856","26653.722"
"M1225.26T13.55","12185.306","16646.085","16646.085","14250.624","14650.186","16271.4693","10900.604","14776.729","13714.472","13285.13","10968.991","15738.229","15382.736","12818.08","13250.036","12992.4","16427.502","16006.55","13084.146"
"M1227.42T17.55","6725.625","9333.779","9333.779","11534.5","11936.006","17764.607","10887.557","13946.191","12782.275","10560.085","9513.086","12130.282","12617.373","10390.78","9715.602","10604.121","8820.067","12161.891","12264.716"
"M1227.76T17.55","11203.072","15694.342","15694.342","19426.104","20509.947","32227.9766","15067.359","16780.118","15446.146","17370.437","16832.849","18160.714","18868.181","19902.703","12959.743","14007.538","15914.3","17959.765","17232.397"
"M1228.09T17.56","4444.217","9471.151","9471.151","7765.226","8589.854","5601.8929","7813.989","6139.142","8457.385","5215.373","6257.184","7422.2","11924.481","5867.781","6797.51","7028.773","5502.458","7546.548","7596.619"
"M1228.25T16.56","4793.213","5259.776","5259.776","8734.124","6871.027","13853.7086","8176.456","8047.68","7567.75","6222.399","6616.055","7050.936","6548.904","5470.848","6546.095","5917.02","9232.084","6226.624","6713.752"
"M1228.76T12.55","9658.135","10381.05","10381.05","8154.39","10782.25","7973.7537","8551.578","6917.093","10360.648","10501.931","10748.368","9450.374","8253.714","9250.865","7616.425","8018.153","10643.917","9059.096","9264.969"
"M1229.42T12.55","8394.315","13104.026","13104.026","9622.782","9684.968","15202.0318","8677.869","14401.644","8080.168","5912.509","8281.122","10365.85","14042.733","10197.161","7101.307","12533.255","9284.635","10349.486","9325.75"
"M1230.51T13.55","9711.9","12116.47","12116.47","13010.916","11808.014","9199.29","11369.64","11363.416","10286.414","10465.669","9741.504","12825.579","11974.493","11222.327","8041.999","11225.373","11189.991","10307.903","9765.208"
"M1230.75T17.56","8232.603","11122.674","11122.674","9482.362","13678.647","10828.4786","10645.199","11392.025","11809.322","13814.158","22980.659","11047.042","12935.92","10354.317","8946.196","10319.198","9353.887","14956.611","8917.386"
"M1232.26T16.68","4371.562","6939.218","6939.218","6900.64","6903.416","6570.5134","8040.104","6646.106","7493.403","5825.926","7151.39","6820.775","9145.64","6350.915","6711.211","11413.832","5994.435","5955.814","11329.011"
"M1234.42T16.56","11628.602","11742.861","11742.861","14142.3","14064.509","20540.765","18222.504","17839.585","21368.036","15242.136","14005.844","8872.538","13540.095","13841.09","12424.557","14956.032","12623.051","13990.607","16349.932"
"M1234.75T17.56","9811.433","15190.234","15190.234","16228.54","17275.217","25216.9115","12986.343","14665.803","13177.424","17867.287","16497.344","18423.104","18788.86","14755.69","10447.263","12116.612","12102.198","13386.594","14943.171"
"M1234.76T12.54","10235.159","15181.408","15181.408","11670.908","13014.967","9731.5997","10159.029","11867.801","11153.469","5834.427","11752.816","12806.769","10697.921","12117.835","10278.253","13450.882","16404.406","13126.516","9298.639"
"M1235.09T12.55","6573.207","6748.493","6748.493","5801.352","7785.286","6884.1159","6842.513","5914.034","7114.283","6554.999","6500.37","6774.31","7872.556","6599.578","4739.198","5311.54","6002.761","6976.829","5918.878"
"M1235.35T12.58","7656.888","9124.3","9124.3","8194.51","8173.286","7742.7597","8768.226","8868.526","8637.769","7012.97","8262.265","8113.953","8329.983","9639.635","7909.961","12842.607","8752.996","6436.184","7166.438"
"M1235.75T17.56","6551.67","9681.996","9681.996","8673.944","11217.694","17482.1949","15943.688","10824.84","8734.124","8935.394","11163.39","9550.686","9136.783","10710.26","7871.027","7074.816","11622.764","9665.707","10218.256"
"M1235.76T12.54","7501.301","10276.629","10276.629","8381.068","7831.424","7453.1178","7240.988","7909.658","10379.044","10076.8","7705.515","8218.762","7160.042","5741.747","7395.717","8453.923","8291.15","8124.3","7405.731"
"M1236.51T13.55","17840.147","16882.819","16882.819","19644.758","19066.66","16169.7785","19394.008","20435.09","20280.9","16909.422","18957.633","17890.736","21154.938","19307.75","15954.821","18884.545","17743.11","18793.064","16407.641"
"M1237.76T16.56","9438.943","16501.011","16501.011","16944.682","16418.387","11356.4663","14066.871","17903.006","26557.835","13287.514","16433.152","16393.032","27273.11","12150.536","10694.096","12726.374","25544.095","12676.76","24627.209"
"M1238.76T16.56","14780.492","25895.326","25895.326","23365.888","24434.381","44160.1422","22467.468","25392.82","24958.652","23561.081","24988.742","24310.714","38814.588","21617.554","22926.333","24418.587","23353.75","24554.349","30376.858"
"M1239.26T16.56","5385.038","9253.838","9253.838","9646.854","8130.147","8565.1335","6823.486","8685.557","13215.404","6660.365","7093.481","8331.989","8392.224","6745.526","6847.111","14427.18","6638.651","5102.966","7951.424"
"M1239.75T17.55","7786.371","10776.089","10776.089","10525.482","8696.282","9246.4079","8666.233","11534.589","10351.543","11630.176","11877.526","9931.706","8234.137","7972.724","6867.582","7943.892","11123.27","7781.728","13089.15"
"M1239.76T12.55","8931.721","8738.029","8738.029","8776.25","11927.676","7576.279","8647.901","8437.236","8993.395","8300.764","8794.556","11205.945","7322.588","8737.485","6029.335","7505.389","8638.119","11073.286","5696.789"
"M1240.27T13.49","7572.991","8629.782","8629.782","7073.156","8262.18","8202.1181","8134.583","7635.798","8129.715","6724.576","7788.62","8350.211","8647.811","9178.541","6759.854","8871.327","7454.644","6151.38","7517.275"
"M1242.25T13.55","11049.819","12927.381","12927.381","15036.976","13109.764","13082.6815","12701.992","13326.388","12243.839","11516.72","12442.09","13528.396","12662.475","12639.52","11798.265","10291.103","11535.356","11604.402","13250.63"
"M1242.44T13.55","11189.155","13272.772","13272.772","14270.684","13473.135","13163.2217","13204.737","15538.936","13473.937","12460.92","13601.899","13806.244","11701.943","13489.761","10352.406","12924.481","13242.292","14157.214","15260.887"
"M1243.75T17.56","6392.842","10487.493","10487.493","8866.52","9145.536","9386.4477","8476.14","8389.704","9572.534","8295.898","9915.658","9616.732","10055.476","9735.506","6473.851","9163.414","17976.143","9530.611","10059.755"
"M1244.75T17.56","8964.348","11874.07","11874.07","12019.952","14062.063","13004.7719","16007.88","18059.451","12978.82","23076.591","11789.262","15749.106","11810.978","9967.409","10241.166","11297.048","12830.376","11955.382","14634.195"
"M1245.27T12.6","5170.269","10666.726","10666.726","7193.516","8478.474","8286.6993","8396.073","5550.659","10233.19","6687.73","10516.825","9740.022","4781.489","7162.236","8907.241","7599.785","8934.663","7513.616","6334.7"
"M1245.42T17.4","6719.302","8532.252","8532.252","7674.956","5348.701","8176.2149","8264.218","8473.635","8435.339","7680.407","8731.226","9498.828","8401.554","7022.748","5940.546","7842.078","7447.409","8238.248","7499.495"
"M1250.08T17.56","7011.138","9223.569","9223.569","12188.456","13374.103","21170.6678","12015.94","11524.866","12096.866","10647.796","9531.171","10333.234","11059.939","10160.231","8715.78","11097.04","11352.734","11512.294","10752.197"
"M1250.75T17.55","7839.314","9255.844","9255.844","10774.226","9768.713","19862.6495","11365.996","8973.353","9421.608","8381.501","9304.306","11734.215","12213.06","8389.309","7667.881","8368.812","8373.044","10260.608","11452.151"
"M1250.76T12.55","9137.134","12224.564","12224.564","9119.276","9167.952","9087.8026","8066.126","10898.598","10108.896","7857.203","8053.316","9137.965","7279.219","7756.849","8110.008","8565.534","11807.36","7895.616","7437.808"
"M1251.42T17.4","5046.582","5447.927","5447.927","5622.818","6038.841","12804.6511","6962.826","4441.068","7921.267","10834.42","6744.72","6098.24","6558.933","5864.569","5022.954","6201.717","5892.104","5616.27","5904.292"
"M1251.75T17.56","6179.18","10630.033","10630.033","10324.882","11721.116","17582.334","8393.104","11177.846","9599.979","9100.568","9432.891","12328.876","10518.835","10154.353","8266.385","8475.042","9273.614","10128.174","9915.299"
"M1252.08T13.55","11838.822","19010.972","19010.972","13492.356","12469.944","13512.238","8625.8","14104.604","9191.492","12322.142","8497.416","15332.048","9067.12","12481.237","11540.354","14503.093","12951.451","15079.638","9963.215"
"M1252.75T17.55","4708.977","10419.092","10419.092","8974.844","8020.522","7026.6842","8674.237","8571.934","10105.03","10899.373","9328.638","10749.526","8995.967","7148.789","8095.324","8885.091","9566.641","13099.459","7610.823"
"M1254.04T16.06","7468.777","10456.443","10456.443","11147.342","10818.853","10095.4775","9343.404","10477.919","10529.653","10556.529","10497.562","11016.559","10100.848","10705.817","10371.886","11226.592","10006.75","10981.61","16712.968"
"M1255.09T13.55","10742.879","15545.699","15545.699","12096.18","10615.44","10689.418","12395.074","11659.217","10793.983","9906.705","12493.462","7007.475","13547.398","11392.512","9316.965","9232.727","12241.539","10367.251","11184.712"
"M1257.75T12.55","8739.38","9769.315","9769.315","8653.884","8559.158","8569.0328","8385.357","8172.922","9140.511","8504.641","8097.411","9330.339","7669.753","15567.467","6609.195","8381.631","8465.385","8691.998","8918.912"
"M1258.04T18.06","3067.454","3915.712","3915.712","6792.316","5170.3","4731.793","4838.258","5766.969","5381.507","5476.266","5143.225","5051.442","5556.038","4698.815","4057.696","4984.319","4764.256","4778.14","4103.07"
"M1258.75T17.56","8346.052","15563.646","15563.646","12603.698","13539.397","22301.9682","12260.258","17525.931","13205.144","12159.459","14860.125","12608.827","15096.323","12419.619","10393.948","10388.874","13120.766","13461.803","13564.572"
