"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M1215.26T17.55","-0.33153044","-0.32678053","-0.32678053","-0.18173500"," 0.21259037"," 0.88161038","-0.32369652"," 0.22665334","-0.15373454","-0.16881668","-0.02292688"," 0.25311150"," 0.13584579"," 0.33396284","-0.21872614"," 0.01101316","-0.18478851","-0.14800860"," 0.33273698"
"M1215.76T17.4","-0.64409577","-0.01864467","-0.01864467","-0.31617004","-0.06348531"," 0.24797909"," 0.30533849"," 0.04868365","-0.02708797"," 0.01470894"," 0.04723239"," 0.11219497"," 0.18716950","-0.23241274"," 0.14766232"," 0.14077540","-0.05581792"," 0.04993479"," 0.07467954"
"M1216.76T17.55","-0.357652479"," 0.215773377"," 0.215773377","-0.120458397","-0.141593238"," 0.677385292","-0.217075381"," 0.115364353","-0.259447940","-0.257123316","-0.340887368"," 0.019511702","-0.029919357"," 0.098523881","-0.159298898","-0.002893316","-0.099714140","-0.031802392"," 0.675534240"
"M1217.76T17.56","-0.45130665","-0.02755718","-0.02755718"," 0.13238959"," 0.22044586"," 0.99470302","-0.27583727","-0.04570139"," 0.03193223"," 0.06913881"," 0.12739366","-0.10785100","-0.19261361","-0.32974222","-0.12067983","-0.11464522"," 0.03176187"," 0.18786457","-0.10213807"
"M1219.5T14.55","-0.32814447","-0.18443124","-0.18443124","-0.11058318","-0.19195406","-0.02551534"," 0.79277966"," 0.12457565"," 0.03183694"," 0.12846346"," 0.12385552"," 0.09427637","-0.23417117"," 0.12741484"," 0.28906135","-0.13957053"," 0.06179997","-0.49522588"," 0.11996336"
"M1220.5T13.6","-0.269281864","-0.453032654","-0.453032654","-0.003392896"," 0.040948030"," 0.223725454","-0.029614500"," 0.167431215"," 0.149793189","-0.147956149"," 0.040126110"," 0.172323760","-0.042349746","-0.035461990"," 0.139693978"," 0.255159965"," 0.088295823"," 0.066387973"," 0.090236956"
"M1220.75T17.55","-0.610198986","-0.121666737","-0.121666737","-0.068093479"," 0.397331311","-0.106860196","-0.056965865"," 0.352566939","-0.131677587","-0.046665499"," 0.042185804"," 0.058397771"," 0.055395503","-0.306313578","-0.022834873"," 0.372676107","-0.006062156"," 0.399738608","-0.079286350"
"M1221.76T12.55"," 0.07008399"," 0.26717552"," 0.26717552"," 0.16290079","-0.21311041"," 0.01399428","-0.20217687"," 0.04778257","-0.11112063","-0.08176282"," 0.21199516","-0.06439757","-0.37319402"," 0.21835639","-0.12919655"," 0.02797727"," 0.25543936","-0.15517458","-0.21274740"
"M1221.75T17.47","-0.48078386"," 0.07141252"," 0.07141252","-0.21666813"," 0.01155308"," 0.90305695","-0.41928526"," 0.08905862","-0.08243581","-0.10121342"," 0.23683734","-0.06841588","-0.08352067"," 0.45923175","-0.23259031"," 0.04021972","-0.10902727","-0.17951391"," 0.09067203"
"M1222.08T17.56","-0.601818468"," 0.166683000"," 0.166683000"," 0.175552397"," 0.157484843","-0.123558095"," 0.001427314","-0.076622196"," 0.331941498","-0.274851629"," 0.245374076"," 0.265904410","-0.125789776","-0.105462021","-0.039437719","-0.097010641"," 0.003937215","-0.143462013"," 0.073024808"
"M1222.76T17.55","-0.428884163"," 0.156239973"," 0.156239973","-0.095534957","-0.041687802"," 0.806968029"," 0.001263832","-0.175402598","-0.034452626","-0.071910927"," 0.363715960","-0.136015462","-0.027677768","-0.284082852","-0.068332450","-0.024120593","-0.346132609","-0.024393387"," 0.274200427"
"M1225.1T13.55"," 0.04715036","-0.41122116","-0.41122116"," 0.24933210"," 0.08679547"," 0.12675320"," 0.08070316"," 0.11214079"," 0.12631527","-0.04429449","-0.16949313","-0.05312243"," 0.04395753","-0.07107248","-0.02629087","-0.03455200"," 0.20343541"," 0.09045793"," 0.05422650"
"M1225.26T13.55","-0.19116831"," 0.22499022"," 0.22499022"," 0.01641172","-0.02283499"," 0.21068750","-0.52398244"," 0.09771926","-0.13083035","-0.09707705","-0.45885502"," 0.14215796"," 0.08666877","-0.14572217"," 0.14538470","-0.01042037"," 0.30946663"," 0.24081860","-0.11840486"
"M1227.42T17.55","-0.67008176","-0.31729180","-0.31729180"," 0.06882596"," 0.04764321"," 0.67171775","-0.04288834"," 0.36373415"," 0.16415475","-0.04810678","-0.20336729"," 0.09481611"," 0.14433500","-0.05711363"," 0.02248694"," 0.06012081","-0.31562674"," 0.15136885"," 0.18256457"
"M1227.76T17.55","-0.557042725","-0.192907310","-0.192907310"," 0.192709600"," 0.201597190"," 0.901841218","-0.210734880","-0.015648649","-0.207301007"," 0.041514450","-0.003848288"," 0.043109585"," 0.090537090"," 0.259415615","-0.200674545","-0.177868631","-0.086172131"," 0.078781021"," 0.035599707"
"M1228.09T17.56","-0.59578375"," 0.33394914"," 0.33394914"," 0.11955862"," 0.19321555","-0.38011359"," 0.10494915","-0.20026838"," 0.18420939","-0.42331956","-0.16690130"," 0.01000941"," 0.66500002","-0.24403541"," 0.13026165"," 0.08967210","-0.34568940"," 0.08238361"," 0.10895363"
"M1228.25T16.56","-0.42886408","-0.42863250","-0.42863250"," 0.31511697","-0.07281127"," 0.89521909"," 0.20385749"," 0.21381246"," 0.06942955","-0.12726287","-0.04337247","-0.01746668","-0.12546290","-0.28681908"," 0.11644104","-0.10356577"," 0.40618709","-0.13758954","-0.01958401"
"M1228.76T12.55"," 0.17876538"," 0.14015475"," 0.14015475","-0.22825583"," 0.20613374","-0.32729416","-0.17021641","-0.52531303"," 0.14826440"," 0.26697272"," 0.31245072","-0.01305596","-0.27964047"," 0.04757705","-0.09194513","-0.11270418"," 0.29570739","-0.02662571"," 0.03886998"
"M1229.42T12.55","-0.18810515"," 0.28703263"," 0.28703263","-0.06770679","-0.12414079"," 0.50764165","-0.22945479"," 0.48441649","-0.35595260","-0.70997135","-0.25470791","-0.01201679"," 0.38841739"," 0.03807154","-0.28747384"," 0.39382830","-0.09943638"," 0.03310339","-0.09057763"
"M1230.51T13.55","-0.13890019"," 0.12823237"," 0.12823237"," 0.37087924"," 0.06874013","-0.41271705"," 0.05585647"," 0.10309787","-0.19911122","-0.06011009","-0.20711467"," 0.27234628"," 0.11633236"," 0.10613342","-0.33670628"," 0.22679029"," 0.08285804","-0.10904990","-0.19578944"
"M1230.75T17.56","-0.385827378","-0.095111661","-0.095111661","-0.254394901"," 0.189811439","-0.111282074","-0.116161137"," 0.011031324","-0.002683314"," 0.285552392"," 0.997721462","-0.087257536"," 0.124264310","-0.102865284","-0.139127993","-0.026934502","-0.256376304"," 0.384857047","-0.320104228"
"M1232.26T16.68","-0.60123270","-0.09055868","-0.09055868","-0.03536165","-0.10162372","-0.14499221"," 0.15286173","-0.07822814"," 0.02435660","-0.25509563"," 0.02969669","-0.09715238"," 0.29954936","-0.12175060"," 0.12074683"," 0.76865229","-0.21311122","-0.23615668"," 0.66995877"
"M1234.42T16.56","-0.2289382012","-0.3473538126","-0.3473538126","-0.0169375339","-0.0938127220"," 0.4727459896"," 0.3211495610"," 0.3240544533"," 0.5163465399"," 0.1047992919","-0.0145587074","-0.7297629596","-0.1353698598","-0.0183586959","-0.0008795475"," 0.1747339306","-0.1617459988","-0.0294530377"," 0.2106951225"
"M1234.75T17.56","-0.55286565","-0.03863388","-0.03863388"," 0.12802754"," 0.14919226"," 0.74093589","-0.22968563","-0.01333665","-0.24150747"," 0.28715565"," 0.16952240"," 0.26806347"," 0.28788422"," 0.01662280","-0.31945981","-0.19135127","-0.29179520","-0.15642076"," 0.02628598"
"M1234.76T12.54","-0.10262115"," 0.31730978"," 0.31730978"," 0.01443635"," 0.09893518","-0.28079843","-0.20202650"," 0.04689822","-0.10333624","-0.93669567"," 0.03999950"," 0.09775290","-0.16171542"," 0.09536816"," 0.03347896"," 0.32116934"," 0.50559744"," 0.18093590","-0.28199808"
"M1235.09T12.55"," 0.13843409","-0.01078932","-0.01078932","-0.24841028"," 0.30404133"," 0.06815034"," 0.08504018","-0.19039035"," 0.12195459"," 0.04938745"," 0.03280720"," 0.02576542"," 0.34907966"," 0.08745984","-0.38658226","-0.27067750","-0.14424039"," 0.17078007","-0.17102075"
"M1235.35T12.58","-0.074556379"," 0.062992733"," 0.062992733","-0.040193583","-0.124968019","-0.184994288"," 0.044675367"," 0.102355541","-0.017779743","-0.282148789","-0.007569269","-0.111663708","-0.078546974"," 0.264391999"," 0.135281568"," 0.838184316"," 0.089920634","-0.438938746","-0.239435392"
"M1235.75T17.56","-0.52764120","-0.10825720","-0.10825720","-0.19900710"," 0.09506718"," 0.74526533"," 0.63466705"," 0.12218419","-0.24449328","-0.14258787"," 0.17228332","-0.10995834","-0.18133456"," 0.12684880","-0.13760280","-0.37569930"," 0.23027943","-0.04372092"," 0.05196446"
"M1235.76T12.54","-0.058816523"," 0.328931894"," 0.328931894"," 0.052368310","-0.150441624","-0.205360398","-0.232070163","-0.037220711"," 0.357210907"," 0.392190287","-0.074524870","-0.039480290","-0.291404397","-0.572130885"," 0.079724365"," 0.204192704"," 0.054875539"," 0.001564722","-0.138540763"
"M1236.51T13.55"," 0.045520813","-0.289215237","-0.289215237"," 0.156761361","-0.020253063","-0.352429947"," 0.089893158"," 0.260942558"," 0.140128018","-0.159183333"," 0.101884093","-0.129773817"," 0.235150392"," 0.164071492"," 0.004397134"," 0.244671651","-0.046046135"," 0.060996452","-0.218300351"
"M1237.76T16.56","-0.583207668","-0.015818658","-0.015818658"," 0.071908324","-0.025379448","-0.452334556","-0.175118300"," 0.146925562"," 0.571448897","-0.211576532"," 0.048412516","-0.008655119"," 0.603552362","-0.308144840","-0.317245706","-0.181393034"," 0.586698499","-0.279057886"," 0.544804243"
"M1238.76T16.56","-0.704775060","-0.028697899","-0.028697899","-0.111450329","-0.116669504"," 0.764308899","-0.192199545"," 0.018219378","-0.072844145","-0.084453617"," 0.001956519","-0.101931114"," 0.564693214","-0.194130434"," 0.064418162"," 0.065309894","-0.094545379","-0.036871114"," 0.288359973"
"M1239.26T16.56","-0.457661807"," 0.127526157"," 0.127526157"," 0.241108827","-0.045004804"," 0.046520996","-0.232252704"," 0.112787942"," 0.600459060","-0.228513646","-0.145054303"," 0.006902542"," 0.007970670","-0.198689419","-0.022419744"," 0.868143499","-0.230356756","-0.586779396"," 0.007786728"
"M1239.75T17.55","-0.261690363"," 0.112797466"," 0.112797466"," 0.148218536","-0.237542989","-0.109514659","-0.192113770"," 0.306454616"," 0.058110875"," 0.325875650"," 0.361409413"," 0.001291802","-0.311257364","-0.266582548","-0.313353379","-0.179273221"," 0.257002937","-0.335537637"," 0.522907169"
"M1239.76T12.55"," 0.153497115","-0.033471995","-0.033471995"," 0.047848429"," 0.469418653","-0.241309163","-0.003403978","-0.005670715"," 0.023750485","-0.026083489"," 0.069776940"," 0.392537115","-0.311802566"," 0.074116791","-0.334880875","-0.079570408"," 0.041909108"," 0.430308424","-0.633497877"
"M1240.27T13.49"," 0.021587325"," 0.101243525"," 0.101243525","-0.221063037"," 0.003844912"," 0.026453361"," 0.037606823","-0.046438654","-0.010971000","-0.305449812"," 0.005240206"," 0.058206193"," 0.118364851"," 0.369481648","-0.020562394"," 0.419323068","-0.085025046","-0.510167957","-0.062917536"
"M1242.25T13.55","-0.1861215789","-0.0284982014","-0.0284982014"," 0.4542074782","-0.0010582446"," 0.0381880481","-0.0009700226"," 0.1739358911","-0.1464236481","-0.1749835973"," 0.0171460700"," 0.1135933785","-0.0644371845"," 0.0782994404"," 0.2042966267","-0.2844280358","-0.1664685865","-0.1768672498"," 0.1790876178"
"M1242.44T13.55","-0.27187607","-0.09556821","-0.09556821"," 0.17094497","-0.06811773","-0.07989390","-0.04211384"," 0.37812252","-0.04740496","-0.11194446"," 0.08819166"," 0.02155711","-0.36639010"," 0.09020879","-0.23619221"," 0.12400087"," 0.02961492"," 0.15747198"," 0.35495686"
"M1243.75T17.56","-0.50389873"," 0.09733452"," 0.09733452","-0.08560226","-0.11152292","-0.04567608","-0.17784472","-0.15838279","-0.02970866","-0.16952141"," 0.09851584","-0.01360745"," 0.04352627"," 0.08481990","-0.34530522"," 0.08064593"," 0.98894621"," 0.02535893"," 0.12458812"
"M1244.75T17.56","-0.4653135167","-0.1941719597","-0.1941719597","-0.1111138371"," 0.0451717906","-0.0413390435"," 0.2772350967"," 0.4842910902","-0.0570916214"," 0.8425884545","-0.1226526905"," 0.2302356235","-0.1931140220","-0.3510629744","-0.1390505881","-0.0876898558"," 0.0003879984","-0.1159614110"," 0.1928234259"
"M1245.27T12.6","-0.49920055"," 0.35235870"," 0.35235870","-0.11752762"," 0.03892911"," 0.03242768"," 0.06841804","-0.45827021"," 0.30487448","-0.20185591"," 0.40994749"," 0.24658420","-0.72146555","-0.09571521"," 0.36041548"," 0.06214732"," 0.19125226","-0.05609680","-0.26958162"
"M1245.42T17.4","-0.180711516"," 0.090387178"," 0.090387178","-0.021636650","-0.781092992"," 0.039569257"," 0.084610981"," 0.174195637"," 0.080846914","-0.001083803"," 0.238613605"," 0.312532703"," 0.072999425","-0.148278639","-0.235726283"," 0.163560120","-0.054790373"," 0.113479928","-0.037862669"
"M1250.08T17.56","-0.584592725","-0.319409743","-0.319409743"," 0.154181371"," 0.219187651"," 0.916454862"," 0.108975980"," 0.082018748"," 0.085879894","-0.028063151","-0.188438136","-0.135289459","-0.045340418","-0.081683497","-0.130086272"," 0.131526539"," 0.068281034"," 0.073762397","-0.007955333"
"M1250.75T17.55","-0.27583942","-0.16746359","-0.16746359"," 0.12404373","-0.09200291"," 0.98264570"," 0.17835328","-0.13633313","-0.13197631","-0.23149633","-0.07578603"," 0.20128072"," 0.25091795","-0.21511337","-0.17038099","-0.13341732","-0.23025178"," 0.05489313"," 0.23539025"
"M1250.76T12.55"," 0.09380181"," 0.42486246"," 0.42486246"," 0.01174008","-0.06002339","-0.04454263","-0.22090361"," 0.32016835"," 0.11822231","-0.21953433","-0.17673927","-0.03999640","-0.43015322","-0.22402609"," 0.05087413"," 0.03786855"," 0.46323655","-0.22533343","-0.30438434"
"M1251.42T17.4","-0.240416010","-0.261908716","-0.261908716","-0.159572062","-0.128972533"," 0.892681749"," 0.102008285","-0.464025724"," 0.243301010"," 0.724841959"," 0.097002687","-0.095700435","-0.007502408","-0.076437008","-0.122500597"," 0.074444095","-0.081250750","-0.158439614","-0.075645213"
"M1251.75T17.56","-0.67213312"," 0.02141270"," 0.02141270"," 0.04665517"," 0.16771167"," 0.82082571","-0.29849579"," 0.17919652","-0.12606392","-0.13198021","-0.07514793"," 0.26921807"," 0.01454603"," 0.05263644","-0.07919522","-0.13703847","-0.10007918"," 0.02010673"," 0.00641211"
"M1252.08T13.55","-0.007539887"," 0.507554438"," 0.507554438"," 0.105400894","-0.066509392"," 0.066459931","-0.522120872"," 0.174307727","-0.466683518","-0.003259189","-0.504461991"," 0.233556252","-0.485400064"," 0.027831046"," 0.084399045"," 0.308968240"," 0.066601088"," 0.258530100","-0.285188286"
"M1252.75T17.55","-0.84407146"," 0.17031828"," 0.17031828"," 0.02032958","-0.21213430","-0.37732682","-0.05307727","-0.03657980"," 0.13513909"," 0.31628007"," 0.09267249"," 0.23346897","-0.03329793","-0.27894552"," 0.07470889"," 0.11902838"," 0.13035000"," 0.57009566","-0.19727657"
"M1254.04T16.06","-0.518349889","-0.101274667","-0.101274667"," 0.086037151","-0.047822402","-0.135328125","-0.244553676","-0.008665681","-0.078592644"," 0.010608910"," 0.002721318"," 0.009299415","-0.150098234"," 0.052022851"," 0.203475433"," 0.232125381","-0.077730342"," 0.063862352"," 0.803537516"
"M1255.09T13.55"," 0.0005193522"," 0.4407457305"," 0.4407457305"," 0.1141091068","-0.1704011266","-0.1306409404"," 0.1263806595"," 0.0660617097","-0.1293887388","-0.1869401692"," 0.1835680063","-0.8065936709"," 0.2315828657"," 0.0514523346","-0.0772165343","-0.1909580219"," 0.1525426298","-0.1279603295"," 0.0123914060"
"M1257.75T12.55"," 0.05904503"," 0.09025578"," 0.09025578","-0.03621417","-0.13528730","-0.10321022","-0.11672026","-0.12070842","-0.01034747","-0.04794566","-0.12822171"," 0.03427188","-0.30364045"," 0.97851723","-0.25128656"," 0.04115522","-0.05257798","-0.02550607"," 0.03816535"
"M1258.04T18.06","-0.6379216825","-0.3961557826","-0.3961557826"," 0.5558410032"," 0.0430530124","-0.0696123588","-0.0124128777"," 0.3050794699"," 0.1215193712"," 0.2285544291"," 0.1299657395"," 0.0303131195"," 0.1721283260"," 0.0003299832","-0.0419555443"," 0.1867318693"," 0.0091435842","-0.0025020751","-0.2259438039"
"M1258.75T17.56","-0.65194358"," 0.16228046"," 0.16228046","-0.09168892","-0.05594408"," 0.73785732","-0.15972092"," 0.42449200","-0.08033079","-0.13085100"," 0.17855525","-0.14179659"," 0.12478926","-0.08275456","-0.17154695","-0.26814456","-0.01121020"," 0.01251466"," 0.04316273"
"M1259.49T13.55","-0.23772078"," 0.34524790"," 0.34524790"," 0.01237959","-0.23697772","-0.39564033"," 0.18026780","-0.10048226"," 0.09849320"," 0.21670224","-0.69918806"," 0.13592112","-0.17560705"," 0.17016679"," 0.21601459"," 0.25898345","-0.10816047","-0.06805666"," 0.04240874"
"M1260.5T13.55","-0.22461158","-0.24277392","-0.24277392"," 0.11661432"," 0.23183314"," 0.09447808","-0.25650349","-0.04342150"," 0.14582764","-0.30308078"," 0.10088967","-0.04347648","-0.08216301"," 0.17513005","-0.13675801"," 0.49623525"," 0.19165996"," 0.21768347","-0.19478890"
"M1262.08T17.04","-0.59547840"," 0.22843170"," 0.22843170","-0.27798292","-0.25757009","-0.41591448","-0.31498715","-0.08336544"," 0.14897556"," 0.36441173"," 0.23405598"," 0.12135708","-0.24360519","-0.38891895","-0.11810728"," 0.80501960"," 0.08245757"," 0.05736094"," 0.42542805"
"M1262.75T17.56","-0.56099912"," 0.10633756"," 0.10633756","-0.07564483"," 0.12779735"," 0.96833297","-0.05702637"," 0.10411062","-0.15149112"," 0.01133677"," 0.02295494","-0.14176535","-0.19959125"," 0.05822911","-0.13628026","-0.02685222","-0.11671368"," 0.04277355","-0.08184624"
"M1263.26T13.6","-0.188038085"," 0.066910241"," 0.066910241","-0.152136924"," 0.075790905"," 0.392921589"," 0.266792560","-0.071033462","-0.085740571"," 0.143518535","-0.364836459"," 0.516924581","-0.005572461"," 0.141101112","-0.012114701","-0.404799413","-0.501055223","-0.036945204"," 0.151402740"
"M1265.09T13.55","-0.054090917"," 0.003393522"," 0.003393522"," 0.307782996","-0.070417060"," 0.163010480"," 0.162617964"," 0.081513041","-0.149591079"," 0.141639452"," 0.525068369","-0.483507145"," 0.008232445","-0.580978306","-0.051335719"," 0.063061413"," 0.140982366"," 0.013211830","-0.223987174"
"M1265.42T17.55","-0.27069529","-0.07676128","-0.07676128"," 0.00630866","-0.21378876","-0.19732324","-0.17279474"," 0.14997051"," 0.14083963"," 0.01879578"," 0.11224251","-0.09537374","-0.01115425","-0.23530251","-0.26303211"," 0.93681810"," 0.29580791","-0.03599349","-0.01180242"
"M1265.75T17.55","-0.597399969"," 0.087826476"," 0.087826476","-0.006544493"," 0.308465448","-0.270556362","-0.135002253"," 0.297132268","-0.146549015"," 0.154167272","-0.360947633"," 0.187008429"," 0.053056956","-0.347147153"," 0.174540046"," 0.291545166","-0.008893781"," 0.169030142"," 0.062441978"
"M1265.76T12.55"," 0.0356196343"," 0.1888942480"," 0.1888942480","-0.0661638085","-0.1763411344","-0.3546406018","-0.1939891262"," 0.2108877432"," 0.2025632258","-0.1055099662"," 0.1744589087","-0.1664433008","-0.2636663502","-0.0180224082"," 0.0003034212"," 0.1167859312"," 0.0849373856"," 0.2387141777","-0.0972822274"
"M1266.75T17.56","-0.22947006"," 0.07666619"," 0.07666619","-0.04687437","-0.14339582","-0.18150185","-0.19963961"," 0.10828500"," 0.28236409","-0.11491823"," 0.06869448"," 0.50254880","-0.19076809","-0.34898996","-0.17094255"," 0.20389460","-0.01011021","-0.18883071"," 0.50632210"
"M1267.74T17.48","-0.594237068"," 0.110971685"," 0.110971685"," 0.428139691","-0.067866789","-0.158307248","-0.217951752"," 0.501265313"," 0.004292455","-0.013765732"," 0.145613308","-0.006933418","-0.233718500","-0.247877573"," 0.055512341"," 0.206316409"," 0.062921384","-0.050389211","-0.034956981"
"M1269.09T13.54","-0.115802921"," 0.076088269"," 0.076088269"," 0.074638893"," 0.112919568"," 0.041872964"," 0.041626783","-0.077442438","-0.010949286","-0.081228229"," 0.074632761"," 0.229086675","-0.737318243","-0.232767054"," 0.203139585"," 0.335502504"," 0.087737903","-0.006724441","-0.091101561"
