"",F.stat,p.value,-log10(p),FDR
M609.489T1506.592,1.6155,0.22927,0.63966,0.55318
M499.365T1490.14,1.6144,0.22954,0.63914,0.55318
M519.387T1507.107,1.6127,0.22996,0.63835,0.55318
M657.232T799.156,1.6125,0.22999,0.6383,0.55318
M301.141T1305.07,1.612,0.23011,0.63807,0.55318
M524.359T1643.061,1.6099,0.23064,0.63707,0.55368
M425.287T1423.366,1.6082,0.23104,0.63632,0.55368
M877.332T968.992,1.6082,0.23104,0.63631,0.55368
M702.26T836.496,1.6049,0.23184,0.63481,0.55473
M567.238T913.185,1.6044,0.23196,0.63458,0.55473
M387.251T1439.586,1.6019,0.23257,0.63344,0.55504
M387.235T1108.062,1.6017,0.23264,0.63332,0.55504
M933.558T1114.912,1.6005,0.23293,0.63277,0.55504
M769.289T900.968,1.5999,0.23306,0.63253,0.55504
M641.505T1439.707,1.5963,0.23397,0.63084,0.55628
M855.589T1474.624,1.5938,0.23457,0.62973,0.55628
M653.413T1286.062,1.5936,0.23464,0.6296,0.55628
M619.312T1321.849,1.5933,0.23471,0.62947,0.55628
M967.715T1574.486,1.5926,0.23487,0.62917,0.55628
M643.247T821.568,1.5919,0.23504,0.62886,0.55628
M513.353T1456.772,1.5888,0.23582,0.62743,0.55709
M723.497T1490.314,1.5879,0.23603,0.62703,0.55709
M409.18T831.535,1.5861,0.2365,0.62616,0.55709
M629.464T1456.367,1.586,0.23653,0.62612,0.55709
M333.198T1457.004,1.5857,0.2366,0.62599,0.55709
M409.175T877.183,1.5826,0.23738,0.62456,0.55835
M341.283T1305.932,1.5814,0.23767,0.62403,0.55845
M430.319T1390.137,1.5804,0.23791,0.62359,0.55845
M351.18T1518.016,1.5773,0.23871,0.62213,0.5597
M1159.542T903.94,1.5763,0.23895,0.6217,0.5597
M993.57T1273.542,1.5723,0.23996,0.61987,0.5597
M861.595T1526.07,1.5722,0.23999,0.6198,0.5597
M639.424T1291.55,1.5719,0.24007,0.61966,0.5597
M642.503T1456.373,1.5718,0.2401,0.6196,0.5597
M257.088T864.231,1.5696,0.24066,0.6186,0.5597
M628.488T1423.366,1.5696,0.24066,0.61859,0.5597
M609.269T1439.891,1.5693,0.24072,0.61849,0.5597
M1071.408T843.183,1.568,0.24106,0.61788,0.5597
M820.317T975.822,1.5674,0.2412,0.61762,0.5597
M576.484T1557.453,1.5668,0.24137,0.61731,0.5597
M601.496T1459.491,1.5637,0.24216,0.6159,0.56039
M711.441T1125.643,1.5629,0.24236,0.61553,0.56039
M653.412T1258.482,1.5627,0.2424,0.61546,0.56039
M732.275T843.183,1.5615,0.24271,0.61491,0.56053
M297.239T1245.233,1.5581,0.2436,0.61332,0.5617
M547.382T1348.634,1.5577,0.24371,0.61314,0.5617
M572.199T910.079,1.5561,0.24411,0.61241,0.56208
M303.177T1540.698,1.5551,0.24436,0.61197,0.56208
M451.141T834.347,1.5507,0.24551,0.60993,0.56415
M871.583T1481.744,1.5491,0.24592,0.60921,0.56453
M893.341T926.592,1.545,0.24701,0.60729,0.56646
M401.317T1390.374,1.5427,0.24761,0.60624,0.56727
M593.234T877.183,1.5397,0.24837,0.6049,0.56845
M549.431T1507.08,1.5384,0.24873,0.60426,0.56871
M643.444T1405.963,1.5363,0.24927,0.60333,0.56935
M409.264T1339.403,1.5345,0.24974,0.6025,0.56935
M622.23T911.332,1.5345,0.24976,0.60248,0.56935
M514.252T1322.055,1.5315,0.25055,0.6011,0.57037
M820.502T1525.061,1.5304,0.25085,0.60059,0.57037
M748.518T1322.784,1.53,0.25095,0.60041,0.57037
M954.358T843.183,1.526,0.25201,0.59859,0.57194
M923.341T843.183,1.5255,0.25214,0.59835,0.57194
M1007.555T1186.469,1.5245,0.25242,0.59787,0.57201
M854.583T1456.932,1.5232,0.25278,0.59726,0.57225
M494.565T1319.161,1.5192,0.25383,0.59545,0.57364
M787.547T1591.444,1.5182,0.25411,0.59498,0.57364
M535.447T1540.43,1.5179,0.25419,0.59484,0.57364
M979.605T1440.166,1.5171,0.25439,0.5945,0.57364
M1153.43T843.183,1.5152,0.25492,0.5936,0.57425
M512.387T1540.565,1.5134,0.2554,0.59278,0.57477
M1019.391T857.905,1.5117,0.25586,0.592,0.57524
M1153.43T924.482,1.5099,0.25635,0.59117,0.57545
M985.575T1306.148,1.5095,0.25645,0.59099,0.57545
M602.477T1591.044,1.5075,0.257,0.59006,0.57594
M463.371T1540.701,1.5068,0.2572,0.58973,0.57594
M884.327T872.624,1.506,0.25742,0.58935,0.57594
M688.591T1657.822,1.5027,0.25833,0.58782,0.57733
M1114.43T957.42,1.5019,0.25855,0.58745,0.57733
M523.599T1382.768,1.4996,0.25916,0.58643,0.57813
M748.268T940.951,1.4975,0.25974,0.58546,0.57886
M677.439T1269.605,1.4933,0.26092,0.58349,0.58093
M993.569T1322.588,1.4918,0.26132,0.58282,0.58125
M533.436T1590.96,1.4902,0.26178,0.58206,0.58161
M441.228T1306.216,1.4894,0.26199,0.58172,0.58161
M651.489T1439.586,1.4874,0.26255,0.58078,0.58229
M347.216T1256.694,1.4838,0.26355,0.57914,0.58393
M453.3T1456.918,1.4814,0.26424,0.578,0.5849
M557.461T1262.042,1.48,0.26461,0.57739,0.58493
M863.507T1099.137,1.4795,0.26476,0.57714,0.58493
M854.586T1475.069,1.4774,0.26536,0.57616,0.58569
M815.515T1474.31,1.4758,0.26581,0.57542,0.58586
M474.347T1575.715,1.4743,0.26625,0.57472,0.58586
M809.538T1490.286,1.4732,0.26654,0.57423,0.58586
M952.356T828.514,1.4725,0.26674,0.57392,0.58586
M931.58T1440.166,1.4675,0.26816,0.57161,0.58586
M331.187T1104.601,1.4672,0.26826,0.57145,0.58586
M587.444T1372.394,1.4661,0.26857,0.57095,0.58586
M861.603T1557.588,1.4657,0.26869,0.57075,0.58586
M711.567T1574.614,1.4657,0.26869,0.57074,0.58586
M299.109T1341.992,1.4643,0.26909,0.5701,0.58586
M645.449T1440.08,1.4642,0.26911,0.57007,0.58586
M723.435T1322.772,1.461,0.27002,0.5686,0.58586
M579.488T1473.637,1.4606,0.27014,0.5684,0.58586
M699.455T1339.403,1.4602,0.27027,0.5682,0.58586
M512.377T1621.712,1.4581,0.27086,0.56726,0.58586
M654.545T1490.203,1.4574,0.27106,0.56693,0.58586
M683.462T1387.796,1.457,0.2712,0.56672,0.58586
M425.215T1355.365,1.4544,0.27194,0.56553,0.58586
M495.298T1036.333,1.4535,0.2722,0.5651,0.58586
M545.37T1372.761,1.4526,0.27245,0.56471,0.58586
M600.494T1476.552,1.4518,0.27268,0.56435,0.58586
M563.398T1372.544,1.4518,0.2727,0.56432,0.58586
M986.591T1195.638,1.4517,0.27273,0.56427,0.58586
M1005.66T1302.601,1.4516,0.27274,0.56425,0.58586
M367.178T1438.88,1.4513,0.27285,0.56408,0.58586
M533.435T1510.689,1.451,0.27291,0.56399,0.58586
M883.58T1438.11,1.4506,0.27305,0.56376,0.58586
M315.215T1607.605,1.4501,0.27318,0.56356,0.58586
M871.588T1456.932,1.45,0.2732,0.56351,0.58586
M267.266T1423.012,1.4495,0.27337,0.56325,0.58586
M945.579T1325.086,1.4495,0.27337,0.56325,0.58586
M628.529T1624.373,1.4476,0.27391,0.56239,0.58648
M693.269T926.987,1.4451,0.27463,0.56125,0.58747
M861.571T1506.859,1.442,0.27554,0.55982,0.58851
M1028.741T1456.932,1.4417,0.27563,0.55967,0.58851
M285.134T1052.907,1.4404,0.27601,0.55908,0.58877
M820.327T1006.792,1.4339,0.27793,0.55607,0.5923
M619.437T1280.542,1.4326,0.27833,0.55545,0.59232
M332.331T1472.833,1.4322,0.27845,0.55525,0.59232
M841.262T834.347,1.4291,0.27935,0.55384,0.59369
M954.595T1540.43,1.4277,0.27977,0.5532,0.59403
M349.196T1389.794,1.426,0.28029,0.5524,0.59457
M786.512T1300.456,1.4231,0.28115,0.55106,0.5955
M987.596T1238.129,1.4222,0.28144,0.55062,0.5955
M256.171T1610.743,1.4212,0.28172,0.55019,0.5955
M729.452T1207.169,1.4211,0.28176,0.55011,0.5955
M575.477T1491.784,1.4183,0.28258,0.54885,0.59646
M605.427T1490.314,1.4178,0.28274,0.54861,0.59646
M484.408T1495.193,1.4113,0.2847,0.5456,0.59956
M416.157T975.822,1.4112,0.28473,0.54557,0.59956
M586.241T903.94,1.4098,0.28517,0.54489,0.59994
M862.501T1188.24,1.408,0.28573,0.54405,0.60055
M1059.419T884.787,1.4044,0.28681,0.54241,0.6016
M381.19T1440.054,1.4035,0.28711,0.54195,0.6016
M812.54T1212.039,1.4032,0.28718,0.54184,0.6016
M1111.407T857.905,1.4022,0.2875,0.54136,0.6016
M543.443T1588.441,1.4013,0.28778,0.54094,0.6016
M453.3T1352.626,1.4012,0.2878,0.54091,0.6016
M862.498T1168.702,1.4,0.28818,0.54034,0.60184
M495.275T1540.43,1.3977,0.28888,0.53929,0.6023
M471.313T1295.888,1.3972,0.28904,0.53905,0.6023
M524.437T1458.08,1.3965,0.28924,0.53874,0.6023
M609.485T1523.905,1.3955,0.28956,0.53827,0.6023
M600.493T1607.83,1.3949,0.28973,0.53801,0.6023
M387.248T1607.528,1.3941,0.28998,0.53764,0.6023
M722.259T813.875,1.3924,0.29051,0.53684,0.60232
M961.302T847.893,1.392,0.29063,0.53666,0.60232
M629.459T1473.698,1.3916,0.29077,0.53644,0.60232
M516.411T1568.021,1.3896,0.2914,0.53551,0.60248
M332.329T1556.14,1.3894,0.29146,0.53541,0.60248
M966.708T1619.342,1.3882,0.29181,0.5349,0.60248
M861.498T1154.618,1.3873,0.29211,0.53445,0.60248
M954.593T1523.868,1.3871,0.29217,0.53437,0.60248
M512.413T1558.325,1.3844,0.29299,0.53314,0.60359
M547.366T1373.389,1.3835,0.2933,0.53269,0.60359
M511.254T1186.899,1.3828,0.29351,0.53238,0.60359
M619.438T1351.666,1.3817,0.29385,0.53187,0.60359
M1007.556T1205.605,1.3812,0.29402,0.53162,0.60359
M810.529T1306.211,1.3797,0.29448,0.53095,0.60398
M571.411T1441.156,1.3758,0.29571,0.52913,0.60515
M707.272T940.951,1.3755,0.29582,0.52897,0.60515
M810.525T1675.036,1.3754,0.29584,0.52894,0.60515
M293.172T1591.081,1.3742,0.29623,0.52838,0.6054
M351.177T1540.43,1.3733,0.29651,0.52796,0.60544
M932.854T973.898,1.367,0.2985,0.52506,0.60888
M463.374T1523.897,1.3662,0.29875,0.52469,0.60888
M658.499T1325.086,1.3654,0.29901,0.52431,0.60888
M575.479T1473.048,1.3632,0.29973,0.52326,0.60888
M643.504T1506.823,1.3627,0.29987,0.52307,0.60888
M441.32T1358.969,1.3619,0.30014,0.52268,0.60888
M938.605T1475.069,1.3608,0.3005,0.52216,0.60888
M1007.555T1099.137,1.3607,0.30053,0.52211,0.60888
M812.504T1608.07,1.3605,0.30059,0.52203,0.60888
M521.208T925.1,1.3589,0.3011,0.52129,0.60939
M351.18T1571.719,1.357,0.30172,0.5204,0.61009
M991.719T1473.643,1.3549,0.30239,0.51943,0.61092
M349.198T1373.219,1.3538,0.30275,0.51891,0.61111
M875.492T1306.216,1.3456,0.30542,0.5151,0.61596
M575.479T1456.772,1.3433,0.30616,0.51405,0.6169
M579.488T1406.122,1.3415,0.30676,0.5132,0.61756
M796.294T940.951,1.3394,0.30745,0.51223,0.61824
M628.503T1369.501,1.3381,0.30787,0.51163,0.61824
M623.265T920.434,1.3376,0.30804,0.51139,0.61824
M891.586T1463.866,1.3372,0.30818,0.5112,0.61824
M965.706T1490.033,1.3358,0.30863,0.51056,0.61861
M711.565T1605.092,1.3349,0.30894,0.51013,0.61869
M291.195T1053.001,1.331,0.31021,0.50834,0.6207
M563.405T1612.829,1.3281,0.3112,0.50696,0.62213
M575.481T1540.694,1.3236,0.31269,0.50489,0.62456
M311.255T1280.542,1.3226,0.31303,0.50442,0.62469
M538.537T1456.786,1.3215,0.31339,0.50392,0.62486
M381.12T920.434,1.3201,0.31386,0.50327,0.62526
M1003.334T806.646,1.3185,0.31442,0.50248,0.62584
M603.481T1573.977,1.3146,0.31573,0.50068,0.6279
M643.521T1591.044,1.3129,0.3163,0.4999,0.62812
M439.326T1591.494,1.3126,0.31639,0.49977,0.62812
M641.443T1389.187,1.3101,0.31725,0.49859,0.62828
M590.446T1338.898,1.31,0.31727,0.49857,0.62828
M431.232T1239.816,1.3088,0.3177,0.49799,0.62828
M886.58T1536.307,1.3086,0.31776,0.4979,0.62828
M516.434T1624.418,1.3084,0.31784,0.49779,0.62828
M665.513T1641.124,1.3075,0.31813,0.49739,0.62831
M329.158T1439.992,1.3061,0.3186,0.49675,0.62869
M484.402T1523.787,1.3046,0.31914,0.49602,0.62921
M991.717T1439.372,1.3037,0.31944,0.49561,0.62926
M641.509T1471.536,1.3027,0.31978,0.49515,0.62928
M659.255T908.018,1.3014,0.32023,0.49454,0.62928
M530.464T1557.882,1.3013,0.32027,0.49448,0.62928
M501.359T1626.501,1.2998,0.32077,0.49381,0.6293
M514.422T1505.037,1.2975,0.32156,0.49274,0.6293
M504.765T1256.694,1.2964,0.32195,0.49222,0.6293
M820.506T1574.276,1.2956,0.3222,0.49187,0.6293
M554.462T1657.822,1.2947,0.32252,0.49145,0.6293
M535.409T1440.116,1.294,0.32278,0.49109,0.6293
M812.538T1253.346,1.2933,0.32302,0.49078,0.6293
M672.553T1440.036,1.293,0.32313,0.49062,0.6293
M654.545T1540.694,1.2924,0.32331,0.49038,0.6293
M625.264T1339.593,1.2923,0.32335,0.49033,0.6293
M758.22T1573.977,1.2911,0.32377,0.48976,0.6293
M861.513T1356.533,1.2909,0.32385,0.48966,0.6293
M692.263T843.183,1.2903,0.32406,0.48938,0.6293
M688.526T1421.35,1.2901,0.32413,0.48929,0.6293
M563.402T1408.532,1.2889,0.32453,0.48875,0.62943
M652.499T1471.536,1.2883,0.32474,0.48846,0.62943
M809.528T1642.498,1.2874,0.32504,0.48806,0.62948
M711.566T1557.453,1.2865,0.32536,0.48763,0.62957
M965.706T1463.866,1.2849,0.32593,0.48688,0.62985
M645.528T1574.126,1.2841,0.32622,0.48649,0.62985
M691.436T1356.203,1.2837,0.32634,0.48634,0.62985
M355.282T1278.929,1.2815,0.32712,0.48529,0.63036
M522.254T1237.452,1.2808,0.32736,0.48498,0.63036
M463.37T1420.709,1.2805,0.32747,0.48483,0.63036
M440.221T1305.648,1.2792,0.32792,0.48423,0.63036
M387.249T1423.063,1.2791,0.32797,0.48416,0.63036
M476.193T884.787,1.2776,0.32848,0.48349,0.63074
M643.527T1558.978,1.2763,0.32895,0.48287,0.63074
M506.856T1358.969,1.2762,0.329,0.48281,0.63074
M426.391T1557.26,1.2715,0.33063,0.48065,0.63151
M552.249T887.511,1.2713,0.33071,0.48055,0.63151
M395.288T1472.855,1.2711,0.33079,0.48045,0.63151
M565.563T1608.07,1.2706,0.33097,0.48021,0.63151
M749.502T1458.08,1.2705,0.33102,0.48015,0.63151
M693.467T1225.817,1.2704,0.33105,0.4801,0.63151
M751.515T1356.037,1.2693,0.33142,0.47962,0.63169
M329.158T1625.781,1.2655,0.33277,0.47786,0.63372
M886.576T1523.593,1.2619,0.33408,0.47616,0.63524
M866.584T1473.64,1.2602,0.33466,0.47539,0.63524
M388.255T1573.977,1.26,0.33476,0.47526,0.63524
M357.157T1003.085,1.2599,0.33478,0.47524,0.63524
M877.322T926.75,1.2594,0.33495,0.47502,0.63524
M367.179T1456.129,1.2561,0.33615,0.47347,0.63699
M707.266T798.136,1.2524,0.33749,0.47174,0.63888
M365.192T1471.536,1.2518,0.33771,0.47146,0.63888
M303.178T1312.999,1.2503,0.33824,0.47078,0.63936
M569.292T994.771,1.2488,0.3388,0.47005,0.6399
M903.587T1358.969,1.247,0.33946,0.46922,0.64061
M589.228T896.878,1.2451,0.34013,0.46835,0.64112
M625.472T1308.231,1.2447,0.34029,0.46815,0.64112
M861.504T1319.031,1.2417,0.3414,0.46674,0.64268
M865.485T1406.262,1.2409,0.34168,0.46638,0.64269
M545.398T1401.37,1.238,0.34275,0.46502,0.64417
M608.525T1624.418,1.2352,0.34376,0.46374,0.64448
M424.206T1605.092,1.2346,0.34401,0.46343,0.64448
M706.585T1658.237,1.2345,0.34405,0.46338,0.64448
M463.356T1471.536,1.2335,0.34441,0.46293,0.64448
M455.313T1308.231,1.2328,0.34467,0.4626,0.64448
M692.264T921.146,1.2323,0.34485,0.46237,0.64448
M504.266T1201.385,1.2309,0.34537,0.46172,0.64448
M395.292T1508.139,1.2307,0.34545,0.46161,0.64448
M512.41T1575.482,1.2306,0.34546,0.4616,0.64448
M539.369T1423.012,1.2299,0.34573,0.46127,0.64448
M600.417T1406.141,1.2289,0.34609,0.46081,0.64463
M775.526T1457.082,1.2281,0.3464,0.46042,0.64468
M702.257T908.018,1.2248,0.34762,0.4589,0.64548
M641.452T1372.182,1.2248,0.34762,0.4589,0.64548
M580.199T843.183,1.2247,0.34767,0.45883,0.64548
M675.447T1389.557,1.2218,0.34877,0.45746,0.64699
M534.444T1557.26,1.22,0.34943,0.45664,0.64744
M839.557T1356.291,1.2196,0.34958,0.45645,0.64744
M808.52T1220.972,1.217,0.35056,0.45524,0.64874
M677.475T1440.046,1.215,0.3513,0.45432,0.64958
M991.723T1642.233,1.2135,0.35186,0.45363,0.65009
M1123.351T817.469,1.2058,0.35478,0.45004,0.65426
M545.399T1295.888,1.2054,0.35496,0.44982,0.65426
M659.432T1389.647,1.2053,0.35497,0.44981,0.65426
M658.501T1302.601,1.2024,0.35608,0.44845,0.6555
M879.622T1574.486,1.2019,0.35629,0.4482,0.6555
M628.528T1608.773,1.2004,0.35687,0.44749,0.6555
M477.407T1590.788,1.1999,0.35706,0.44726,0.6555
M303.176T1424.513,1.1995,0.35721,0.44708,0.6555
M539.369T1312.999,1.1991,0.35736,0.44689,0.6555
M341.269T1269.605,1.197,0.35814,0.44595,0.65606
M826.526T1130.872,1.1968,0.35824,0.44582,0.65606
M336.26T1207.169,1.1957,0.35866,0.44532,0.6563
M297.24T1335.811,1.1925,0.3599,0.44381,0.65805
M587.368T1406.262,1.1904,0.36069,0.44286,0.65882
M512.261T1189.341,1.1899,0.3609,0.44261,0.65882
M455.315T1295.888,1.189,0.36125,0.4422,0.65893
M365.193T1440.036,1.1872,0.36195,0.44136,0.65968
M419.164T891.807,1.18,0.36475,0.438,0.66427
M385.291T1472.833,1.1778,0.3656,0.437,0.66521
M1012.721T1475.069,1.1772,0.36585,0.4367,0.66521
M970.603T1291.55,1.1761,0.36627,0.4362,0.66525
M652.503T1490.314,1.1757,0.36646,0.43598,0.66525
M722.259T892.9,1.1714,0.36815,0.43397,0.66689
M772.55T1170.538,1.1713,0.36817,0.43395,0.66689
M505.27T1185.014,1.1712,0.36823,0.43388,0.66689
M587.498T1557.26,1.1698,0.36877,0.43324,0.66735
M559.381T1440.166,1.1686,0.36926,0.43267,0.66749
M553.172T831.535,1.1681,0.36943,0.43246,0.66749
M587.251T901.604,1.1658,0.37037,0.43137,0.66864
M541.47T1540.699,1.1645,0.37088,0.43076,0.66905
M963.689T1446.028,1.1625,0.37165,0.42986,0.66983
M566.424T1474.624,1.1619,0.3719,0.42957,0.66983
M461.357T1435.338,1.1588,0.37313,0.42814,0.67152
M629.463T1474.173,1.1558,0.37435,0.42672,0.67267
M753.585T1558.832,1.1558,0.37436,0.42671,0.67267
M333.151T715.669,1.152,0.37588,0.42495,0.67488
M578.503T1590.788,1.15,0.37669,0.42402,0.67519
M429.317T1389.185,1.1499,0.37672,0.42398,0.67519
M686.443T1641.482,1.1494,0.37694,0.42373,0.67519
M430.318T1538.64,1.1486,0.37727,0.42335,0.67525
M605.432T1239.559,1.1466,0.37806,0.42244,0.67589
M651.489T1456.786,1.146,0.3783,0.42217,0.67589
M921.307T891.652,1.1455,0.37851,0.42192,0.67589
M943.401T977.152,1.1446,0.37888,0.4215,0.67602
M775.529T1416.7,1.1403,0.38065,0.41948,0.67747
M261.116T1002.572,1.1402,0.38069,0.41943,0.67747
M945.367T957.42,1.14,0.38073,0.41938,0.67747
M939.612T1475.069,1.1397,0.38087,0.41922,0.67747
M938.6T1518.016,1.1389,0.38119,0.41885,0.67751
M664.457T1578.697,1.1378,0.38166,0.41832,0.67761
M1099.692T1423.824,1.1368,0.38205,0.41788,0.67761
M506.357T1474.354,1.1366,0.38213,0.41779,0.67761
M530.464T1642.868,1.1337,0.38333,0.41643,0.67882
M937.305T817.469,1.1335,0.38341,0.41634,0.67882
M861.497T1170,1.1325,0.38384,0.41584,0.67906
M601.255T947.668,1.1315,0.38424,0.4154,0.67924
M513.386T1523.593,1.1299,0.38488,0.41467,0.67961
M299.11T1437.651,1.1296,0.38504,0.41449,0.67961
M605.428T1389.921,1.1283,0.38554,0.41393,0.67981
M530.463T1607.833,1.1277,0.38582,0.41362,0.67981
M440.239T1157.441,1.1271,0.38605,0.41336,0.67981
M349.193T1438.11,1.1246,0.38709,0.41219,0.68112
M395.287T1352.626,1.1235,0.38756,0.41166,0.68143
M885.576T1456.932,1.1225,0.38795,0.41122,0.68159
M513.351T1439.707,1.1207,0.38872,0.41037,0.68199
M463.37T1506.898,1.1206,0.38877,0.4103,0.68199
M514.42T1557.571,1.1194,0.38925,0.40977,0.68223
M305.302T1591.458,1.1188,0.38951,0.40949,0.68223
M392.284T1436.378,1.1174,0.39007,0.40885,0.68244
M855.48T1289.094,1.1171,0.39022,0.40869,0.68244
M718.535T1356.181,1.1122,0.39226,0.40643,0.68541
M465.265T1336.902,1.1111,0.39273,0.4059,0.68541
M943.383T973.898,1.1109,0.39282,0.40581,0.68541
M455.313T1352.626,1.1101,0.39316,0.40543,0.68549
M341.156T1442.696,1.1089,0.39364,0.4049,0.68581
M951.567T1355.083,1.1074,0.3943,0.40417,0.68621
M628.526T1540.694,1.107,0.39447,0.40398,0.68621
M439.318T1571.719,1.1011,0.39699,0.40122,0.69006
M862.499T1272.244,1.0976,0.39844,0.39964,0.69206
M643.247T769.174,1.0959,0.39918,0.39883,0.69283
M282.278T1308.231,1.0925,0.40065,0.39723,0.69389
M425.214T1609.261,1.0924,0.40067,0.39721,0.69389
M315.251T1401.37,1.0912,0.40119,0.39665,0.69389
M299.11T1608.887,1.091,0.40128,0.39656,0.69389
M605.416T1473.993,1.0909,0.40131,0.39652,0.69389
M284.294T1507.157,1.0894,0.40199,0.39578,0.69424
M493.153T817.469,1.0891,0.40212,0.39564,0.69424
M608.261T1390.374,1.0879,0.40261,0.39512,0.69452
M453.3T1369.526,1.0868,0.40311,0.39457,0.69452
M514.422T1423.013,1.0852,0.40377,0.39386,0.69452
M671.547T1376.163,1.0845,0.40411,0.3935,0.69452
M895.471T1240.129,1.0844,0.40415,0.39346,0.69452
M504.265T1239.89,1.0835,0.40455,0.39303,0.69452
M605.42T1439.891,1.0831,0.40469,0.39288,0.69452
M613.479T1523.593,1.0831,0.4047,0.39286,0.69452
M284.292T1454.541,1.0793,0.40633,0.39112,0.69679
M643.5T1557.545,1.0772,0.40727,0.39012,0.69787
M775.254T776.817,1.0747,0.40835,0.38897,0.69883
M603.466T1540.694,1.0743,0.40856,0.38875,0.69883
M751.389T1389.363,1.0737,0.40882,0.38847,0.69883
M487.275T1254.627,1.0731,0.40905,0.38822,0.69883
M311.255T1422.18,1.0718,0.40965,0.38759,0.69908
M487.304T1423.366,1.0702,0.41035,0.38685,0.69908
M914.568T1454.879,1.0692,0.41076,0.38641,0.69908
M945.39T951.54,1.0691,0.41083,0.38634,0.69908
M447.35T1507.107,1.069,0.41084,0.38633,0.69908
M219.938T1831.409,1.0683,0.41119,0.38596,0.69908
M854.583T1499.87,1.0679,0.41133,0.38581,0.69908
M311.311T1540.43,1.0665,0.41197,0.38514,0.69949
M313.162T1474.572,1.0654,0.41244,0.38464,0.69949
M284.292T1489.634,1.0645,0.41287,0.38419,0.69949
M385.292T1245.233,1.0642,0.41296,0.38409,0.69949
M844.601T1526.07,1.0632,0.41344,0.38359,0.69949
M544.447T1588.441,1.0631,0.41345,0.38357,0.69949
M864.518T1223.69,1.0625,0.41371,0.3833,0.69949
M873.58T1556.7,1.0595,0.41505,0.3819,0.70055
M369.163T896.878,1.0593,0.41517,0.38177,0.70055
M759.217T1590.788,1.0589,0.41532,0.38161,0.70055
M715.229T800.587,1.0584,0.41556,0.38137,0.70055
M839.506T1306.415,1.0576,0.41589,0.38102,0.70059
M453.296T1425.43,1.0549,0.41709,0.37977,0.7021
M385.292T1608.361,1.0528,0.41806,0.37876,0.70231
M773.519T1472.663,1.0526,0.41813,0.37869,0.70231
M477.398T1574.327,1.0526,0.41814,0.37868,0.70231
M670.539T1507.08,1.0506,0.41905,0.37774,0.70332
M873.584T1509.101,1.0483,0.42005,0.3767,0.70359
M967.561T1163.004,1.0475,0.42043,0.37631,0.70359
M853.581T1456.932,1.046,0.4211,0.37561,0.70359
M860.602T1570.854,1.0452,0.42147,0.37523,0.70359
M1019.379T940.951,1.0439,0.42205,0.37464,0.70359
M492.408T1557.26,1.0432,0.42234,0.37433,0.70359
M422.212T1355.605,1.0431,0.4224,0.37428,0.70359
M656.533T1490.071,1.043,0.42244,0.37424,0.70359
M737.493T1439.78,1.0421,0.42284,0.37382,0.70359
M773.52T1456.872,1.0419,0.42295,0.37371,0.70359
M312.324T1556.858,1.0418,0.42299,0.37367,0.70359
M285.297T1471.68,1.0407,0.42348,0.37316,0.70359
M555.448T1352.626,1.0402,0.42374,0.3729,0.70359
M862.516T1212.039,1.0401,0.42377,0.37287,0.70359
M346.253T1607.605,1.04,0.42381,0.37283,0.70359
M997.698T1423.395,1.0391,0.42424,0.37238,0.7038
M860.506T1372.394,1.038,0.42473,0.37188,0.70394
M349.197T1405.871,1.0375,0.42494,0.37167,0.70394
M537.531T1591.374,1.0359,0.42569,0.37091,0.70433
M772.579T1708.588,1.0333,0.42686,0.36971,0.70433
M513.251T1355.541,1.0325,0.42722,0.36935,0.70433
M1063.337T834.347,1.0324,0.42726,0.3693,0.70433
M515.408T1574.181,1.0318,0.42755,0.36902,0.70433
M520.268T1356.47,1.031,0.42791,0.36865,0.70433
M1123.425T940.951,1.0307,0.42806,0.36849,0.70433
M477.403T1542.988,1.0306,0.42811,0.36845,0.70433
M599.516T1557.26,1.0297,0.42849,0.36806,0.70433
M927.605T1584.638,1.0296,0.42855,0.368,0.70433
M773.52T1405.986,1.0292,0.42875,0.3678,0.70433
M932.586T1456.932,1.0289,0.42887,0.36767,0.70433
M325.876T1824.647,1.0269,0.42979,0.36674,0.70534
M649.52T1646.826,1.0257,0.43035,0.36617,0.70559
M1011.604T1223.69,1.0239,0.43116,0.36537,0.70559
M521.768T1141.562,1.0229,0.43164,0.36487,0.70559
M513.269T1221.408,1.0227,0.43171,0.36481,0.70559
M534.317T1557.588,1.0226,0.43175,0.36477,0.70559
M1007.556T1256.694,1.0225,0.43184,0.36468,0.70559
M385.289T1269.605,1.0214,0.4323,0.36421,0.70559
M913.563T1454.879,1.0212,0.43241,0.36411,0.70559
M329.157T1608.526,1.02,0.43298,0.36353,0.70603
M299.109T1473.429,1.019,0.43344,0.36307,0.70627
M369.188T1341.992,1.0178,0.43401,0.3625,0.7065
M451.316T1407.26,1.0173,0.4342,0.36231,0.7065
M565.558T1423.01,1.0151,0.43524,0.36127,0.70769
M929.566T1475.069,1.013,0.43623,0.36029,0.70793
M356.284T1591.049,1.0119,0.43673,0.35978,0.70793
M534.447T1523.593,1.0114,0.43696,0.35955,0.70793
M484.413T1608.172,1.0104,0.43742,0.3591,0.70793
M929.562T1512.438,1.0104,0.43746,0.35907,0.70793
M393.197T1408.78,1.0089,0.43813,0.35839,0.70793
M991.717T1676.434,1.0086,0.43827,0.35826,0.70793
M387.235T1141.287,1.0083,0.43842,0.35811,0.70793
