"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M835.83T17.56","-0.08808320","-0.24511381"," 0.01081208","-0.20994845"," 0.08153498","-0.39395638"," 0.45222096","-0.25543292","-0.12671127","-0.30506338"," 0.35536486"," 0.39780160"," 0.15793022","-0.78752507","-0.03323565","-0.14859125","-0.34043626"," 0.19110370"," 0.19110370"," 0.34277476","-0.23321024"," 0.46549452"," 0.07056434","-0.10500409","-0.51356464"," 0.43554870","-0.10104554","-0.20991432","-0.30331236"," 0.05068899"," 0.21166101","-0.14899784","-0.43782453"," 0.01567652"," 0.25784312","-0.13256751"," 0.42676586"," 0.29241672"," 0.37720776"," 0.46401728","-0.10022671"," 0.49756842","-0.04374090"," 0.56872774","-0.24691246"," 0.40611289","-0.13635937","-0.07889936","-0.13041135","-0.54156286","-0.32328902"
"M836.84T17.55"," 0.055778028","-0.191141901","-0.198771147","-0.179979101"," 0.048542811","-0.195567063"," 0.056415137","-0.304570922","-0.309891845"," 0.088531119","-0.118000700"," 0.737282414","-0.322584555"," 0.009415223","-0.177170991"," 0.038978048","-0.467132683","-0.356159946","-0.356159946"," 0.110251669","-0.120402279"," 0.689195461","-0.285573448","-0.096328108"," 0.092868838","-0.268136507","-0.205962237"," 0.157812783","-0.176011302"," 0.056727473","-0.126254226","-0.072947142"," 0.058376050","-0.220338807"," 0.638555583","-0.112331883","-0.129923934"," 0.115557084","-0.345541873"," 0.710269252","-0.214871716"," 0.697824166"," 0.071253000"," 0.745099227"," 0.095881051"," 0.610273425"," 0.191512686"," 0.045190230"," 0.132630688","-0.577253286","-0.125213896"
"M839.34T897.39","-0.005406646","-0.481590484"," 0.327677778"," 0.175435587"," 0.440711783"," 0.141050281"," 0.729074422"," 0.502977605"," 0.480908931"," 0.750231062"," 0.318852693","-1.307271975"," 0.277401353"," 0.499708316"," 0.488569056"," 0.496590175","-1.682199827"," 0.513976293"," 0.513976293"," 0.501686370"," 0.503286096","-1.210480391"," 0.160913704"," 0.427505088"," 0.718671650"," 0.553720773"," 0.380708642"," 0.691031890"," 0.430190703"," 0.742074028","-1.437906271"," 0.579550551"," 0.319996550"," 0.465408236"," 0.525031486","-0.066438822"," 0.062028065"," 0.224798061","-0.147689963","-1.514157555"," 0.820189346","-1.652177946","-2.497948367","-1.265883140","-2.518847150","-1.395764456"," 0.374930845"," 0.908674319"," 0.649305816"," 0.588168216","-0.101249071"
"M842.81T18.56"," 0.135557245"," 0.139874174","-0.073814603","-0.126907451"," 0.068990243","-0.086813460","-0.400972493","-0.046061671","-0.081662148","-0.029519826","-0.090645428"," 0.645092901","-0.169112095","-0.148489756","-0.166779859","-0.147045754","-0.477219570","-0.009703346","-0.009703346"," 0.036710084"," 0.073145905"," 0.761838733","-0.115154708"," 0.063582963","-0.055737592","-0.011190085"," 0.091821775"," 0.297218197"," 0.154097436","-0.110677219","-0.386639760","-0.304804836"," 0.062923288"," 0.158482618","-0.079945839"," 0.109539034","-0.066190323","-0.095494965","-0.297307274"," 0.047197944","-0.159351327"," 0.725508111"," 0.186651592"," 0.697448045","-0.173550248","-0.183955415"," 0.208362117","-0.066953937"," 0.004675922","-0.220851107","-0.276462884"
"M842.82T11.54","-0.021745949","-0.140415320","-0.152002990","-0.142708944","-0.080317942"," 0.028465699"," 0.029450430","-0.257169590","-0.162204918","-0.164400882"," 0.116250402"," 0.166947552"," 0.258738974"," 0.195244278"," 0.033307224","-0.005151744"," 0.172284142"," 0.237899673"," 0.237899673"," 0.080809419","-0.011921007","-0.006801683","-0.388589747","-0.113337489","-0.093198394","-0.371453414"," 0.265274973","-0.101133370"," 0.137474575"," 0.145292272"," 0.262626301"," 0.182916292","-0.085759071","-0.023337913","-0.115763213"," 0.347070955"," 0.148896506","-0.474542631","-0.087906338","-0.780043721","-0.070243215","-0.100593267"," 0.109511385"," 0.142372940","-0.001445888","-0.072085354"," 0.150574824"," 0.197319330","-0.110693003"," 0.223909812"," 0.264429364"
"M843.82T18.56","-0.0137673259","-0.1684733373"," 0.2590420168","-0.0577258166","-0.2440459486","-0.0898640843","-0.1992571342"," 0.0462021210","-0.0181141632"," 0.2498717858","-0.0869959827"," 0.7429133546","-0.1707174186"," 0.0171290564"," 0.0209775067"," 0.0646993593","-0.6208548366","-0.0469010206","-0.0469010206"," 0.1790914937","-0.2100283351"," 0.6250613719","-0.0226882963"," 0.0536875828"," 0.0421640004","-0.1941081677","-0.1295195081"," 0.1158357643"," 0.1084732866","-0.4923741256"," 0.7002360841","-0.2437199905","-0.1810838255"," 0.2460729895","-0.1538131338"," 0.1567004961","-0.1230568712","-0.2483307755","-0.3740835041"," 0.0516427526"," 0.2494192483","-0.1961029398"," 0.2497852129"," 0.5440839235"," 0.1828140118","-0.0009088444"," 0.2023611080","-0.1090250743"," 0.1533560810","-0.6781789376","-0.1409801893"
"M845.84T13.55"," 0.087197414","-0.157188551"," 0.041739030"," 0.571852522"," 0.063412689","-0.163880550"," 0.219461267","-0.101457086","-0.061660601","-0.243282645"," 0.037958513"," 0.630583420","-0.330993937"," 0.115710924","-0.666757914","-0.177564659"," 0.030837748","-0.060519123","-0.060519123"," 0.132306679","-0.171628669"," 0.514913003"," 0.006370048","-0.080990303","-0.143895090"," 0.120429983"," 0.019754389"," 0.131434574","-0.148234952","-0.300347288","-0.372839172"," 0.173693171","-0.003748645"," 0.080330732","-0.158276002"," 0.014354132","-0.405982477","-0.213681923","-0.217352042"," 0.478592981","-0.090402597"," 0.542329754","-0.210191802","-0.106284959"," 0.029591389"," 0.523609607","-0.064696369"," 0.295509355"," 0.195098460"," 0.036205724","-0.380901031"
"M848.83T17.56","-0.016564153","-0.044774506","-0.219329194","-0.068021900"," 0.032454210"," 0.015813658","-0.026035608","-0.358356048"," 0.059054198","-0.026866624","-0.097463447"," 0.628931196","-0.270938127"," 0.243267503"," 0.024442149"," 0.052702561","-0.544078729","-0.133183854","-0.133183854","-0.128842498","-0.018974513"," 0.736419651","-0.133772886"," 0.140943167"," 0.097394456"," 0.012488349"," 0.167928341"," 0.103085821","-0.330358809","-0.275854194","-0.292525058","-0.098767143"," 0.009164253","-0.081280678","-0.338190565"," 0.147778851","-0.021337620","-0.156162501","-0.044731583","-0.022382284","-0.242801676"," 0.612393460"," 0.142760725"," 0.685639279","-0.074197849"," 0.586702237"," 0.112875674"," 0.262621442"," 0.018530448","-0.260289384","-0.434126349"
"M850.82T18.56","-0.042077055"," 0.369330169","-0.071159157","-0.172798171"," 0.109445508"," 0.109600729","-0.305678765","-0.026394130","-0.029501675","-0.097630156","-0.025512535","-0.235135832","-0.189304186","-0.078458733","-0.055720855"," 0.241683300","-0.581560548"," 0.102658121"," 0.102658121"," 0.237949913","-0.087722788"," 0.751250771","-0.169234647"," 0.141325307"," 0.056019035","-0.019801837"," 0.264379210"," 0.071829179","-0.287106812"," 0.005172253","-0.380832922","-0.263251154"," 0.130659755","-0.033772395","-0.068324649"," 0.142268060","-0.067030893","-0.327521691","-0.036556476"," 0.703611548","-0.063001701"," 0.140850272"," 0.245361928","-0.098929243","-0.136731478"," 0.619241094"," 0.180129533","-0.247913807"," 0.210679277","-0.557886895","-0.179551897"
"M853.82T17.56","-0.110470995"," 0.149463643","-0.149610276","-0.153131924","-0.127979041"," 0.026600363"," 0.230453698","-0.116615350","-0.401438989","-0.120881292"," 0.154599679"," 0.597334749","-0.059290626","-0.056720322","-0.124415075"," 0.078065492","-0.486950317","-0.318284488","-0.318284488","-0.201864384","-0.074083610"," 0.641277005","-0.359239001"," 0.109846466"," 0.058242990","-0.267337938"," 0.224080430"," 0.124343783"," 0.031360241","-0.243255266","-0.289392764","-0.119556520"," 0.119229349"," 0.121441948","-0.323234827"," 0.060701916"," 0.166513683"," 0.012072314","-0.350073993"," 0.656944982"," 0.038683617"," 0.638443688"," 0.060072773"," 0.594025239","-0.007688578"," 0.510174078","-0.144258341"," 0.095161820"," 0.147906857","-0.534969339","-0.188013056"
"M853.83T11.54"," 0.1177980392"," 0.1897128393"," 0.0155821567","-0.1179851120"," 0.2069988039"," 0.1637575631","-0.3406655968","-0.2840954775","-0.1748079687"," 0.2451101982"," 0.1005575900"," 0.0618651270","-0.0205712525","-0.0351316323","-0.0833285126"," 0.1036795299"," 0.1906105976"," 0.0808338133"," 0.0808338133"," 0.0883636198"," 0.0703843820","-0.0906505437","-0.0190117062"," 0.2776966609"," 0.1088313257","-0.2183618581"," 0.2164037747","-0.0501361566"," 0.0107723838"," 0.2975451234"," 0.0007804956"," 0.0228874567"," 0.2565764657"," 0.0384118880","-0.1326644248"," 0.1747552710"," 0.2974392785","-0.5889467004","-0.2174017604","-0.4098939597"," 0.0295345857","-0.1954874662"," 0.1013640783"," 0.0044413724"," 0.1722405499","-0.1423480743"," 0.1239852380","-0.5442350706"," 0.2657533302"," 0.2207706318","-0.6705547100"
"M854.18T12.55","-0.187086370"," 0.092858527","-0.262911587","-0.072583125"," 0.195757128","-0.141174062","-0.199625128","-0.088911602","-0.002505882","-0.227194975"," 0.064305452","-0.108500314","-0.044623576"," 0.164816072"," 0.005459771","-0.047505377"," 0.259512689"," 0.731444930"," 0.731444930","-0.104469607"," 0.669600804","-0.265971245","-0.028230079"," 0.134148898","-0.573984390","-0.240017448","-0.022896201","-0.183642554"," 0.049571895"," 0.057780781","-0.116634102"," 0.023354698"," 0.039202406"," 0.031322692","-0.303559617"," 0.093384625"," 0.104655169","-0.020886442","-0.262445737","-0.006164065"," 0.067925507","-0.064521839","-0.185325918","-0.033702977"," 0.098431981","-0.310860471","-0.076199504"," 0.146682927"," 0.118092093"," 0.293557152"," 0.008823067"
"M854.81T18.56"," 0.08087995"," 0.13795430","-0.04424848","-0.05941091","-0.00305332"," 0.10264462","-0.01634593"," 0.02106102","-0.15203584","-0.32915082","-0.03705395"," 0.69049952"," 0.14424340","-0.17919170","-0.04112115","-0.06885129","-0.53176750","-0.07305467","-0.07305467"," 0.23369022","-0.11970267"," 0.84247290","-0.04913579"," 0.36142366","-0.10406324","-0.02113051","-0.12270027"," 0.14681280"," 0.01897234","-0.21718330","-0.22352804","-0.23797335","-0.07332819"," 0.11248180","-0.10740787","-0.25634475"," 0.10972477","-0.11037371","-0.18403743"," 0.75026696"," 0.09343942"," 0.25637995"," 0.09807794","-0.05922290","-0.09904043"," 0.20434298","-0.06273388","-0.15079962"," 0.17599250","-0.63684568","-0.13746920"
"M854.82T11.54"," 0.017429640"," 0.097242760"," 0.193225970"," 0.206838444","-0.051459313","-0.054734296"," 0.196405588","-0.129142981","-0.297086374","-0.028971444"," 0.143724874","-0.334563138","-0.114424315","-0.086844367"," 0.361035985"," 0.011685523"," 0.257069737"," 0.433227263"," 0.433227263"," 0.107705060"," 0.112852684","-0.155330202","-0.210318924","-0.100781967","-0.111820412","-0.186124653"," 0.203866400","-0.061027453"," 0.157991599"," 0.114206213","-0.189146651"," 0.202097311","-0.002076337","-0.099255718","-0.247804896"," 0.148821195"," 0.003831780","-0.311448277","-0.456711257","-0.457358268"," 0.528454687","-0.148891033"," 0.381066595","-0.078031196","-0.057308249","-0.285684142"," 0.039744078"," 0.278808661"," 0.062718036"," 0.228566774","-0.665498254"
"M855.5T14.55"," 0.064130605"," 0.218667160"," 0.271520655","-0.826442071","-0.652308095"," 0.391835689","-0.102429760"," 0.144653169"," 0.053341096"," 0.008173361"," 0.098259623"," 0.113223535","-0.040417129"," 0.112599452"," 0.199535746"," 0.140768150","-0.106954027","-0.614696557","-0.614696557"," 0.031808983"," 0.182453286"," 0.002508683"," 0.195854313"," 0.220417004","-0.357746733"," 0.141609999"," 0.116223400"," 0.088888043"," 0.302799607"," 0.030336345"," 0.112259699"," 0.032385681"," 0.226001869","-0.561035365"," 0.146930443"," 0.283459452","-0.316999816"," 0.023031702"," 0.046834573"," 0.227939137"," 0.141761833","-0.043553169"," 0.071331941"," 0.265130534","-0.423026242"," 0.072323827"," 0.223420064"," 0.197825541"," 0.371489672","-0.128633504","-0.782794850"
"M858.82T17.95","-0.09841107"," 0.08518889"," 0.04058599","-0.16213993","-0.05636111","-0.19720396","-0.09253215","-0.24462897","-0.33993282"," 0.03313252","-0.02229987","-0.09854842","-0.31741124","-0.28882779"," 0.12482909"," 0.17363934","-0.38632708"," 0.04649015"," 0.04649015","-0.13778414","-0.23045035","-0.04951475"," 0.16163628","-0.08689561"," 0.02761684"," 0.01599145","-0.06076082"," 0.05295039"," 0.23236503","-0.15158525","-0.04422011","-0.14778121"," 0.02516099"," 0.12991138"," 0.07414135","-0.06683512"," 0.25774509"," 0.22620956","-0.07499530"," 0.80209907","-0.17654330"," 0.78589603"," 0.43953336"," 0.01284441","-0.23439531"," 0.67808587"," 0.16417788","-0.02879711","-0.11224165","-0.29058284","-0.43871380"
"M859.28T831.48","-0.13516479"," 0.13682678"," 0.53879359"," 0.38244602"," 0.08076747"," 0.19589862"," 0.37176372"," 0.19646025"," 0.07049683"," 0.72885905"," 0.14067561","-1.08132789"," 0.52584004"," 0.48276635"," 0.21782767"," 0.26221474","-0.52165968"," 0.13017906"," 0.13017906"," 0.18766389"," 0.23373719","-1.80571482","-0.21301887"," 0.38638461"," 0.32484325"," 0.28600797"," 0.23789472"," 0.28085468","-0.01892093"," 0.13626364","-0.43073598","-0.11218765"," 0.45876689"," 0.41412197"," 0.18103977","-0.36348043"," 0.27811030"," 0.22867692"," 0.19668713","-0.48548169","-0.19664483","-0.77058001","-1.54705930","-0.53425521","-0.41018225","-0.39118967"," 0.32254859"," 0.35219011"," 0.15238712"," 0.35710722","-0.58967679"
"M859.82T18.56"," 0.08867301","-0.24342815","-0.13385965","-0.22053359"," 0.11207257"," 0.21803627","-0.01204658","-0.08131207"," 0.03884984","-0.11555668"," 0.07973896","-0.15498309","-0.12591257","-0.41185523"," 0.25350910"," 0.05637303","-0.62539041"," 0.11737231"," 0.11737231"," 0.39340635"," 0.00885780"," 1.20226777","-0.03298915","-0.15612473","-0.22417405","-0.32458340"," 0.08656282","-0.04190231","-0.14088196","-0.19636184","-0.04724458"," 0.18242709"," 0.13204312","-0.00370919"," 0.03148840","-0.25660027","-0.21528108"," 0.27271144"," 0.04674374"," 0.79877147","-0.20860119","-0.11120265","-0.11817055"," 0.10138343","-0.24334815"," 0.10574329"," 0.05184360","-0.34746781"," 0.15839341","-0.20583767"," 0.34471747"
"M862.83T12.55"," 0.256435055","-0.072752469"," 0.205912801"," 1.064847705"," 0.016736155","-0.221020484"," 0.167535388","-0.262805883"," 0.199846823"," 0.085416371"," 0.169563687","-0.287887647","-0.188218346"," 0.172484073","-0.340940478"," 0.173204256"," 0.154963755"," 0.087920733"," 0.087920733","-0.134397097"," 0.223247912","-0.018589941"," 0.160292423"," 0.267204402","-0.252403868","-0.015022846"," 0.230906262"," 0.526847051","-0.303961204","-0.081796905","-0.146006463","-0.339492874","-0.147948791","-0.229460876"," 0.021161368","-0.254817714"," 0.213565119","-0.334833988"," 0.442209426","-0.293294554","-0.062862663"," 0.001172105","-0.158185248","-0.235048315","-0.212784501"," 0.056158360"," 0.225129418","-0.031755393","-0.200186610","-0.117799983","-0.266406239"
"M863.83T12.55"," 0.282914128"," 0.136352293"," 0.344869704"," 0.060966756","-0.259930154","-0.309643066"," 0.169726105"," 0.206333920"," 0.133784214","-0.146055111","-0.179128758","-0.125987194","-0.133647255","-0.343692380","-0.102376243","-0.213943196"," 0.196365522","-0.319328248","-0.319328248","-0.059451027"," 0.581949690"," 0.033986308","-0.139504194","-0.065442979","-0.205310294","-0.287430392","-0.082459553","-0.208405251","-0.174820059","-0.119860884","-0.386560330","-0.163533627","-0.136329502"," 0.301581605"," 0.208260589"," 0.302434912"," 0.027775226","-0.166804770","-0.071490838","-0.326791449"," 0.422251964"," 0.069773499"," 0.116252443"," 0.025633411"," 0.359787623"," 0.325267777"," 0.342505661","-0.112484274"," 0.451996770"," 0.008484048"," 0.050485108"
"M865.33T17.56"," 0.0461569606","-0.0420744096"," 0.0951315120","-0.1866105895","-0.1848633476"," 0.0446250005","-0.5425508671"," 0.0243340565","-0.2541722077"," 0.0007326671"," 0.1017794818"," 0.0166078710","-0.1154702187","-0.3299047181","-0.1906435105","-0.1532811777","-0.6429883734","-0.2623006323","-0.2623006323"," 0.0576701774"," 0.1488388873","-0.1620449646","-0.1655946500"," 0.1730875733"," 0.2144308784"," 0.0563553963"," 0.1009547026"," 0.2540767254"," 0.2353792447"," 0.0063250961","-0.1415198571","-0.0228374015","-0.0620911793"," 0.1134964513"," 0.0927138627"," 0.1089812214"," 0.2580871353","-0.1305803926","-0.0687078558","-0.0317558641"," 0.0658807820"," 0.8956461001"," 0.0290343870"," 0.6769775238"," 0.0315584781"," 0.0006266393"," 0.0161213884"," 0.2946125890"," 0.1196142240","-0.4550977737"," 0.1275536098"
"M867.82T17.56"," 1.126087238","-0.172232041","-0.173267374","-0.084707048","-0.148730283"," 0.221424249","-0.003742558"," 0.057579514"," 0.120616751","-0.027023013","-0.248915739","-0.029095968"," 0.068218455","-0.112902623"," 0.473057250","-0.164438234","-0.624778932"," 0.088293281"," 0.088293281","-0.155335773"," 0.532151552"," 0.055740168","-0.015407260","-0.064908432","-0.104026678"," 0.373297640","-0.108166984"," 0.288004629","-0.232949835","-0.207744028","-0.473745626"," 0.511361507"," 0.011255745","-0.158522251","-0.124001611"," 0.185785934","-0.180107443"," 0.251011351","-0.151854197"," 0.342281372"," 0.072876699","-0.235836013","-0.000405682"," 0.013596842"," 0.355365252","-0.245969969"," 0.048062413"," 0.059680005","-0.016918137","-0.665545009","-0.412762387"
"M868.81T18.56"," 0.1911170317","-0.1334426362"," 0.2143651923","-0.2588598793"," 0.0919824926","-0.0962846231","-0.2903675426"," 0.0278249434","-0.2427251940","-0.1808456289","-0.1105722125"," 0.2821699191","-0.0253776459","-0.1273050694"," 0.0533248424"," 0.0582063597","-0.6297331695","-0.1241418145","-0.1241418145"," 0.0539570395"," 0.1530362527"," 0.8255217373","-0.2586674551","-0.0424868139"," 0.1777819836","-0.0229151066"," 0.0629216312"," 0.2463875727"," 0.1076780307","-0.3356953985","-0.1017290955","-0.1825939977"," 0.1381547918"," 0.2965277881","-0.1774463293"," 0.2430109883"," 0.2209456335","-0.0136239806"," 0.0243283389"," 0.0495178194"," 0.0129901853"," 0.2719320061","-0.0004004012"," 0.2286683399","-0.2671168571"," 0.6659552573","-0.1042356923","-0.2135243573"," 0.1230408992","-0.5222728135","-0.2348415479"
"M868.82T11.54","-0.03937640","-0.19589178"," 0.01019458","-0.08175083","-0.08972828","-0.02111537","-0.08077451","-0.29967209","-0.24207695","-0.11363938"," 0.16608288","-0.03636462","-0.18183019","-0.16340817"," 0.10849611"," 0.04355421"," 0.21734577"," 0.74873058"," 0.74873058","-0.08087898","-0.10291065","-0.24761043"," 0.12071886"," 0.16750079"," 0.06650657","-0.03010950","-0.08551531"," 0.10963309","-0.27766524"," 0.02150047"," 0.03720102"," 0.04697387"," 0.16482854","-0.19066547","-0.21889035"," 0.25587791"," 0.11180843","-0.20717459","-0.02482488","-0.66722410","-0.15110020","-0.17815337"," 0.27541180"," 0.17749901","-0.10932546"," 0.06981293"," 0.19142953"," 0.17635733"," 0.12558902"," 0.16305032","-0.20715710"
"M869.82T17.56"," 0.005584487","-0.157236798","-0.182461084","-0.404299890"," 0.232204278","-0.153480867","-0.206517985","-0.271820177"," 0.068060306","-0.010887375","-0.020680285"," 0.457908388","-0.056429402","-0.267224422"," 0.104539146","-0.037536392","-0.574428828","-0.023419866","-0.023419866","-0.007350655","-0.194385007"," 0.498770833","-0.146157851"," 0.040231674","-0.059191520"," 0.014417440"," 0.051904679","-0.013437766"," 0.028643579","-0.190621054","-0.273953331","-0.171858077"," 0.569262876","-0.049785927"," 0.480863716","-0.021780943"," 0.481672197","-0.219016056","-0.024795414"," 0.355149276","-0.069759150"," 0.574803133","-0.177925660"," 0.571323601","-0.041511665"," 0.428438351","-0.387425885"," 0.013108880"," 0.073934103","-0.427173841","-0.184847905"
"M871.17T13.55"," 0.081845295"," 0.061411019","-0.317673331","-0.018997331"," 0.076059205"," 0.182289402"," 0.152831005","-0.053462846"," 0.171757316","-0.305318957","-0.069033682"," 0.234111884"," 0.049496648"," 0.103799519","-0.140364451"," 0.394025779"," 0.229601159"," 0.005348088"," 0.005348088"," 0.260074514"," 0.011271525","-0.350842686","-0.878904774"," 0.354956864","-0.025584752","-0.379393651"," 0.323402613"," 0.142873635"," 0.029894473"," 0.033972688"," 0.052963108","-0.212699899"," 0.082247601"," 0.051460472"," 0.097192930","-0.275762889"," 0.120980542"," 0.046595082"," 0.007586524","-0.123560664","-0.041883321"," 0.152068032","-0.247787640","-0.178139606"," 0.164996212","-0.083315623"," 0.017672012","-0.139515422"," 0.204471156"," 0.125209284","-0.185572149"
