"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M382.31T1622.76","145000.8","165664.234","138854.086","181491.345","164776.498","189684.291","170498.036","147834.253","192587.236","180325.913","137142.531","182570.558","152616.586","194350.75","139005.765","173845.572","146575.14","160580.215","160580.215","164090.101","152704.279","106312.8493","141594.275","156305.255","172504.008","163557.968","139292.216","153505.94","177194.28","153799.575","162236.892","121250.1","187109.849","182954.736","144488.677","147039.804","190745.277","167000","95127.858","219912.916","98013.711","157436.139","103369.794","139328.83","152580.462","140909.882","193330.664","168327.878","140513.599","157482.938","119953.239"
"M385.29T1369.89","1184904.182","620647.936","258170.178","576120.563","1235346.23","986367.9","331926.255","660012.337","482083.854","1272435.092","1037128.578","526457.006","558091.588","307656.653","989168.018","1068821.233","423460.908","510284.331","510284.331","412582.216","720462.475","422022.6748","1174897.31","432684.059","454051.6","606828.392","418367.153","856831.299","291328.636","318903.495","525261.941","696879.119","562914.962","240100.888","784662.166","292675.609","997860.141","916000","339653.452","1085636.039","572620.204","1063310.868","313377.467","1278989.987","1195801.246","1245584.508","330964.728","228326.687","687298.552","686150.219","942176.544"
"M392.9T19.57","11408.771","11541.62","10974.588","11046.304","11559.968","11474.725","8494.619","10267.082","11594.475","11711.692","10454.033","12337.259","11629.158","11673.954","9875.22","10229.688","8035.007","8724.857","8724.857","10744.136","10122.84","11573.9625","10762.555","10946.929","11540.518","9608.645","12235.54","12100.857","11431.932","10312.182","7485.376","9643.858","10080.15","10799.855","11579.355","11202.877","12608.094","8070","10906.821","11747.9458","10820.793","10503.658","10786.163","11375.407","10850.357","12289.53","9498.632","9190.545","12013.453","6732.916","13944.937"
"M400.92T17.56","8301.862","7177.468","8292.089","7342.595","6693.777","7619.093","6557.806","7211.179","7425.285","8005.946","7591.965","7347.698","9035.024","6808.979","6953.42","7052.024","6267.292","7423.949","7423.949","8822.388","8498.211","13506.842","7111.319","7865.492","7111.333","6295.752","7532.247","8793.988","8815.842","7858.695","6096.936","7553.559","7100.204","7611.134","6928.158","7723.849","7711.479","7870","9308.52","15071.8693","7495.208","7911.073","9278.434","7450.407","9240.106","7546.514","7204.501","6816.393","8944.211","5560.629","9621.411"
"M408.91T18.56","29449.744","28645.68","26530.275","28421.478","28218.402","29292.851","20713.966","25067.008","28556.765","24025.923","26140.186","31377.852","27475.594","25313.714","27233.456","28565.44","19354.275","22825.14","22825.14","28960.622","32214.351","30310.2728","26577.494","28884.806","29311.672","24372.78","30589.494","30186.288","29337.512","22489.968","28360.006","23043.102","27885.406","30914.625","28238.462","31812.122","29057.3","20500","26004.549","29803.264","33741.113","33508.224","29440.74","33815.142","29624.928","29834.54","30793.3","21714.19","27830.865","16227.763","34314.105"
"M408.91T11.54","14022.97","16619.71","13983.043","14250.624","15419.053","15381.889","13952.161","14667.572","14078.108","16957.311","15517.327","16951.534","14167.558","13371.996","13706.27","15933.319","15717.813","12089.327","12089.327","15496.35","20800.214","17839.822","8722.088","16599.65","15626.74","15098.157","13904.825","15557.248","13808.045","14663.078","11366.451","10667.254","17200.026","17602.65","13520.371","16168.712","15278.661","10800","13482.326","13207.504","25783.733","13771.769","16182.746","14066.369","17127.228","12446.133","14642.886","14480.401","17067.048","15493.713","18588.96"
"M409.18T18.56","8879.713","9264.99","7078.581","6456.024","7469.857","8352.254","6972.969","8511.97","8699.549","9260.536","9376.65","9253.033","8378.256","8295.527","8621.023","8454.886","5992.151","8383.752","8383.752","9087.18","7072.113","7507.1881","6218.632","8397.315","8659.902","6030.232","7171.343","8818.376","8473.942","8197.5","8342.372","7854.368","9327.9","8704.034","9307.84","8067.978","9083.835","8580","6697.083","9359.6377","9796.493","7074.441","8471.747","7502.529","8551.067","7194.029","10926.267","8524.501","8760.293","5354.114","11872.56"
"M411.2T18.56","12134.294","10222.576","10238.805","10275.658","10513.429","10833.442","10342.219","8267.875","9145.634","9729.119","9795.683","11421.179","10666.052","10509.644","10989.832","11507.768","6860.398","10163.255","10163.255","11921.658","11661.752","8750.5368","10492.441","10026.536","9904.422","7970.396","11602.006","11878.166","10511.525","11024.62","15786.009","9945.627","10044.042","11840.727","13107.903","11853.188","10379.849","10600","9066.521","17747.5544","10792.387","8765.656","10590.53","18364.189","11839.412","9753.555","12270.899","10479.93","10361.265","7865.437","13767.757"
"M420.91T18.56","10680.175","10479.344","9317.235","11412.718","9387.072","8977.116","8246.947","8991.784","9003.573","7945.766","7929.442","16874.472","9150.669","9069.294","10081.635","9204.511","6732.58","10598.03","10598.03","9560.596","10576.848","9644.8572","8888.586","11366.585","10691.966","9328.423","10944.736","10458.928","9088.665","8111.465","7144.068","8057.429","9147.131","10266.443","9872.438","11429.94","10532.193","9090","8831.16","15936.2706","10420.859","9083.998","12797.45","15103.174","8983.142","17197.158","11951.106","9878.741","9490.132","8978.856","11396.851"
"M428.92T12.55","9136.376","8328.912","9875.538","8873.223","7579.162","9630.323","8165.068","8680.237","9784.477","9266.971","9557.164","8861.895","11287.892","9027.449","9259.855","9824.128","9280.923","8834.894","8834.894","10256.678","9999.91","8569.0328","9293.237","8270.738","8462.842","6549.963","8942.97","9971.056","8890.358","8835.749","8250.458","6947.191","9566.712","9047.06","7903.189","9238.177","9458.41","6440","9265.714","6586.9824","10541.238","9061.343","9374.445","8265.246","10063.689","8462.193","7800.149","8896.822","9345.954","8519.174","12246.571"
"M428.92T17.56","12305.627","12870.496","10341.053","10539.815","13386.256","11553.213","10011.874","13013.226","11635.554","11236.742","11427.416","12116.781","9626.794","11860.497","13396.068","14242.6","8973.536","10349.445","10349.445","10567.608","13652.897","11076.9863","10470.887","13217.657","19690.896","12576.469","13331.876","12182.295","15438.58","10551.099","8798.211","16409.147","13586.638","14621.657","10230.364","12018.661","13245.423","11300","12136.577","13604.7245","14150.333","20525.693","13512.497","12835.276","10803.76","18112.675","11466.262","11116.735","13853.501","7320.727","14631.607"
"M468.42T1623.34","401633.462","533971.584","528947.767","534944.347","648291.994","546693.23","643525.166","426574.912","811128.341","565619.609","603651.967","586780.383","519042.952","590892.648","765754.908","563759.115","542007.461","628074.78","628074.78","549716.086","495555.145","606536.8498","545056.406","597341.77","603362.137","542763.941","1075071.265","634062.769","572234.44","643757.907","619860.352","628881.42","566746.353","515698.44","595978.88","560419.954","554851.501","573000","578260.56","588952.0062","599908.292","534901.816","680025.961","592141.13","891091.194","528289.993","583463.421","1147340.921","572543.926","614329.709","694111.795"
"M468.91T17.56","40130.679","45610.422","46344.278","37752.92","39125.024","46417.426","38771.968","35779.157","43188.633","45006.616","43375.897","74659.122","45895.274","43614.452","44601.404","46186.144","29462.322","33982.817","33982.817","43558.284","47826.257","74608.3268","39458.02","43000.509","39131.042","35583.265","47760.854","49648.5","47239.875","40975.77","29906.693","36342.072","44109.934","44675.28","45718.746","45394.881","44796.421","38200","42126.017","73395.2835","47564.175","74758.296","46368.103","69576.104","43935.171","71064.669","46944.744","43261.105","45940.358","38248.402","50943.711"
"M480.89T18.57","14497.421","16274.678","14841.01","12393.121","13382.026","16629.806","13416.128","16502.064","14991.112","16900.55","15123.234","15315.845","13291.643","14747.922","16391.026","14481.314","9054.941","13164.882","13164.882","15550.512","16984.802","21310.3689","12104.204","14816.475","14751.546","15009.296","16330.846","15304.084","14981.36","12860.862","10096.842","12842.489","13524.027","14465.266","15972.008","15285.921","13733.308","12200","14226.785","20963.4915","17004.975","22348.995","17829.389","24567.482","13931.67","23302.389","14707.829","13444.393","14985.856","11717.046","15496.928"
"M496.91T17.56","46465.577","46135.994","45203.514","41463.147","47746.812","47125.645","34472.509","43732.381","37433.35","49000.562","44930.769","41181.412","49427.84","44065.802","45231.288","47776.902","30901.492","40334.914","40334.914","46063.778","49178.109","76691.2457","34812.249","48528.257","48922.328","41396.29","39847.184","43303.522","47456.462","40859.441","30831.87","34491.397","45457.966","47011.937","42996.604","49224.997","49833.977","43500","45509.657","76830.705","46742.445","73969.116","38570.976","74029.424","47204.486","74767.438","47482.218","34120.056","47191.745","39981.586","51230.678"
"M501.91T13.55","6066.144","5705.064","5734.706","5427.224","5729.136","4525.08","5424.29","5657.33","5240.855","4433.702","4922.724","5465.982","5023.36","6385.098","4604.688","5230.158","5019.482","5415.455","5415.455","5757.22","4971.728","6026.7099","4635.866","3855.532","4505.476","3713.63","4349.008","5715.855","3998.975","6045.79","4662.962","4769.384","6992.103","5207.881","5172.429","7233.997","4919.9","4010","5177.516","5368.0002","5212.023","5235.012","6035.147","5614.312","5827.05","6000.962","5667.057","5620.081","4901.632","5874.726","6134.806"
"M502.87T19.22","9353.408","8608.51","9441.915","10349.89","9687.234","9848.545","6582.026","8517.857","8681.073","9717.064","10098.025","9096.61","10316.794","8431.947","10146.348","8141.37","6388.386","8680.406","8680.406","10060.09","9489.228","7884.7086","8303.695","9978.606","8972.755","8787.517","8736.13","9652.393","8693.061","8113.47","7314.63","7397.22","8918.376","10646.668","8479.017","9267.411","8519.235","4880","8675.59","15350.3914","9902.388","15174.309","9433.536","8386.48","8932.901","9351.108","10470.66","6597.547","8874.715","5435.289","10241.51"
"M516.89T18.56","23808.593","20537.428","21962.411","19194.23","17059.626","23112.411","19955.688","22155.25","15739.427","20086.078","18138.47","35596.47","18885.693","17642.289","18983.78","21385.966","15235.154","17205.017","17205.017","21103.12","23013.976","34139.9695","15371.175","22590.36","19933.373","19312.789","20691.89","24872.394","24013.002","18434.082","13320.496","19144.181","21213.45","20159.434","20908.538","23291.877","23990.776","17500","19345.114","32020.4271","20826.082","35262.55","22393.8","30655.692","20761.518","21834.897","20576.623","15413.067","22219.093","11816.086","25168.129"
"M534.88T17.56","23274.921","20360.9","17209.206","18781.063","22850.346","20981.736","18204.45","18620.185","17028.771","22386.96","19906.367","17966.164","19412.062","18613.674","18166.336","18039.958","13402.624","16541.078","16541.078","21379.948","20532.497","33126.3672","20916.562","19499.554","22104.114","20467.587","22350.852","22866.394","21434.021","18714.876","25981.127","17618.596","31429.403","20129.349","19241.552","19516.831","20101.269","18500","22486.063","31977.6975","18895.647","33445.265","23422.731","35295.57","22821.017","32765.287","19883.039","19102.805","21073.043","16003.868","23542.565"
"M536.9T12.55","16659.067","14054.036","14383.02","12867.93","14438.794","14955.776","15435.051","16184.408","12278.726","11879.959","14592.904","14295.798","12476.838","10070.12","15030.466","13095.961","13801.489","22413.182","22413.182","15233.564","15034.97","13221.9922","11271.714","13630.77","11781.238","12794.027","14872.018","12239.304","14330.864","14187.79","10032.172","11849.818","12218.115","13070.93","12875.2","15197.9","16331.435","10500","13544.512","10385.5806","12290.347","24483.017","14728.73","13378.418","12330.882","23478.279","12797.734","15122.727","16481.296","13985.039","14758.272"
"M536.9T17.56","12290.241","10945.317","11145.119","12201.563","11907.616","12373.058","8053.811","9500.747","13878.307","14066.072","11187.272","24005.632","12779.045","13237.594","10854.466","13292.131","6900.825","11331.061","11331.061","13109.21","12470.821","10985.9395","10669.211","10750.108","14891.006","10623.435","13771.19","15702.968","12526.72","13678.647","10893.406","12471.421","15053.024","10693.859","13342.117","12316.757","13933.676","19600","12256.629","23660.4922","12371.511","8521.799","12034","23773.106","15580.389","11655.292","16581.24","9149.462","13040.683","8277.378","15463.69"
"M544.89T18.56","23714.297","23408.014","22083.501","19317.897","21373.93","20472.139","15119.123","18243.656","17906.257","22286.66","20042.794","25269.297","18319.784","20879.261","20928.598","21879.442","13845.155","18097.882","18097.882","20280.66","24929.467","20178.1697","18667.836","23571.154","22124.174","19340.857","23269.6","23187.789","21666.65","18349.844","12748.413","16345.858","20397.008","24632.616","23040.916","23660.046","21964.968","16900","20085.223","24932.3093","21426.564","26164.258","22323.22","33869.304","24451.663","18282.626","20709.433","16700.416","22460.8","11784.048","27038.151"
"M544.89T11.54","12733.554","12563.578","11359.718","10988.925","11814.99","12735.025","12941.568","11326.558","10760.494","13702.986","11839.057","9707.034","11894.907","10579.644","11506.127","12337.996","12132.426","9309.846","9309.846","11743.124","16433.152","11922.376","10834.406","13075.108","12003.904","10743.999","10743.999","14022.361","10670.035","11728.749","9899.748","9593.225","12926.092","14453.23","10699.618","12383.65","12290.317","7990","12774.208","10168.982","18514.755","12692.227","11407.312","10815.653","14064.066","11103.247","12690.046","11449.97","14599.668","11445.337","11417.609"
"M549.19T881.43","56430.548","20056.157","132456.752","155848.36","204714.697","168548.166","262128.197","127681.719","104157.807","215168.478","74453.166","1347.333","288590.048","170909.845","274161.409","223418.419","1168.481","128359.64","128359.64","173481.168","116269.468","188.3422","97279.752","266230.888","125829.773","247451.895","89552.591","138886.2","282613.285","304291.966","1704.992","387953.059","282535.305","190285.95","391741.214","93772.386","104272.238","203000","64189.63","985.2931","360393.438","941.711","188.3422","188.3422","15492.789","188.3422","68295.101","310664.942","328976.896","123999.244","134351.326"
"M564.89T12.55","46186.893","44577.332","49768.86","49900.987","43706.035","46616.89","48429.59","42905.801","47554.236","57672.5","47406.367","96923.872","45206.224","44306.522","44460.141","57190.101","45405.561","47680.614","47680.614","45706.71","44836.106","42983.2537","44735.806","45421.858","45508.116","41024.548","52083.152","46114.41","44768.803","44724.88","36374.65","41763.197","45912.195","42336.63","41952.445","45440.797","56022.997","46900","42707.74","33133.4959","55648.775","42262","43151.315","43435.181","45480.032","42226.805","45025.72","45093.813","44085.862","43936.618","59558.4"
"M565.89T17.56","7869.277","6034.048","4993.968","7456.782","8547.566","7707.5","6396.843","7177.702","6475.802","5945.784","6182.44","7387.805","7170.152","6724.72","6933.329","8026.727","5444.639","6261.638","6261.638","7049.084","6486.11","11928.8575","5744.806","6637.825","7120.82","6721.937","6994.975","8990.892","6615.392","6124.383","6018.667","6722.773","6016.51","7250.738","6120.698","7948.457","7381.963","7120","7023.079","13199.0929","7148.566","13392.056","6991.459","6793.373","7323.084","12085.055","6813.434","7612.245","6555.435","4824.632","9563.889"
"M569.88T19.56","4481.404","4693.733","3583.166","4422.106","4850.501","5539.67","2774.709","4089.959","3459.629","5977.327","4154.505","4735.558","3368.488","5199.552","4573.565","5494.571","2780.451","5141.378","5141.378","4499.458","4782.304","3935.9785","3885.645","6105.046","4263.931","7322.26","4907.495","5177.331","4237.221","3553.855","2308.424","4535.383","4665.42","3253.013","3102.752","5041.073","4266.64","4270","4579.033","3880.9824","4384.865","3785.894","4628.147","4572.753","3987.193","4328.777","4503.535","3074.39","5859.173","2684.889","4690.346"
"M573.47T1437.42","135326.545","90831.793","151313.502","232404.351","230407.233","174956.609","344349.276","161369.351","182823.674","135449.861","64957.994","23545.445","385377.199","196409.938","204218.477","431319.139","17160.98","271111.302","271111.302","321061.515","264162.649","33420.3996","210617.7","344590.723","422232.302","421945.132","350551.991","301309.842","490763.043","427155.105","18244.662","359082.971","531449.767","302680.434","367696.13","172846.757","212916.407","276000","216150.123","15717.6719","354214.601","6329.379","26551.058","16985.156","90207.022","17410.007","212221.567","513244.514","472354.529","305155.755","400890.981"
"M575.48T1420.61","121715.156","86040.367","145389.053","187108.205","206940.203","96574.524","255969.09","129681.611","215553.206","120058.067","9580.152","5670.335","317793.748","170978.292","201326.093","396169.886","564.9574","252221.125","252221.125","280112.464","211791.101","7407.3274","225844.944","272791.121","350204.63","338866.071","357414.302","250895.039","317688.872","350246.618","2824.787","290936.113","366257.215","292774.021","278416.208","165964.755","181309.58","225000","205129.257","564.9574","297869.519","564.9574","21693.188","6787.314","74320.579","31326.516","192647.575","352355.743","338284.104","346509.731","264605.789"
"M575.48T1555.33","141606.174","48189.981","128890.163","193673.407","167364.446","115327.639","240285.949","142451.788","496725.785","126464.317","20402.119","28973.273","270554.572","144336.948","246475.391","295269.862","10303.687","234417.652","234417.652","141265.637","218185.5","41596.7745","158354.064","178853.402","253661.654","230138.957","236780.607","224416.109","383216.182","290997.992","32673.073","352423.021","326557.674","160677.307","337472.044","97587.084","118864.012","175000","150020.746","19967.0764","348152.678","10381.598","78640.605","12829.771","65228.281","27500.404","142697.504","508528.617","289831.08","183556.103","261611.578"
"M579.89T13.55","9664.908","9247.509","9715.117","6250.624","10802.389","10422.721","8670.017","11066.387","9918.885","9573.692","9973.785","10278.669","10305.136","10852.46","9815.239","11781.964","8955.852","9951.573","9951.573","9257.69","11043.095","10423.9138","9518.623","9125.387","9703.991","9750.216","10079.877","10974.055","9618.883","9886.479","9336.651","10247.03","9436.272","9964.014","7894.757","9975.688","8876.997","8910","8810.431","10300.3579","10648.815","10048.601","9809.467","9877.127","9677.695","11024.389","9949.796","6967.619","10805.095","5356.02","7743.31"
"M589.43T1437.43","239091.993","328365.276","408642.283","360721.992","239783.353","386865.339","379511.145","339706.437","348733.359","229620.089","285626.519","354301.966","354671.92","433410.32","274527.957","338626.997","376092.393","445533.153","445533.153","439667.216","319238.86","358696.6322","283982.67","382685.814","417382.214","397106.744","414016.032","326255.725","436438.491","457513.582","305602.488","470315.184","510952.012","454987.077","485311.687","443520.467","344268.945","386000","415094.742","306301.7046","513217.328","213293.997","496530.811","236341.924","240021.902","177562.421","397921.766","623755.275","485908.098","440721.589","475541.459"
"M592.89T17.56","103781.147","99268.916","101120.985","105127.375","98107.442","85091.926","67721.702","96374.881","101385.626","98229.808","93151.846","83373.509","96436.444","95870.752","95184.7","104953.92","56345.108","84518.794","84518.794","102396.27","106645.834","81036.3018","90825.662","100530.411","104610.894","68610.185","103730.26","93740.38","81682.781","87567.407","60862.991","74684.629","77361.724","97931.006","98049.268","104031.607","103330.389","84000","96394.629","165078.7215","100516.921","165627.676","100484.28","164068.734","101033.846","82713.317","104971.063","70092.568","98257.978","48279.554","108772.44"
"M593.89T12.55","9324.754","9089.932","8849.852","7691.221","8996.32","8618.717","8600.314","8607.221","9707.034","8704.034","9755.604","10103.523","8852.718","9091.644","9163.586","9376.592","9689.881","9572.632","9572.632","9376.044","11817.346","8074.522","9170.983","9402.122","9651.77","8031.226","8277.799","9332.22","8832.173","10901.301","7449.891","7663.329","10082.151","9124.617","8041.612","9288.238","13646.293","7110","8081.01","6954.1749","8874.245","8387.436","9404.517","8714.728","9199.516","8552.366","10041.364","8481.664","9795.298","9570.531","11163.753"
"M603.37T16.56","7630.998","7267.422","8502.556","6593.689","7868.129","6156.263","6552.904","6958.161","8670.207","7774.438","7385.426","7299.874","6664.422","7326.603","6256.167","6455.002","5607.298","5366.222","5366.222","7502.44","8377.625","6743.4847","8172.444","7213.824","8196.849","7638.418","8504.675","7803.34","7989.627","5324.699","7106.579","6813.748","7375.163","6868.882","7386.11","9957.804","7726.236","7140","8221.58","7995.9677","11536.42","10783.279","7268.567","11819.352","5991.055","11453.222","6881.87","7484.665","5973.888","5589.778","7471.108"
"M604.89T12.55","31191.091","31201.324","36637.584","32272.11","38378.432","32508.302","35586.284","28533.671","31738.932","38922.418","33329.061","32238.203","29883.44","28419.002","31032.649","32833.145","30275.976","26812.196","26812.196","39297.54","32441.032","29903.909","30693.806","37698.758","38743.884","33380.779","38649.197","32167.016","30734.035","29158.373","26318.401","29186.423","33015","29849.28","29067.595","31477.365","32021.41","20800","31554.38","23444.1121","29787.318","30303.416","30641.363","29489.209","31620.578","32492.177","34045.06","31391.584","32711.842","29714.163","42218.283"
"M612.87T18.56","16502.228","15631.004","16820.751","14583.202","17195.432","18375.571","15885.514","16614.976","15644.474","18429.122","15641.375","16720.826","17668.848","15590.632","14527.645","18182.384","9816.992","16236.257","16236.257","13588.644","18274.178","18226.11","16168.36","16108.111","17289.714","16439.829","17969.748","17303.783","16520.427","11851.834","11332.915","13240.823","18754.094","20002.989","14206.723","17894.558","18123.634","14000","16531.097","24328.7205","18725.969","19145.264","17441.834","25410.002","17804.726","22899.153","16719.873","13034.575","15898.317","10023.95","20420.001"
"M612.88T11.54","9693.496","10297.91","9693.065","10451.182","10565.501","9334.206","9580.846","8467.643","9330.124","10180.45","8752.438","10165.705","8969.043","8122.294","9740.07","9021.395","9656.268","8194.51","8194.51","9909.64","14328.68","8643.6759","8497.416","9230.146","9464.308","8551.878","8876.786","9502.442","8819.614","8769.571","8057.841","6742.491","10128.28","11394.08","7616.991","8674.77","10192.459","5760","7179.474","7208.9614","16139.732","8603.595","9941.803","9493.294","10822.37","7157.735","8656.141","9115.432","11422.179","10064.407","8816.864"
"M618.85T19.56","7179.132","5630.842","7782.742","6739.196","6822.406","6982.56","6138.451","7736.735","6519.61","7650.094","7970.625","5871.562","6794.602","8214.57","6712.716","6262.732","4178.242","7387.009","7387.009","7341.96","6963.523","6505.0611","6354.828","6338.585","7574.146","7577.286","7734.705","7272.679","6385.098","6195.748","6530.154","5790.844","7920.978","7466.687","6975.002","7514.883","6554.56","5050","6624.497","10396.512","6907.806","5729.136","7043.418","7406.207","7049.084","7692.586","8003.285","7013.14","8240.967","4348.966","6192.058"
"M624.87T18.56","10462.78","7163.039","7198.828","8490.577","6909.899","9969.234","5567.412","8121.421","6697.992","9436.224","7928.696","13643.575","7011.618","8566.394","7150.309","8356.996","6189.754","9183.468","9183.468","7815.376","8034.492","13597.4953","6471.02","6776.239","9295.428","9262.44","7628.48","8131.537","7096.803","7606.094","6185.239","8316.351","7829.418","7407.142","7288.087","8441.321","9795.909","8070","7325.29","7773.5815","8559.64","8084.18","8336.567","7136.96","8108.91","13019.091","11091.6","6788.325","9567.9","6345.565","9730.278"
"M626.86T18.56","19121.055","17399.711","19706.411","21591.899","20697.908","21861.804","14813.819","18716.675","19346.652","19604.638","17036.287","20693.985","17338.475","20520.844","19955.688","18924.604","12856.201","17500.169","17500.169","18679.872","21097.102","21060.3276","17676.872","18925.053","20721.98","15729.238","19654.788","19907.186","20304.964","18482.657","14400.428","14969.799","17855.406","19359.767","17484.296","21464.867","18163.652","16400","19927.126","19710.4213","18377.577","22280.642","16629.014","20280.66","20256.069","18087.617","20131.209","15483.236","19053.577","14621.734","21450.828"
"M631.47T1471.08","221640.895","169503.685","259758.597","457477.082","353583.22","327677.409","536931.587","220910.12","302436.944","245750.176","104466.877","29637.297","579159.757","301853.879","334562.727","790406.028","32113.959","433184.66","433184.66","556866.495","417166.079","68439.3418","413667.341","591543.808","592736.348","732654.215","480646.485","459374.626","763390.148","642024.024","56237.419","730394.534","818780.924","501271.339","652227.44","268902.477","448006.989","446000","320922.732","40404.1274","658895.415","33057.687","47452.476","47945.25","99531.091","45319.057","299604.873","516154.65","680519.908","519653.427","607250.269"
