"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"sodium_formate","4034768","3834774","3778849","4038728","3927945","3923776","3741009","4053882","3890744","4045781","3879945","4104744","3959808","3945214","3800063","4006431","3667732","4024050","4024050","3845071","4035455","3963239","3909794","3819856","3998858","3805402","3801631","3974273","3999728","3766924","3340263","3555483","3798360","3837318","3790177","3934423","3867787","3442128","3960498","4037492","3920796","4069493","3868514","3964440","4037002","4030309","3922006","3735045","3901010","3528208","4862692"
"M1576.95T13.55"," 8074.150"," 9298.514"," 9836.716","10097.609"," 9000.541"," 8735.041"," 8362.935"," 9326.276"," 9841.436"," 9530.506"," 8779.168","11367.560"," 9899.419"," 9961.796"," 9645.459"," 9788.696"," 8215.590"," 8806.146"," 8806.146","10328.894"," 9047.777","10230.423"," 8509.452"," 8133.316"," 8196.516"," 8391.012"," 7241.259","10709.127"," 9766.132"," 9310.692"," 9205.762"," 8537.950"," 6060.923"," 9787.312"," 8822.388"," 8463.444"," 8482.434"," 6930.000"," 9371.183"," 8505.789"," 9584.438","10611.141"," 9653.902"," 8372.084","10071.010"," 9473.705"," 9115.868","10161.384","11617.598"," 8029.012","11353.450"
"M1580.69T13.55"," 9199.993"," 9922.445","10044.796","12422.778","14152.231","13228.220","11698.642","12887.051","11984.270","13230.143","12988.850","11893.173","12000.257"," 6395.128","11540.488","12671.737","11932.976","12590.407","12590.407","12649.836","13420.659","12378.751","12968.473","12652.701","12205.660","11579.400","11599.175","12019.013","12836.545","12815.604","11700.410","10389.668","12395.767","12663.060","12185.968","11728.489","12038.678","13100.000","11912.446","11987.669","13325.448","13992.588"," 9455.580","13298.682","12893.282","13850.590","10293.670","12417.775","12607.793","11148.577"," 9974.875"
"M1582.95T13.55","12112.228","12145.383","11568.290"," 9728.334","10810.334","12343.386","11866.872","12627.258","10503.936","12324.864","10090.749","11754.787","13436.976"," 8665.920","12006.446","10113.376","10031.866"," 9352.431"," 9352.431","11711.028","13691.715","12132.751","11012.940","12337.026","11979.319","11009.455","11994.032","15812.676","11845.960","10802.310","10131.259"," 8245.382","12935.498","11215.280","11954.189","12968.491","13277.337","10500.000","11545.925","13354.624","12089.489","12530.177","14238.925","11971.424","11423.031","11922.793","10896.981","11308.451","11965.327","10117.379","14442.879"
"M1585.7T12.66","7571.275","7114.553","7503.946","7013.445","6748.502","7281.910","9450.495","8368.848","8530.687","8529.512","7599.138","8280.824","7921.026","6578.136","7971.996","7932.121","7385.381","7392.430","7392.430","6968.844","8853.516","9908.291","5297.846","6728.883","5947.790","6925.138","4425.035","7874.196","7536.299","7462.510","6640.144","7121.805","7936.925","6830.558","6524.270","7262.051","7384.498","6860.000","7361.102","7288.671","7372.244","9471.473","8540.452","6692.501","8012.845","6726.045","8219.610","7971.568","7598.813","7863.498","4942.818"
"M1587.37T13.55","15671.42","14643.90","12629.25","16229.32","15433.87","15442.27","16622.71","18730.94","15002.87","14894.55","17456.21","15850.21","16202.67","15752.31","17512.64","15081.36","13226.64","11841.95","11841.95","16619.71","16228.75","10342.93","14511.40","16860.76","20561.54","15034.66","15539.39","15868.73","17420.53","14547.91","13634.76","13861.12","16374.94","13810.06","16534.52","16180.82","15103.67","12700.00","15526.51","15079.79","13218.61","13457.75","16081.70","16378.88","17426.20","16661.47","14249.53","15354.83","17979.31","14160.11","17299.69"
"M1587.38T13.99","17267.648","19975.264","18084.092","15784.039","15465.935","16117.351","14685.411","11743.862","12883.560","14918.945","12861.327","15850.210","16710.295","19107.150","16089.156","14277.357","13190.289","11834.759","11834.759","16649.800","16178.452"," 9843.442","15733.980","16158.495","16261.813","13475.361","12277.095","12575.987","13009.063","14119.879","13634.760","13679.612","17957.610","13810.055","14145.612","14468.612","13027.490","14200.000","15666.412","14766.025","14111.760","13420.217","14753.376","15782.482","14356.078","16664.438","14247.841","18266.581","15678.458","13287.340","20553.389"
"M1588.01T13.55","10588.176"," 8989.995"," 8432.173"," 9777.300","10550.100","10290.549"," 8282.925"," 7699.576","10461.824"," 9885.568"," 8605.345","11421.953","10033.821"," 9208.247","11573.571","10896.622"," 8927.606"," 9156.477"," 9156.477","11368.002","10249.638"," 8092.422","10105.278","12887.382"," 9879.952"," 7222.872"," 9272.661"," 9579.796"," 9095.430"," 8336.865"," 9840.706"," 9886.107"," 8724.178"," 6904.148"," 9111.252","12334.433","11241.592"," 8380.000"," 7865.917"," 9689.207","11566.039","11007.930"," 9556.360"," 8938.310","10238.925","10219.192","10777.609"," 8399.427","10467.840"," 8660.765","11286.081"
"M1592.69T13.55"," 6205.326"," 8702.028","10619.642"," 9037.289"," 8426.862"," 8779.599"," 9232.172"," 9637.856"," 9183.444"," 9991.886"," 8718.038"," 9384.174","10103.306"," 6072.162"," 5807.370"," 8204.108"," 8555.660","11807.795","11807.795","10304.822"," 8916.045"," 9064.302"," 9683.528"," 9279.851"," 6828.424"," 7273.943"," 8160.606"," 8860.741"," 7788.521"," 7240.216"," 7825.690"," 7827.349"," 8640.891"," 8411.067"," 8329.377"," 9189.979","12479.258"," 8080.000"," 8791.874"," 9488.931"," 9177.626"," 8687.755"," 9410.431"," 8368.068"," 8688.730"," 9665.614"," 6773.136"," 8710.025"," 9614.019"," 9669.884"," 7787.375"
"M1594.19T13.55"," 9692.009"," 9469.909"," 8725.133"," 9792.310"," 9210.694"," 9005.817"," 9554.578"," 8950.547"," 9263.708"," 8278.845"," 9368.020"," 9674.986","11191.815"," 9780.148"," 9751.543"," 9863.975"," 8311.579"," 6786.298"," 6786.298","10240.630"," 9260.676"," 9432.612"," 9693.630"," 8971.004","10455.694"," 9233.969"," 8786.339","11189.216","11874.336"," 8685.018"," 8564.644"," 6480.010"," 8718.484"," 9270.202"," 9530.798"," 8688.748","10988.882"," 9730.000"," 9598.010"," 9401.677"," 9030.563"," 9677.963","10026.029"," 8946.219"," 9200.503","11882.737","10365.913","10217.838"," 9849.788"," 6623.812","11460.366"
"M1594.44T13.55"," 9241.642"," 8706.040"," 8528.567"," 9356.502"," 9677.832","11198.483"," 8300.828"," 7446.272","10377.639","10456.220","10543.395"," 9757.215"," 9135.602"," 8806.340"," 9325.180"," 8825.891"," 9452.981"," 8705.017"," 8705.017"," 9935.718","10559.118"," 8719.552"," 9060.870"," 8615.858"," 7492.410"," 7306.037"," 9069.685"," 9740.022","10161.383"," 8213.660"," 9186.157"," 8990.198"," 9073.107"," 8661.754"," 8812.358","10057.866"," 9871.141"," 8200.000"," 8817.399"," 9553.317"," 9072.128","10381.798","11594.487"," 9756.650"," 9728.130","10122.257"," 9469.499"," 9156.352","10711.133"," 8889.571","10353.048"
"M1595.36T13.55","19028.916","17835.129","17464.307","20603.072","20569.524","19141.137","20134.218","19069.245","21032.635","17191.318","18286.696","20551.322","19996.417","19825.298","20430.852","20201.961","16832.708","15454.518","15454.518","20824.286","18685.567","16691.445","19044.964","13315.964","22627.930"," 9213.368","18885.445","20549.334","20091.876","18978.669","17082.077","16605.344","19040.848","18406.479","20898.273","19829.917","17881.707","17800.000","18752.016","20333.100","17235.124","20088.087","15422.038","20224.116","18347.053","14980.269","21511.926","19219.754","19991.833","16822.715","22244.110"
"M1596.37T13.55"," 8455.290"," 7792.551"," 9201.684"," 7667.879","10173.553","10358.458"," 9181.637"," 7400.910"," 8032.924"," 9080.288"," 8477.595"," 8704.278","10931.610"," 9087.871","10098.429"," 9500.317"," 7449.584"," 8296.124"," 8296.124","10290.780","10075.022"," 8904.720"," 8676.120","10080.253","12334.006"," 5701.912","11563.629"," 8522.123","10206.648"," 7624.639"," 6378.941"," 7103.866"," 9884.672"," 8471.232"," 9375.733"," 9514.566"," 7804.527"," 6800.000","10303.680"," 9456.765"," 8170.246"," 9145.796"," 9494.650"," 5953.585"," 6493.292"," 9126.855"," 6215.354","10807.101"," 9407.465"," 9411.183","11099.149"
"M1597.03T13.54"," 9446.254"," 9558.569"," 8429.529"," 8069.077"," 8345.792"," 8444.418","10364.941"," 7197.528"," 8614.365"," 7913.670"," 8228.673"," 7701.481"," 6208.759","10011.946"," 9604.353","10541.434"," 7050.191"," 9302.900"," 9302.900"," 7797.322"," 9100.661"," 7907.862"," 9939.092","10045.213"," 7962.043"," 8154.795"," 9474.454"," 6772.890"," 9063.215"," 6637.404"," 6089.992","10140.968"," 9273.751"," 6252.323"," 6286.671"," 8350.154"," 7969.214"," 6100.000"," 6094.007"," 7051.010"," 6468.363"," 8595.338"," 8798.843"," 8818.936"," 4258.588"," 8094.032"," 8709.452"," 9040.862"," 8441.321"," 4744.190","11935.316"
"M1599.43T13.55","8942.283","9448.193","6548.278","9515.537","9128.470","8195.592","8062.140","8749.798","8874.362","4611.794","9381.258","7926.108","8692.263","9268.425","8453.518","8644.659","7285.411","8911.468","8911.468","7815.376","9024.376","7598.177","8711.723","6651.896","8946.274","9060.509","7811.812","9156.390","6187.629","7894.042","8772.800","6647.475","6546.496","7730.182","8115.171","8642.790","5813.461","6770.000","8417.445","8653.025","8948.939","9101.754","8816.890","8507.703","8386.667","8166.140","8754.897","9560.002","8515.578","7720.050","8249.441"
"M1599.94T13.55","11612.734"," 7087.198","11812.973","12831.219","10268.714","10733.036","11463.010","10499.083","10580.331","11736.562"," 8497.416","11626.429","10390.496","11709.913","10210.540","10879.837","10370.033"," 8753.311"," 8753.311","12318.846","10767.015","11169.690","11421.703","11721.895","11168.639","10257.580"," 9811.688","13555.165","12704.596","10714.094"," 9324.611","10924.640","11701.837","11628.211","10072.126","11281.537"," 8940.742"," 8530.000","11290.726","12169.872","11449.584","11065.133","12033.240","11067.844"," 9996.796","11554.274","12671.351","11077.001","11888.011","10500.567","12349.920"
"M1600.69T13.55","10970.907","10827.188"," 9579.595","10980.410","12070.657","10355.687","10934.289","11844.402","12032.203","12322.080","13480.799","12745.550","10819.285"," 9905.628"," 8030.018","11358.166"," 9995.126"," 8149.217"," 8149.217","13030.976","12271.072","12654.954","10591.790","12227.357","13078.418","10982.779","11586.351","13588.590","12098.329","10716.871","11040.243","10979.259","11114.015","11375.699","12533.750","11223.089","13135.111","12500.000","11507.298","12414.664","12306.362","12857.474","11775.365","12186.275","10705.699","12326.324","11855.317","11677.444","13099.273","11280.988","14355.369"
"M1603.36T13.55"," 8637.933"," 8927.773"," 6813.411"," 9173.870","10683.956"," 8591.214"," 9085.368","10445.130"," 8405.208"," 8913.869"," 9793.463","11325.684"," 9691.918","10096.973"," 9608.370"," 9221.104"," 7618.876"," 9434.452"," 9434.452","10902.610"," 9370.444","10169.672","10808.328"," 9801.606","12047.231","11406.962","10650.895","11132.200"," 9502.658"," 9084.737"," 7623.336"," 7956.522","10600.238"," 9311.794"," 8788.919"," 9108.008"," 9913.316"," 9340.000"," 9690.020"," 9878.886","10561.490"," 9289.968"," 9448.908"," 9964.479"," 8727.139","10014.888","11414.077"," 4591.734","10173.959"," 5662.938"," 9992.010"
"M1604.01T13.55","15723.36","15672.88","15154.30","13566.44","15482.80","16539.64","16869.10","15110.57","15272.95","16606.00","13988.66","14364.06","15444.66","16061.26","15197.95","13469.12","14114.19","11376.66","11376.66","16106.17","15249.93","14598.72","16555.56","15530.61","16466.89","14223.66","16395.60","11503.77","14461.42","15214.48","13383.94","12111.27","16081.59","16693.58","13731.62","15072.08","16658.17","12500.00","13486.76","13861.51","14676.74","15530.28","15375.19","14704.25","14022.62","16358.81","18779.14","15978.40","16003.09","13477.65","18984.59"
"M1610.02T13.55","14451.22","12059.81","13812.55","13705.97","13528.54","14790.77","12965.92","13403.61","12976.81","12825.96","12783.52","14608.75","13434.70","13823.35","14353.50","14899.60","11801.09","12227.22","12227.22","14621.73","14433.58","13414.14","11849.44","13528.60","12352.48","12273.93","12659.14","13022.73","12495.82","13294.86","11680.34","12950.30","13282.43","13276.41","12623.30","11834.35","13359.96","10200.00","14012.91","13664.66","13590.99","13386.22","12399.80","14569.90","14706.66","13491.00","14236.01","12920.36","13220.61","11459.70","14473.69"
"M1610.94T13.55"," 7351.990","10734.106","10733.961"," 9678.811","10316.138","10854.491","10038.319","10645.933"," 8283.600","10507.428","11074.372","11275.450","10390.783"," 9870.271"," 8602.142","10980.565"," 9795.067"," 7546.428"," 7546.428","12641.812"," 9921.533"," 9374.081","10383.056","12654.452","11010.952"," 8783.771"," 8124.839","10811.559","10889.368","10796.310"," 9467.079","11016.864","10656.186"," 8261.341"," 8700.022","13292.953","11006.733","10500.000","10544.586","10086.837","10704.469","11161.926","10310.281"," 9796.809","11749.846","11646.404","10849.418","11019.866","11911.680","10620.823","13758.665"
"M1610.96T13.55","10980.920","10273.003","10733.961","10335.948","11163.556","12171.305","11042.283","13316.218","10072.684","10155.702","11380.293","11275.450","11105.554"," 8750.172"," 8602.142","10980.565"," 9801.575"," 9628.873"," 9628.873","11723.064"," 9330.878"," 9620.348","10635.848","11438.329","11437.346"," 9043.532","10200.138","11505.777","10684.082","13722.315"," 9467.079","11182.936","11912.446","10864.364","10296.832","10156.080","11303.109","10100.000","10085.852","10405.608","11694.430","11635.968","11158.971"," 9796.809","11709.610","12142.050","10849.418","11019.866","11226.996"," 9771.314","13099.164"
"M1611.18T13.55"," 8136.336"," 8662.289","10185.340","11994.793","10138.324","10440.189"," 8405.050"," 9629.840"," 9127.674"," 9957.784"," 9257.029"," 8716.312"," 8781.772"," 8766.870","11122.161","11275.688"," 7600.126"," 7594.591"," 7594.591"," 8892.598"," 8788.272"," 9408.151"," 9131.312","10131.043","10148.999"," 9199.965"," 7349.547"," 9005.417","10755.197"," 7228.955"," 8467.375"," 7667.212"," 9471.283","10316.935"," 9434.393","11080.089"," 8952.778"," 9780.000","10441.934","10152.295"," 8878.047"," 8541.592","10038.061"," 8890.069"," 9698.534"," 9301.101"," 9207.875"," 9155.151"," 9630.411"," 8212.564","11015.713"
"M1611.43T13.55"," 8968.826"," 9199.345","10420.131","10307.806"," 9940.152"," 9926.688","10956.350","10311.243","10273.012"," 9725.682"," 9826.076"," 9919.668"," 9893.131","10667.908"," 9616.404","10894.199"," 8320.924"," 8935.740"," 8935.740","10443.236","10081.151","10248.970","10012.012","10523.584","10912.730"," 9185.261"," 9765.194","11216.202","11011.942","10091.068"," 8040.395"," 7722.297"," 9614.845"," 7082.009"," 8691.115"," 9334.293"," 8583.674"," 7240.000"," 9016.003"," 9010.227","10437.760"," 9607.591","10453.138","10357.029"," 8644.782","10200.367","10604.891"," 8945.792","11854.242"," 6252.702","12012.668"
"M1611.69T13.54","11612.389","10003.922","10669.782"," 9988.143"," 6416.254"," 9774.263"," 6939.997","11553.803","11159.343","12581.632"," 9191.492","11774.842","12343.294","10652.670","11022.311","10015.467","10204.323","10392.704","10392.704","11554.560","11556.681","10996.429"," 8984.874","10653.975","11492.043","10607.380","11440.831","12069.433","12272.853","12188.031"," 9280.466","11382.325","10676.250","11140.861"," 9946.453"," 5940.222","12176.750","10500.000","10960.588"," 9971.725","11562.494","11479.066","11405.611","11521.642","11621.266","11349.986","11460.738","10863.470","11441.742"," 9876.632","11822.134"
"M1616.44T13.55","7198.920","5280.464","5084.844","6587.088","7188.294","7411.246","5340.491","3929.386","7893.469","6792.316","9372.032","8525.670","7414.033","5290.214","5082.359","5761.955","5751.973","7489.471","7489.471","7516.482","7776.293","8046.727","4715.657","5591.427","7618.601","7281.063","5638.997","9486.660","6820.356","6685.602","3376.917","6483.708","8791.501","6564.978","5840.744","7073.161","7159.396","6890.000","5580.618","5432.247","7025.778","7386.845","6790.219","6231.882","6060.831","5710.043","6914.587","9156.656","8618.497","6247.809","6875.995"
"M1617.69T13.55","10320.870"," 9821.464"," 8626.077","12547.451"," 9645.062"," 9707.791","10105.771"," 9144.840"," 8388.251","10995.648"," 9677.803","10874.331"," 5899.646"," 9864.252","10797.366"," 9038.789"," 8562.291","11270.622","11270.622"," 9636.824","10907.204","10239.353"," 8347.316"," 7972.856","10490.536","10098.044"," 9278.137"," 4635.866"," 8541.649"," 9140.329"," 9218.262"," 9313.396"," 9322.855"," 9993.683"," 9470.615"," 7893.867"," 9535.743"," 8230.000","10534.462","10720.126"," 9913.681"," 9869.767","11924.959"," 9784.762"," 8576.801","10905.360","10506.679"," 5727.994","10414.173"," 8883.454","12496.953"
"M1618.69T13.55","15526.44","14970.78","16529.80","16140.20","14027.70","14666.04","14165.24","13757.73","14942.69","15237.58","16080.10","16265.37","14993.19","16178.39","15306.09","15286.83","13526.02","16130.79","16130.79","16314.80","14142.90","15250.84","14936.68","16291.11","14916.26","14106.93","15697.75","15351.34","16341.07","12684.36","12645.51","13795.64","14441.76","18016.31","14462.94","15941.75","15396.52","13500.00","16006.28","16095.35","16372.60","15701.23","16334.36","15915.05","15394.51","14975.09","15060.05","17858.09","15735.85","14739.72","12302.72"
"M1619.35T13.55","11275.726"," 6860.520","11333.635","12597.592","11951.707"," 9904.597","10475.242","10537.710","10620.973"," 5753.208","12413.128","11498.070"," 5850.335","10971.649","10347.476","11248.850"," 9430.384","10234.358","10234.358","11436.206","12323.840","10928.631"," 9470.326","10441.337","12035.274"," 8504.739","10324.408"," 9955.377","11488.497","10814.357","10010.864"," 9621.995","12869.286","11371.689"," 9975.999"," 9418.298","10915.443"," 9240.000","10951.547","11961.031","10710.098","12837.236","11260.704","10318.877"," 9882.493","11685.371","10999.743","11523.342","10973.184"," 9362.590"," 6819.267"
"M1626.01T13.01"," 9544.969"," 9426.117"," 8853.601"," 8541.683"," 8964.814"," 9920.663"," 6879.242"," 7619.414"," 8782.039"," 7157.620"," 7175.673"," 9265.922"," 8409.408"," 7832.020"," 9698.750"," 9871.864"," 7189.575","10480.400","10480.400"," 6754.202"," 9270.277"," 7009.943"," 7792.145"," 7979.145"," 8446.768"," 8454.966"," 8089.783"," 9241.459"," 8096.417","10126.458"," 7167.530"," 8906.043"," 9198.599"," 8785.093"," 8733.227"," 9426.537"," 6318.333"," 8210.000"," 5755.214"," 8965.647"," 8489.350"," 8814.330"," 8359.703"," 8308.915"," 9288.178"," 8686.236","10603.227"," 7470.115","10283.720"," 7853.917"," 5863.595"
"M1627.95T13.58","10832.457","11105.992","10447.160","10544.631"," 9476.869","11852.380","10040.216","13052.156","10253.563","12603.698","12072.108","10473.212","10145.336","10080.917","10289.231","10484.461"," 8407.256","10306.342","10306.342"," 9921.676"," 8803.237","11005.423"," 9738.869"," 9904.640","11997.076","13279.115","11894.502","11210.272","10778.365"," 8764.983"," 9107.900"," 8567.296","10790.617","11449.717","12329.199"," 9733.160","10587.754","10200.000","10327.750","11634.486"," 9926.318","10884.533","11227.522","10622.079","11615.459","10741.969"," 8968.365"," 8779.349","10925.951"," 9408.672","12439.294"
"M1629.68T15.51","7016.225","5364.044","6554.051","6676.632","6215.445","6089.204","5155.420","9319.347","6442.201","6932.352","5925.149","6509.994","6357.252","6642.535","6257.759","6147.025","5173.108","7697.539","7697.539","4964.850","6391.750","6653.879","7122.376","6939.056","7545.995","6587.762","7555.482","6998.791","6815.496","5710.659","5354.226","7402.385","6864.413","5904.966","6080.860","4076.136","6959.990","5770.000","7552.294","7265.641","6892.820","6761.679","6812.848","7548.310","5839.512","6758.331","5777.024","6966.580","6167.894","4707.285","7983.441"
"M1633.03T13.55"," 8791.858"," 8811.260"," 9943.742"," 8872.332"," 9344.944","10064.993"," 7293.152"," 7784.594"," 7820.644"," 8761.108"," 9440.663"," 8152.634"," 9251.493","10279.506"," 8455.757"," 9185.444"," 8372.425"," 9170.897"," 9170.897","11388.062"," 8418.108"," 8933.577"," 8442.985"," 9102.220"," 7662.920"," 8283.515"," 7934.932"," 8832.222"," 6961.669"," 8323.915"," 8238.635"," 7588.406","10172.901"," 9211.824"," 6914.911"," 8690.628"," 9751.475"," 6160.000"," 8778.750"," 8067.019"," 7923.760"," 8182.136"," 8573.002"," 8245.539"," 8313.686"," 9774.140"," 9350.430"," 7250.597"," 8568.319"," 8976.968"," 8821.880"
