"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"M873.58T1556.7",-0.0056407,0.032084,0.018495,0.0036754,-0.038655,-0.022565,0.00019402,0.0047244,-0.0074027,0.017838,-0.015803,0.012422,0.00080304,0.023688,-0.038524,-0.014109,-0.044411,-0.025847,0.044821,-0.057151,0.0058773,-0.0053251,-0.050172,-0.014352,-0.011584,-0.0053117,-0.01334,-0.003757,0.011481,0.019839,-0.016893,0.051088,-0.024699,-0.023779,-0.001586,0.0023472,-0.037104,0.049159,-0.0019271,-0.01293,0.007642,-0.044869,0.034001,-0.068834,0.0044413,-0.031446,0.0091697,0.021631,-0.054078,0.0082414
"M608.525T1624.418",-0.0013229,0.030028,-0.027131,-0.014625,-0.020488,0.005526,0.013803,0.012313,-0.0011487,0.025165,0.022291,-0.0035354,0.024589,-0.030172,-0.030508,-0.018635,0.0044886,0.011281,-0.0076685,-0.023154,0.0050154,-0.028503,0.012625,0.070218,0.034247,0.053821,-0.0089716,0.010854,0.0062684,0.041829,0.053391,0.052178,0.063388,0.047993,0.047865,0.057937,0.056525,0.023214,0.086024,-0.017462,-0.020946,-0.0016493,0.034027,0.080686,0.03096,-0.021833,-0.021086,-0.053736,0.034744,-0.013152
"M883.588T1473.64",-0.01053,0.055381,0.030952,0.012086,-0.014222,-0.013454,-0.015861,-0.0085594,-0.014643,-0.031284,0.012154,-0.0069884,-0.010065,-0.0053074,0.017795,-0.003646,-0.0045896,0.01666,0.015697,0.002802,-0.001221,0.0051919,0.011112,-0.013005,0.0015781,-0.0064836,-0.017237,-0.012549,-0.024107,-0.003572,0.055334,-0.013063,-0.030708,-0.0082108,0.019436,0.0055204,0.015355,0.017204,-0.018614,-0.0056698,-0.01541,-0.0049246,0.000615,-0.015913,-0.014612,0.0083486,-0.034855,-0.003677,-0.02071,-0.0018506
"M920.644T1518.016",-0.0099306,0.041335,0.03197,0.0072704,-0.0040123,-0.012833,0.014217,-0.015353,0.0058728,0.029574,-0.041389,0.0089542,0.032678,0.014737,0.0052875,-0.00050231,0.016517,0.013315,-0.009388,-0.014934,0.027132,-0.024908,-0.0058572,0.013463,-0.020915,0.0297,-0.010633,-0.026902,0.017387,0.019047,-0.054504,-0.011696,0.026016,0.017616,0.0040392,-0.0038059,0.01712,0.019372,0.025582,0.0037176,-0.020821,-0.034331,0.0035462,-0.0068437,0.029793,0.032867,-0.013374,0.0031966,-0.0070543,0.0020482
"M965.706T1490.033",-0.0046299,0.046051,0.023788,-0.011053,-0.020592,-0.076668,-0.027592,0.028801,-0.045533,0.061577,-0.01577,-0.084062,0.027631,0.026178,-0.019334,-0.025758,0.016715,0.028677,0.00084516,-0.050527,0.0045807,0.03091,-0.051114,0.02889,0.014207,-0.0030267,0.0072839,0.031815,-0.064151,0.0052639,0.017541,-0.0029445,0.012314,0.018786,-0.021388,0.0038681,0.0096207,-0.0011483,-0.00016854,-0.058239,0.029343,0.068788,-0.012322,0.0033557,-0.037137,0.0062758,-0.031216,0.00052809,-0.029754,-0.016641
"M1028.737T1341.992",-0.013573,0.066234,0.021397,0.0084076,-0.007419,-0.02168,-0.019625,-0.046154,0.020299,-0.021032,-0.002525,0.011634,0.021857,0.035318,-0.021715,0.06417,0.022017,-0.020683,0.025067,0.025476,-0.027928,-0.0026913,0.0088851,-0.048276,-0.0056667,0.0067774,-0.084482,0.043227,0.015654,-0.017013,-0.068882,-0.048829,-0.0099744,0.11729,-0.022205,0.06654,-0.00052764,0.069927,0.011511,-0.061254,-0.036889,-0.081467,0.025369,0.052338,-0.049488,-0.056981,0.034173,-0.021402,-0.014916,0.011717
"M443.333T1262.042",-0.010698,-0.019147,0.065503,-0.0019206,0.0079082,-0.027771,-0.033398,0.043257,0.015005,-0.040801,0.022911,0.021571,-0.0051296,-0.0097836,0.029265,-0.0037965,0.025382,-0.067699,-0.019964,-0.046507,0.041817,0.0545,0.013347,-0.015237,0.030612,-0.064773,-0.042604,-0.03316,-0.022731,0.035378,0.012576,-0.019211,0.040618,-0.012064,0.018385,-0.013715,-0.0085372,0.029241,-0.01577,-0.015174,-0.004197,0.017167,-0.045924,-0.034093,0.06536,0.048692,-0.054509,0.0037805,0.041969,0.010233
"M702.545T1440.116",-0.0076114,0.017709,-0.01606,-0.01816,-0.004406,0.010818,-0.020635,0.015495,-0.029064,-0.0047561,0.0019982,-0.016226,-0.026594,0.011808,0.032432,0.014481,-0.0074165,-0.017312,-0.052075,-0.017804,0.0013325,0.0014643,0.006028,-0.0051529,0.0039218,0.019119,-0.018737,-0.0034679,0.021072,-0.004953,0.018163,0.011962,-0.00087897,-0.015337,-0.0056889,-0.01008,0.013363,0.0026241,0.0090379,-0.013373,-0.004061,-0.00083987,-0.015612,0.0032589,0.023524,0.0054906,-0.017428,0.0079136,0.0064365,-0.0031759
"M401.317T1390.374",-0.0033508,-0.016713,0.013735,0.02267,-0.039756,-0.016495,-0.040122,0.028161,0.0032753,-0.0375,-0.016253,0.028698,-0.038125,0.0018187,0.0073509,0.027515,-0.0069884,0.0032712,-0.018325,0.010163,0.01267,0.0066722,-0.022318,-0.049188,-0.02965,-0.033131,0.037193,0.03697,0.017186,-0.017522,-0.022582,0.0015557,0.016631,0.0049695,-0.00647,-0.025007,0.0095463,0.0062116,-0.033007,0.0023876,0.010362,-0.002953,0.032035,0.0025121,-0.0091397,0.013897,0.052503,-0.019985,-0.019031,-0.0045607
"M825.582T1428.316",-0.012829,0.019377,0.0041205,0.024072,-0.026956,-0.00049512,-0.022599,0.0095142,-0.048984,-0.012511,-0.016918,0.011553,-0.0058194,0.0074512,-0.00048682,0.025617,0.0083803,0.014,-0.054976,0.0073458,-0.008054,0.02378,0.0277,-0.023821,0.0251,0.013364,0.0088954,0.02249,-0.011038,0.023587,-0.02873,-0.041974,0.010694,-0.067171,0.022868,0.00017801,-0.080202,-0.014603,-0.010776,0.020838,-0.024233,0.036319,-0.022924,-0.013886,0.030027,-0.015665,-0.0056198,0.033475,0.012846,0.014074
"M669.243T917.809",-0.028615,0.00050685,0.0044994,0.011004,-0.018111,-0.0039026,-0.015273,0.012075,0.0012526,0.025885,-0.02895,0.032438,-0.0044922,0.017369,0.0048311,-0.0067216,0.00083576,0.012173,-0.034529,0.0016062,-0.0028635,-0.015107,0.018058,0.0077666,-7.4953e-05,-0.012124,-0.017715,0.0075638,-0.015886,-0.0077243,0.003381,-0.0062587,0.021288,0.0021937,-0.02217,-0.012149,-0.026505,0.010716,-0.0077533,0.0020386,-0.00023686,0.013052,0.0019752,-0.0087045,0.0028759,-0.0052271,-0.010075,0.01114,0.016991,0.0039906
"M441.32T1479.382",-0.0073919,-0.0121,0.013774,-0.02533,0.0011131,-0.0052313,0.013147,-0.018921,-0.011075,-0.0071317,0.010333,0.013216,-0.0043268,0.025205,-0.0097685,0.0027378,-0.014729,-0.00035127,-0.015499,-0.0017028,0.0064499,-0.0072423,0.037543,-0.0084274,-0.034338,0.00029232,-0.0032226,-0.01654,0.0036299,-0.016209,0.047309,0.015926,0.017973,-0.024146,0.022453,-0.016971,-0.0049409,-0.0067564,-0.0047226,0.019155,0.0029594,0.019645,0.024647,-0.016854,-0.00048351,0.012797,0.0028955,0.0007826,-0.017773,-0.0025777
"M565.454T1591.061",0.00064082,0.038271,-0.042368,-0.045142,0.024869,-0.011311,-0.015356,0.067487,-0.012925,0.035087,0.031049,-0.012846,-0.010561,0.002876,-0.00052408,0.0091865,0.015704,-0.0019962,-0.021624,0.022361,0.0034246,-0.017206,0.0061945,-0.048851,-0.032716,0.031179,0.021541,0.0019263,-0.0047454,0.0016917,-0.020652,0.046334,0.0006416,0.0054077,-0.0083393,0.015546,-0.0001136,0.017511,-0.0098452,-0.0046427,0.0011256,-0.00095477,-0.031165,-0.010805,-0.0026679,0.0081425,0.02835,-0.0064028,-0.0059188,0.0075142
"M945.585T1492.083",-0.020016,0.039979,0.013081,0.0094128,0.016817,0.020386,0.011045,0.012077,-0.030686,-0.014295,0.00085068,0.026481,-0.00090413,0.0056858,0.043347,-0.037171,0.018063,0.012685,-0.0078627,-0.016084,-0.0018312,0.0067947,0.0087832,-0.025988,0.011961,0.019431,0.010257,-0.014174,-0.0079494,0.0015319,-0.0055192,0.0045821,-0.011758,-0.015339,0.0036675,-0.006876,0.019149,0.01499,0.013771,0.00042821,-0.0012765,0.006055,-0.021518,-0.0097213,0.012475,-0.009868,0.006641,0.0048216,0.014326,-0.011438
"M401.342T1557.26",-0.0033239,0.0016903,-0.033901,-0.0109,-0.0056532,-0.011945,0.011898,-0.025515,0.030016,-0.01439,0.021967,-0.0041702,-0.0038263,0.029453,0.021828,-0.025014,-0.0068437,0.029365,-0.044106,-0.0081279,0.022516,-0.013725,0.0028605,-0.0052711,0.022338,-0.031534,0.022046,0.019927,-0.012798,-0.0019318,0.0013759,0.00050883,-0.0025746,0.0086182,-0.030084,0.0044758,-0.017775,0.0064918,-0.017909,-0.024451,-0.0476,0.0041454,0.016152,0.0021589,-0.022977,0.042384,-0.0051264,0.0016626,0.0010396,0.0067446
"M534.317T1557.588",-0.0038392,0.02806,0.012091,0.0099237,-0.025289,-0.015582,-0.0071362,-0.015255,-0.0074807,-0.012797,0.021074,-0.0022263,0.016801,0.0098839,0.0064868,0.0056753,-0.016058,0.031012,0.0050806,-0.004677,0.0022598,0.0020251,-0.0022431,-0.020761,0.00089995,-0.0028436,-0.043026,0.017305,-0.013122,-0.036425,0.0046425,-0.066445,-0.0043802,-0.025807,-0.036348,0.011976,0.016326,-0.00074812,0.00082457,0.0073636,0.00074953,0.018974,0.021974,-0.0095534,0.025638,0.013793,0.016173,-0.01706,0.010816,0.0053714
"M305.302T1591.458",-0.0029511,0.0058665,-0.016404,0.011338,0.032857,-0.013917,-0.028169,-0.0069203,0.030065,0.0043002,0.0065279,-0.00048469,-0.0094691,-0.008312,-0.008865,-0.016962,0.0066674,0.0031298,-0.025937,0.0078443,-0.0042269,0.037647,-0.018007,-0.013108,-0.069167,0.050881,-0.025408,0.010039,-0.032024,0.0049845,-0.067908,0.019952,0.045798,0.086646,-0.010757,-0.023469,-0.070004,-0.0005833,0.00090954,-0.018564,0.032893,0.058984,-0.011282,0.036932,-0.040894,0.012572,0.0011177,-0.041566,0.0076353,-0.00060149
"M899.582T1490.329",-0.0098944,0.065214,0.028548,0.01166,-0.0087757,-0.013248,0.010062,-0.0095754,-0.003188,-0.02455,-0.0079041,-0.011808,0.001552,-0.0246,0.005608,-0.0083283,0.011099,0.013051,0.00076964,0.034435,0.02124,9.1165e-05,0.017948,0.0040188,-0.017456,-0.00047122,-0.016902,-0.00059969,0.011526,0.006981,-0.030027,-0.027268,-0.023434,-0.04236,-0.0071479,0.0013537,0.0052619,0.00078358,0.010538,0.0038748,0.0088565,0.0038196,-0.015068,-0.023854,0.010973,0.016747,-0.0021157,-0.03774,0.0097764,0.0026163
"M351.208T1439.835",-0.006403,-0.0084675,0.0034535,-0.0069344,-0.0055863,-0.010814,-0.0059785,-0.0037606,0.016285,-0.027124,0.037172,0.019743,0.0041545,0.044129,0.020573,-0.0059067,-0.013493,-0.011889,-0.0050366,0.0048878,0.039425,0.00028251,-0.05722,-0.023181,-0.056881,-0.0017494,-0.01278,0.029698,0.030125,-0.0029061,0.01467,0.022564,-0.020125,-0.014695,-0.0026338,-0.029215,-0.020886,0.02579,0.072618,0.026712,-0.04177,-0.035768,-0.051187,0.047538,-0.031123,-0.0063914,-0.0041874,-0.026878,-0.022691,0.0081519
"M510.367T1523.593",-0.0010799,0.017015,-0.034117,0.00062664,-0.0040066,-0.0076607,-0.023785,0.0052849,-0.0022161,0.036694,0.0014194,-0.024237,-0.040066,-0.010438,-0.0075296,0.00020865,0.020686,-0.015126,-0.00073779,-0.0063589,-0.010988,-0.025725,0.029385,-0.018126,-0.032391,0.047367,-0.045107,-0.040294,0.016274,0.01671,0.010769,-0.0014459,0.01855,-0.0076433,-0.012825,0.03658,-0.017283,0.017264,-0.013051,-0.0056427,0.024125,-0.012105,0.034629,-0.035612,0.010545,-0.019513,0.0018107,-0.0017282,0.0075542,-0.0067602
"M810.531T1659.646",-0.0091141,0.030481,-0.013018,0.0071187,0.020353,0.034563,0.044527,0.01318,0.056452,-0.026453,0.044755,0.048697,0.038032,-0.01316,-0.015079,0.0075262,-0.0050368,0.0061318,0.035967,0.046248,-0.0039958,-0.03545,-0.022644,0.014636,0.0047598,0.0019649,0.053574,0.013709,-0.011427,-0.016027,-0.022048,0.07977,0.0095974,0.0038799,-0.031175,-0.016587,-0.016543,-0.0027728,-0.00029013,0.017169,0.01292,-0.02801,-0.035303,-0.017164,-0.0087099,-0.0043708,0.048382,-0.0013737,-0.023752,0.0013728
"M409.225T1624.962",0.00079541,0.013314,-0.048403,0.015725,-0.01753,-0.013568,-0.010583,-0.018021,0.0042832,-0.014721,-0.0016607,-0.0045223,-0.0082422,0.016104,0.0092684,0.0034898,-0.0095901,6.5463e-05,0.0024131,-0.0068352,0.0041881,0.0078412,0.013038,-0.012324,0.0045994,-0.0029506,-0.0077899,0.00015244,-0.015002,-0.0021346,0.0025454,-0.0022568,0.012386,0.0025633,-0.030831,0.019465,-0.0071219,0.016015,0.0071881,-0.0095083,-0.00062094,0.0040615,-0.028515,0.023056,0.014152,0.041573,-0.0013342,-0.0082968,-0.034747,9.7912e-05
"M747.451T1490.329",-0.013189,0.024121,-0.0091844,0.0075757,-0.0024353,0.0059835,-0.001452,-0.014468,-0.019013,-0.014237,0.0021573,0.0054154,-0.013973,0.012475,0.0018511,0.0024254,0.0076215,0.015664,-0.018795,0.0060467,0.017116,0.01115,-0.020979,-0.013489,-0.019293,0.0024422,-0.027292,-0.001463,-0.0074365,0.0093235,0.011673,0.014118,-0.00012038,-0.0012474,-0.012068,-0.019816,-0.030525,0.0038069,0.0026902,0.022767,0.014954,-0.0029254,0.014936,-0.026599,0.0048287,0.0054879,-0.041786,-0.022402,-0.032306,0.0045397
"M938.6T1518.016",-0.0088656,0.057195,0.020005,0.019663,-0.0028351,0.0030242,0.0081617,-0.025509,-0.022172,-0.063379,0.017723,-0.019654,0.0046584,0.004323,0.0089436,0.013733,0.021992,-0.016113,-0.00095502,0.036596,0.01417,0.0039528,0.0013819,0.017683,0.032536,-0.019945,0.0077123,-0.0011079,-0.058283,-0.023385,-0.002796,0.067084,-0.014088,-0.02369,-0.0075008,-0.042772,0.032787,0.023645,0.033607,0.075942,0.0017461,-0.0024343,0.023409,-0.021095,0.010714,0.0042146,-0.023155,0.001691,0.0272,-0.0042055
"M885.578T1475.069",-0.0076727,0.055162,0.021091,0.003658,-0.010127,-0.01314,0.0007148,-0.019689,0.0026688,-0.026537,0.0094348,-0.0032965,-0.0062383,-0.01905,-0.0050918,0.014298,-0.0052127,0.0024109,0.0080178,0.00033182,-0.012911,-0.0097926,0.0012241,0.014816,0.00015391,0.0014725,0.00068804,-0.016294,0.016654,0.015189,0.0081874,-0.0094497,-0.011091,-0.048766,-0.0075524,0.013426,-0.0063813,0.0041476,-0.0027445,-0.0013487,0.011892,-0.0071037,-0.031789,-0.0020022,-0.00833,0.0058238,-0.013935,0.015836,-0.012299,0.0076816
"M701.599T1463.866",0.00058296,0.0024806,0.026202,0.019598,0.024905,-0.022991,0.052088,0.051384,0.029058,-0.0035849,0.023257,-0.0083539,-0.0036052,-0.032489,0.030329,0.00053257,0.012186,-0.02983,-0.061949,-0.0029405,-0.034508,0.098345,0.07192,0.077194,-0.010671,0.019161,-0.044552,0.045798,0.017479,-0.016642,0.00058279,0.024549,-0.0019495,-0.076526,-0.024656,-0.014107,-0.016097,-0.00053307,-0.045026,0.026891,0.0080952,-0.028207,-0.017831,-0.021588,-0.04242,-0.014282,-0.036823,-0.040796,-0.040967,0.0057611
"M327.231T1624.498",0.0012212,0.0091708,-0.05907,0.015135,-0.013756,-0.001889,-0.0053893,-0.013647,0.025909,-0.02218,-0.0090574,0.010248,-0.0052716,0.028853,0.0055404,-0.0051078,-0.017304,-0.027453,0.0051762,-0.0068796,-0.018702,-0.0011303,0.0072481,-0.016223,0.0011854,-0.021656,0.0092404,-0.0018078,-0.012923,0.0062309,-0.02626,0.0038962,-0.0011343,-0.018445,-0.0085783,-0.00092501,0.0081579,-0.0043445,-0.0076752,-0.0099674,-0.024585,-0.0062731,-0.012695,0.0055598,-0.0071304,-0.0034139,0.0056549,0.013874,-0.020878,0.0016593
"M305.302T1540.694",-0.0064491,0.00030592,-0.012361,0.0018374,0.038998,-0.020863,-0.033594,-0.019733,0.03659,-0.003077,0.0051807,0.0097641,0.012558,0.0014551,0.0033769,-0.027802,-0.010262,0.027503,0.015647,0.021835,-0.010451,0.016572,-0.020015,-0.055855,-0.047464,-0.016766,0.00487,0.0032682,0.0060944,0.011294,-0.031602,-0.018634,-0.0060522,0.0025003,-0.029364,-0.029269,0.0026163,-0.006685,-0.0086663,0.018808,0.028529,0.0060011,0.024512,-0.00083672,0.020954,0.0056727,-0.03035,0.0050084,-0.0014444,-0.0061107
"M977.7T1446.028",-0.0084521,0.048067,0.032178,0.023368,0.03019,0.046782,-0.0027683,0.065862,0.013004,-0.019049,0.056593,0.0015432,-0.037483,-0.026542,-0.00070805,-0.014954,0.055532,0.11416,0.0049742,0.030123,0.0053503,0.024215,0.090757,0.032553,0.026279,0.08235,0.033656,-0.022959,0.018017,-0.010511,0.00041388,-0.058982,0.030594,-0.079522,-0.095944,-0.044507,0.0091356,0.0128,0.048084,0.028167,-0.10211,-0.074283,0.041601,-0.066144,0.018683,-0.021817,-0.012384,-0.090258,0.023571,-0.00046349
"M853.584T1513.559",-0.007697,0.037487,0.014173,0.020417,-0.017963,-0.028925,-0.012587,-0.02399,-0.01316,-0.028663,0.019726,-0.016216,-0.0041536,-0.0011022,0.00048751,0.00029057,-0.001164,0.0096039,0.0092799,0.00080569,0.006153,-0.00629,0.023513,0.0024647,-0.021129,-0.0011722,-0.012661,-0.013942,0.0087122,-0.014079,-0.0048308,-0.0083695,0.011563,-0.0028632,-0.021356,-0.0059735,0.038292,-0.016442,0.022255,-0.0041901,-0.00064836,-0.0017888,-0.046819,-0.0014861,-0.017678,0.010204,-0.0054783,-0.01531,-0.01517,-0.0020721
"M674.232T924.482",-0.032773,-0.00058723,-0.011346,0.020628,-0.011348,-0.00016073,-0.020042,0.026004,0.0066361,-0.019588,0.0072472,0.058201,-0.017413,0.01458,-0.047865,-0.0027548,0.013168,0.03133,-0.031444,-0.0023198,-0.038963,-0.020019,0.010374,0.013985,0.024343,-0.0063631,-0.0057137,-0.031264,0.0060023,0.0019542,0.0030114,-0.011785,0.010241,-0.0026667,-0.02411,-0.00017187,0.0023773,-0.0023545,-0.0034524,-0.020329,-0.0054914,0.0013391,0.015865,-0.0082786,-0.0055372,0.004611,0.0068066,-0.0089698,0.0082284,-0.018896
"M885.58T1536.307",-0.0060128,0.05939,0.022896,0.0036173,-0.0090432,-0.0086283,0.0029155,-0.011549,0.020299,-0.007246,0.01003,-0.004561,-0.0033048,-0.028281,0.0027243,0.00073952,0.0034646,-0.0036404,-0.0018093,0.01144,-0.0090398,-0.010486,0.0079999,0.013089,-0.0057237,-0.01736,0.0046102,-0.023202,0.014485,0.02817,-0.02557,-0.034195,-0.018008,-0.034845,0.0033384,0.0046657,0.0059056,-0.01726,0.010119,0.0057973,0.019437,0.017677,-0.030086,0.0044479,-0.010869,0.040254,0.02387,-0.043169,-0.016726,-0.0022994
"M944.587T1458.08",-0.011707,0.055161,0.019878,0.0118,-0.011993,-0.011697,0.006544,-0.040501,-0.0056023,-0.0063044,-0.024424,-0.0023315,-0.0079477,0.0043223,0.017887,0.025606,0.0046807,0.011088,-0.003856,-0.00042278,0.036408,0.021175,0.0058389,-0.019505,-0.0071797,-0.0306,0.031679,-0.02255,-0.031087,-0.037929,-0.021849,0.003631,-0.041637,0.045255,-0.01373,-0.0013417,-0.015529,0.003304,-0.0025263,0.02062,-0.00098629,-0.008173,-0.022286,0.0098453,0.038337,0.0086775,0.01753,0.070493,0.021681,0.012749
"M419.314T1508.139",-0.0043123,-0.0032054,-0.0058681,0.0096469,-0.016856,-3.6182e-05,0.024719,-0.014057,0.024101,-0.016262,0.0079418,0.0085132,-0.0041554,0.022472,3.3605e-05,-0.0086846,-0.011058,-0.026341,0.0010753,-0.026232,0.010234,-0.0065963,0.00078354,-0.01855,-0.022937,0.016366,0.016764,0.0076915,0.0046143,-0.00032003,0.0014945,-0.0036262,0.012112,0.043941,-0.013773,-0.018795,-0.0025011,0.014531,-0.030021,-0.028754,0.033376,0.010814,0.0011005,-0.03487,-0.025661,-0.0071671,-0.015746,-0.02143,0.022594,-0.00093447
"M579.486T1558.522",-0.002139,0.023345,-0.030948,0.0016168,-0.019222,-0.01404,-0.00023682,-0.0083113,0.0055524,-0.021719,0.011764,0.016266,-0.0061561,-0.00097664,-0.01155,0.012691,0.023159,-0.015345,0.039385,-0.0082282,0.018913,0.0098117,0.0015929,-0.010629,0.030399,0.021173,-0.019228,-0.0022431,-0.030928,-0.01164,0.033063,-0.0059295,-0.0039739,0.025315,0.017876,-0.039197,-0.026962,-0.011281,-0.066283,-0.077355,-0.022879,0.019184,0.0042829,0.038063,-0.025575,0.033533,-0.026635,-0.016403,0.0089437,0.0067753
"M692.264T921.146",-0.026643,-0.0023281,5.8791e-05,-0.0019247,-0.003694,-0.0042553,0.001917,-0.000764,-0.0035141,0.018275,0.0069365,-0.010054,-0.01184,-0.003499,0.010428,-0.0050252,-0.016589,0.010409,-0.010354,-0.012361,-0.0066531,-0.036774,0.028852,0.013945,-0.0082286,-0.015421,-0.0121,0.01917,-0.012109,-0.0053257,0.015228,0.021183,-0.012001,-0.0036557,0.010663,-0.016797,9.0964e-05,0.017208,0.016599,-0.0013141,0.014422,0.0011651,0.017736,-0.02355,-0.006325,0.00093954,0.0057083,-0.025426,0.015952,0.0073192
"M327.176T1435.338",-0.00067624,-0.0042812,-0.02821,-0.0044933,-0.011343,0.012898,-0.0013262,-0.0067057,0.016776,-0.0074298,0.010466,0.0056049,-0.015589,0.029118,-0.008873,-0.0073924,-0.00025011,-0.022132,-0.01309,0.0048821,0.0052454,-0.024297,-0.0022145,-0.01379,-0.019371,0.018999,0.0099096,0.024495,0.022642,-0.015449,0.0072277,-0.0053708,0.0010037,-0.016606,-0.0038997,0.00034422,0.034913,-0.0058287,-0.011304,-0.0029313,-0.0013159,-0.0053662,-0.006505,-0.0087114,0.018506,-0.015649,-0.013759,0.017112,0.0046276,-0.011551
"M333.203T1439.392",-0.014562,-0.0040994,0.0031799,0.014446,0.01104,-0.011617,-0.057978,0.0030712,0.0015171,-0.012679,-0.011653,0.0045071,0.0093492,0.0068799,0.015584,-0.0038967,-0.0059877,0.0010057,-0.025735,-0.011911,-0.041445,-0.034769,0.021429,0.036056,-0.042571,-0.031947,-0.031988,-0.0015101,0.014509,-0.012311,0.00072826,-0.0082712,0.010493,0.0074767,0.010612,-0.0081838,0.017939,0.012834,0.0041992,-0.039385,-0.0030392,-0.0186,0.019758,-0.025272,-0.00015371,-0.0032975,-0.016553,-0.0013838,0.010645,-0.0016071
"M297.239T1245.233",-0.0038113,0.00040904,0.013405,0.021459,0.024983,-0.029648,-0.072835,0.051029,0.039256,-0.0083522,0.0011826,0.021923,0.041225,0.00037586,-0.0021177,0.026732,0.0063434,0.0054888,0.0090514,0.0048087,0.004163,-0.016389,0.02764,-0.0020021,0.0049701,0.01481,0.0073491,0.0032146,0.024908,-0.015544,0.023666,0.027793,0.013454,-0.014384,-0.005263,-0.0065884,0.0064538,-0.0052881,-0.010717,-0.0046447,0.0085187,0.0051209,0.00054142,-0.0092519,0.022417,0.0041296,-0.0034641,0.0062769,-0.0037346,-0.00018867
"M484.402T1523.787",-0.0024274,-0.0018869,0.0063788,-0.0093333,-0.015023,-0.0056909,0.010415,-0.018168,-0.029067,-0.010703,0.01146,0.012708,-0.019387,0.012888,-0.00044385,-0.0039904,-0.0064911,0.0082552,-0.008025,-0.033296,0.0030538,0.011627,0.030283,-0.021255,-0.012597,0.029951,0.01836,0.0085872,-0.0068438,0.0074224,0.0039029,0.0039677,0.002782,0.017106,-0.018963,0.0038348,-0.0089563,-0.020163,-0.011335,-0.0020248,0.015062,-0.049887,0.018792,-0.0033345,0.027003,0.037579,0.0020231,0.012724,-0.013025,-0.0025196
"M877.615T1591.283",-0.0070735,0.044147,0.030993,-0.0005465,-0.0042012,-0.013578,0.0016104,-0.010933,-0.0011094,-0.024784,0.01768,-0.011735,-0.0037289,-0.011706,-0.016514,-0.014575,-0.0066817,-0.0079355,0.0060887,-0.012467,0.0051444,-0.0089736,-0.016484,-0.01458,0.0083568,0.015062,-0.016306,-0.030883,-0.0017205,0.0053434,-0.014192,-0.017455,0.012959,0.016752,-0.021331,0.010288,0.02034,0.0011567,0.011182,-0.017669,-0.006703,0.017069,0.015025,0.014324,-0.010157,0.010428,-0.0086745,-0.012337,0.0065047,0.014243
"M395.217T1369.501",-0.0065735,-0.010959,0.0096257,-0.014584,0.033855,-0.01311,0.023854,-0.043284,0.014678,0.0051911,0.0059593,-0.0123,-0.0072032,0.039236,-0.0010138,-0.04137,-0.032719,0.0012474,0.0050055,-0.0051867,-0.012187,0.00087841,0.0075521,-0.018848,-0.012379,0.011123,-0.026557,-0.0026534,0.0041036,-0.021224,-0.020669,-0.021963,0.030344,-0.002233,-0.0073251,0.02712,0.0049718,-0.047622,0.040489,-0.0071926,-0.0040038,-0.019753,0.025275,-0.015153,-0.0021799,0.0052453,0.0092763,-0.027611,0.050486,0.0072993
"M566.427T1621.712",-0.0010122,0.038706,-0.047436,-0.033639,0.021516,0.018065,-0.042217,0.018392,0.00045407,0.049514,0.023529,-0.0062959,-0.0126,0.0053821,0.006482,0.0066419,0.021884,-0.01419,-0.034352,0.030069,0.0041102,-0.024636,0.013448,-0.035657,-0.02696,0.029859,0.028433,-0.0093338,0.0070166,-0.0021047,-0.030338,0.029225,0.0019049,-0.0077281,-0.0090889,-0.0035762,0.015774,-0.0038588,-0.011798,-0.036314,-0.0049927,-0.021657,-0.015261,-0.0092963,-0.0033259,-0.021197,0.014342,-0.023852,-0.00028354,-0.0058486
