"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M646.455T1423.013","-0.17435220","-0.36576061","-0.07467871"," 0.01712121"," 0.26170229","-0.21004898","-0.18856371","-0.15754808","-0.07662048","-0.26060807","-0.58959921","-1.04666565"," 0.27730459"," 0.21329635"," 0.07899700"," 0.57608011","-1.04995644"," 0.24103330"," 0.15548658"," 0.41421735","-0.48588644"," 0.15063718"," 0.33266088"," 0.62836384"," 0.54903805"," 0.39650631"," 0.17955750"," 0.90900547"," 0.59928487","-0.78681275"," 0.44973875"," 0.95820090"," 0.70119582"," 0.36507189","-0.08585105","-0.10470782"," 0.10778746","-0.13717403","-1.01834582"," 0.59077651","-0.40249807","-0.68511389","-1.08713930","-0.42246580","-1.02028500"," 0.13042663"," 0.23450169"," 0.24182263"," 0.63920114"," 0.03166580"
"M881.484T1273.289"," 0.44783976"," 0.45057069"," 0.59797605"," 0.71677993"," 0.39560623"," 0.39985806"," 0.49157607"," 0.36353037"," 0.44332202"," 0.61835053"," 0.28075864","-1.50671193"," 0.76875024"," 0.56035986"," 0.31206723"," 0.38797583","-1.48332289"," 0.34404723"," 0.49289921"," 0.38141809","-1.88782384"," 0.36060284"," 0.56635612"," 0.30275721"," 0.35038190"," 0.38203076"," 0.35447662"," 0.53291044"," 0.39603485","-1.83695356"," 0.56824179"," 0.43489924"," 0.44904624"," 0.56682675"," 0.26773174"," 0.26800411"," 0.37613757"," 0.33260355","-1.94877100"," 0.04296142","-1.29771544","-1.42429734","-1.01718087","-0.10666102","-2.80391274"," 0.14493074","-0.43100539"," 0.30613094"," 0.02953044"," 0.25807473"
"M637.412T1422.711","-0.131069882","-0.228275087","-0.136401879"," 0.107153588"," 0.077711883"," 0.019123361"," 0.006228597","-0.065687194","-0.082555454","-0.040516705","-0.471358244","-1.003432498"," 0.091168016","-0.080822346"," 0.053020764"," 0.296238307","-0.789482811"," 0.127143031"," 0.391450596"," 0.183730115","-0.590882090"," 0.142446984"," 0.349365107"," 0.502329075"," 0.484735218"," 0.199119242"," 0.363095742"," 0.533197667"," 0.412835607","-0.563652527"," 0.503217193"," 0.646965564"," 0.379692052"," 0.376538043"," 0.223395579"," 0.206574214"," 0.418640841"," 0.079289387","-1.059819956"," 0.449982057","-0.788258110","-0.554191673","-1.018709710","-0.333685899","-0.967734874"," 0.028940291"," 0.135759243"," 0.649128873"," 0.475250429","-0.006929728"
"M591.474T1330.445","-0.295659043","-0.279030345","-0.210728820"," 0.058189105"," 0.165078082","-0.453127682"," 0.444853425","-0.251468250","-0.006149599","-0.103676803","-0.895722623","-1.214579319"," 0.403206650","-0.084931531"," 0.184033196"," 0.538409633","-1.384209461"," 0.249412527"," 0.383511174"," 0.272995611","-0.611787871"," 0.182526520"," 0.515860514"," 0.578877660"," 0.600838107"," 0.433487655"," 0.414399184"," 0.627237677"," 0.627314075","-1.025032303"," 0.601007415"," 0.727877051"," 0.349520091"," 0.475199782","-0.017600276"," 0.201077778"," 0.420872246"," 0.056935181","-1.205415144"," 0.588307984","-1.163192102","-0.622136239","-1.155044153","-0.504216364","-1.236827521"," 0.028949746"," 1.023067476"," 0.801045833"," 0.501646044"," 0.264798030"
"M645.45T1333.909"," 0.03832223","-0.09289795"," 0.10828138"," 0.22886141"," 0.22622379"," 0.12736272"," 0.48261317","-0.07460401"," 0.09197549"," 0.12121531","-0.08976348","-1.52656271"," 0.26714217"," 0.03966072"," 0.08983429"," 0.40088252","-0.97937731"," 0.20308663"," 0.22490768"," 0.29498857","-0.89584327"," 0.29754275"," 0.49539810"," 0.42430901"," 0.53132639"," 0.47951464"," 0.25419611"," 0.54981267"," 0.32815693","-1.36190979"," 0.38369812"," 0.57624393"," 0.41230638"," 0.38951541"," 0.23350318"," 0.29912239"," 0.35018580"," 0.15673226","-1.16410183"," 0.20279670","-0.92250215","-1.24069293","-1.05593016","-0.31386638","-1.30769113"," 0.08195517"," 0.33530645"," 0.52718302"," 0.65817957"," 0.11340007"
"M826.523T1305.342"," 0.32338445"," 0.32181166"," 0.49590133"," 0.54927500"," 0.25232263"," 0.22729758"," 0.54600744"," 0.19928879"," 0.11516645"," 0.35756521","-0.04821578","-1.49603459"," 0.66960081"," 0.45010671"," 0.30538295"," 0.27863278","-1.65425004"," 0.30216061"," 0.43966096"," 0.33760219","-1.61568820"," 0.19020777"," 0.52828306"," 0.36280601"," 0.41474092"," 0.56008674"," 0.38690733"," 0.47604108"," 0.45453333","-1.11288591"," 0.43632553"," 0.43049467"," 0.52377327"," 0.43456893"," 0.29266104"," 0.12896747"," 0.19120156"," 0.39532826","-1.72512346"," 0.19023661","-1.61718331","-1.18265327","-1.16083337","-0.22346623","-1.34621700"," 0.13176790"," 0.11108373"," 0.23382884"," 0.06771337"," 0.06982620"
"M593.485T1401.37","-0.341476101","-0.256684936","-0.111724518"," 0.134726570"," 0.041537956","-0.123852937"," 0.165115806","-0.079632528"," 0.119554513","-0.145540471","-0.767085849","-1.231227616"," 0.352692049"," 0.004887273"," 0.305866786"," 0.450677833","-1.043866360"," 0.266489316"," 0.343704751"," 0.229233655","-0.189766879"," 0.101854611"," 0.283453323"," 0.305263467"," 0.415669041"," 0.442484981"," 0.297539732"," 0.465193003"," 0.504402866","-0.775880097"," 0.619497402"," 0.495511216"," 0.175680162"," 0.458205028","-0.262160968"," 0.043741633"," 0.241619093","-0.004652609","-0.948689522"," 0.673170548","-0.997658257","-0.420386694","-0.839342994","-0.460796798","-0.980695545","-0.022530959"," 0.777177120"," 0.569251151"," 0.499557107"," 0.219894641"
"M591.474T1402.346","-0.26165941","-0.25770371","-0.16585278"," 0.06192428"," 0.14081593","-0.46162321"," 0.36352229","-0.23040308","-0.03858333","-0.12187896","-0.92196035","-1.10198854"," 0.39122951","-0.06134135"," 0.21806953"," 0.52523653","-1.24759115"," 0.22414996"," 0.38221043"," 0.25571442","-0.56023694"," 0.10727563"," 0.53270114"," 0.55211134"," 0.61648876"," 0.42331340"," 0.40881534"," 0.63377499"," 0.60929480","-1.00187279"," 0.62586378"," 0.73051891"," 0.34835919"," 0.46085646","-0.05348573"," 0.14773552"," 0.42625958"," 0.07061371","-1.22187365"," 0.59437141","-1.19276858","-0.56259126","-1.15020356","-0.50221356","-1.23317443"," 0.01816217"," 0.98199926"," 0.75159723"," 0.47572511"," 0.27029576"
"M1123.351T817.469","-0.07809008"," 0.05617866"," 0.53315774"," 0.47330375"," 0.01418859"," 0.21693295","-0.30212248"," 0.32779533"," 0.10058068"," 0.67994761"," 0.30416976","-1.15244514"," 0.55550854"," 0.39423811"," 0.32373525"," 0.35885294","-0.66564691"," 0.12157144"," 0.39350382"," 0.02562325","-1.25943001","-0.16717887"," 0.25744532"," 0.60249586"," 0.43360641"," 0.06830089"," 0.36421611","-0.05912864","-0.03904328","-0.46870665","-0.17632507"," 0.36676686"," 0.27302783"," 0.24319169"," 0.03981158"," 0.16370947"," 0.36180143"," 0.25099703","-0.41457095","-0.30607567","-0.64662239","-1.51963752","-0.41836793","-0.43816493","-0.49838189"," 0.20740357"," 0.10841970","-0.04472163"," 0.43077908","-0.39660123"
"M645.458T1212.039"," 0.093309203","-0.016882333"," 0.169659428"," 0.247365537"," 0.259888724"," 0.165768831"," 0.552509856"," 0.003229584"," 0.115885404"," 0.198299211","-0.081630511","-1.605546301"," 0.267577227"," 0.081237398"," 0.137620497"," 0.398752114","-0.941747244"," 0.203274618"," 0.228345061"," 0.275092068","-1.022631204"," 0.282421549"," 0.571222290"," 0.412724129"," 0.423011277"," 0.501564533"," 0.228095086"," 0.443724390"," 0.293812072","-1.428588911"," 0.278894472"," 0.535306618"," 0.417395217"," 0.362762030"," 0.309565339"," 0.323755555"," 0.295556419"," 0.204791794","-1.171197046"," 0.133242618","-0.987115451","-1.450771508","-1.094333000","-0.278099205","-1.375692157"," 0.115281669"," 0.509408222"," 0.675110021"," 0.626836203"," 0.111938608"
"M555.363T1275.021"," 0.10685925"," 0.11025026","-0.18175259","-0.19405812"," 0.18054663","-0.10242854"," 0.71736455"," 0.61162041"," 0.11306115"," 0.01460663","-0.14681974","-1.43485200"," 0.08480655","-0.03706385"," 0.06380862"," 0.26992212","-1.42162219"," 0.56223218"," 0.16161774"," 0.47447552","-0.75293632"," 0.30702773"," 0.38040076"," 0.67085390"," 0.40723551"," 0.60170001"," 0.29889210"," 0.30150794"," 0.27940466","-1.64896184"," 0.18826158"," 0.44915325"," 0.35934022"," 0.33420052"," 0.59546785"," 0.37583438"," 0.31234132"," 0.19486331","-2.71194518"," 0.31287288","-0.92346312","-1.17548522","-0.97700731","-0.17981728","-1.07304613"," 0.24042427"," 0.61919793"," 1.01307555"," 1.26655070","-0.01851857"
"M277.217T1187.469"," 0.49058545"," 0.49919735","-0.07105076"," 0.06879008"," 0.21763767"," 0.40652435","-0.40354937"," 0.86861203"," 0.43237417"," 0.29771965"," 0.40044246","-1.62160432","-0.18434812"," 0.26629143"," 0.30589897"," 0.45760468","-1.36932501"," 0.72119488"," 0.09831400"," 0.67972930","-1.66013025"," 0.33991194"," 0.02831991"," 0.65514616"," 0.54614051"," 0.84393162"," 0.50082581","-0.64268258"," 0.02876862","-1.40598305"," 0.13288008","-0.29795435"," 0.47539550"," 0.49182308"," 0.93409227"," 0.61806069"," 0.59607371"," 0.65021606","-1.61619171","-0.14030306","-1.58159035","-1.87024358","-1.59865196"," 0.17868317","-1.84210025"," 0.66790984"," 0.27791309"," 0.67185839"," 1.22226972"," 0.23457208"
"M670.528T1488.279","-0.32419199","-0.27269077","-0.21617361"," 0.08971083"," 0.20665191","-0.12681417","-0.19047900","-0.24824135","-0.24245801","-0.39754873","-0.38303441","-0.92003593"," 0.34693575","-0.08846789","-0.17611827"," 0.23761280","-0.71376205"," 0.11196260"," 0.38347023"," 0.16668013","-0.07838178"," 0.10401694"," 0.32637673"," 0.52969659"," 0.53641828"," 0.18376912"," 0.39339426"," 0.81219457"," 0.60459912","-0.72907876"," 0.47583846"," 0.85152400"," 0.32576955"," 0.32269895","-0.17176100","-0.07752891"," 0.26554451"," 0.07798965","-0.99019362"," 0.68055340","-0.91434847","-0.40323127","-1.07518763","-0.57404474","-0.50895007"," 0.15198992"," 0.55033938"," 0.53625262"," 0.48103051"," 0.06970161"
"M679.449T1212.039"," 0.08447172","-0.26979961","-0.01275882"," 0.08875118"," 0.20063049"," 0.16798146"," 0.40104340"," 0.08300899"," 0.03369919"," 0.23631117"," 0.29669416","-1.26187146"," 0.08098526"," 0.09323796"," 0.05448054"," 0.33728910","-0.85048787"," 0.34219076"," 0.37233511"," 0.32040564","-1.34298904"," 0.24241582"," 0.35393381"," 0.57486971"," 0.61958457"," 0.39752402"," 0.25515459"," 0.47005085"," 0.29371792","-1.19129525"," 0.30248416"," 0.69557757"," 0.41014613"," 0.39098022"," 0.25910080"," 0.47940026"," 0.37029596"," 0.15595447","-1.26229939"," 0.25366910","-1.35669076","-1.58788538","-1.42985838"," 0.15010955","-1.32923906"," 0.04051553"," 0.63757198"," 0.91060193"," 0.33129095"," 0.10670898"
"M697.464T1209.593"," 0.027254755"," 0.013474910"," 0.470521956"," 0.269490162"," 0.136202974","-0.009642909"," 0.712170905","-0.145481285"," 0.194757707","-0.458555741","-0.250760780","-1.656016560"," 0.542027530"," 0.234142356"," 0.020771727"," 0.157137314","-1.947764194"," 0.424916290"," 0.554088185"," 0.419926076","-1.361313660"," 0.165532027"," 0.646236084"," 0.692539371"," 0.650530485"," 0.505863301"," 0.367240654"," 0.651702636"," 0.471537370","-1.340338054"," 0.492941561"," 0.709196380"," 0.592572747"," 0.595593864"," 0.359979494"," 0.426538010"," 0.548953845"," 0.294821840","-1.459704176"," 0.492376363","-1.709533570","-1.543296116","-1.584894802","-0.315071199","-1.501579866"," 0.071668309"," 0.755240963"," 0.879660068"," 0.376012532"," 0.360332164"
"M985.571T1146.934"," 0.450608378"," 0.207946610"," 0.456403662"," 0.335190911"," 0.450387807"," 0.482609118"," 0.622244615"," 0.430497580"," 0.256822734"," 0.526253814"," 0.188311700","-1.545786448"," 0.275908035"," 0.376738606"," 0.444086234"," 0.327234859","-1.168790064"," 0.245526388"," 0.292453593"," 0.260461469","-2.503425203"," 0.490550015"," 0.544210267"," 0.342866660"," 0.121949356"," 0.389696986"," 0.385056613"," 0.172189512"," 0.223230826","-0.953073902"," 0.133774469"," 0.233455866"," 0.367864426"," 0.281477706"," 0.338352723"," 0.282904852"," 0.179411822"," 0.271796104","-1.432082929"," 0.039373670","-1.126064276","-1.161439782","-1.164758358"," 0.093039302","-1.388007454"," 0.115517706"," 0.261286833"," 0.398059848"," 0.155906106","-0.008229361"
"M424.216T1338.866"," 0.39688685","-0.05171428"," 0.06056136"," 0.13043871"," 0.44176657"," 0.32775622"," 0.55801140"," 0.12459760"," 0.26147833"," 0.11433103"," 0.04365210","-0.96522971"," 0.14399505","-0.09470610"," 0.10772782"," 0.42628856","-0.78960944"," 0.25292643","-0.20950550"," 0.34215464","-0.48802076"," 0.09126593","-0.11038728"," 0.17786164"," 0.22607622"," 0.45109626"," 0.20577015"," 0.10295530","-0.14982763","-0.78807288"," 0.33238593","-0.05361814"," 0.24797450"," 0.36975030"," 0.23644673"," 0.38299473"," 0.43780980"," 0.53375887","-0.59950059","-0.44981724","-0.89299064","-0.95379672","-0.84204008","-0.02976483","-0.85441991"," 0.16001678"," 0.28333446"," 0.17041353","-0.12262693"," 0.30316488"
"M565.409T1275.021","-0.123384014","-0.208150703","-0.192729037","-0.022019401"," 0.167958670","-0.171482188"," 0.657450539","-0.353301493","-0.087714098","-0.250328388","-0.549923715","-1.050093856"," 0.216339244","-0.033280156","-0.010112986"," 0.186896319","-0.968899326"," 0.076733599"," 0.211882589"," 0.159524022"," 0.426860872"," 0.148576755"," 0.371675672"," 0.450770704"," 0.502981055"," 0.294152408"," 0.337434344"," 0.544541215"," 0.204050764","-1.008588961"," 0.675088692"," 0.681969476"," 0.253434633"," 0.456823882"," 0.014424306","-0.009821617"," 0.219184585","-0.154826683","-1.118527820"," 1.041902791","-1.124924810","-0.533061284","-0.734674651","-0.484818130","-1.561343767","-0.142574078"," 0.890809807"," 0.973613330"," 0.393482475"," 0.336018414"
"M698.466T1253.346"," 0.02917496"," 0.03696894"," 0.41435600"," 0.31824184"," 0.20420538"," 0.07505601"," 0.58025481","-0.15383272"," 0.13775569","-0.15615772","-0.17896642","-1.14504694"," 0.51952185"," 0.22501639","-0.16112938"," 0.24234702","-2.39075325"," 0.37741705"," 0.57381883"," 0.43602205","-1.42393456"," 0.23328780"," 0.55143499"," 0.66007379"," 0.65692634"," 0.52719347"," 0.32650664"," 0.65994090"," 0.49856997","-1.17144379"," 0.40217307"," 0.73317329"," 0.53888756"," 0.57688798"," 0.35047477"," 0.40549198"," 0.52245254"," 0.31677928","-1.56704331"," 0.48747619","-2.44724782","-1.01104956","-1.42802229","-0.44322701","-1.18205364"," 0.11217147"," 0.68618947"," 0.73895567"," 0.29567127"," 0.40903314"
"M661.446T1372.452","-0.28141867","-0.28643210","-0.05860517"," 0.14352023","-0.03933445","-0.14016969"," 0.09769754","-0.25474609"," 0.06295923","-0.12555861","-0.34293889","-0.99389577"," 0.22717407","-0.04073545"," 0.06128674"," 0.11566196","-0.80257602"," 0.18584742"," 0.14467608"," 0.27637978","-1.06315261"," 0.11980159"," 0.46126564"," 0.54311967"," 0.61951809"," 0.34754375"," 0.18639734"," 0.67400219"," 0.40438297","-0.65455982"," 0.33119712"," 0.89961526"," 0.45014715"," 0.53949137"," 0.08610981"," 0.05691543"," 0.37307811","-0.01478656","-0.68325017"," 0.52824276","-0.64670781","-0.87750187","-0.78937903","-0.20014394","-1.11355711","-0.11289663"," 0.48151221"," 0.69533423"," 0.37538216"," 0.03408655"
"M695.45T1338.973","-0.30126549","-0.13152563","-0.19654687","-0.08743369"," 0.14464179","-0.23059345","-0.20821898","-0.28416316","-0.18809144","-0.20876534","-0.45991612","-0.82444013"," 0.10872260","-0.10819944","-0.18467678"," 0.04018525","-0.56934790"," 0.24976049"," 0.37150786"," 0.28425258","-0.83263085"," 0.20758097"," 0.26758857"," 0.77489423"," 0.71500885"," 0.30434003"," 0.28544382"," 0.81073344"," 0.41527746","-0.73579019"," 0.51423355"," 1.04533512"," 0.40046210"," 0.54211856"," 0.29075897"," 0.23841438"," 0.30204920","-0.06658846","-1.14119138"," 0.65749383","-0.76123209","-0.77366784","-0.92484032","-0.39481922","-0.73368109","-0.08766805"," 0.14047342"," 0.74111536"," 0.49146919"," 0.09143228"
"M593.49T1490.213","-0.3933259621","-0.2441100824","-0.0940115024"," 0.1409868351"," 0.0397265017","-0.1154702047"," 0.0237320354","-0.1088198175"," 0.1237823630","-0.1451841448","-0.7391780263","-1.2603152470"," 0.3623597317"," 0.0132410683"," 0.2966645526"," 0.4081035530","-1.0163896256"," 0.2755691340"," 0.3517268037"," 0.2018654221","-0.1720265362"," 0.0797951336"," 0.2598070726"," 0.2826128985"," 0.4280551324"," 0.4405566505"," 0.2897249806"," 0.4489216221"," 0.5192506236","-0.7188723552"," 0.6615641638"," 0.4973172677"," 0.1650639410"," 0.4404848745","-0.2890186702"," 0.0473007584"," 0.2419927258"," 0.0003350447","-0.9204055547"," 0.6864294098","-0.9128463604","-0.3607030140","-0.7234696953","-0.4455697475","-0.9528348063","-0.0014803818"," 0.7051244549"," 0.4670580042"," 0.5038393158"," 0.2110396594"
"M951.567T1289.006"," 0.35868092"," 0.26444615"," 0.47394177"," 0.43729489"," 0.54379951"," 0.52237865"," 0.49576276"," 0.33539075"," 0.27886711"," 0.61307523"," 0.10338284","-2.14036213"," 0.62242036"," 0.54032667"," 0.51672970"," 0.50153195","-2.81784448"," 0.25118625"," 0.40389292"," 0.25691535","-1.12507538"," 0.41849628"," 0.62149858"," 0.26805294"," 0.51888703"," 0.41259191"," 0.32274743"," 0.40360981"," 0.34509707","-1.61105753"," 0.60450151"," 0.56550666"," 0.56013765"," 0.58638775"," 0.28785089"," 0.46597267"," 0.53163310"," 0.22534564","-1.68295904"," 0.23903321","-2.86693625","-0.98144816","-1.76665839"," 0.09287187","-1.49976247"," 0.23607206"," 0.31677003"," 0.44177480"," 0.18599279"," 0.32124836"
"M593.489T1431.043","-3.615601e-01","-2.765555e-01","-1.315352e-01"," 1.139444e-01"," 5.740928e-02","-1.248989e-01"," 2.460618e-01","-1.001281e-01"," 1.273480e-01","-1.251053e-01","-7.623703e-01","-1.250541e+00"," 3.324840e-01","-1.549327e-02"," 3.082654e-01"," 4.308061e-01","-1.062299e+00"," 2.674160e-01"," 3.329602e-01"," 2.208729e-01","-1.511835e-01"," 1.173522e-01"," 2.856442e-01"," 2.974038e-01"," 4.261269e-01"," 4.218283e-01"," 3.050632e-01"," 4.553086e-01"," 4.837779e-01","-7.941979e-01"," 6.375297e-01"," 4.828745e-01"," 1.679056e-01"," 4.383253e-01","-2.819460e-01"," 5.709913e-02"," 2.407118e-01","-1.006633e-02","-9.671361e-01"," 6.577324e-01","-9.348701e-01","-4.162344e-01","-7.975106e-01","-4.579805e-01","-1.000192e+00"," 1.497878e-05"," 8.279023e-01"," 5.784838e-01"," 5.040026e-01"," 1.991495e-01"
"M639.424T1291.55"," 0.161607122","-0.285547871"," 0.126747494"," 0.142068070"," 0.242713969"," 0.111766458"," 0.703909959","-0.049423215","-0.007578444"," 0.111766055","-0.438495074","-1.284581502"," 0.315777872"," 0.155832245","-0.032639445"," 0.405788404","-0.686721729"," 0.259382270"," 0.322472805"," 0.236210217","-1.032254379"," 0.408127890"," 0.549199240"," 0.502031494"," 0.386074456"," 0.338881475"," 0.225980307"," 0.421964987"," 0.497646613","-1.078836194"," 0.499786113"," 0.461490186"," 0.436288385"," 0.458923160"," 0.067936687"," 0.162627229"," 0.378613783"," 0.209666369","-1.386187505"," 0.245122291","-1.292036902","-1.225557955","-1.827575169","-0.454313903","-1.203253842"," 0.082372971"," 0.797946624"," 1.198995603"," 0.397462493"," 0.261821834"
"M986.591T1195.638"," 0.48485656"," 0.30285869"," 0.42994583"," 0.34805866"," 0.43294539"," 0.40837940"," 0.76644052"," 0.30125276"," 0.24811513"," 0.36959621"," 0.14454649","-2.65079764"," 0.34142143"," 0.37859087"," 0.63346612"," 0.30974003","-0.95217350"," 0.29807023"," 0.29410348"," 0.34707550","-1.03941976"," 0.56274197"," 0.64747959"," 0.28134348"," 0.33257280"," 0.47710738"," 0.41004071"," 0.22059723"," 0.30248090","-2.51015636"," 0.33615340"," 0.25847074"," 0.40185404"," 0.37291020"," 0.38324022"," 0.36517488"," 0.32143706"," 0.37174223","-1.12369612"," 0.07268658","-2.61256632","-1.00801483","-1.04634166"," 0.02118600","-1.81330732"," 0.19398676"," 0.47927226"," 0.58979253"," 0.26453222"," 0.25020704"
